
[00:00:00.000 --> 00:00:03.000]  各位弟兄姊妹 主內平安
[00:00:03.000 --> 00:00:06.000]  沿著耶穌基督的恩惠
[00:00:06.000 --> 00:00:10.000]  常與你們眾人同在
[00:00:10.000 --> 00:00:20.000]  昨晚我們提出祭司的召命
[00:00:22.000 --> 00:00:34.000]  大家大概都記得彼得前書2章第9節
[00:00:34.000 --> 00:00:39.000]  試圖提醒每一位基督徒信徒
[00:00:39.000 --> 00:00:44.000]  唯有你們是被揀選的族類
[00:00:44.000 --> 00:00:48.000]  是有君尊的祭司
[00:00:48.000 --> 00:00:51.000]  是聖結的國度
[00:00:51.000 --> 00:00:55.000]  是屬神的使命
[00:00:55.000 --> 00:00:59.000]  這不單止是舊約聖經的教導
[00:00:59.000 --> 00:01:03.000]  最愛及記第19章的開始
[00:01:03.000 --> 00:01:11.000]  亦是新約教會試圖的教導
[00:01:11.000 --> 00:01:13.000]  你說是 我都記得
[00:01:13.000 --> 00:01:17.000]  馬丁路德說信徒皆祭司
[00:01:17.000 --> 00:01:22.000]  我們都是祭司的國度
[00:01:22.000 --> 00:01:25.000]  聖結的國民
[00:01:25.000 --> 00:01:28.000]  所以使徒保羅說得好
[00:01:28.000 --> 00:01:39.000]  八個字總結了祭司召命的核心關鍵所在
[00:01:39.000 --> 00:01:41.000]  成為聖結
[00:01:41.000 --> 00:01:45.000]  合乎主容
[00:01:45.000 --> 00:01:51.000]  所以不單止我們需要學習信服神
[00:01:51.000 --> 00:01:55.000]  讓我們的生命更新變化
[00:01:55.000 --> 00:01:58.000]  無論在我們與神的關係上
[00:01:58.000 --> 00:02:02.000]  分別出來與萬民不同
[00:02:02.000 --> 00:02:06.000]  在我們的倫理生活操守上
[00:02:06.000 --> 00:02:11.000]  我們學習聽從上帝的吩咐
[00:02:11.000 --> 00:02:15.000]  不追隨這個世界的風俗
[00:02:15.000 --> 00:02:22.000]  儘管這個世界這個社會的風俗習慣很成功
[00:02:22.000 --> 00:02:33.000]  很能夠提供國泰民安風調雨順的福氣
[00:02:33.000 --> 00:02:36.000]  但是作為神的兒女
[00:02:36.000 --> 00:02:38.000]  我們心意更新變化
[00:02:38.000 --> 00:02:41.000]  但是我們說舊約聖經提醒我們
[00:02:41.000 --> 00:02:45.000]  新約聖經亦都同樣的教導我們
[00:02:45.000 --> 00:02:52.000]  這個操練其實是準備我們成為貴重的器皿
[00:02:52.000 --> 00:02:54.000]  在神的手當中
[00:02:54.000 --> 00:02:59.000]  我們樂意合乎主容
[00:02:59.000 --> 00:03:02.000]  任憑主容
[00:03:02.000 --> 00:03:07.000]  這個是祭司的身份和召命
[00:03:07.000 --> 00:03:14.000]  這個是昨晚你講先知關我甚麼事?
[00:03:14.000 --> 00:03:17.000]  我又有先知的身份
[00:03:17.000 --> 00:03:20.000]  又有先知的召命嗎?
[00:03:20.000 --> 00:03:25.000]  我好像沒有聽過信徒皆先知
[00:03:25.000 --> 00:03:32.000]  先知的召命又怎樣更新呢?
[00:03:32.000 --> 00:03:34.000]  多謝梁牧師
[00:03:34.000 --> 00:03:37.000]  剛才他說你可以講到七點半都可以
[00:03:37.000 --> 00:03:39.000]  八點都可以
[00:03:39.000 --> 00:03:40.000]  我說不敢
[00:03:40.000 --> 00:03:42.000]  明天早上還有三堂崇拜
[00:03:42.000 --> 00:03:45.000]  不過今晚沒有成長班
[00:03:45.000 --> 00:03:50.000]  我們試試用大概四十分鐘的時間
[00:03:50.000 --> 00:03:52.000]  回到聖經裏面
[00:03:52.000 --> 00:03:55.000]  我們小心看清楚
[00:03:55.000 --> 00:03:57.000]  所以如果你找到你椅子底下
[00:03:57.000 --> 00:03:59.000]  還是前面有本聖經
[00:03:59.000 --> 00:04:01.000]  你拿著它都是有幫助的
[00:04:01.000 --> 00:04:04.000]  總比你眼睜睜看著我
[00:04:04.000 --> 00:04:08.000]  你跟不到那些經文好
[00:04:08.000 --> 00:04:11.000]  我們從哪裡開始?
[00:04:11.000 --> 00:04:16.000]  我們從很熟悉的新約聖經開始
[00:04:16.000 --> 00:04:18.000]  福音書的記載
[00:04:18.000 --> 00:04:19.000]  你一定很熟悉
[00:04:19.000 --> 00:04:21.000]  不過我都想你有機會
[00:04:21.000 --> 00:04:23.000]  可以一起打開聖經
[00:04:23.000 --> 00:04:25.000]  我讀給你聽的時候
[00:04:25.000 --> 00:04:26.000]  你可以看著
[00:04:26.000 --> 00:04:28.000]  《馬太福音》第十七章
[00:04:28.000 --> 00:04:31.000]  或者你打開《馬可福音》第九章
[00:04:31.000 --> 00:04:34.000]  或者你喜歡《路加福音》第九章
[00:04:34.000 --> 00:04:35.000]  都可以的
[00:04:35.000 --> 00:04:38.000]  因為三卷福音書
[00:04:38.000 --> 00:04:46.000]  都同樣記載耶穌登山變像這件事
[00:04:46.000 --> 00:04:47.000]  記得了
[00:04:47.000 --> 00:04:48.000]  很清楚
[00:04:48.000 --> 00:04:49.000]  沒錯
[00:04:49.000 --> 00:04:50.000]  耶穌帶著三個門徒
[00:04:50.000 --> 00:04:52.000]  彼得、雅各、約翰
[00:04:52.000 --> 00:04:55.000]  上了高山
[00:04:55.000 --> 00:04:57.000]  然後在他們的面前
[00:04:57.000 --> 00:05:00.000]  臉面明亮如日頭
[00:05:00.000 --> 00:05:03.000]  衣裳潔白如光
[00:05:03.000 --> 00:05:07.000]  耶穌登山變像
[00:05:07.000 --> 00:05:10.000]  但是經文繼續告訴我們
[00:05:10.000 --> 00:05:14.000]  忽然有摩西、以利亞
[00:05:14.000 --> 00:05:17.000]  向他們顯現
[00:05:17.000 --> 00:05:23.000]  他們就是指著彼得、雅各和約翰三個門徒
