
[00:00:00.000 --> 00:00:02.000]  各位頂姐妹平安
[00:00:02.000 --> 00:00:04.000]  我前幾天開始發覺自己有些感冒
[00:00:04.000 --> 00:00:06.000]  今日早上就發現聲音好像是另一個人的聲音
[00:00:06.000 --> 00:00:08.000]  不過相信你們都認得我
[00:00:08.000 --> 00:00:10.000]  我們都祈禱求神讓頂姐妹當你們領受訊息的時候
[00:00:10.000 --> 00:00:12.000]  不會被我影響到
[00:00:12.000 --> 00:00:14.000]  求神都仍然向我們施恩
[00:00:14.000 --> 00:00:16.000]  大家一起祈禱
[00:00:16.000 --> 00:00:18.000]  主在我們心裏感謝讚美你
[00:00:18.000 --> 00:00:20.000]  因為你是施恩的神
[00:00:20.000 --> 00:00:22.000]  我們都希望你能夠在這裏
[00:00:22.000 --> 00:00:24.000]  在這裏感受到
[00:00:24.000 --> 00:00:26.000]  我們在這裏感受到
[00:00:26.000 --> 00:00:28.000]  我們在這裏感受到
[00:00:28.000 --> 00:00:30.000]  因為你是施恩的上帝
[00:00:30.000 --> 00:00:32.000]  每一早都是新的
[00:00:32.000 --> 00:00:34.000]  你的信實的確廣大
[00:00:34.000 --> 00:00:36.000]  主當我們在生活上有不同的體驗
[00:00:36.000 --> 00:00:38.000]  不同的經歷
[00:00:38.000 --> 00:00:40.000]  但主我們仍然知道
[00:00:40.000 --> 00:00:42.000]  你的慈愛永不改變
[00:00:42.000 --> 00:00:44.000]  你的信實仍然是如此的真實
[00:00:44.000 --> 00:00:46.000]  臨到我們身上
[00:00:46.000 --> 00:00:48.000]  主我們渴望
[00:00:48.000 --> 00:00:50.000]  你幫助我們
[00:00:50.000 --> 00:00:52.000]  更加知道愛你
[00:00:52.000 --> 00:00:54.000]  你都不斷領受你的慈愛
[00:00:54.000 --> 00:00:56.000]  以致我們可以愛你
[00:00:56.000 --> 00:00:58.000]  以致我們可以愛我們身邊的弟兄姊妹
[00:00:58.000 --> 00:01:00.000]  不是我們比別人強
[00:01:00.000 --> 00:01:02.000]  比別人好
[00:01:02.000 --> 00:01:04.000]  只是你自己的恩惠
[00:01:04.000 --> 00:01:06.000]  在我們身上
[00:01:06.000 --> 00:01:08.000]  不單止我們蒙恩得救
[00:01:08.000 --> 00:01:10.000]  也讓我們能夠成為
[00:01:10.000 --> 00:01:12.000]  施恩的管道
[00:01:12.000 --> 00:01:14.000]  將你的愛帶進
[00:01:14.000 --> 00:01:16.000]  給我們所接觸的生命當中
[00:01:16.000 --> 00:01:18.000]  主今天當我們再次思想
[00:01:18.000 --> 00:01:20.000]  你的說話的時候
[00:01:20.000 --> 00:01:22.000]  求主的聖靈
[00:01:22.000 --> 00:01:24.000]  開啟我們的心竅
[00:01:24.000 --> 00:01:26.000]  好像二萬五思路上
[00:01:26.000 --> 00:01:28.000]  兩個門徒在低沉當中
[00:01:28.000 --> 00:01:30.000]  因為你開他們的心竅
[00:01:30.000 --> 00:01:32.000]  他們就明白
[00:01:32.000 --> 00:01:34.000]  主是你原來復活了的主
[00:01:34.000 --> 00:01:36.000]  就叫我們在你面前
[00:01:36.000 --> 00:01:38.000]  帶著你所賜的膽量
[00:01:38.000 --> 00:01:40.000]  平安
[00:01:40.000 --> 00:01:42.000]  來到每一天跟隨你
[00:01:42.000 --> 00:01:44.000]  求主此福這段時間
[00:01:44.000 --> 00:01:46.000]  引領我們
[00:01:46.000 --> 00:01:48.000]  我們同心祈禱
[00:01:48.000 --> 00:01:50.000]  奉耶穌聖名求
[00:01:50.000 --> 00:01:52.000]  我們遣返聖經
[00:01:52.000 --> 00:01:54.000]  我們接續上星期
[00:01:54.000 --> 00:01:56.000]  一齊思想第二章
[00:01:56.000 --> 00:01:58.000]  十三節到
[00:01:58.000 --> 00:02:00.000]  第二十節的經文
[00:02:00.000 --> 00:02:02.000]  我們今天思想的題目就是
[00:02:02.000 --> 00:02:04.000]  渴望去堅固我的弟兄
[00:02:04.000 --> 00:02:06.000]  大家或許都會留意到
[00:02:06.000 --> 00:02:08.000]  在香港有很多不同的調查
[00:02:08.000 --> 00:02:10.000]  關於基督徒的人數的比例
[00:02:10.000 --> 00:02:12.000]  在教會內部的統計
[00:02:12.000 --> 00:02:14.000]  一般指出
[00:02:14.000 --> 00:02:16.000]  有大概全香港人口的
[00:02:16.000 --> 00:02:18.000]  百分之四至五的比例
