
[00:00:00.000 --> 00:00:05.000]  各位電視節目的各位朋友你們好
[00:00:05.000 --> 00:00:08.000]  歡迎大家參加我們三藩市報道會
[00:00:08.000 --> 00:00:10.000]  網上午諾崇拜
[00:00:10.000 --> 00:00:14.000]  我們今天繼續思想約翰福音的訊息
[00:00:14.000 --> 00:00:16.000]  我們來到約翰福音第十二章
[00:00:16.000 --> 00:00:18.000]  二十節至二十六節
[00:00:18.000 --> 00:00:21.000]  題目叫做強人弱者
[00:00:21.000 --> 00:00:24.000]  未開始思想這段聖經之前
[00:00:24.000 --> 00:00:26.000]  請你重新低頭和禱告
[00:00:26.000 --> 00:00:29.000]  前面是我招呼我們多謝你
[00:00:29.000 --> 00:00:32.000]  多謝你給我們神的話語
[00:00:32.000 --> 00:00:34.000]  作為我們生命的指引
[00:00:34.000 --> 00:00:38.000]  今天我們要讀約翰福音的訊息的時候
[00:00:38.000 --> 00:00:40.000]  求你啟開我們的心眼
[00:00:40.000 --> 00:00:42.000]  讓我們明白你的話語
[00:00:42.000 --> 00:00:44.000]  也明白跟隨耶穌是什麼意思
[00:00:44.000 --> 00:00:46.000]  祝福我們 保守我們
[00:00:46.000 --> 00:00:48.000]  祈禱奉耶穌基督名求
[00:00:48.000 --> 00:00:49.000]  阿們
[00:00:49.000 --> 00:00:52.000]  我記得初入香港大學讀書的時候
[00:00:52.000 --> 00:00:56.000]  心裏面感到非常非常興奮
[00:00:56.000 --> 00:01:00.000]  夢想已久的香港最高樂府
[00:01:00.000 --> 00:01:03.000]  自己真的能夠踏足此地
[00:01:03.000 --> 00:01:05.000]  為此而感到自豪
[00:01:05.000 --> 00:01:08.000]  但我亦都可以很坦白承認
[00:01:08.000 --> 00:01:11.000]  在香港大學讀書的第一年
[00:01:11.000 --> 00:01:15.000]  可以說是我人生很不開心
[00:01:15.000 --> 00:01:18.000]  甚至可以說很痛苦的一年
[00:01:18.000 --> 00:01:22.000]  除了在思想上和信仰上受到極大的衝擊之外
[00:01:22.000 --> 00:01:27.000]  最痛苦的就是我這個自卑感在作怪
[00:01:27.000 --> 00:01:31.000]  在中學時代一方面和同學相熟
[00:01:31.000 --> 00:01:33.000]  沒有什麼陌生感
[00:01:33.000 --> 00:01:35.000]  讀書成績也不錯
[00:01:35.000 --> 00:01:39.000]  所以在學校做了一個領袖生
[00:01:39.000 --> 00:01:41.000]  在黃人讀書的時候
[00:01:41.000 --> 00:01:43.000]  出入大門口是領袖生
[00:01:43.000 --> 00:01:45.000]  可以先帶門出入
[00:01:45.000 --> 00:01:47.000]  其餘的就不可以
[00:01:47.000 --> 00:01:52.000]  還有老師想扎佛一個領袖生的時候
[00:01:52.000 --> 00:01:55.000]  要經過校長特別批准才可以
[00:01:55.000 --> 00:01:57.000]  看來好像大曬
[00:01:57.000 --> 00:01:59.000]  而且又是男校
[00:01:59.000 --> 00:02:03.000]  對我一個身在陽性極重的家庭長大的蘇穎蕊
[00:02:03.000 --> 00:02:05.000]  自然得多
[00:02:05.000 --> 00:02:07.000]  一入港大讀書心情就好不同了
[00:02:07.000 --> 00:02:09.000]  覺得別人比自己強
[00:02:09.000 --> 00:02:11.000]  出身比自己好
[00:02:11.000 --> 00:02:13.000]  我又是讀文科的
[00:02:13.000 --> 00:02:16.000]  我在中學讀書的時候
[00:02:16.000 --> 00:02:20.000]  同學讀文科是寥寥可數
[00:02:20.000 --> 00:02:23.000]  所有自己的老友
[00:02:23.000 --> 00:02:25.000]  不是讀醫科就是讀理科
[00:02:25.000 --> 00:02:27.000]  讀工科
[00:02:27.000 --> 00:02:29.000]  加上自己家居新建
[00:02:29.000 --> 00:02:31.000]  父親年老身體不適
[00:02:31.000 --> 00:02:33.000]  我一早就要起床
[00:02:33.000 --> 00:02:35.000]  先掃豬糞餵豬
[00:02:35.000 --> 00:02:37.000]  然後才上學
[00:02:37.000 --> 00:02:39.000]  上到學校不知道為什麼
[00:02:39.000 --> 00:02:41.000]  總是聞到豬糞味
[00:02:41.000 --> 00:02:43.000]  覺得自己很臭
[00:02:43.000 --> 00:02:45.000]  覺得人人都避開我
[00:02:45.000 --> 00:02:47.000]  於是我就開始避人
[00:02:47.000 --> 00:02:50.000]  借頭借勢避開一切相熟的朋友
[00:02:50.000 --> 00:02:52.000]  有時心裏想
[00:02:52.000 --> 00:02:54.000]  何必理會其他人
[00:02:54.000 --> 00:02:56.000]  我是我何必自卑
[00:02:56.000 --> 00:02:58.000]  但不知為什麼
[00:02:58.000 --> 00:03:00.000]  總是無法禁止這種思想
[00:03:00.000 --> 00:03:03.000]  咦?不知道人家怎麼看我呢?
[00:03:03.000 --> 00:03:05.000]  不知道是不是看低我呢?
[00:03:05.000 --> 00:03:07.000]  一想到這裡的時候
[00:03:07.000 --> 00:03:09.000]  心裏就好苦悶
[00:03:09.000 --> 00:03:11.000]  而且好矛盾
[00:03:11.000 --> 00:03:13.000]  更矛盾的地方就是
[00:03:13.000 --> 00:03:15.000]  當我放學回家
[00:03:15.000 --> 00:03:18.000]  坐火車回到大埔火車站
[00:03:18.000 --> 00:03:20.000]  火車的時候
[00:03:20.000 --> 00:03:22.000]  拿著港大的書包
[00:03:22.000 --> 00:03:24.000]  帶著港大的領帶
[00:03:24.000 --> 00:03:27.000]  心裏有一種自豪的感覺
[00:03:27.000 --> 00:03:29.000]  但心裏想一想
[00:03:29.000 --> 00:03:31.000]  有沒有搞錯呀?
[00:03:31.000 --> 00:03:33.000]  為什麼會麻醉於這種
[00:03:33.000 --> 00:03:35.000]  這麼輝煌的思想
[00:03:35.000 --> 00:03:37.000]  心裏又內疚
[00:03:37.000 --> 00:03:40.000]  我很羨慕那些瀟灑自如
[00:03:40.000 --> 00:03:42.000]  無拘無束
[00:03:42.000 --> 00:03:44.000]  在女孩子面前都能夠談笑自如
[00:03:44.000 --> 00:03:47.000]  風度翩翩的男孩
[00:03:47.000 --> 00:03:49.000]  但我偏偏不是這樣
[00:03:49.000 --> 00:03:51.000]  中國人就說
[00:03:51.000 --> 00:03:53.000]  江山易改
[00:03:53.000 --> 00:03:55.000]  品性難移
[00:03:55.000 --> 00:03:58.000]  但神的恩典卻能夠改變我們的軟弱
[00:03:58.000 --> 00:04:01.000]  雖然我今天仍然不是瀟灑自如
[00:04:01.000 --> 00:04:03.000]  也不是無拘無束
[00:04:03.000 --> 00:04:05.000]  也不是在女孩子面前
[00:04:05.000 --> 00:04:07.000]  能夠談笑自如
[00:04:07.000 --> 00:04:09.000]  風度翩翩
[00:04:09.000 --> 00:04:11.000]  更可以說無論身材
[00:04:11.000 --> 00:04:13.000]  外形樣貌
[00:04:13.000 --> 00:04:15.000]  都比幾十年前純色得多
[00:04:15.000 --> 00:04:18.000]  但我不因為這樣而自卑煩惱
[00:04:18.000 --> 00:04:21.000]  雖然有時我仍然有自卑感作怪
[00:04:21.000 --> 00:04:24.000]  但我體會到神既然一瀟灑我
