
[00:00:00.000 --> 00:00:04.000]  各位電影姐妹平安
[00:00:04.000 --> 00:00:08.000]  今日分享的主題是
[00:00:08.000 --> 00:00:12.000]  從薩種的比喻去看風盛的人生
[00:00:12.000 --> 00:00:16.000]  這一段經文
[00:00:16.000 --> 00:00:20.000]  如果大家上課比較久都會很熟悉
[00:00:20.000 --> 00:00:24.000]  關於薩種的比喻
[00:00:24.000 --> 00:00:28.000]  原來那時薩種真的有點像上面的圖
[00:00:28.000 --> 00:00:32.000]  通常是右手 右腰
[00:00:32.000 --> 00:00:36.000]  左手拿著袋子 袋子有很多種子
[00:00:36.000 --> 00:00:40.000]  一路走就會一路殺
[00:00:40.000 --> 00:00:44.000]  和這幅圖有點相似
[00:00:44.000 --> 00:00:48.000]  這段經文可以說是耶穌所有的比喻
[00:00:48.000 --> 00:00:52.000]  最簡單的 最簡單的意思是最容易明白
[00:00:52.000 --> 00:00:56.000]  因為耶穌親自解釋了
[00:00:56.000 --> 00:01:00.000]  耶穌的解釋很多目者都說
[00:01:00.000 --> 00:01:04.000]  是四福音裡面 或者耶穌所說的話
[00:01:04.000 --> 00:01:08.000]  最難明白的一段 最難明白
[00:01:08.000 --> 00:01:12.000]  我自己在這三個星期裡真的遇到我講道以來
[00:01:12.000 --> 00:01:16.000]  最難去預備的一篇 預備到昨晚四點半
[00:01:16.000 --> 00:01:20.000]  突然驚醒 終於又多一點想通了
[00:01:20.000 --> 00:01:24.000]  今天讓我和大家一起思考
[00:01:24.000 --> 00:01:28.000]  當耶穌說完薩種比喻 薩種不同的地方
[00:01:28.000 --> 00:01:32.000]  結果子之後 聖經這樣說
[00:01:32.000 --> 00:01:36.000]  馬可福音四章十節 當耶穌說完沒有人的時候
[00:01:36.000 --> 00:01:40.000]  群眾已經退開了 跟隨耶穌的人
[00:01:40.000 --> 00:01:46.000]  和十二個門徒問這個比喻是什麼意思
[00:01:46.000 --> 00:01:48.000]  這麼簡單 他們都要問的
[00:01:48.000 --> 00:01:51.000]  所以如果今天大家是初次聽這個比喻
[00:01:51.000 --> 00:01:55.000]  你不明白的話 你也不用不開心 也不用太擔心
[00:01:55.000 --> 00:02:00.000]  因為當天門徒都不明白耶穌說這個比喻是做什麼的
[00:02:00.000 --> 00:02:03.000]  然後聖經說 耶穌和他們說
[00:02:03.000 --> 00:02:08.000]  神的奧秘 只是叫你們知道
[00:02:08.000 --> 00:02:13.000]  如果是和外人說 凡事我就會用比喻
[00:02:13.000 --> 00:02:16.000]  神的奧秘是什麼意思呢?
[00:02:16.000 --> 00:02:20.000]  如果你看回《耳窟所書》三章五節說
[00:02:20.000 --> 00:02:24.000]  這個奧秘就是在以前的世代沒有人知道的
[00:02:24.000 --> 00:02:26.000]  所以叫奧秘
[00:02:26.000 --> 00:02:31.000]  就如今藉著聖靈的啟示
[00:02:31.000 --> 00:02:36.000]  他的聖使徒和先知一樣
[00:02:36.000 --> 00:02:39.000]  這個奧秘就是外邦人在基督耶穌裡
[00:02:39.000 --> 00:02:46.000]  藉著福音 得以同為後至 同為一體 同蒙應許
[00:02:46.000 --> 00:02:50.000]  這個奧秘就是耶穌來到這個世界上
[00:02:50.000 --> 00:02:56.000]  是為了一群外邦人 為了所有的人 預備了救恩
[00:02:56.000 --> 00:03:00.000]  然後看第四章十一節 馬克福音
[00:03:00.000 --> 00:03:05.000]  耶穌和他們說 神的奧秘 只是叫你們知道
[00:03:05.000 --> 00:03:09.000]  如果是和外人說 凡事我就會用比喻
[00:03:09.000 --> 00:03:14.000]  在這裡我想你記一記 這裡耶穌提到有一群人是外人
[00:03:14.000 --> 00:03:18.000]  即是說有一群是內圍的人
[00:03:18.000 --> 00:03:20.000]  大家記一記
[00:03:20.000 --> 00:03:24.000]  但我想特別開始看 我開始不明白的地方
[00:03:24.000 --> 00:03:29.000]  或者很多人都說 為什麼耶穌會這樣說
[00:03:29.000 --> 00:03:33.000]  如果是對外人說 凡事就用比喻
[00:03:33.000 --> 00:03:36.000]  有什麼問題呢?
[00:03:36.000 --> 00:03:40.000]  原來就這個字在希臘文 即原文裡
[00:03:40.000 --> 00:03:43.000]  就叫做Ginomai 這個字的讀法
[00:03:43.000 --> 00:03:45.000]  是解什麼呢?
[00:03:45.000 --> 00:03:47.000]  是解To be, to become
[00:03:47.000 --> 00:03:50.000]  即是說成為的意思
[00:03:50.000 --> 00:03:52.000]  成為 即是什麼意思呢?
[00:03:52.000 --> 00:03:57.000]  在英文聖經裡 我們有一個叫New King James Version
[00:03:57.000 --> 00:04:01.000]  它就說All things come in parables
[00:04:01.000 --> 00:04:06.000]  所有的東西會come in 為什麼呢?
