
[00:00:00.000 --> 00:00:04.400]  各位頂姐妹平安
[00:00:04.400 --> 00:00:08.320]  今日我們的題目是若拿的啟示
[00:00:08.320 --> 00:00:09.840]  先知的獲救
[00:00:09.840 --> 00:00:11.520]  為甚麼他要獲救呢?
[00:00:11.520 --> 00:00:14.240]  因為他被大魚吞了
[00:00:14.240 --> 00:00:16.160]  為甚麼會被大魚吞了呢?
[00:00:16.160 --> 00:00:18.480]  因為他不聽上帝的話
[00:00:18.480 --> 00:00:21.200]  上帝叫他去宣教 去傳福音
[00:00:21.200 --> 00:00:26.640]  是 那些對象是一班壞到極點的尼尼美人
[00:00:26.640 --> 00:00:29.440]  而且他去可能是很危險的
[00:00:29.440 --> 00:00:33.280]  尼尼美和他斯是相反的方向
[00:00:33.280 --> 00:00:36.320]  他就走了去水路逃亡
[00:00:36.320 --> 00:00:39.040]  自己買了船票準備乘船
[00:00:39.040 --> 00:00:41.280]  就是想逃避上帝 逃避責任
[00:00:41.280 --> 00:00:45.600]  但結果上帝就興起了極不尋常的風浪
[00:00:45.600 --> 00:00:49.440]  驚艷的水手都要將貨物拋入海裏
[00:00:49.440 --> 00:00:51.440]  最後沒辦法之際
[00:00:51.440 --> 00:00:53.440]  他們求他們的偶像
[00:00:53.440 --> 00:00:55.040]  但他們的偶像幫不到他
[00:00:55.120 --> 00:01:01.600]  最後知道約拿是因為這件事的元兇
[00:01:01.600 --> 00:01:04.400]  約拿建議將他拋入海裏
[00:01:04.400 --> 00:01:05.920]  其他人就沒事了
[00:01:05.920 --> 00:01:08.320]  結果真的拋了他入海
[00:01:08.320 --> 00:01:10.320]  風浪就止住
[00:01:10.320 --> 00:01:11.760]  然後呢?
[00:01:11.760 --> 00:01:16.160]  然後就是我們上次說到約拿書的一章17節
[00:01:16.160 --> 00:01:18.160]  原本的驚濤駭浪
[00:01:18.160 --> 00:01:19.920]  被大魚吞了
[00:01:19.920 --> 00:01:22.880]  一起進入了寂靜黑暗的裏面
[00:01:22.880 --> 00:01:25.920]  大家記住不是吃了
[00:01:25.920 --> 00:01:27.280]  是吞了
[00:01:27.280 --> 00:01:30.560]  上次的結尾這段經文
[00:01:30.560 --> 00:01:33.040]  說到上帝安排
[00:01:33.040 --> 00:01:37.840]  這個字你會在第四章六七八節都會再見到
[00:01:37.840 --> 00:01:41.280]  所有的植物、蟲、蜂
[00:01:41.280 --> 00:01:43.280]  其實都受上帝的差遣
[00:01:43.280 --> 00:01:47.200]  對比起其實約拿的那個反叛
[00:01:47.200 --> 00:01:49.200]  但有一樣東西大家可以留意
[00:01:49.440 --> 00:01:53.040]  就是究竟約拿是不是被人拋入水裏
[00:01:53.040 --> 00:01:55.040]  那條魚就吞了他呢?
[00:01:55.040 --> 00:01:57.520]  是不是好像卡通片那樣
[00:01:57.520 --> 00:01:58.960]  像這張powerpoint那樣
[00:01:58.960 --> 00:02:00.160]  約拿一拋入水裏
[00:02:00.160 --> 00:02:02.160]  那條魚就接走他
[00:02:02.160 --> 00:02:03.200]  應該不是的
[00:02:03.200 --> 00:02:05.200]  一會兒你就會知道
[00:02:05.200 --> 00:02:07.200]  他被人拋入地中海之後
[00:02:07.200 --> 00:02:09.200]  那條大魚
[00:02:09.200 --> 00:02:11.200]  有些人就說是鯨魚
[00:02:11.200 --> 00:02:13.200]  但聖經是沒有說的
[00:02:13.200 --> 00:02:15.200]  只是說大的魚
[00:02:15.200 --> 00:02:16.480]  但有些人說
[00:02:16.480 --> 00:02:18.480]  這個只是一個故事
[00:02:18.480 --> 00:02:20.480]  都不是很make sense
[00:02:20.480 --> 00:02:22.480]  我想問一下大家
[00:02:22.480 --> 00:02:24.480]  但以你呢
[00:02:24.480 --> 00:02:26.480]  先看這幅圖
[00:02:26.480 --> 00:02:28.480]  說到本來去尼尼尼
[00:02:28.480 --> 00:02:30.480]  但約拿就要去相反方向
[00:02:30.480 --> 00:02:32.480]  記得我
[00:02:32.480 --> 00:02:34.480]  就去他斯
[00:02:34.480 --> 00:02:36.480]  搭船去走水路
[00:02:36.480 --> 00:02:38.480]  都要離開
[00:02:38.480 --> 00:02:40.480]  所以我剛才說到
[00:02:40.480 --> 00:02:42.480]  當他被那些水手
[00:02:42.480 --> 00:02:44.480]  拋入水裏之後
[00:02:44.480 --> 00:02:46.480]  所有風平
[00:02:46.480 --> 00:02:48.480]  所有風浪
[00:02:48.480 --> 00:02:50.480]  都已經停住
[00:02:50.480 --> 00:02:52.480]  剛才就說到那條大魚
