
[00:00:00.000 --> 00:00:02.000]  (字幕: 王子)
[00:00:02.000 --> 00:00:06.000]  各位姐妹,我們今晚進入第20章
[00:00:06.000 --> 00:00:09.000]  很快速地跟大家重溫一下
[00:00:09.000 --> 00:00:14.000]  大災難是在第16章結束的
[00:00:14.000 --> 00:00:18.000]  大家記得到了第6個災的時候
[00:00:19.000 --> 00:00:31.000]  那些幼法拉底河乾了,然後王子可以在東邊經過河床攻擊以色列
[00:00:31.000 --> 00:00:37.000]  那已經到了七年的大災難最後一段時間
[00:00:37.000 --> 00:00:43.000]  最後一段時間以色列被全世界圍攻
[00:00:44.000 --> 00:00:51.000]  第17章第18章我們看到在七年大災難的中期
[00:00:51.000 --> 00:01:01.000]  宗教大合一的運動會在七年大災難的中間被迪基督摧毀
[00:01:01.000 --> 00:01:06.000]  然後18章發生在大災難後面的三年半
[00:01:07.000 --> 00:01:17.000]  就是地上由迪基督操縱人心的經濟和政治體系被徹底摧毀
[00:01:17.000 --> 00:01:23.000]  但在那段時間因為已經接近七年大災難的尾段
[00:01:23.000 --> 00:01:27.000]  我相信是迪基督發動最後一戰
[00:01:27.000 --> 00:01:33.000]  就是第16章第6個災所說的那場戰爭
[00:01:34.000 --> 00:01:37.000]  亦是哈米吉多頓大戰
[00:01:37.000 --> 00:01:44.000]  就是在哈米吉多頓或者耶穌的平原那裏一齊攻擊以色列
[00:01:44.000 --> 00:01:48.000]  而且以色列是差不多接近亡國
[00:01:48.000 --> 00:01:57.000]  主耶穌和我們信徒從天而降和迪基督聯軍爭戰
[00:01:57.000 --> 00:02:00.000]  並且獲得絕對的勝利
[00:02:01.000 --> 00:02:05.000]  上一次我們啟示錄第19章第11節至第21節
[00:02:05.000 --> 00:02:08.000]  就是記載主耶穌回來的事
[00:02:08.000 --> 00:02:13.000]  我也想讀幾節經文讓我們重溫
[00:02:13.000 --> 00:02:20.000]  大災難的尾段結束時將會發生的事
[00:02:20.000 --> 00:02:23.000]  第19章第11節約翰這樣寫
[00:02:24.000 --> 00:02:32.000]  我觀看見天開了,有一匹白馬騎在白馬上,稱為誠信真實
[00:02:32.000 --> 00:02:39.000]  他審判爭戰都按著公義,他的眼睛如火焰,他的頭上帶著許多冠冕
[00:02:39.000 --> 00:02:44.000]  又有寫著名字,除他自己之外是沒有人知道的
[00:02:44.000 --> 00:02:53.000]  然後第14節說天上的眾軍騎著白馬穿著細麻衣,又白又潔
[00:02:53.000 --> 00:02:54.000]  跟隨他
[00:02:54.000 --> 00:03:01.000]  上次我們說天上的眾軍毫無疑問穿著細麻衣又白又潔
[00:03:01.000 --> 00:03:06.000]  第9章第8節所說到這是信徒的義
[00:03:06.000 --> 00:03:11.000]  所以這些天君不是天使,是信徒
[00:03:11.000 --> 00:03:16.000]  是你和我被提上天之後,在七年結束的時候
[00:03:16.000 --> 00:03:20.000]  是和主耶穌一起回到地上
[00:03:21.000 --> 00:03:23.000]  回到地上是做甚麼呢?第15節說
[00:03:23.000 --> 00:03:29.000]  有利劍從他口中出來,可以擊殺列國
[00:03:29.000 --> 00:03:38.000]  他必用鐵匠鎚管他們,並且要轉全能神列路的走閘
[00:03:38.000 --> 00:03:46.000]  他回來首先要爭戰,就是這一場最後的戰
[00:03:46.000 --> 00:03:49.000]  這是第15節記載的
[00:03:50.000 --> 00:03:57.000]  第19章記載了狄基督的下場,這是第20節
[00:03:57.000 --> 00:04:01.000]  那修被擒拿,那修就是狄基督
[00:04:01.000 --> 00:04:11.000]  在那修面前曾行歧視,迷惑,受修恩記和拜受像之,假先知
[00:04:12.000 --> 00:04:23.000]  這兩個是狄基督和假先知同被擒拿,兩個活活被拎在燒著硫磺的火壺裡
[00:04:23.000 --> 00:04:29.000]  其餘被騎白馬者口中出來的劍殺了
[00:04:29.000 --> 00:04:32.000]  這一場戰爭其實很快就結束
[00:04:32.000 --> 00:04:41.000]  狄基督和假先知被拎到火壺裡,以後就沒有他們了
[00:04:42.000 --> 00:04:46.000]  但是在這一段時間魔鬼仍然存在
[00:04:46.000 --> 00:04:53.000]  雖然他的瀑液已經沒有了,地上這場戰爭完結了
[00:04:53.000 --> 00:04:57.000]  七年大災難也進入到最後
[00:04:57.000 --> 00:05:04.000]  我們上次給大家看的圖,可以看到七年大災難之後是什麼時段呢
[00:05:04.000 --> 00:05:10.000]  就是進入千禧年的角度
[00:05:11.000 --> 00:05:18.000]  雖然狄基督和假先知已經被消滅,撒旦還在
[00:05:18.000 --> 00:05:26.000]  所以第20章是描述千禧年角度,其實只是幾節的經文
[00:05:26.000 --> 00:05:36.000]  主要是第四至第六節,四五六三節是講到千禧年的角度
[00:05:37.000 --> 00:05:45.000]  我們今晚不單止看這三節經文,我們也會看一些舊約的經文和一些新約的經文
[00:05:45.000 --> 00:05:55.000]  因為這個千禧年角度主耶穌掌權,舊約很多先知都預言了
[00:05:55.000 --> 00:06:05.000]  然後到新約的時候也有預言,所以這個千禧年角度在末世的神學裡是很重要
[00:06:06.000 --> 00:06:08.000]  是不能夠沒有了這一段的
[00:06:08.000 --> 00:06:16.000]  雖然在第20章只有三節的經文是講千禧年
[00:06:16.000 --> 00:06:23.000]  但是在這三節的經文裡有兩項資料是很重要的
[00:06:23.000 --> 00:06:26.000]  只是這裡給過我們
[00:06:26.000 --> 00:06:31.000]  第一就是時間表,因為這個大災難
[00:06:32.000 --> 00:06:36.000]  先知預言大災難就會說大災難裡面會怎樣
[00:06:36.000 --> 00:06:40.000]  對不起不是大災難,是千禧年裡面會怎樣
[00:06:40.000 --> 00:06:47.000]  但是他沒有把時間性的先後說出來,究竟它是何時會出現
[00:06:47.000 --> 00:06:56.000]  但是在紀事錄裡很明顯是16、17、18、19、然後到20章
[00:06:57.000 --> 00:07:02.000]  就是我剛才說的時間性是跟著的
[00:07:02.000 --> 00:07:09.000]  七年災難之後主耶穌回到地上然後進入千禧年
[00:07:09.000 --> 00:07:16.000]  所以時間性是因為約翰所敘述的前面的事和千禧年
[00:07:16.000 --> 00:07:20.000]  讓我們看到千禧年的時間到底是怎樣
[00:07:21.000 --> 00:07:25.000]  一會兒到我們這個時間最後的十多分鐘
[00:07:25.000 --> 00:07:34.000]  我們會講一講在神學上有三個看千禧年的看法
[00:07:34.000 --> 00:07:38.000]  是會前千、後千和無千
[00:07:38.000 --> 00:07:45.000]  如果我們記住七年大災難過後然後進入千禧年
[00:07:45.000 --> 00:07:50.000]  只有一個可能性就是前千
[00:07:50.000 --> 00:07:55.000]  一會兒你會看到無千和後千是沒有什麼可能的
[00:07:55.000 --> 00:08:00.000]  第二件事是這三節在紀事錄20章給我們看到的
[00:08:00.000 --> 00:08:06.000]  就是在千禧年裡面有一樣事的發生應該是舊約
[00:08:06.000 --> 00:08:12.000]  先知沒有預言到的就是魔鬼會被捆綁一千年
[00:08:13.000 --> 00:08:20.000]  即是地上會有一樣東西是從來沒有的就是沒有魔鬼在人有
[00:08:20.000 --> 00:08:29.000]  沒有魔鬼的時候他手下的邪靈很多已經在大災難當中被摧毀了
[00:08:29.000 --> 00:08:36.000]  所以在地上千禧年進入一個世界上前所未有
[00:08:36.000 --> 00:08:39.000]  我們可以叫烏托邦一會兒我們會看
[00:08:40.000 --> 00:08:46.000]  這個千禧年是一個很特別的地方就是因為魔鬼被捆綁了一千年
[00:08:46.000 --> 00:08:49.000]  在這裡我又稍微停一停
[00:08:49.000 --> 00:08:55.000]  你記不記得我們以前查但爾里書到第十二章最後那章的時候
[00:08:55.000 --> 00:09:00.000]  本來三年半是1260日
[00:09:00.000 --> 00:09:07.000]  但去到但爾里書第十二章的時候是有兩個日子出來了
[00:09:08.000 --> 00:09:15.000]  一個是1290日即是三年半之後還有額外的30天的時間
[00:09:15.000 --> 00:09:29.000]  第二個數字出來就是1335日比1290日又多了45天
[00:09:29.000 --> 00:09:34.000]  我們查但爾里書的時候我們就說這個是比較奇怪的
[00:09:35.000 --> 00:09:43.000]  因為似乎聖經告訴我們在三年半之後和千禧年之前
[00:09:43.000 --> 00:09:49.000]  中間有一個30日加45日75日的gap
[00:09:49.000 --> 00:09:55.000]  這75日才進入千禧年那段時間是做什麼呢?
[00:09:55.000 --> 00:10:02.000]  起碼有兩件事很可能在那個時間出現或造成
[00:10:03.000 --> 00:10:07.000]  第一件事就是會有一場審判
[00:10:07.000 --> 00:10:14.000]  我的筆記裡也指出末日有三場審判
[00:10:14.000 --> 00:10:19.000]  第一場就是我們在天上接受工作的審判
[00:10:19.000 --> 00:10:22.000]  審判是從神的家開始
[00:10:22.000 --> 00:10:26.000]  這是信徒工作獎賞的審判
[00:10:27.000 --> 00:10:37.000]  然後到了第21章今晚20章有白色大寶座的審判
[00:10:37.000 --> 00:10:43.000]  那些是被不信的人接受審判之後他在火湖裡
[00:10:43.000 --> 00:10:49.000]  但這兩個審判當中我們發覺聖經還說還有一個審判
[00:10:49.000 --> 00:10:52.000]  我叫它做萬民的審判
[00:10:53.000 --> 00:10:57.000]  這個審判記載在馬太福音第25章
[00:10:57.000 --> 00:11:02.000]  由32節開始到第46節
[00:11:02.000 --> 00:11:07.000]  第32節我只讀這一節給大家聽
[00:11:07.000 --> 00:11:10.000]  萬民都要聚集在他面前
[00:11:10.000 --> 00:11:13.000]  他要把他們分別出來
[00:11:13.000 --> 00:11:19.000]  好像牧羊的分別綿羊和山羊一般
[00:11:20.000 --> 00:11:24.000]  綿羊的安置在右邊 山羊的在左邊
[00:11:24.000 --> 00:11:28.000]  審判的王對右邊的人說
[00:11:28.000 --> 00:11:36.000]  「你這蒙我父賜福的 可來承受那創世以來為你們所預備的國」
[00:11:36.000 --> 00:11:40.000]  然後說因為我餓的時候給我吃
[00:11:40.000 --> 00:11:43.000]  我渴的時候給我喝
[00:11:43.000 --> 00:11:46.000]  我作客裡你就留我住接待我
[00:11:47.000 --> 00:11:53.000]  然後對左邊的山羊說
[00:11:53.000 --> 00:12:02.000]  「你們這被咒詛的人 開我進入那為魔鬼和他使者所預備的永火裡去」
