
[00:00:00.000 --> 00:00:04.280]  各位頂姐妹早安
[00:00:04.280 --> 00:00:06.880]  我感謝有幾位坐在前面
[00:00:06.880 --> 00:00:08.480]  我明白為何有些人坐在後面
[00:00:08.480 --> 00:00:10.240]  因為鱷鱷的頭很辛苦
[00:00:10.240 --> 00:00:11.200]  對不對?
[00:00:11.200 --> 00:00:12.800]  不是怕了我
[00:00:12.800 --> 00:00:15.520]  他們這些是不會死的
[00:00:15.520 --> 00:00:16.560]  所以坐在前面
[00:00:16.560 --> 00:00:19.520]  我很高興再一次分到大家當中
[00:00:19.520 --> 00:00:21.120]  去年我五月來過的
[00:00:21.120 --> 00:00:24.640]  好像是說有限無限
[00:00:24.640 --> 00:00:26.560]  還是今生來世
[00:00:26.560 --> 00:00:28.480]  有限無限
[00:00:28.480 --> 00:00:30.480]  我也記得一點
[00:00:30.480 --> 00:00:32.960]  今年很感謝教會
[00:00:32.960 --> 00:00:35.120]  給我機會在大家當中
[00:00:35.120 --> 00:00:37.440]  有四次在大家當中講道
[00:00:37.440 --> 00:00:41.040]  我選了彼得後書系列
[00:00:41.040 --> 00:00:44.160]  意思是將整本彼得後書會講完
[00:00:44.160 --> 00:00:46.720]  分開四堂
[00:00:46.720 --> 00:00:48.000]  我給了一個主題
[00:00:48.000 --> 00:00:49.920]  叫做黑暗中的明燈
[00:00:49.920 --> 00:00:51.040]  有四堂
[00:00:51.040 --> 00:00:52.960]  第一堂叫做行在光中
[00:00:52.960 --> 00:00:55.680]  第二堂叫做記在心中
[00:00:55.680 --> 00:00:58.160]  第三堂叫做看在眼中
[00:00:58.160 --> 00:01:04.560]  第四堂叫做活在信中
[00:01:04.560 --> 00:01:05.200]  沒有的
[00:01:05.200 --> 00:01:06.080]  大綱那裡沒有的
[00:01:06.080 --> 00:01:07.120]  不用找
[00:01:07.120 --> 00:01:08.400]  是這四堂
[00:01:08.400 --> 00:01:09.680]  每個月一堂
[00:01:09.680 --> 00:01:12.240]  就會講完彼得後書
[00:01:12.240 --> 00:01:16.720]  我今天第一堂講叫做行在光中
[00:01:16.720 --> 00:01:18.160]  我們先有個祈禱
[00:01:18.160 --> 00:01:19.200]  天父我們感謝你
[00:01:19.200 --> 00:01:20.640]  讓大家能夠聚集
[00:01:20.640 --> 00:01:22.480]  不單止我們要敬拜主
[00:01:22.480 --> 00:01:23.520]  我們紀念主
[00:01:23.520 --> 00:01:25.120]  我們更加要聆聽主
