
[00:00:00.000 --> 00:00:02.000]  (廣告)
[00:00:03.000 --> 00:00:07.000]  我們今天崇拜所分享的題目是
[00:00:07.000 --> 00:00:10.000]  生命與使命
[00:00:10.000 --> 00:00:16.000]  我們講道的大綱是在第四頁的程序單
[00:00:16.000 --> 00:00:21.000]  大家可以打開廣義的程序單第四頁
[00:00:21.000 --> 00:00:24.000]  生命與使命
[00:00:24.000 --> 00:00:27.000]  我們一起低頭我們先祈禱
[00:00:27.000 --> 00:00:30.000]  拯救我們愛我們又呼召我們的主
[00:00:30.000 --> 00:00:32.000]  讓我們在你面前等候你
[00:00:32.000 --> 00:00:37.000]  求你親自對我們說你今天要對我們說的話
[00:00:37.000 --> 00:00:39.000]  讓我們的生命進來的時候
[00:00:39.000 --> 00:00:42.000]  與待會出去的時候不再一樣
[00:00:42.000 --> 00:00:48.000]  因為我們聽見你要對我們所說的話和挑戰
[00:00:48.000 --> 00:00:49.000]  求主恩代
[00:00:49.000 --> 00:00:52.000]  聽我們祈禱奉耶穌基督的名求
[00:00:52.000 --> 00:00:53.000]  阿們
[00:00:54.000 --> 00:01:01.000]  那天你的醫生跟你說按照你的身體的報告
[00:01:01.000 --> 00:01:04.000]  你有這種病
[00:01:04.000 --> 00:01:08.000]  在那一剎那你一片空白
[00:01:08.000 --> 00:01:12.000]  腦裏想不到任何東西
[00:01:12.000 --> 00:01:17.000]  只想到那我就過完一世了
[00:01:17.000 --> 00:01:21.000]  究竟為了什麼呢?
[00:01:21.000 --> 00:01:26.000]  或者不需要那麼戲劇性的一剎那
[00:01:26.000 --> 00:01:28.000]  到了差不多那年紀
[00:01:28.000 --> 00:01:30.000]  好像我都過了六十了
[00:01:30.000 --> 00:01:33.000]  都開始想這個問題
[00:01:33.000 --> 00:01:38.000]  人生都差不多過完了
[00:01:38.000 --> 00:01:40.000]  當我回顧的時候
[00:01:40.000 --> 00:01:43.000]  或者你回顧的時候
[00:01:43.000 --> 00:01:47.000]  那就過了一世
[00:01:47.000 --> 00:01:50.000]  生命是為了什麼?
[00:01:50.000 --> 00:01:53.000]  這樣的生活是為了什麼?
[00:01:53.000 --> 00:01:57.000]  或者後來你發覺自己忙碌得不得了
[00:01:57.000 --> 00:01:58.000]  忙完這樣又那樣
[00:01:58.000 --> 00:02:00.000]  根本自己都不想做又要做
[00:02:00.000 --> 00:02:02.000]  人家交給你的
[00:02:02.000 --> 00:02:06.000]  或者早上帶完小孩去上學
[00:02:06.000 --> 00:02:08.000]  接著又衝去買菜
[00:02:08.000 --> 00:02:11.000]  接著下午又煮一頓飯
[00:02:11.000 --> 00:02:12.000]  小孩回來的時候
[00:02:12.000 --> 00:02:14.000]  不知為什麼又是晚上了
[00:02:14.000 --> 00:02:16.000]  又過了一晚
[00:02:16.000 --> 00:02:19.000]  第二天又是做同樣的事
[00:02:19.000 --> 00:02:21.000]  或者同樣的事
[00:02:21.000 --> 00:02:22.000]  開車上班
[00:02:22.000 --> 00:02:24.000]  照例401都塞車
[00:02:24.000 --> 00:02:27.000]  回去又見那班同事
[00:02:27.000 --> 00:02:29.000]  說一些無聊的話
[00:02:29.000 --> 00:02:33.000]  吃完午飯之後開始收拾
[00:02:33.000 --> 00:02:35.000]  看幾點鐘可以走
[00:02:35.000 --> 00:02:37.000]  生命就是這麼多東西
[00:02:37.000 --> 00:02:39.000]  突然間你都會問自己
[00:02:39.000 --> 00:02:41.000]  究竟生命為了什麼?
[00:02:41.000 --> 00:02:47.000]  今天我們選了幾段兩個個案
[00:02:47.000 --> 00:02:49.000]  一個是耶穌基督
[00:02:49.000 --> 00:02:51.000]  一個是保羅
[00:02:51.000 --> 00:02:53.000]  這兩個很重要的核心人物
[00:02:53.000 --> 00:02:55.000]  我們想看一下
[00:02:55.000 --> 00:02:56.000]  剛才我們所讀的聖經
[00:02:56.000 --> 00:02:57.000]  如果你們留意得到
[00:02:57.000 --> 00:03:01.000]  都是他們面對生命要結束的時候
[00:03:01.000 --> 00:03:04.000]  看怎麼總結自己的人生
[00:03:04.000 --> 00:03:06.000]  我們這次一起研究一下這幾段的聖經
[00:03:06.000 --> 00:03:08.000]  看看我們的主耶穌
[00:03:08.000 --> 00:03:12.000]  我們看看保羅怎樣去回顧
[00:03:12.000 --> 00:03:14.000]  和總結他人生的時候
[00:03:14.000 --> 00:03:15.000]  說了什麼話
[00:03:15.000 --> 00:03:20.000]  讓那些話都成為你和我問自己的話
[00:03:20.000 --> 00:03:22.000]  看看可不可以得到
[00:03:22.000 --> 00:03:23.000]  深一的層次
[00:03:23.000 --> 00:03:25.000]  更多的啟迪
[00:03:25.000 --> 00:03:30.000]  想一下我們的生命存在有什麼意義
[00:03:30.000 --> 00:03:32.000]  首先我們先看耶穌那一段聖經
[00:03:32.000 --> 00:03:33.000]  如果你喜歡的話
[00:03:33.000 --> 00:03:35.000]  你都可以和我一起打開
[00:03:35.000 --> 00:03:38.000]  約翰福音第18章
[00:03:38.000 --> 00:03:40.000]  不然你聽著我說
[00:03:40.000 --> 00:03:42.000]  耶穌這一段話
[00:03:42.000 --> 00:03:45.000]  記載在他被人抓去
[00:03:45.000 --> 00:03:46.000]  快要上十字架
[00:03:46.000 --> 00:03:49.000]  他當然知道自己的生命要結束
[00:03:49.000 --> 00:03:53.000]  當然有很多不同的人去審問他
[00:03:53.000 --> 00:03:54.000]  猶太人那些
[00:03:54.000 --> 00:03:59.000]  猶太的宗教領袖當然想他死
[00:03:59.000 --> 00:04:00.000]  所以就審他
[00:04:00.000 --> 00:04:03.000]  但是猶太人當時在羅馬帝國來說
[00:04:03.000 --> 00:04:06.000]  他沒有權可以判人死罪
[00:04:06.000 --> 00:04:08.000]  所以他就將這個熱箭堆
[00:04:08.000 --> 00:04:10.000]  推給當地的官
[00:04:10.000 --> 00:04:13.000]  那個叫做比拉多的羅馬官
[00:04:13.000 --> 00:04:14.000]  讓他搞定他
[00:04:14.000 --> 00:04:15.000]  於是聖經就說
[00:04:15.000 --> 00:04:19.000]  他們就將這個責任推給比拉多
[00:04:19.000 --> 00:04:21.000]  其實比拉多是不想理的
[00:04:21.000 --> 00:04:24.000]  所以我們接著就有以下這個對話
[00:04:24.000 --> 00:04:25.000]  我們留意一下
[00:04:25.000 --> 00:04:28.000]  當然我們的重心是看耶穌
[00:04:28.000 --> 00:04:30.000]  但是比拉多很有趣
[00:04:30.000 --> 00:04:31.000]  我寫了幾句話
[00:04:31.000 --> 00:04:33.000]  我覺得他都沒有後悔
[00:04:33.000 --> 00:04:34.000]  我是一個很無聊的人
[00:04:34.000 --> 00:04:35.000]  好像比拉多那樣
[00:04:35.000 --> 00:04:38.000]  問了兩個極有意義的人生問題
[00:04:38.000 --> 00:04:40.000]  可能他問的時候都不知道自己在問什麼
[00:04:40.000 --> 00:04:41.000]  不過這兩個問題
[00:04:41.000 --> 00:04:43.000]  今天你和我都要想
[00:04:43.000 --> 00:04:45.000]  當日耶穌很認真的回答他
