
[00:00:00.000 --> 00:00:04.140]  各位電影姐妹平安
[00:00:04.140 --> 00:00:06.820]  很感恩今天再一次來到大家當中
[00:00:06.820 --> 00:00:09.660]  和大家分享希伯來書的信息
[00:00:09.660 --> 00:00:12.880]  我在1月24號和大家講了第一講
[00:00:12.880 --> 00:00:14.460]  叫做《無比的基督》
[00:00:14.460 --> 00:00:16.100]  裏面提到有兩點
[00:00:16.100 --> 00:00:17.880]  既然基督無比
[00:00:17.880 --> 00:00:19.460]  我們要聽他
[00:00:19.460 --> 00:00:21.060]  既然基督無比
[00:00:21.060 --> 00:00:22.400]  我們要講他
[00:00:22.400 --> 00:00:24.480]  我們要聽從他
[00:00:24.480 --> 00:00:26.760]  自己生活不要迷失
[00:00:26.760 --> 00:00:28.520]  我們要傳揚他
[00:00:28.520 --> 00:00:31.520]  別人的生活我們需要關心
[00:00:31.520 --> 00:00:33.860]  所以在1月那一堂提到無比基督
[00:00:33.860 --> 00:00:36.580]  我們要顧自己又要顧別人
[00:00:36.580 --> 00:00:38.920]  第二講是3月14號
[00:00:38.920 --> 00:00:41.380]  題目叫做《救恩的元帥》
[00:00:41.380 --> 00:00:43.820]  提到救恩元帥裏面提到一樣很重要的事
[00:00:43.820 --> 00:00:45.300]  就是我們要鄭重
[00:00:45.300 --> 00:00:46.880]  和不要忽略
[00:00:46.880 --> 00:00:49.740]  我們要鄭重我們所聽見的
[00:00:49.740 --> 00:00:52.200]  改進我們聽道的習慣
[00:00:52.200 --> 00:00:53.800]  道要好好聽
[00:00:53.800 --> 00:00:55.460]  人要好好做
[00:00:55.460 --> 00:00:57.260]  第二我們要珍惜
[00:00:57.260 --> 00:01:00.140]  要改進我們行道的習慣
[00:01:00.140 --> 00:01:01.860]  對自己有信心
[00:01:01.860 --> 00:01:03.860]  對神有信靠
[00:01:03.860 --> 00:01:07.620]  所以第二堂提到就是聽道和行道
[00:01:07.620 --> 00:01:09.840]  第三講是6月6號
[00:01:09.840 --> 00:01:12.200]  我的題目叫做《大祭司基督》
[00:01:12.200 --> 00:01:14.320]  提到要靠主竭力
[00:01:14.320 --> 00:01:16.520]  我們要進入安息
[00:01:16.520 --> 00:01:18.060]  我們需要堅持
[00:01:18.060 --> 00:01:19.100]  需要竭力
[00:01:19.100 --> 00:01:20.560]  需要倚靠
[00:01:20.560 --> 00:01:22.760]  不要像以色列人那樣在曠野
