
[00:00:00.000 --> 00:00:04.280]  各位弟兄姐妹平安
[00:00:04.280 --> 00:00:09.400]  今天跟大家分享的题目是
[00:00:09.400 --> 00:00:11.520]  最大的解明
[00:00:11.520 --> 00:00:16.400]  如果回到教会信仰元素超过十年
[00:00:16.400 --> 00:00:18.920]  应该都会知道是哪一段
[00:00:18.920 --> 00:00:22.240]  就是刚才读的那段经文
[00:00:22.240 --> 00:00:26.000]  但大家又不知道导了多少呢?
[00:00:26.000 --> 00:00:28.280]  待会我们一起试一下
[00:00:28.280 --> 00:00:31.720]  在《马尔科音》十二章二十八节里说
[00:00:31.720 --> 00:00:33.120]  有一个文士
[00:00:33.120 --> 00:00:35.920]  即是一些很熟悉圣经的人
[00:00:35.920 --> 00:00:37.760]  他听见他们辩论
[00:00:37.760 --> 00:00:41.000]  晓得耶稣回答得好
[00:00:41.000 --> 00:00:43.200]  就问耶稣
[00:00:43.200 --> 00:00:51.440]  「解明中哪是第一要紧的呢?」
[00:00:51.440 --> 00:00:52.840]  如果想到解明
[00:00:52.840 --> 00:00:57.560]  相信大家都会想到十芥
[00:00:57.560 --> 00:01:00.840]  十芥大家应该都背得完
[00:01:00.840 --> 00:01:02.120]  其实对于犹太人来说
[00:01:02.120 --> 00:01:03.840]  他不单止是十芥
[00:01:03.840 --> 00:01:07.640]  是有613条解明的
[00:01:07.640 --> 00:01:11.320]  究竟当他问耶稣第一要紧
[00:01:11.320 --> 00:01:14.000]  通常说第一要紧
[00:01:14.000 --> 00:01:15.000]  就是一个字
[00:01:15.000 --> 00:01:16.560]  就是最
[00:01:16.560 --> 00:01:19.600]  最即是有多少个?
[00:01:19.600 --> 00:01:20.920]  一嘛
[00:01:20.920 --> 00:01:23.560]  但大家有没有经常听到圣经
[00:01:23.560 --> 00:01:28.800]  最受欢迎
[00:01:28.800 --> 00:01:30.160]  加上什么?
[00:01:30.160 --> 00:01:31.680]  之一
[00:01:31.680 --> 00:01:34.160]  其实不合逻辑的
[00:01:34.160 --> 00:01:36.160]  最就是最
[00:01:36.160 --> 00:01:39.000]  如果先生有一天回来
[00:01:39.000 --> 00:01:41.160]  和太太说
[00:01:41.160 --> 00:01:46.480]  「太太,你是我最爱的人」
[00:01:46.480 --> 00:01:49.960]  他就会很愤怒
[00:01:49.960 --> 00:01:51.520]  「之一?」
[00:01:51.520 --> 00:01:52.080]  「之一是什么?」
