
[00:00:00.000 --> 00:00:04.220]  各位大兄姐妹平安
[00:00:04.220 --> 00:00:08.000]  我们今天的题目是登山变象
[00:00:08.000 --> 00:00:10.700]  如果大家看到这四个字
[00:00:10.700 --> 00:00:11.980]  或者刚才读的经文
[00:00:11.980 --> 00:00:13.500]  不知道你想起了什么
[00:00:13.500 --> 00:00:15.360]  登山变象
[00:00:15.360 --> 00:00:16.260]  可能你就会说
[00:00:16.260 --> 00:00:19.500]  耶稣去到山上改变了形象
[00:00:19.500 --> 00:00:23.560]  或者刚才读的经文里面有一句话
[00:00:23.560 --> 00:00:26.460]  可能久不久你都听到基督徒讲的
[00:00:26.460 --> 00:00:28.620]  知不知道是哪一句
[00:00:28.620 --> 00:00:33.620]  我们在这里真好
[00:00:33.620 --> 00:00:34.700]  大家有没有听过
[00:00:34.700 --> 00:00:36.200]  有吧
[00:00:36.200 --> 00:00:39.060]  当大家听到这句话的时候
[00:00:39.060 --> 00:00:40.860]  我们在这里真好
[00:00:40.860 --> 00:00:44.420]  你想到是正面的东西还是反面的东西
[00:00:44.420 --> 00:00:47.060]  正面
[00:00:47.060 --> 00:00:48.460]  反面
[00:00:48.460 --> 00:00:50.900]  反面也好
[00:00:50.900 --> 00:00:53.500]  究竟是正面还是反面呢
[00:00:53.500 --> 00:00:55.620]  我们一会儿会一起去思考
[00:00:55.620 --> 00:00:59.380]  但是当耶稣在讲登山变象
[00:00:59.380 --> 00:01:01.820]  他带门徒去一个山的时候
[00:01:01.820 --> 00:01:04.500]  究竟他之前说过些什么呢
[00:01:04.500 --> 00:01:07.700]  我们上一次讲到关于生命何假
[00:01:07.700 --> 00:01:11.500]  在八章最后一节就停了
[00:01:11.500 --> 00:01:13.420]  大约上一次讲了些什么呢
[00:01:13.420 --> 00:01:17.540]  马福音八章35到37节
[00:01:17.540 --> 00:01:20.540]  当耶稣说了人若赚得全世界
[00:01:20.540 --> 00:01:23.700]  赔偿自己的生命有什么益处呢
[00:01:23.700 --> 00:01:26.900]  人还可以拿些什么来换生命呢
[00:01:26.900 --> 00:01:29.980]  耶稣当时在讲永恒的生命
[00:01:29.980 --> 00:01:34.020]  究竟我们如何可以换到永恒的生命
[00:01:34.020 --> 00:01:37.700]  然后耶稣在马福音八章38节说
