
[00:00:00.000 --> 00:00:02.320]  弟兄姊妹主內平安
[00:00:02.320 --> 00:00:08.100]  剛才楊牧師給我們讀出
[00:00:08.100 --> 00:00:13.020]  路加福音耶穌的教導
[00:00:13.020 --> 00:00:15.900]  我們每個字都懂得解釋
[00:00:15.900 --> 00:00:21.700]  不過聽下去總是有點陰暗的感覺
[00:00:21.700 --> 00:00:25.200]  為什麼耶穌會這麼說呢?
[00:00:25.200 --> 00:00:26.900]  有沒有?
[00:00:27.100 --> 00:00:31.100]  還是聽完就聽完 耶穌當然會這麼說的
[00:00:31.100 --> 00:00:32.100]  是不是?
[00:00:32.100 --> 00:00:34.100]  硬著什麼呢?
[00:00:34.100 --> 00:00:37.600]  我們今天也不是這樣對待我們的菲傭姐姐的
[00:00:37.600 --> 00:00:39.100]  不應該這樣的
[00:00:39.100 --> 00:00:42.600]  首先我們要懂得聽
[00:00:42.600 --> 00:00:49.600]  教導主人如何對僕人的經文
[00:00:49.600 --> 00:00:52.600]  並沒有出現在福音書里
[00:00:52.600 --> 00:00:55.100]  出現在哪些書里?
[00:00:55.100 --> 00:00:57.600]  保羅書信 記得嗎?
[00:00:57.600 --> 00:01:00.100]  「你們作主人的
[00:01:00.100 --> 00:01:02.600]  要公公平平對待僕人
[00:01:02.600 --> 00:01:07.100]  因為你們同有一位主在天上」
[00:01:07.100 --> 00:01:11.600]  這一句耶穌說的是比喻
[00:01:11.600 --> 00:01:17.100]  而且主耶穌是跟聽祂說道的人群
[00:01:17.100 --> 00:01:19.600]  問了三個問題的
[00:01:19.600 --> 00:01:24.600]  剛才你有沒有留意到我們中文聖經翻譯的那些座語詞
[00:01:25.600 --> 00:01:29.600]  「你們誰有僕人耕地
[00:01:29.600 --> 00:01:32.600]  或是放羊從田裡回來
[00:01:32.600 --> 00:01:34.600]  就對他說
[00:01:34.600 --> 00:01:39.100]  你快來坐下吃飯」
[00:01:39.100 --> 00:01:41.600]  最後還有個「呢」
[00:01:41.600 --> 00:01:43.100]  是問題
[00:01:43.100 --> 00:01:46.100]  懂得看了 翻譯聖經很重要的
[00:01:46.100 --> 00:01:51.600]  這是耶穌引用當時的情況
[00:01:52.600 --> 00:01:54.600]  如果你們當中有僕人
[00:01:54.600 --> 00:01:57.600]  他很辛苦 身水身汗
[00:01:57.600 --> 00:02:00.600]  從外面回來做完他當日的工作
[00:02:00.600 --> 00:02:03.100]  你會不會跟他說
[00:02:03.100 --> 00:02:05.600]  快點快點快點來坐下吃飯
[00:02:05.600 --> 00:02:08.600]  「呢」字不是主人說的
[00:02:08.600 --> 00:02:10.100]  是耶穌說的
[00:02:10.100 --> 00:02:11.600]  會不會這樣做?
[00:02:11.600 --> 00:02:14.600]  聽道的人心裡面
[00:02:14.600 --> 00:02:16.600]  每個人都知道答案
[00:02:16.600 --> 00:02:21.600]  這是一個明知顧問的問題
[00:02:21.600 --> 00:02:23.600]  一個理論的問題
[00:02:23.600 --> 00:02:25.600]  答案就是
[00:02:25.600 --> 00:02:27.600]  不會
[00:02:27.600 --> 00:02:29.600]  從來都沒有人這樣做的
[00:02:29.600 --> 00:02:33.600]  所以當時的社會文化背景
[00:02:33.600 --> 00:02:36.600]  和今天可能有些差距
[00:02:36.600 --> 00:02:38.600]  你要回到當日
[00:02:38.600 --> 00:02:42.600]  你才能聽明白耶穌說什麼
[00:02:42.600 --> 00:02:43.600]  如果你跟他拼
[00:02:43.600 --> 00:02:45.600]  應該是這樣對待人的
[00:02:45.600 --> 00:02:47.600]  那你聽不下去了
[00:02:47.600 --> 00:02:49.600]  這是第一個問題
[00:02:49.600 --> 00:02:52.600]  接著耶穌問第二個問題
[00:02:52.600 --> 00:02:55.600]  「你們豈不對他說
[00:02:55.600 --> 00:02:58.600]  你給我預備晚飯
[00:02:58.600 --> 00:03:01.600]  速上大子侍候我
[00:03:01.600 --> 00:03:04.600]  等我吃喝完了
[00:03:04.600 --> 00:03:08.600]  你才可以吃喝」
[00:03:08.600 --> 00:03:09.600]  最後一個字
[00:03:09.600 --> 00:03:10.600]  「在與此」
[00:03:10.600 --> 00:03:11.600]  「more」
[00:03:11.600 --> 00:03:14.600]  這個也是耶穌問的問題
[00:03:14.600 --> 00:03:18.600]  主人會不會跟僕人說
[00:03:18.600 --> 00:03:21.600]  主人見到僕人回來
[00:03:21.600 --> 00:03:23.600]  他不會說快點來吃飯
[00:03:23.600 --> 00:03:24.600]  相反
[00:03:24.600 --> 00:03:26.600]  「豈不對他說」
[00:03:26.600 --> 00:03:28.600]  主人見到僕人回來
[00:03:28.600 --> 00:03:29.600]  他就會說
[00:03:29.600 --> 00:03:32.600]  「是時候預備晚飯了」
[00:03:32.600 --> 00:03:34.600]  你去預備晚飯
[00:03:34.600 --> 00:03:35.600]  預備好之後
[00:03:35.600 --> 00:03:38.600]  你先來侍候我
[00:03:38.600 --> 00:03:41.600]  主人吃喝完了
[00:03:41.600 --> 00:03:44.600]  然後到僕人吃喝
[00:03:44.600 --> 00:03:46.600]  我記得
[00:03:46.600 --> 00:03:48.600]  我第一次請菲蓉姐姐
[00:03:48.600 --> 00:03:51.600]  我想做個好的主人
[00:03:51.600 --> 00:03:54.600]  於是我請她坐下
[00:03:54.600 --> 00:03:56.600]  一起吃晚飯
[00:03:56.600 --> 00:03:58.600]  哇 她好緊張
[00:03:58.600 --> 00:04:01.600]  她又要幫我們盛飯
[00:04:01.600 --> 00:04:03.600]  又要幫我們舀湯
[00:04:03.600 --> 00:04:05.600]  差不多要夾菜給我們
[00:04:05.600 --> 00:04:06.600]  「吃吧 吃吧 吃吧」
[00:04:06.600 --> 00:04:08.600]  吃得很少
[00:04:08.600 --> 00:04:10.600]  很不舒服
[00:04:10.600 --> 00:04:12.600]  我們再說一句
[00:04:12.600 --> 00:04:14.600]  背脊下的
[00:04:14.600 --> 00:04:16.600]  試過一次
[00:04:16.600 --> 00:04:18.600]  我知道錯了
[00:04:18.600 --> 00:04:20.600]  第二餐晚飯
[00:04:20.600 --> 00:04:21.600]  我說你夾菜
[00:04:21.600 --> 00:04:23.600]  拿回廚房
[00:04:23.600 --> 00:04:24.600]  你自己吃吧
[00:04:24.600 --> 00:04:25.600]  我盛一下
[00:04:25.600 --> 00:04:26.600]  吃得多開心
[00:04:26.600 --> 00:04:28.600]  很大一口
[00:04:28.600 --> 00:04:30.600]  還像老夫子漫畫那樣
[00:04:30.600 --> 00:04:31.600]  回到家裡
[00:04:31.600 --> 00:04:33.600]  動起腳來吃
[00:04:33.600 --> 00:04:37.600]  主人這樣和僕人說
[00:04:37.600 --> 00:04:38.600]  耶穌問
[00:04:38.600 --> 00:04:40.600]  「是不是啊」
[00:04:40.600 --> 00:04:42.600]  所有聽耶穌講道的人
[00:04:42.600 --> 00:04:45.600]  都會說「是啊」
[00:04:45.600 --> 00:04:47.600]  是這樣的
[00:04:47.600 --> 00:04:49.600]  這是第二個問題
[00:04:49.600 --> 00:04:52.600]  然後耶穌說第三個問題
[00:04:52.600 --> 00:04:58.600]  「僕人照主人所吩咐這一切去做」
[00:04:58.600 --> 00:05:03.600]  「主人會不會多謝他」
[00:05:03.600 --> 00:05:05.600]  這是第三個問題
[00:05:05.600 --> 00:05:08.600]  主人還謝他
[00:05:08.600 --> 00:05:09.600]  「摸」
[00:05:09.600 --> 00:05:11.600]  耶穌問
[00:05:11.600 --> 00:05:12.600]  答案是什麼
[00:05:12.600 --> 00:05:13.600]  「會啊」
[00:05:13.600 --> 00:05:16.600]  主人每晚睡覺都會和僕人說
[00:05:16.600 --> 00:05:18.600]  「多謝啊」
[00:05:18.600 --> 00:05:20.600]  「今天你很勤力啊」
[00:05:20.600 --> 00:05:21.600]  「多謝你啊」
[00:05:21.600 --> 00:05:23.600]  寫張謝謝卡給他
[00:05:23.600 --> 00:05:25.600]  「會不會啊」
[00:05:25.600 --> 00:05:27.600]  「不會」
[00:05:27.600 --> 00:05:29.600]  所以耶穌問了三個問題
[00:05:29.600 --> 00:05:30.600]  第一
[00:05:30.600 --> 00:05:32.600]  僕人從田間回來
[00:05:32.600 --> 00:05:34.600]  你會不會叫他坐下吃飯
[00:05:34.600 --> 00:05:36.600]  人人馬上說「不會」
[00:05:36.600 --> 00:05:38.600]  你是不是會和他說
[00:05:38.600 --> 00:05:40.600]  「你去煮飯服侍我」
[00:05:40.600 --> 00:05:42.600]  「然後你才吃飯」
[00:05:42.600 --> 00:05:43.600]  「是」
[00:05:43.600 --> 00:05:46.600]  主人這樣看僕人做完一天的工作
[00:05:46.600 --> 00:05:48.600]  會不會多謝他
[00:05:48.600 --> 00:05:50.600]  人人馬上說「不會」
[00:05:50.600 --> 00:05:52.600]  你跟得上
[00:05:52.600 --> 00:05:56.600]  你就明白耶穌問了三個問題
[00:05:56.600 --> 00:05:58.600]  鋪了一條路
[00:05:58.600 --> 00:06:02.600]  去講他最重要講的那句話
[00:06:02.600 --> 00:06:04.600]  是最後那句
[00:06:04.600 --> 00:06:07.600]  耶穌說「這樣」
[00:06:07.600 --> 00:06:09.600]  用英文說「Therefore」
[00:06:09.600 --> 00:06:11.600]  結論來了
[00:06:11.600 --> 00:06:14.600]  最重要挖龍點睛的教訓
[00:06:14.600 --> 00:06:16.600]  不是前面那三句
[00:06:16.600 --> 00:06:20.600]  教主人如何對僕人
[00:06:20.600 --> 00:06:23.600]  耶穌只是借用當時
[00:06:23.600 --> 00:06:27.600]  人人都明白的事實
[00:06:27.600 --> 00:06:30.600]  耶穌沒有去討論這個事實
[00:06:30.600 --> 00:06:32.600]  是否公平
[00:06:32.600 --> 00:06:35.600]  是否大家的關係彼此相愛
[00:06:35.600 --> 00:06:38.600]  這不是耶穌要教導的目的
[00:06:38.600 --> 00:06:41.600]  正如耶穌說納粹
[00:06:41.600 --> 00:06:45.600]  耶穌說最小的種子是芥菜種
[00:06:45.600 --> 00:06:49.600]  耶穌不是在討論植物學
[00:06:49.600 --> 00:06:53.600]  耶穌不是在討論政治的理論
[00:06:53.600 --> 00:06:56.600]  耶穌要教的是最後那句
[00:06:56.600 --> 00:07:03.600]  「這樣,你們作完了一切所吩咐的」
[00:07:03.600 --> 00:07:08.600]  這個「你們」是誰?
[00:07:08.600 --> 00:07:10.600]  前面的「你們」
[00:07:10.600 --> 00:07:15.600]  第一句說「你們誰有伏人耕地」
[00:07:15.600 --> 00:07:17.600]  所以前面的「你們」
[00:07:17.600 --> 00:07:21.600]  那三個問題都是在問主人
[00:07:21.600 --> 00:07:22.600]  但現在呢?
[00:07:22.600 --> 00:07:27.600]  「這樣,你們作完一切所吩咐的你們」
[00:07:27.600 --> 00:07:31.600]  就不是前面的主人
[00:07:31.600 --> 00:07:33.600]  懂不懂得這樣看?
[00:07:33.600 --> 00:07:35.600]  現在耶穌說
[00:07:35.600 --> 00:07:39.600]  「這樣,做伏人的那個
[00:07:39.600 --> 00:07:42.600]  回到房間里睡覺之前
[00:07:42.600 --> 00:07:45.600]  他只當說
[00:07:45.600 --> 00:07:49.600]  我們是無用的伏人所作的
[00:07:49.600 --> 00:07:57.600]  本是我們應分作的」
[00:07:57.600 --> 00:08:01.600]  耶穌是在教訓伏人
[00:08:01.600 --> 00:08:04.600]  耶穌不是在教訓主人
[00:08:04.600 --> 00:08:05.600]  清楚了嗎?
[00:08:05.600 --> 00:08:07.600]  耶穌在這一段聖經
[00:08:07.600 --> 00:08:10.600]  不是叫主人這樣對伏人
[00:08:10.600 --> 00:08:12.600]  耶穌是對伏人說
[00:08:12.600 --> 00:08:14.600]  「你辛苦了一天
[00:08:14.600 --> 00:08:18.600]  你回到最後臨睡之前
[00:08:18.600 --> 00:08:23.600]  你心裡應該怎麼想?」
[00:08:23.600 --> 00:08:24.600]  誒,等一等
[00:08:24.600 --> 00:08:29.600]  耶穌其實也不是真的在教當時的伏人
[00:08:29.600 --> 00:08:31.600]  整個是一個比喻
[00:08:31.600 --> 00:08:32.600]  懂不懂得聽?
[00:08:32.600 --> 00:08:37.600]  耶穌是借用當時的主伏人
[00:08:37.600 --> 00:08:40.600]  人人都明白的關係
[00:08:40.600 --> 00:08:44.600]  來教導我們
[00:08:44.600 --> 00:08:47.600]  我們是神的伏人
[00:08:47.600 --> 00:08:52.600]  我們是服侍神的一群弟兄姊妹
[00:08:52.600 --> 00:08:54.600]  所以耶穌所說的
[00:08:54.600 --> 00:08:59.600]  「這樣你們作完了一切所吩咐的」
[00:08:59.600 --> 00:09:04.600]  其實是在說你和我服侍上帝
[00:09:04.600 --> 00:09:05.600]  對不對?
[00:09:05.600 --> 00:09:07.600]  如果是教當時的伏人
[00:09:07.600 --> 00:09:10.600]  這段聖經就與我們無關了
[00:09:10.600 --> 00:09:11.600]  或者今天有關也好
[00:09:11.600 --> 00:09:16.600]  應該是在菲律賓的崇拜裡面說的
[00:09:16.600 --> 00:09:17.600]  對不對?
[00:09:17.600 --> 00:09:19.600]  我們全部都是前面那群
[00:09:19.600 --> 00:09:22.600]  有伏人的主人
[00:09:22.600 --> 00:09:23.600]  不是
[00:09:23.600 --> 00:09:24.600]  這段經文
[00:09:24.600 --> 00:09:28.600]  耶穌是借這個比喻
[00:09:28.600 --> 00:09:31.600]  去提醒我們一句
[00:09:31.600 --> 00:09:33.600]  是提醒我們這群
[00:09:33.600 --> 00:09:39.600]  做慣主人的人
[00:09:39.600 --> 00:09:42.600]  我們服侍上帝
[00:09:42.600 --> 00:09:44.600]  我們覺得上帝應該多謝我們
[00:09:44.600 --> 00:09:47.600]  最低限度牧師應該多謝我們
[00:09:47.600 --> 00:09:49.600]  服侍了一年了
[00:09:49.600 --> 00:09:52.600]  都沒有一個「感謝晚宴」
[00:09:52.600 --> 00:09:55.600]  我公司也有
[00:09:55.600 --> 00:09:56.600]  你看到嗎?
[00:09:56.600 --> 00:09:59.600]  我們的主人心態很強
[00:09:59.600 --> 00:10:01.600]  應該這麼做
[00:10:01.600 --> 00:10:04.600]  我很辛苦派完丹章回來
[00:10:04.600 --> 00:10:08.600]  茶也沒有杯
[00:10:08.600 --> 00:10:09.600]  耶穌說
[00:10:09.600 --> 00:10:16.600]  「這樣你們作完了一切所吩咐的」
[00:10:16.600 --> 00:10:20.600]  「只當說」
[00:10:20.600 --> 00:10:24.600]  這句話是提醒你和我
[00:10:24.600 --> 00:10:29.600]  是借用當時的社會背景
[00:10:29.600 --> 00:10:33.600]  人所共知的事實
[00:10:33.600 --> 00:10:35.600]  來提醒
[00:10:35.600 --> 00:10:36.600]  餵
[00:10:36.600 --> 00:10:39.600]  我們原來不過是伏人而已
[00:10:39.600 --> 00:10:42.600]  我們不是主人
[00:10:42.600 --> 00:10:45.600]  我們連義工都不是
[00:10:45.600 --> 00:10:47.600]  我們在上帝的面前
[00:10:47.600 --> 00:10:49.600]  只有祂是主人
[00:10:49.600 --> 00:10:56.600]  我們是任憑主用的伏人
[00:10:56.600 --> 00:11:00.600]  所以我們的心態應該是怎麼樣?
[00:11:00.600 --> 00:11:02.600]  表面不說出來
[00:11:02.600 --> 00:11:06.600]  心裡也「吱哩咕嚕」?
[00:11:06.600 --> 00:11:07.600]  不是
[00:11:07.600 --> 00:11:13.600]  「你們作完了一切所吩咐的」
[00:11:13.600 --> 00:11:18.600]  「只當說」
[00:11:18.600 --> 00:11:20.600]  是,我們是伏人
[00:11:20.600 --> 00:11:22.600]  所做的本來是應份的
[00:11:22.600 --> 00:11:24.600]  這句話我說得出
[00:11:24.600 --> 00:11:26.600]  不過聖經不僅這麼說
[00:11:26.600 --> 00:11:30.600]  聖經多加了兩個字在這裡
[00:11:30.600 --> 00:11:36.600]  「我們是無用的伏人」
[00:11:36.600 --> 00:11:38.600]  耶穌教我們謙卑
[00:11:38.600 --> 00:11:41.600]  耶穌教我們客氣
[00:11:41.600 --> 00:11:43.600]  牧師多謝我們的時候
