
[00:00:00.000 --> 00:00:05.400]  各位電影姐妹 各位朋友 你們好
[00:00:05.400 --> 00:00:09.600]  歡迎大家參加我們三藩市報道會網上午堂崇拜
[00:00:09.600 --> 00:00:13.000]  今天我們繼續思想約翰福音的訊息
[00:00:13.000 --> 00:00:17.000]  我們來到約翰福音第六章51至59節
[00:00:17.000 --> 00:00:21.000]  題目叫做「食愛慾 飲愛權」
[00:00:21.000 --> 00:00:23.600]  未開始思想這段聖經之前
[00:00:23.600 --> 00:00:25.800]  請大家同心低頭 同同道口
[00:00:25.800 --> 00:00:29.000]  賜給人海天父 我們滿心感謝您
[00:00:30.000 --> 00:00:36.000]  因為您來到世上為我們釘石十字架
[00:00:36.000 --> 00:00:41.000]  讓我們的罪得到赦免 以致我們生命有盼望
[00:00:41.000 --> 00:00:45.000]  求您幫助我們明白您自己的懷疑
[00:00:45.000 --> 00:00:50.000]  也能懂得如何在世上活得精彩
[00:00:50.000 --> 00:00:52.000]  求您祝福帶領我們
[00:00:52.000 --> 00:00:57.000]  我們今天禱告 是奉耶穌基督名求 阿們
[00:00:57.000 --> 00:01:02.000]  當我看到耶穌在此所說「食愛慾 飲愛權」
[00:01:02.000 --> 00:01:06.000]  我就聯想到岳飛所寫的一首詞
[00:01:06.000 --> 00:01:08.000]  「滿江紅」
[00:01:08.000 --> 00:01:11.000]  路伐衷冠貧難處
[00:01:11.000 --> 00:01:13.000]  逍逍雨竭
[00:01:13.000 --> 00:01:17.000]  抬望眼 仰天長嘯
[00:01:17.000 --> 00:01:19.000]  壯懷激烈
[00:01:19.000 --> 00:01:22.000]  三十功名塵與土
[00:01:22.000 --> 00:01:24.000]  八千里路雲和雨
[00:01:24.000 --> 00:01:29.000]  莫等閒罷了少年頭 風悲切
[00:01:29.000 --> 00:01:31.000]  靜康子猶未雪
[00:01:31.000 --> 00:01:34.000]  神子恨何時滅
[00:01:34.000 --> 00:01:38.000]  家長居踏破何難山竭
[00:01:38.000 --> 00:01:40.000]  壯志機餐胡老肉
[00:01:40.000 --> 00:01:43.000]  笑談何飲風爐血
[00:01:43.000 --> 00:01:46.000]  待從頭收拾舊山河
[00:01:46.000 --> 00:01:48.000]  朝天竭
[00:01:48.000 --> 00:01:51.000]  壯志機餐胡老肉
[00:01:51.000 --> 00:01:55.000]  笑談何飲風爐血
[00:01:55.000 --> 00:02:01.000]  是一個多麼悲憤壯烈激烈的詞句
[00:02:01.000 --> 00:02:07.000]  當岳飛率領岳家軍殺金人黑風大王
[00:02:07.000 --> 00:02:13.000]  但朝廷奸臣秦桂遂送報眾投降給金
[00:02:13.000 --> 00:02:19.000]  以莫須有罪名將岳飛拉去坐監並殺害
[00:02:19.000 --> 00:02:22.000]  現在讀起這段歷史
[00:02:22.000 --> 00:02:25.000]  再看這首詞
[00:02:25.000 --> 00:02:31.000]  感到岳飛真是令人悲憤
[00:02:31.000 --> 00:02:35.000]  悲憤到情況真是明白到他所說
[00:02:35.000 --> 00:02:37.000]  壯志機餐胡老肉
[00:02:37.000 --> 00:02:40.000]  笑談何飲風爐血
[00:02:40.000 --> 00:02:42.000]  恨不得真是吃他們的肉
[00:02:42.000 --> 00:02:44.000]  喝他們的血
[00:02:44.000 --> 00:02:51.000]  最近我又看到Iris Chen寫的《The Rape of Nanking》
[00:02:51.000 --> 00:02:54.000]  講述日本人在第二次世界大戰時
[00:02:54.000 --> 00:02:56.000]  如何遊掠南京
[00:02:56.000 --> 00:02:59.000]  三十多萬平民被屠殺
[00:02:59.000 --> 00:03:01.000]  十多萬婦女被強姦
[00:03:01.000 --> 00:03:04.000]  正如一個日本士兵事後說
[00:03:04.000 --> 00:03:08.000]  當他們行這些殘暴行為
[00:03:08.000 --> 00:03:10.000]  強姦中國婦女時
[00:03:10.000 --> 00:03:12.000]  他們當她是女人
[00:03:12.000 --> 00:03:14.000]  當強姦完結時
[00:03:14.000 --> 00:03:16.000]  就當她們是豬
[00:03:16.000 --> 00:03:18.000]  將她們宰殺
[00:03:18.000 --> 00:03:24.000]  這些殘忍的程度令人非常憤怒
[00:03:24.000 --> 00:03:30.000]  但最憤怒的不單止是這些殘酷的日本士兵
[00:03:30.000 --> 00:03:33.000]  還有那些貪生怕死
[00:03:33.000 --> 00:03:35.000]  仗都不打
[00:03:35.000 --> 00:03:38.000]  抵抗都不抵抗的士兵
[00:03:38.000 --> 00:03:43.000]  他們投降比日本數目大十倍
[00:03:43.000 --> 00:03:46.000]  這些士兵只求自己偷生
[00:03:46.000 --> 00:03:49.000]  從未想過責任是什麼
[00:03:49.000 --> 00:03:53.000]  他們不像上海抗日期間的英雄事蹟
[00:03:53.000 --> 00:03:57.000]  自私偷生苟且令人悲憤
