
[00:00:00.000 --> 00:00:04.800]  此錄音或錄影的版權是屬基督教宣導會不確同所有
[00:00:04.800 --> 00:00:08.160]  我們的屬靈傳統之一是以真理教導為本
[00:00:08.160 --> 00:00:11.520]  歡迎你將此錄音或錄影的連結傳給親友
[00:00:11.520 --> 00:00:17.120]  懇請注意未經授權請勿轉錄或剪輯本錄音或錄影
[00:00:17.120 --> 00:00:20.080]  各位聽眾平安
[00:00:20.080 --> 00:00:23.200]  感謝神給我們今天早上
[00:00:23.200 --> 00:00:26.080]  我們再一次有機會一起到神的殿中
[00:00:26.080 --> 00:00:27.440]  我們敬拜祂
[00:00:27.440 --> 00:00:32.960]  亦會思想我們一起在季度讀到的哥林多前書
[00:00:32.960 --> 00:00:36.560]  而我們今天思想一個我們要面對的問題
[00:00:36.560 --> 00:00:38.640]  就是面對紛爭
[00:00:38.640 --> 00:00:43.680]  大家和我一起祈禱我們仰望主
[00:00:43.680 --> 00:00:46.320]  主耶穌我們感謝祢
[00:00:46.320 --> 00:00:48.240]  因為祢愛我們
[00:00:48.240 --> 00:00:49.840]  祢愛教會
[00:00:49.840 --> 00:00:53.520]  甚至為教會寫記
[00:00:53.520 --> 00:00:56.160]  主耶穌祢的愛是何等的真實
[00:00:56.160 --> 00:00:58.000]  是何等的徹底
[00:00:58.000 --> 00:01:00.800]  臨到祢的教會身上
[00:01:00.800 --> 00:01:04.560]  主我們今天亦同心禱告祢
[00:01:04.560 --> 00:01:06.960]  求祢讓我們在教會中間
[00:01:06.960 --> 00:01:10.880]  主讓我們能夠成為造就別人的人
[00:01:10.880 --> 00:01:15.120]  主讓祢救我們脫離很多的紛爭
[00:01:15.120 --> 00:01:16.640]  很多的不和
[00:01:16.640 --> 00:01:18.880]  在這個彎曲的世代
[00:01:18.880 --> 00:01:20.240]  我們靠著祢
[00:01:20.240 --> 00:01:26.640]  讓教會繼續成為祢的地上的榮光照耀的燈台
[00:01:26.640 --> 00:01:29.520]  讓它可以見證祢的美善
[00:01:29.520 --> 00:01:31.600]  主今天我們在祢面前
[00:01:31.600 --> 00:01:32.960]  仰望祢的靈
[00:01:32.960 --> 00:01:34.800]  引導我們心思
[00:01:34.800 --> 00:01:36.880]  癡下祢的恩言
[00:01:36.880 --> 00:01:38.800]  我們仰望祈禱
[00:01:38.800 --> 00:01:41.440]  奉主耶穌成名祈求
[00:01:41.440 --> 00:01:42.480]  阿們
[00:01:42.480 --> 00:01:48.160]  當我們思想到教會裏面有的紛爭的事情
[00:01:48.160 --> 00:01:51.760]  我們都要承認在歷代的教會
[00:01:51.760 --> 00:01:53.280]  各地區的教會
[00:01:53.280 --> 00:01:57.360]  都曾經出現了弟兄姊妹之間紛爭的事情
[00:01:57.360 --> 00:01:59.360]  我記得我看了一本書
[00:01:59.360 --> 00:02:01.440]  這本書的書名很特別
[00:02:01.440 --> 00:02:02.880]  亦都很簡單
[00:02:02.880 --> 00:02:04.560]  書名就說
[00:02:04.560 --> 00:02:07.120]  《愛教會到底》
[00:02:07.120 --> 00:02:08.640]  然後有個問號
[00:02:08.640 --> 00:02:11.520]  是否愛教會到底呢?
[00:02:11.520 --> 00:02:17.360]  這本書是新加坡神學院的院長謝木水院長所寫的一本書
[00:02:17.360 --> 00:02:19.920]  我初初不知道他在說什麼
[00:02:19.920 --> 00:02:21.520]  但一看的時候才知道
[00:02:21.520 --> 00:02:24.800]  原來他在說教會的醜聞
[00:02:24.800 --> 00:02:32.160]  是說到在不同教會裏面所發生的一些令就跌倒失德的事情
[00:02:32.160 --> 00:02:35.280]  一些教會信徒之間的紛爭的事情
[00:02:35.280 --> 00:02:38.800]  很少見到一本書是專門說這方面的
[00:02:38.800 --> 00:02:41.840]  一看的時候心裏面都很沉重
[00:02:41.840 --> 00:02:46.800]  但同時留意到這位作者用一個標題
[00:02:46.800 --> 00:02:49.120]  有一個很特別的意思
[00:02:49.120 --> 00:02:52.320]  因為愛教會到底這句說話
[00:02:52.320 --> 00:02:54.480]  你記不記得在哪裏出現過?
[00:02:54.480 --> 00:03:00.080]  聖經當主耶穌為門徒洗腳之前
[00:03:00.080 --> 00:03:01.440]  師兄就說
[00:03:01.440 --> 00:03:04.480]  「他愛他們到底」
[00:03:04.480 --> 00:03:08.400]  主耶穌為門徒洗腳
[00:03:08.400 --> 00:03:12.000]  很快就會面對很多的挑戰
[00:03:12.000 --> 00:03:14.000]  其實他早就知道
[00:03:14.000 --> 00:03:15.680]  當他為門徒洗腳
[00:03:15.680 --> 00:03:20.160]  洗腳正象徵著他將會被釘十字架
[00:03:20.160 --> 00:03:23.680]  但在他為門徒洗腳之前
[00:03:23.680 --> 00:03:28.480]  他已經知道有門徒將會出賣他
[00:03:28.480 --> 00:03:30.480]  將會不承認他
[00:03:30.480 --> 00:03:34.160]  將會四散理會他
[00:03:34.160 --> 00:03:36.160]  但雖然如此
[00:03:36.160 --> 00:03:37.200]  聖經說
[00:03:37.200 --> 00:03:43.520]  「他愛世間屬他的人就愛他們到底」
[00:03:43.520 --> 00:03:45.760]  因此為他們洗腳
