
[00:00:00.000 --> 00:00:04.800]  此錄音或錄影的版權是屬基督教宣導會不確同所有
[00:00:04.800 --> 00:00:08.160]  我們的屬靈傳統之一是以真理教導為本
[00:00:08.160 --> 00:00:11.480]  歡迎你將此錄音或錄影的連結傳給親友
[00:00:11.480 --> 00:00:17.080]  懇請注意未經授權請勿轉錄或剪輯本錄音或錄影
[00:00:17.080 --> 00:00:19.400]  多謝各位電影姐妹平安
[00:00:19.400 --> 00:00:24.520]  感謝神讓我們電影姐妹可以一齊到神的殿中一齊敬拜
[00:00:24.520 --> 00:00:28.440]  能夠和電影姐妹一同敬拜不是必然
[00:00:28.440 --> 00:00:33.120]  但今天神讓我們這份恩典可以一同敬拜
[00:00:33.120 --> 00:00:39.680]  剛才有姐妹告訴我今天崇拜負責帶領的人有三位師兄
[00:00:39.680 --> 00:00:42.320]  我想了想 真是的
[00:00:42.320 --> 00:00:45.640]  我們有風琴師 蕭若哲的老師
[00:00:45.640 --> 00:00:51.000]  有主席趙定輝傳導和我 三位師兄在此
[00:00:51.000 --> 00:00:55.800]  但我想無論姓什麼我們都是弟兄姐妹
[00:00:55.800 --> 00:00:59.600]  所以不如今天講到此不特別
[00:00:59.600 --> 00:01:02.640]  你問一問你身旁不認識的朋友
[00:01:02.640 --> 00:01:05.680]  問一個你前後或不太認識的
[00:01:05.680 --> 00:01:07.520]  問他姓什麼
[00:01:07.520 --> 00:01:10.240]  問一下 問一下姓什麼
[00:01:10.240 --> 00:01:13.920]  可能坐在旁邊很熟悉 但不知道姓什麼
[00:01:13.920 --> 00:01:16.960]  問了 跟著你補一句
[00:01:16.960 --> 00:01:21.760]  蕭弟兄或陳弟兄或什麼姐妹
[00:01:21.760 --> 00:01:26.320]  你知道他是你的弟兄 他是你的姐妹
[00:01:26.320 --> 00:01:28.320]  好嗎 再說一句
[00:01:28.320 --> 00:01:32.400]  感謝神賜我們弟兄姐妹 我們一同心祈禱
[00:01:32.400 --> 00:01:35.600]  我們天上的主 我們感謝你
[00:01:35.600 --> 00:01:40.800]  主人你不單請救一個人 你請救一個群體
[00:01:40.800 --> 00:01:47.440]  我們同被稱為你的兒女 我們都彼此互為弟兄姐妹
[00:01:47.440 --> 00:01:54.480]  主人你賜給我們由聖靈同樣在我們生命當中作奇妙的工作
[00:01:54.480 --> 00:02:00.480]  讓我們在聖靈裏面我們可以彼此的扶持彼此的關心
[00:02:00.480 --> 00:02:03.520]  能夠一起在你裏面成長
[00:02:03.520 --> 00:02:08.880]  主人我們為到你自己建立教會 我們感謝你
[00:02:08.880 --> 00:02:12.720]  我們都祈求天上的主保守你的教會
[00:02:12.720 --> 00:02:17.360]  能夠在跟隨你的路上彼此的輔助彼此的提醒
[00:02:17.360 --> 00:02:22.560]  能夠一起行在光明的路上 聖潔的路上
[00:02:22.560 --> 00:02:28.560]  讓我們不單止能夠可以和你互相緊密的同行
[00:02:28.560 --> 00:02:33.760]  也可以和我們身邊的弟兄姐妹在光明當中同行
[00:02:33.760 --> 00:02:38.400]  求主施恩 我們今天等候主賜下你聖經的說話
[00:02:38.400 --> 00:02:41.520]  求你聖靈親自的作供
[00:02:41.520 --> 00:02:43.760]  除去人一切的不足
[00:02:43.760 --> 00:02:46.320]  讓你在我們心中工作
[00:02:46.320 --> 00:02:50.000]  讓我們都聽見你自己的聖人
[00:02:50.000 --> 00:02:51.840]  我們仰望祈禱
[00:02:51.840 --> 00:02:55.360]  奉靠主耶穌 聖命求你 阿們
[00:02:55.360 --> 00:03:01.760]  大家知道今天我們會思想有關於宣道會四重福音裏面其中一個的重點
[00:03:01.760 --> 00:03:03.920]  也是聖經給我們的重點
[00:03:03.920 --> 00:03:06.480]  是學想聖潔
[00:03:06.480 --> 00:03:09.520]  在我們常常讀的經文裏面
[00:03:09.520 --> 00:03:14.000]  我們都會常常提到關於聖潔的真理
[00:03:14.000 --> 00:03:17.440]  當我這次一預備這個題目的時候
[00:03:17.440 --> 00:03:22.320]  很快就想起很多平時看新聞的一些片段
[00:03:22.320 --> 00:03:25.440]  我都挺留意在各地的新聞
[00:03:25.440 --> 00:03:29.040]  但我記得每次看新聞的時候總有一種感覺
[00:03:29.040 --> 00:03:31.600]  有兩個感覺
[00:03:31.600 --> 00:03:36.240]  第一 這個世界是邪惡的
[00:03:36.240 --> 00:03:41.360]  第二 罪惡是兇殘
[00:03:41.360 --> 00:03:43.920]  當我一路留意不同地方的事情的時候
[00:03:43.920 --> 00:03:46.480]  我相信大家都會有同樣的感受
[00:03:46.480 --> 00:03:52.880]  就是人在各種的詭詐、自私、欺騙
[00:03:52.880 --> 00:03:57.760]  各種的貪婪裏面彼此傷害
[00:03:57.760 --> 00:04:01.840]  不單止害別人 也都害自己
[00:04:01.840 --> 00:04:05.280]  而且那種傷害是延續出去
[00:04:05.280 --> 00:04:09.760]  延展到很多的人、很多的後代
[00:04:09.760 --> 00:04:13.360]  也都感受到這種的罪惡的環境
[00:04:13.360 --> 00:04:16.640]  其實沒有人能夠避開
[00:04:16.640 --> 00:04:20.800]  每個都會在其中會受到或多或少的影響
[00:04:20.800 --> 00:04:23.600]  都在最終
[00:04:23.600 --> 00:04:28.480]  有時候我想 或者我是盡了主的
[00:04:28.480 --> 00:04:34.880]  或者我是律師 或者有多些的力量去抗衡這些情況
[00:04:34.880 --> 00:04:40.000]  但我記得有一次當我看到聖經撒加利亞書的時候
[00:04:40.000 --> 00:04:43.200]  提到當時的大祭司
[00:04:43.200 --> 00:04:47.200]  聖咒說大祭司約書亞在神面前
[00:04:47.200 --> 00:04:53.680]  他的義好像什麼呢?好像是污穢的衣服
[00:04:53.680 --> 00:04:58.160]  在律法下的大祭司很有名望、很有地位
[00:04:58.160 --> 00:05:04.800]  但聖經就說到其實他的義只不過是一件污穢的衣服
