
[00:00:00.000 --> 00:00:04.160]  各位大兄姐妹平安
[00:00:04.160 --> 00:00:08.200]  我们来到从创造到新创造的第28讲
[00:00:08.200 --> 00:00:13.000]  题目是从耶稣的回应形式真理
[00:00:13.000 --> 00:00:15.480]  一会儿会和大家一起去思考
[00:00:15.480 --> 00:00:19.040]  当有群众在问耶稣一些问题
[00:00:19.040 --> 00:00:23.000]  当比拉多在问耶稣一些问题的时候
[00:00:23.000 --> 00:00:24.920]  究竟耶稣如何回应
[00:00:24.920 --> 00:00:27.240]  而在耶稣回应的背后
[00:00:27.240 --> 00:00:33.000]  其实祂很想我们去知道一些极其重要的事情
[00:00:33.000 --> 00:00:35.720]  《马太福音》4章17节
[00:00:35.720 --> 00:00:40.160]  我们上次说到当耶稣知道约翰下监
[00:00:40.160 --> 00:00:43.360]  而耶稣去到加利利开始工作的时候
[00:00:43.360 --> 00:00:45.680]  祂说了一句很重要的话
[00:00:45.680 --> 00:00:50.160]  就是说天国近了 你们应当悔改
[00:00:50.160 --> 00:00:54.880]  这是耶稣来到这个世界开始传道的时候
[00:00:54.880 --> 00:00:56.880]  一句很重要的宣告
[00:00:56.880 --> 00:01:01.360]  就是天国近了 你们应当悔改
[00:01:01.360 --> 00:01:05.600]  我们今天去看《路加福音》12章一节开始
[00:01:05.600 --> 00:01:06.400]  祂这样说
[00:01:06.400 --> 00:01:08.920]  祂说 这时有几万人聚集
[00:01:08.920 --> 00:01:10.320]  甚至彼此踐踏
[00:01:10.320 --> 00:01:12.680]  耶稣开讲 先对门徒说
[00:01:12.680 --> 00:01:15.360]  你们要防备法利错人的教
[00:01:15.360 --> 00:01:17.800]  就是假冒为善
[00:01:17.800 --> 00:01:22.240]  我们知道原来那天耶稣对着很多人的时候
[00:01:22.240 --> 00:01:24.880]  祂开始去说一些事情
[00:01:24.880 --> 00:01:26.440]  做了一些教导
[00:01:26.880 --> 00:01:28.360]  祂说第五节开始
[00:01:28.360 --> 00:01:30.760]  如果你看12、13章
[00:01:30.760 --> 00:01:35.000]  你会看到耶稣好几次有关于生命
[00:01:35.000 --> 00:01:36.480]  关于死亡
[00:01:36.480 --> 00:01:39.160]  关于当死亡之后
[00:01:39.160 --> 00:01:41.160]  你会去到哪里
[00:01:41.160 --> 00:01:43.240]  这里祂说 我要指示你们
[00:01:43.240 --> 00:01:45.760]  当怕的是谁
[00:01:45.760 --> 00:01:48.400]  当怕的是那些杀了你之后
[00:01:48.400 --> 00:01:51.560]  又有权柄丢在地狱里的
[00:01:51.560 --> 00:01:53.160]  我实在告诉你们
[00:01:53.160 --> 00:01:54.720]  正要怕他
[00:01:54.720 --> 00:01:56.480]  这里耶稣很想他们知道
