
[00:00:00.000 --> 00:00:03.000]  (字幕由Amara.org社区提供)
[00:00:03.000 --> 00:00:05.520]  感謝主席 感謝邱牧師
[00:00:05.520 --> 00:00:12.080]  今晚是跟紐約神學院的一連串聚會的第一晚
[00:00:12.080 --> 00:00:16.680]  對我來說心裡特別興奮
[00:00:16.680 --> 00:00:20.480]  因為我很佩服邱牧師
[00:00:20.480 --> 00:00:22.600]  也很佩服紐約神學院
[00:00:22.600 --> 00:00:26.440]  剛才麥牧師也是我最敬重的一位牧者
[00:00:26.440 --> 00:00:29.400]  他說的話令我很感動 很共鳴
[00:00:29.400 --> 00:00:32.600]  二十五年前 四分一世紀之前
[00:00:32.880 --> 00:00:36.960]  已經開始邁向網絡的時代
[00:00:36.960 --> 00:00:39.240]  我想今天不需要我再介紹
[00:00:39.240 --> 00:00:42.000]  今天已經完全進入網絡的時代
[00:00:42.000 --> 00:00:46.040]  我自己也有同樣的負擔
[00:00:46.040 --> 00:00:50.040]  如果有我現在的年紀
[00:00:50.040 --> 00:00:55.080]  你也會記得當年有些叫做卡式帶
[00:00:55.080 --> 00:00:58.240]  合帶 卡帶 不知道什麼
[00:00:58.240 --> 00:01:03.480]  就是那些粉會掉下來的
[00:01:03.480 --> 00:01:06.240]  現在沒有了 已經失傳了
[00:01:06.240 --> 00:01:09.080]  八十年代的時候 三十多年前
[00:01:09.080 --> 00:01:11.480]  當年開始
[00:01:11.480 --> 00:01:18.080]  當時想到說到現場聽到的人數
[00:01:18.080 --> 00:01:22.000]  但是如果能夠透過科技的幫助
[00:01:22.000 --> 00:01:24.400]  可以去到更多人的耳中
[00:01:24.640 --> 00:01:30.160]  所以當時就開始聽卡式帶
[00:01:30.160 --> 00:01:32.640]  今天不知道為什麼 可能我夠老了
[00:01:32.640 --> 00:01:35.720]  過去這幾年經常看到弟兄姊妹
[00:01:35.720 --> 00:01:37.200]  在世界不同的地方
[00:01:37.200 --> 00:01:39.560]  說我小時候就聽你的帶了
[00:01:39.560 --> 00:01:40.840]  多數是這句話
[00:01:40.840 --> 00:01:45.920]  最經典的一次就是在溫哥華的region
[00:01:45.920 --> 00:01:48.960]  就是維珍神學院有一個同學
[00:01:48.960 --> 00:01:50.160]  一見到我
[00:01:50.160 --> 00:01:53.680]  說麥牧師 我小時候就聽你的帶了
[00:01:53.960 --> 00:01:55.240]  我就幽默一點
[00:01:55.240 --> 00:01:56.840]  我說我出道早而已
[00:01:56.840 --> 00:01:58.080]  我不是很老
[00:01:58.080 --> 00:01:59.280]  他說不是啊
[00:01:59.280 --> 00:02:00.160]  他說我小時候
[00:02:00.160 --> 00:02:02.760]  我媽媽都拿你的帶給我暗睡的
[00:02:02.760 --> 00:02:07.120]  我說第一次就覺得很有成就感
[00:02:07.120 --> 00:02:08.960]  原來有這樣的副作用
[00:02:08.960 --> 00:02:10.200]  他睡不著的時候
[00:02:10.200 --> 00:02:11.440]  他媽媽給他帶
[00:02:11.440 --> 00:02:13.200]  就是我講道的帶 讓他暗睡
[00:02:13.200 --> 00:02:15.480]  弟兄現在終於讀神學
[00:02:15.480 --> 00:02:16.800]  我想他已經做牧師了
[00:02:16.800 --> 00:02:18.280]  很感謝主
[00:02:18.280 --> 00:02:19.840]  這都是神智的恩典
[00:02:19.840 --> 00:02:21.800]  今天晚上我們就不說這些
[00:02:22.080 --> 00:02:26.400]  不過真是科技幫助到我們的信息
[00:02:26.400 --> 00:02:29.320]  幫助到我們在神面前的侍奉
[00:02:29.320 --> 00:02:30.760]  這是無可比擬的
[00:02:30.760 --> 00:02:36.000]  所以我特別欣賞紐約實學院這方面的努力
[00:02:36.000 --> 00:02:38.280]  將來我相信還有很漫長的日子
[00:02:38.280 --> 00:02:39.640]  要更多的發展
[00:02:39.640 --> 00:02:42.360]  今晚我們講回我們的課題
[00:02:42.360 --> 00:02:46.240]  跟大家一起思想一個很神學性的課題
[00:02:46.240 --> 00:02:48.760]  但我希望你們將它成為一個
[00:02:48.960 --> 00:02:52.120]  很真實的我們屬靈生命裡面的
[00:02:52.120 --> 00:02:55.240]  操奏和操練的一個課題
[00:02:55.240 --> 00:02:57.000]  請大家為我禱告
[00:02:57.000 --> 00:02:58.800]  這個課題不容易
[00:02:58.800 --> 00:03:00.800]  三維一體的課題其實是一個
[00:03:00.800 --> 00:03:02.360]  很複雜的課題
[00:03:02.360 --> 00:03:03.680]  很深奧的課題
[00:03:03.680 --> 00:03:06.600]  希望今晚不會講得太深奧
[00:03:06.600 --> 00:03:10.600]  大家手上有的講義
[00:03:10.600 --> 00:03:12.800]  或者打出來的powerpoint
[00:03:12.800 --> 00:03:14.400]  我會繼續講下去
[00:03:14.400 --> 00:03:15.440]  東西都不少
[00:03:15.440 --> 00:03:17.600]  但我很想把握時間
[00:03:17.600 --> 00:03:20.440]  跟大家將一個這麼複雜的課題
[00:03:20.440 --> 00:03:21.920]  大家要用腦子去思考
[00:03:21.920 --> 00:03:24.520]  但希望大家可以明白
[00:03:24.520 --> 00:03:26.200]  所以我會跳得很快
