
[00:00:00.000 --> 00:00:04.280]  各位聽眾早安
[00:00:04.280 --> 00:00:09.840]  過去2020年到2022年三年的疫情出現了很多新的名詞
[00:00:09.840 --> 00:00:14.360]  社交距離 禁足令 以前以為是紮腳
[00:00:14.360 --> 00:00:17.480]  不是 禁足令 不准出街 隔離酒店
[00:00:17.480 --> 00:00:20.480]  我都住了十四晚 住了十四晚
[00:00:20.480 --> 00:00:23.200]  很多很多新的東西出現
[00:00:23.200 --> 00:00:26.840]  2003年沙士出了所謂公筷文化
[00:00:26.840 --> 00:00:29.880]  以前沒有用公筷 打邊爐都是一起插的
[00:00:29.880 --> 00:00:31.880]  現在不是 你試試插吧
[00:00:31.880 --> 00:00:34.880]  被人罵
[00:00:34.880 --> 00:00:36.880]  所以我覺得這是好的文化
[00:00:36.880 --> 00:00:39.880]  新冠比較普遍的文化就是洗手文化
[00:00:39.880 --> 00:00:44.880]  不停洗手 而且出了很多不同版本的洗手液
[00:00:44.880 --> 00:00:47.880]  有些真的很漂亮 有些是很香的
[00:00:47.880 --> 00:00:50.880]  有人送了一些給我 像香水一樣
[00:00:50.880 --> 00:00:52.880]  洗完手真的很香
[00:00:52.880 --> 00:00:56.880]  對我來說其中一個文化是很壞參半的
[00:00:56.880 --> 00:00:58.880]  就是手機文化
[00:00:58.880 --> 00:01:01.880]  有沒有發現疫情期間很多人看了手機
[00:01:01.880 --> 00:01:06.880]  我用了一個字叫超 是超多的
[00:01:06.880 --> 00:01:09.880]  真的很多 轉眼間可以看了兩三個小時
[00:01:09.880 --> 00:01:11.880]  轉眼間看了四五個小時
[00:01:11.880 --> 00:01:14.880]  不知不覺原來手機有時真的很了解
[00:01:14.880 --> 00:01:17.880]  因為它能夠做數據統計
[00:01:17.880 --> 00:01:20.880]  很清楚你想看什麼 我很喜歡看貓仔狗仔
[00:01:20.880 --> 00:01:23.880]  看完這個貓仔狗仔又會彈很多貓走雞出來
[00:01:23.880 --> 00:01:25.880]  每個都不是很長 三五分鐘
[00:01:25.880 --> 00:01:28.880]  突然間我看了兩個小時
[00:01:28.880 --> 00:01:31.880]  但我發現不需要看這麼多
[00:01:31.880 --> 00:01:34.880]  手機文化拿了我們很多時間
[00:01:34.880 --> 00:01:36.880]  手機文化給了我們很多資源
[00:01:36.880 --> 00:01:41.880]  同時這些資訊是相當亂的
[00:01:41.880 --> 00:01:43.880]  傳媒我們不能夠沒有
[00:01:43.880 --> 00:01:47.880]  但資訊不要盡信
[00:01:47.880 --> 00:01:50.880]  由於傳媒的資訊產生了很多的紛爭
[00:01:50.880 --> 00:01:53.880]  有沒有發現 各持己見
[00:01:53.880 --> 00:01:57.880]  帶來了很多疑惑 難分真假
[00:01:57.880 --> 00:02:04.880]  許冠傑 我通常引用幾十年前的歌
[00:02:04.880 --> 00:02:07.880]  許冠傑有一首歌叫浪子心聲
[00:02:07.880 --> 00:02:11.880]  大家認識嗎 樂透多一點的年紀大一點
[00:02:11.880 --> 00:02:13.880]  浪子心聲裏有句說話說
[00:02:13.880 --> 00:02:18.880]  難分真與假 人念什麼 多險渣
[00:02:18.880 --> 00:02:20.880]  你發現這個世界就是這樣
[00:02:20.880 --> 00:02:23.880]  很難分真假 有時人真的很險渣
[00:02:23.880 --> 00:02:27.880]  唐哥葉振棠和麥志成
[00:02:27.880 --> 00:02:29.880]  不知道大家知不知道麥志成
[00:02:29.880 --> 00:02:32.880]  合唱一首歌是飛越十八層的一首歌
[00:02:32.880 --> 00:02:33.880]  大家知不知道是什麼
[00:02:33.880 --> 00:02:36.880]  難分正邪定分界
[00:02:36.880 --> 00:02:39.880]  大家有印象的 跟我差不多年紀
[00:02:39.880 --> 00:02:41.880]  不單難為正邪定分界
[00:02:41.880 --> 00:02:44.880]  也難為真假變真相
[00:02:44.880 --> 00:02:46.880]  這個世界現在很多東西
[00:02:46.880 --> 00:02:47.880]  可以舉很多例子
[00:02:47.880 --> 00:02:50.880]  到底什麼是真 到底真相是怎樣
[00:02:50.880 --> 00:02:53.880]  很多人真的沒辦法找出真相
[00:02:53.880 --> 00:02:55.880]  到底人可不可以知道真相
[00:02:55.880 --> 00:02:57.880]  甚至應不應該知道真相
[00:02:57.880 --> 00:03:00.880]  有些人不如不知道可能更加好
[00:03:00.880 --> 00:03:03.880]  最後要問有時需不需要知道真相
[00:03:03.880 --> 00:03:05.880]  有些事很需要知 有些事不需要知
[00:03:05.880 --> 00:03:07.880]  我發現有些人很大好奇心
[00:03:07.880 --> 00:03:10.880]  很想知某人最近怎樣
[00:03:10.880 --> 00:03:13.880]  很想知 譬如大家知道歌手叫刀郎
[00:03:13.880 --> 00:03:16.880]  刀郎和雲朵到底發生什麼事
[00:03:16.880 --> 00:03:19.880]  上網找了很多小時
[00:03:19.880 --> 00:03:21.880]  最後都不知道發生什麼事
[00:03:21.880 --> 00:03:23.880]  其實你不需要知
[00:03:23.880 --> 00:03:25.880]  知與不知和你有沒有分別
[00:03:25.880 --> 00:03:27.880]  其實沒什麼分別 只是你很想知
[00:03:27.880 --> 00:03:30.880]  這樣就用了我們很多時間
[00:03:30.880 --> 00:03:32.880]  我們是否真的需要知這麼多
[00:03:32.880 --> 00:03:33.880]  但有一樣東西需要知
[00:03:33.880 --> 00:03:35.880]  就是什麼是真理
[00:03:35.880 --> 00:03:37.880]  約翰福音第八章三十二節說
[00:03:37.880 --> 00:03:39.880]  真理迫使你們得以自由
[00:03:39.880 --> 00:03:43.880]  為什麼需要知道真假對錯
[00:03:43.880 --> 00:03:44.880]  因為知道真理
[00:03:44.880 --> 00:03:47.880]  知道應該知的可以幫我們得到真正的自由
[00:03:47.880 --> 00:03:49.880]  很多人以為有自由
[00:03:49.880 --> 00:03:50.880]  其實那不是自由
[00:03:50.880 --> 00:03:52.880]  那叫放縱
[00:03:52.880 --> 00:03:54.880]  約翰福音第一章十四節說到
[00:03:54.880 --> 00:03:57.880]  耶穌到城肉身住在我們中間
[00:03:57.880 --> 00:03:58.880]  來到我們當中
[00:03:58.880 --> 00:04:00.880]  充充滿滿有恩典有真理
[00:04:00.880 --> 00:04:02.880]  祂希望我們知道真理
[00:04:02.880 --> 00:04:04.880]  祂都給我們有恩典
[00:04:04.880 --> 00:04:05.880]  以致能夠行出真理
[00:04:05.880 --> 00:04:06.880]  所以這件事很重要
[00:04:06.880 --> 00:04:09.880]  很多人知道什麼應該做什麼不應該做
[00:04:09.880 --> 00:04:12.880]  總是做不到 放不下 套不下
[00:04:12.880 --> 00:04:14.880]  但耶穌不但讓你知道什麼是對的
[00:04:14.880 --> 00:04:17.880]  而且讓你能力去做對的事
[00:04:17.880 --> 00:04:18.880]  什麼叫自由呢
[00:04:18.880 --> 00:04:20.880]  自由是為所該為
[00:04:20.880 --> 00:04:22.880]  不是為所欲為
[00:04:22.880 --> 00:04:23.880]  是一個字之別
[00:04:23.880 --> 00:04:25.880]  自由是能為所該為
[00:04:25.880 --> 00:04:27.880]  不為不該為
[00:04:27.880 --> 00:04:29.880]  這才是真正的自由
[00:04:29.880 --> 00:04:33.880]  曾經聽過一個傳言
[00:04:33.880 --> 00:04:35.880]  有一個男士 丈夫
[00:04:35.880 --> 00:04:36.880]  有一個老公
[00:04:36.880 --> 00:04:39.880]  他對人家很豪氣地說
[00:04:39.880 --> 00:04:42.880]  你才是家人 我作主
[00:04:42.880 --> 00:04:44.880]  大事全由我決定
[00:04:44.880 --> 00:04:46.880]  小事才由我老婆決定
[00:04:46.880 --> 00:04:49.880]  朋友問他 什麼是大事小事呢
[00:04:49.880 --> 00:04:52.880]  他說是我老婆決定
[00:04:52.880 --> 00:04:53.880]  其實是誰作主呢
[00:04:53.880 --> 00:04:54.880]  其實是老婆
[00:04:54.880 --> 00:04:57.880]  但他以為自己很威風
[00:04:57.880 --> 00:04:59.880]  自由是很寶貴
[00:04:59.880 --> 00:05:01.880]  真的自由很寶貴
[00:05:01.880 --> 00:05:03.880]  有人說不自由無齡死
[00:05:03.880 --> 00:05:04.880]  我記得那次我和太太說
[00:05:04.880 --> 00:05:06.880]  現在的年輕人很喜歡自由
[00:05:06.880 --> 00:05:07.880]  成年人也很喜歡自由
[00:05:07.880 --> 00:05:09.880]  沒有拘束 沒有壓力
[00:05:09.880 --> 00:05:10.880]  不要給我壓力
[00:05:10.880 --> 00:05:11.880]  我什麼時候來
[00:05:11.880 --> 00:05:13.880]  你看到我 看不到我
[00:05:13.880 --> 00:05:14.880]  不要給我壓力
[00:05:14.880 --> 00:05:16.880]  不要想自由
[00:05:16.880 --> 00:05:17.880]  我說不自由無齡死
[00:05:17.880 --> 00:05:18.880]  我太太多次說
[00:05:18.880 --> 00:05:20.880]  太自由會害死你
[00:05:20.880 --> 00:05:22.880]  你有沒有發覺這個世界太自由
[00:05:22.880 --> 00:05:24.880]  太自由了
[00:05:24.880 --> 00:05:26.880]  人要做應該做的事
[00:05:26.880 --> 00:05:27.880]  不要做不應該做的事
[00:05:27.880 --> 00:05:29.880]  人要知道什麼是應該
[00:05:29.880 --> 00:05:30.880]  什麼是不應該
[00:05:30.880 --> 00:05:32.880]  問題是知道還是不知道
[00:05:32.880 --> 00:05:33.880]  有沒有真理
[00:05:33.880 --> 00:05:35.880]  求知的人有兩種人
[00:05:35.880 --> 00:05:37.880]  找到了 找不到
[00:05:37.880 --> 00:05:38.880]  找到的人有兩種人
[00:05:38.880 --> 00:05:39.880]  一種是找錯了
[00:05:39.880 --> 00:05:41.880]  一種是找對了
[00:05:41.880 --> 00:05:43.880]  有些人是非不分
[00:05:43.880 --> 00:05:46.880]  認錯作對
[00:05:46.880 --> 00:05:47.880]  找不到也有兩種人
[00:05:47.880 --> 00:05:48.880]  有些人放棄找
[00:05:48.880 --> 00:05:50.880]  有些人繼續找
[00:05:50.880 --> 00:05:51.880]  放棄找
[00:05:51.880 --> 00:05:52.880]  有些人也是這樣
[00:05:52.880 --> 00:05:54.880]  有人說我現在什麼都不想知道
[00:05:54.880 --> 00:05:55.880]  什麼都不想看
[00:05:55.880 --> 00:05:57.880]  因為我搞不清楚
[00:05:57.880 --> 00:05:59.880]  有些繼續找 有些不找
[00:05:59.880 --> 00:06:01.880]  問題是人生有沒有對錯
[00:06:01.880 --> 00:06:02.880]  是非黑白
[00:06:02.880 --> 00:06:03.880]  要不要找呢
[00:06:03.880 --> 00:06:04.880]  可不可以找到呢
[00:06:04.880 --> 00:06:07.880]  人生中是有是非黑白的
[00:06:07.880 --> 00:06:08.880]  真假對錯
[00:06:08.880 --> 00:06:10.880]  人要分辨的
[00:06:10.880 --> 00:06:12.880]  早前香港有一齣戲叫
[00:06:12.880 --> 00:06:14.880]  九龍城寨圍城
[00:06:14.880 --> 00:06:16.880]  大家可能有看
[00:06:16.880 --> 00:06:19.880]  其實是很暴力的
[00:06:19.880 --> 00:06:21.880]  是講九龍城寨裡發生的事
[00:06:21.880 --> 00:06:22.880]  裡面有些角色
[00:06:22.880 --> 00:06:24.880]  林峯 古天樂 洪金寶
[00:06:24.880 --> 00:06:26.880]  人人都在
[00:06:26.880 --> 00:06:28.880]  發現原來黑社會裡
