
[00:00:00.000 --> 00:00:02.000]  今天是母親節
[00:00:02.000 --> 00:00:08.500]  讓我先在這處向在座當中每一位母親祝賀
[00:00:08.500 --> 00:00:13.000]  讓我在這首先向這裡每一位母親祝賀
[00:00:13.000 --> 00:00:19.500]  願上帝的慈愛、恩惠都與你們同在
[00:00:19.500 --> 00:00:23.000]  願上帝的慈愛、恩惠都與你們同在
[00:00:23.000 --> 00:00:28.500]  母親節不是一個古老傳統的節日
[00:00:28.500 --> 00:00:31.500]  母親節不是一個古老傳統的節日
[00:00:31.500 --> 00:00:34.500]  所以在聖經裏面找不到記載
[00:00:34.500 --> 00:00:37.500]  所以在聖經裏面我們找不到的
[00:00:37.500 --> 00:00:41.500]  不過聖經記載了很多位的母親
[00:00:41.500 --> 00:00:44.500]  不過聖經記載了很多位的母親
[00:00:44.500 --> 00:00:46.500]  有很出名的
[00:00:46.500 --> 00:00:48.500]  有一些很出名的
[00:00:48.500 --> 00:00:50.500]  有一些是不見經傳的
[00:00:50.500 --> 00:00:53.500]  有一些是從來沒聽說過的
[00:00:53.500 --> 00:00:56.500]  也都沒有名、姓的
[00:00:56.500 --> 00:00:58.500]  也沒有名字記載的
[00:00:58.500 --> 00:01:02.500]  今天我們所讀的經文就很特別
[00:01:02.500 --> 00:01:05.500]  今天我們剛才所讀的經文比較特別
[00:01:05.500 --> 00:01:11.500]  因為在《史詩記》短短的兩章經文裏面
[00:01:11.500 --> 00:01:15.500]  在《史詩記》短短的兩章經文裏面
[00:01:15.500 --> 00:01:20.500]  就一口氣記載了三個母親
[00:01:20.500 --> 00:01:24.500]  就一下子記載了三位母親
[00:01:24.500 --> 00:01:27.500]  剛才我們讀的是《史詩記》第四章
[00:01:27.500 --> 00:01:31.500]  剛才我們讀的是《史詩記》第四章
[00:01:31.500 --> 00:01:36.500]  《史詩記》第四章、第五章
[00:01:36.500 --> 00:01:43.500]  記載的是一段以色列人的亂世
[00:01:43.500 --> 00:01:46.500]  《史詩記》第四、第五章記載的是以色列人
[00:01:46.500 --> 00:01:49.500]  一段在亂世當中的經歷
[00:01:49.500 --> 00:01:56.500]  之前他們在約書亞帶領之下進入迦南地
[00:01:56.500 --> 00:02:01.500]  之前他們在約書亞帶領之下進入迦南地
[00:02:01.500 --> 00:02:09.500]  這是上帝應許給以色列人留乃與密之地
[00:02:09.500 --> 00:02:15.500]  這就是上帝應許以色列人進入留乃與密之地
[00:02:15.500 --> 00:02:21.500]  六十萬大軍攻入迦南
[00:02:21.500 --> 00:02:25.500]  六十萬大軍攻進迦南
[00:02:25.500 --> 00:02:32.500]  戰無不勝,戰無不勝,所向披靡
[00:02:32.500 --> 00:02:38.500]  但是以色列人進入迦南的目的不是打仗
[00:02:38.500 --> 00:02:42.500]  可是以色列人進入迦南的目的不是打仗
[00:02:42.500 --> 00:02:44.500]  而是安居樂業
