
[00:00:00.000 --> 00:00:06.000]  各位網友大家好
[00:00:06.000 --> 00:00:11.000]  在此我們再次預備心思聆聽主的說話
[00:00:11.000 --> 00:00:16.000]  我覺得今天這一段聖經成為一個很好的經文
[00:00:16.000 --> 00:00:20.000]  讓我們在年終的時候做一個很好的反思
[00:00:20.000 --> 00:00:23.000]  讓我們再次同心低頭禱告
[00:00:23.000 --> 00:00:26.000]  仰望主我們神賜聖靈的大力
[00:00:26.000 --> 00:00:30.000]  父神多謝祢讓我們能夠再次回來在祢的根前
[00:00:30.000 --> 00:00:32.000]  一同去仰望
[00:00:32.000 --> 00:00:34.000]  也能夠在祢的啟示當中
[00:00:34.000 --> 00:00:38.000]  找緊我們當走的路應該怎樣去走
[00:00:38.000 --> 00:00:42.000]  而不是所行的是我們個人的私慾
[00:00:42.000 --> 00:00:45.000]  也不是我們個人的喜好
[00:00:45.000 --> 00:00:49.000]  因為祈求主祢讓我們走的是一條理所喜悅的道路
[00:00:49.000 --> 00:00:51.000]  求祢的幫助帶領
[00:00:51.000 --> 00:00:56.000]  讓我們今天不單止去在最後的今年
[00:00:56.000 --> 00:01:00.000]  2025年的崇拜裡面的最後一課
[00:01:00.000 --> 00:01:05.000]  能夠去嘗試去反思一年我們所經歷的事情
[00:01:05.000 --> 00:01:09.000]  但更加好好的預備我們去迎接新的一年
[00:01:09.000 --> 00:01:13.000]  在2026年的當中成為主理的精兵
[00:01:13.000 --> 00:01:18.000]  在這個世界裡面見證出一個信神的人
[00:01:18.000 --> 00:01:20.000]  那種生命力
[00:01:20.000 --> 00:01:24.000]  屬神子民應有的生命的基礎
[00:01:24.000 --> 00:01:28.000]  讓我們去再次懇求祢的聖靈帶領
[00:01:28.000 --> 00:01:33.000]  我們同心禱告奉靠主耶穌基督得勝的名字而求
[00:01:33.000 --> 00:01:34.000]  阿們
[00:01:34.000 --> 00:01:41.000]  今天我們會去看但以你書第十一章第十一至二十節
[00:01:41.000 --> 00:01:43.000]  在這段經文裡面
[00:01:43.000 --> 00:01:48.000]  基本上我們可以這樣說但以你所面對的世界
[00:01:48.000 --> 00:01:52.000]  或者他在這個異象的啟示當中
[00:01:52.000 --> 00:01:57.000]  其實是一些他沒有辦法去將會去參與的事情
[00:01:57.000 --> 00:01:59.000]  或者可以這樣說
[00:01:59.000 --> 00:02:01.000]  天使卡帕列向他的啟示
[00:02:01.000 --> 00:02:07.000]  只不過是一個未來也沒有他份去參與的世界
[00:02:07.000 --> 00:02:13.000]  但是在過程當中他也可以明白到一件事
[00:02:13.000 --> 00:02:17.000]  就是猶太人落得如此下場
[00:02:17.000 --> 00:02:21.000]  也就是我們先前所看到的秘魯
[00:02:21.000 --> 00:02:26.000]  這70年過去之後他們開始可以回歸
[00:02:26.000 --> 00:02:30.000]  原因核心問題在哪裡
[00:02:30.000 --> 00:02:38.000]  就是因為神的子民的靈性越來越像一些不信主的人的生命一樣
[00:02:38.000 --> 00:02:44.000]  於是在歷史發展的過程中
[00:02:44.000 --> 00:02:47.000]  在浮在沉的過程當中
[00:02:47.000 --> 00:02:52.000]  完全活不出神子民當有的生命力
[00:02:52.000 --> 00:02:55.000]  像了這個世界的人
[00:02:55.000 --> 00:03:01.000]  這一連串的問題很自然就在但以你的心上
[00:03:01.000 --> 00:03:05.000]  或者他腦海裡去反思
[00:03:05.000 --> 00:03:09.000]  但也同時間當我們今天讀到這段經文的時候
[00:03:09.000 --> 00:03:13.000]  也讓我們看到我們作為今天的教會
[00:03:13.000 --> 00:03:15.000]  神所設立的教會
[00:03:15.000 --> 00:03:21.000]  藉著主耶穌基督所成就的得救的人所聚集的這個人群
[00:03:21.000 --> 00:03:26.000]  這個人群是否真的有能力在這個時代裡
[00:03:26.000 --> 00:03:33.000]  去為上主耶穌基督和上帝的啟示而去作出一個有力的見證呢
[00:03:33.000 --> 00:03:39.000]  反而我看到這幾年之間開始越來越無能
[00:03:39.000 --> 00:03:42.000]  不敢說其他的教會
[00:03:42.000 --> 00:03:45.000]  我只能說我們自己福音浸信會聯會
[00:03:45.000 --> 00:03:49.000]  我們堅守了七十幾八十年的神學
[00:03:49.000 --> 00:03:55.000]  堅持上帝創造的結構
[00:03:55.000 --> 00:04:03.000]  但在今年終於被一班教會的建議要將它更改
[00:04:03.000 --> 00:04:05.000]  這種更改是什麼呢
[00:04:05.000 --> 00:04:10.000]  就是要將教會裡的教牧
[00:04:10.000 --> 00:04:16.000]  要將女性歸入成為牧師的職份
[00:04:16.000 --> 00:04:19.000]  這個爭議其實很多年了
[00:04:19.000 --> 00:04:24.000]  其實也反反覆覆在過去我做牧者三十多年裡
[00:04:24.000 --> 00:04:27.000]  已經參與過無數次的討論
[00:04:27.000 --> 00:04:31.000]  但隨著年老的一代漸漸過去
[00:04:31.000 --> 00:04:35.000]  他們明白真理 知道聖經的基礎
[00:04:35.000 --> 00:04:38.000]  在哪裡上帝為什麼要這樣的設計
[00:04:38.000 --> 00:04:42.000]  為什麼要教會以男性為一個領導的角色
[00:04:42.000 --> 00:04:47.000]  而今時今日新的一代已經漸漸淡忘
[00:04:47.000 --> 00:04:51.000]  他們看到的只是世界的喜好
[00:04:51.000 --> 00:04:56.000]  女性喜歡做牧師就封了她們做牧師
[00:04:56.000 --> 00:04:57.000]  有什麼問題呢
[00:04:57.000 --> 00:05:00.000]  世界潮流就是這樣
[00:05:00.000 --> 00:05:07.000]  在這種狀態下讓我們浸信會聯會產生了很大的掙扎
[00:05:07.000 --> 00:05:10.000]  而且在裡面也有不少的爭論
[00:05:10.000 --> 00:05:14.000]  最近因為教會的伺服器壞了
[00:05:14.000 --> 00:05:15.000]  電郵也沒了
[00:05:15.000 --> 00:05:20.000]  我們現在嘗試重新討論一部分的電郵
[00:05:20.000 --> 00:05:23.000]  不重新討論就不知道原來有一個討論
[00:05:23.000 --> 00:05:26.000]  我失去了連結
[00:05:26.000 --> 00:05:31.000]  裡面有三百多個電郵連續討論同一件事
[00:05:31.000 --> 00:05:36.000]  導致有一批牧者在上面說粗口
[00:05:36.000 --> 00:05:40.000]  當然一般信徒不會知道牧者是神聖的
[00:05:40.000 --> 00:05:42.000]  但他們說粗口
[00:05:42.000 --> 00:05:44.000]  到了這個地步
[00:05:44.000 --> 00:05:47.000]  我覺得已經不是神學的討論
[00:05:47.000 --> 00:05:48.000]  而是義氣之爭
[00:05:48.000 --> 00:05:50.000]  為什麼會有這樣的現象
[00:05:50.000 --> 00:05:56.000]  可以怪的就是今天的教會越來越像世界
[00:05:56.000 --> 00:06:00.000]  而我們可以說最推動這種觀念的
[00:06:00.000 --> 00:06:06.000]  其中的表表者可以說是我們熟悉的Vic Warren
[00:06:06.000 --> 00:06:10.000]  在他的一本書叫做「使命教會」
[00:06:10.000 --> 00:06:11.000]  Purpose Driven Church
[00:06:11.000 --> 00:06:15.000]  他甚至要教會的信徒的未來發展
[00:06:15.000 --> 00:06:17.000]  要隨著世界的潮流
[00:06:17.000 --> 00:06:21.000]  在潮流的海浪上去滑翔
[00:06:21.000 --> 00:06:24.000]  結果我們看到今天的教會
[00:06:24.000 --> 00:06:30.000]  每一間主張Purpose Driven的教會
[00:06:30.000 --> 00:06:34.000]  他們的發展是向下一滑千丈
[00:06:34.000 --> 00:06:37.000]  當我們看到今天的教會
[00:06:37.000 --> 00:06:41.000]  隨著越來越不像上帝的啟示
[00:06:41.000 --> 00:06:46.000]  神子們應有的表現去活著的時候
[00:06:46.000 --> 00:06:48.000]  甚至教會也不全說
[00:06:48.000 --> 00:06:53.000]  一個怎樣當作上帝子民應有的教導的時候
[00:06:53.000 --> 00:06:55.000]  我們看到教會墮落
[00:06:55.000 --> 00:06:59.000]  罪的衍生也非常快地加速
[00:06:59.000 --> 00:07:02.000]  而這也是聖經裏的預言
[00:07:02.000 --> 00:07:07.000]  讓我們看到當世界連教會都爛到一個地步
[00:07:07.000 --> 00:07:09.000]  可以無可再爛的時候
[00:07:09.000 --> 00:07:12.000]  就是世界完結的日子
[00:07:12.000 --> 00:07:16.000]  有位姊妹在聖誕節的時候
[00:07:16.000 --> 00:07:18.000]  和我去傾談的時候
[00:07:18.000 --> 00:07:19.000]  她分享了一樣東西
[00:07:19.000 --> 00:07:23.000]  她說牧師我的媽媽在安老院
[00:07:23.000 --> 00:07:25.000]  基督教安老院裏住
[00:07:25.000 --> 00:07:31.000]  但你猜不到基督教安老院裏播的聖誕歌不是聖詩
[00:07:31.000 --> 00:07:34.000]  而是播一首流行歌曲叫Last Christmas
[00:07:34.000 --> 00:07:37.000]  當然我明白這首歌原本是什麼意思
[00:07:37.000 --> 00:07:39.000]  原本的Last Christmas意思
[00:07:39.000 --> 00:07:43.000]  但我說如果這首歌真的是Last Christmas的話
[00:07:43.000 --> 00:07:46.000]  這班人就應該怕到腳軟
[00:07:47.000 --> 00:07:51.000]  如果今天真的是Last Christmas
[00:07:51.000 --> 00:07:53.000]  The very last Christmas
[00:07:53.000 --> 00:07:55.000]  最後的聖誕的話
[00:07:55.000 --> 00:07:59.000]  弟兄姊妹你會不會很擔心
[00:07:59.000 --> 00:08:01.000]  當你去到上帝的面前
[00:08:01.000 --> 00:08:04.000]  上帝說我不認識你
[00:08:04.000 --> 00:08:09.000]  你花了一生的時間在教會搞這麼多事
[00:08:09.000 --> 00:08:12.000]  做這麼多事所稱為侍奉的東西
[00:08:12.000 --> 00:08:16.000]  會不會覺得只是一流輕煙
[00:08:16.000 --> 00:08:18.000]  其實毫無意義
[00:08:18.000 --> 00:08:20.000]  所以今天讓我去看這段聖經
[00:08:20.000 --> 00:08:22.000]  這段聖經我給了一個標題
[00:08:22.000 --> 00:08:26.000]  它叫做在歷史的浪潮中浮沉
[00:08:26.000 --> 00:08:31.000]  Ride in the waves of history
[00:08:31.000 --> 00:08:35.000]  不是叫我們怎樣去參與越來越似這個世界
[00:08:35.000 --> 00:08:38.000]  而是讓我們去看看我們作為信徒
[00:08:38.000 --> 00:08:45.000]  在這個世界裏面上帝要我們當作如何的見證
[00:08:45.000 --> 00:08:47.000]  和應當如何的議會
[00:08:47.000 --> 00:08:51.000]  讓我再次打開《但義理書》第十一章
[00:08:51.000 --> 00:08:54.000]  第十一至到第二十節
[00:08:54.000 --> 00:08:58.000]  和和合本的分段是很不同的
[00:08:58.000 --> 00:09:06.000]  因為我照原文聖經的翻譯段落去看
[00:09:06.000 --> 00:09:08.000]  對不起
[00:09:08.000 --> 00:09:10.000]  因為我全部要找原文聖經翻譯
[00:09:10.000 --> 00:09:12.000]  我所有識經都
[00:09:12.000 --> 00:09:14.000]  所以請大家留意
[00:09:14.000 --> 00:09:16.000]  可能和大家有些出入
[00:09:16.000 --> 00:09:19.000]  或許這個出入對我們不大影響
[00:09:19.000 --> 00:09:24.000]  讓我們一起打開第十一章第十一節
[00:09:24.000 --> 00:09:26.000]  至到第二十節
[00:09:26.000 --> 00:09:28.000]  讀讀這段經文好不好
[00:09:28.000 --> 00:09:31.000]  找到之後我們一起讀
[00:09:31.000 --> 00:09:35.000]  南方王必發列路
[00:09:35.000 --> 00:09:38.000]  出來與北方王爭戰
[00:09:38.000 --> 00:09:40.000]  擺列大軍
[00:09:40.000 --> 00:09:44.000]  北方王的軍兵必交付他手
[00:09:44.000 --> 00:09:47.000]  他的重軍高傲
[00:09:47.000 --> 00:09:49.000]  他的心也必自高
[00:09:49.000 --> 00:09:53.000]  他雖使萬人撲倒
[00:09:53.000 --> 00:09:55.000]  卻不得常勝
[00:09:55.000 --> 00:09:59.000]  北方王必回來擺列大軍
[00:09:59.000 --> 00:10:01.000]  比先前的更多
[00:10:01.000 --> 00:10:04.000]  滿了所定的年數
[00:10:04.000 --> 00:10:09.000]  他必率領大軍帶極多的軍裝來
[00:10:09.000 --> 00:10:14.000]  那時必有許多人起來攻擊南方王
[00:10:14.000 --> 00:10:18.000]  並且本國的強暴人必興起
[00:10:18.000 --> 00:10:20.000]  照應驗那異象
[00:10:20.000 --> 00:10:23.000]  他們卻要敗亡
[00:10:23.000 --> 00:10:28.000]  北方王必來祝旅功取堅固成
[00:10:28.000 --> 00:10:32.000]  南方的軍兵必站立不住
[00:10:32.000 --> 00:10:35.000]  就算選擇的征兵也無力站住
[00:10:35.000 --> 00:10:39.000]  來攻擊他的必任意而行
[00:10:39.000 --> 00:10:43.000]  無人在北方王面前站立得住
[00:10:43.000 --> 00:10:46.000]  他必站在那榮美之地
[00:10:46.000 --> 00:10:49.000]  用手施行毀滅
[00:10:49.000 --> 00:10:52.000]  他必定義用全國之力而來
[00:10:52.000 --> 00:10:54.000]  立公正的約
[00:10:54.000 --> 00:10:56.000]  照約而行
[00:10:56.000 --> 00:11:00.000]  將自己的女兒及南方王為妻
[00:11:00.000 --> 00:11:02.000]  想要敗壞他
[00:11:02.000 --> 00:11:05.000]  這計卻不得成就
[00:11:05.000 --> 00:11:07.000]  與自己毫無益處
[00:11:07.000 --> 00:11:12.000]  其後他必轉回奪取了許多海島
[00:11:12.000 --> 00:11:14.000]  但有一大稅
[00:11:14.000 --> 00:11:17.000]  除掉他令人受的羞辱
[00:11:17.000 --> 00:11:21.000]  並且使這羞辱歸他本身
[00:11:21.000 --> 00:11:25.000]  他就必轉向本地的寶藏
[00:11:25.000 --> 00:11:27.000]  他要半跌撲倒
[00:11:27.000 --> 00:11:29.000]  歸於無有
[00:11:29.000 --> 00:11:34.000]  那時必有一人興起接續他為王
[00:11:34.000 --> 00:11:36.000]  使橫徵布殮的人
[00:11:36.000 --> 00:11:39.000]  通行國中的榮美地
[00:11:39.000 --> 00:11:42.000]  這王不多日就必滅亡
[00:11:42.000 --> 00:11:46.000]  卻不因憤怒也不因生折
[00:11:46.000 --> 00:11:49.000]  在未講這段聖經的內容之前
[00:11:49.000 --> 00:11:51.000]  我再次提一提大家
[00:11:51.000 --> 00:11:53.000]  在解釋達爾利書的時候
[00:11:53.000 --> 00:11:56.000]  我採用了一個所謂彈性的
[00:11:56.000 --> 00:11:58.000]  一種的釋經原則
[00:11:58.000 --> 00:12:03.000]  除非聖經直接指內容
[00:12:03.000 --> 00:12:06.000]  指哪一個王在歷史內
[00:12:06.000 --> 00:12:07.000]  否則的話
[00:12:07.000 --> 00:12:10.000]  我們不需要將這段聖經
[00:12:10.000 --> 00:12:12.000]  對應歷史
[00:12:12.000 --> 00:12:14.000]  指歷史內容
[00:12:14.000 --> 00:12:17.000]  當然有歷史發展背景
[00:12:17.000 --> 00:12:19.000]  我可以一會兒告訴大家
[00:12:19.000 --> 00:12:22.000]  但解釋不是遺棄於
[00:12:22.000 --> 00:12:25.000]  聖經預言將來歷史發生的事
[00:12:25.000 --> 00:12:26.000]  真是出現
[00:12:26.000 --> 00:12:27.000]  這不是主旨
[00:12:27.000 --> 00:12:29.000]  因為這樣很容易會錯過
[00:12:29.000 --> 00:12:31.000]  聖經的主旨
[00:12:31.000 --> 00:12:34.000]  這種彈性的釋經方式
[00:12:34.000 --> 00:12:36.000]  其實最主要的目的就是
[00:12:36.000 --> 00:12:42.000]  當聖經沒有直接指某一個歷史系數
[00:12:42.000 --> 00:12:44.000]  或者當中的名文
[00:12:44.000 --> 00:12:47.000]  是指哪一個人物的時候
[00:12:47.000 --> 00:12:51.000]  我們盡量避免將他套入
[00:12:51.000 --> 00:12:53.000]  但從這樣做法的時候
[00:12:53.000 --> 00:12:54.000]  我們就能夠更看到
[00:12:54.000 --> 00:12:57.000]  想講的核心意義是什麼
[00:12:57.000 --> 00:12:59.000]  在今天所看的這段聖經
[00:12:59.000 --> 00:13:00.000]  全部有歷史背景
[00:13:00.000 --> 00:13:04.000]  全部有歷史發展的根據
[00:13:04.000 --> 00:13:06.000]  但對於但以理理解
[00:13:06.000 --> 00:13:10.000]  這段聖經是完全摸不著頭腦的
[00:13:10.000 --> 00:13:11.000]  因為根本上
[00:13:11.000 --> 00:13:14.000]  這段聖經所講的發生的事情
[00:13:14.000 --> 00:13:19.000]  已經是在主前二百多年的時間
[00:13:19.000 --> 00:13:20.000]  所發生的事
[00:13:20.000 --> 00:13:26.000]  但以理理已經在主前六百多年的時候
[00:13:26.000 --> 00:13:28.000]  已經過世了
[00:13:28.000 --> 00:13:31.000]  所以所講的對於但以理理來講
[00:13:31.000 --> 00:13:34.000]  不是預言事情將會怎樣發生
[00:13:34.000 --> 00:13:35.000]  對於我們來看
[00:13:35.000 --> 00:13:37.000]  我們只不過是有一個福氣
[00:13:37.000 --> 00:13:40.000]  讓我們可以看得準一點
[00:13:40.000 --> 00:13:42.000]  因為我們連歷史都看了
[00:13:42.000 --> 00:13:45.000]  但核心想講什麼呢
[00:13:45.000 --> 00:13:48.000]  這就是我們今天主要想看的
[00:13:48.000 --> 00:13:52.000]  這段經文的處理手法
[00:13:52.000 --> 00:13:55.000]  第一部分我們會看第十一至第十三節
[00:13:55.000 --> 00:13:57.000]  在這裡我們看到一個
[00:13:57.000 --> 00:14:03.000]  憑軍事及資源作為威懾的時代
[00:14:03.000 --> 00:14:06.000]  其實這點很像我們今天這個世界
[00:14:06.000 --> 00:14:08.000]  如果大家仔細去看
[00:14:08.000 --> 00:14:11.000]  自從今年我們南方那個
[00:14:11.000 --> 00:14:14.000]  原本友好的國家
[00:14:14.000 --> 00:14:16.000]  其實你可以看到
[00:14:16.000 --> 00:14:18.000]  他所做的每一件事
[00:14:18.000 --> 00:14:21.000]  是不是真是為公義
[00:14:21.000 --> 00:14:23.000]  為了基督教育
[00:14:23.000 --> 00:14:25.000]  挽回傳統去做呢
[00:14:25.000 --> 00:14:29.000]  我覺得那只是一個信貶
[00:14:29.000 --> 00:14:33.000]  真正的目的其實是想得到各方面的資源
[00:14:33.000 --> 00:14:35.000]  去鞏固自己的國家
[00:14:35.000 --> 00:14:38.000]  每日墮落的趨向
[00:14:38.000 --> 00:14:40.000]  從這段聖經裡我們就看到
[00:14:40.000 --> 00:14:44.000]  從十一至十三節當中
[00:14:44.000 --> 00:14:48.000]  清清楚楚一個怎樣的一場
[00:14:48.000 --> 00:14:56.000]  為增建資源而放下軍事行動的一連串的陳述
[00:14:56.000 --> 00:15:00.000]  當我們去回顧但以理書
[00:15:00.000 --> 00:15:02.000]  這一大部分的二章
[00:15:02.000 --> 00:15:04.000]  基本上從第八章開始
[00:15:04.000 --> 00:15:06.000]  但是在第十章裡
[00:15:06.000 --> 00:15:10.000]  加伯尼很清楚在十章一節說到
[00:15:10.000 --> 00:15:13.000]  他所連串的二章啟示
[00:15:13.000 --> 00:15:16.000]  是為了一場非常艱難的
[00:15:16.000 --> 00:15:19.000]  爭戰的場面而要作出的
[00:15:19.000 --> 00:15:21.000]  所以我們已經看到
[00:15:21.000 --> 00:15:25.000]  但以理其實上帝要讓大家知道
[00:15:25.000 --> 00:15:29.000]  以色列民不只是祈求可以回歸自己的故土
[00:15:29.000 --> 00:15:31.000]  建立自己的國家
[00:15:31.000 --> 00:15:34.000]  或者讓他們可以再次在耶路撒冷
[00:15:34.000 --> 00:15:36.000]  圍爐取暖
[00:15:36.000 --> 00:15:39.000]  大家開心敬拜上帝
[00:15:39.000 --> 00:15:42.000]  而是真真正正要進入一個
[00:15:42.000 --> 00:15:44.000]  在這個歷史的場合裡
[00:15:44.000 --> 00:15:49.000]  信徒怎樣或者神的子民怎樣在這個世界裡爭戰
[00:15:49.000 --> 00:15:53.000]  這一點對於今天我們教會是一個很重要的反思
[00:15:53.000 --> 00:15:56.000]  今天的教會很多信徒只是著重於
[00:15:56.000 --> 00:16:00.000]  怎樣將教會塑造或者建造成為一個
[00:16:00.000 --> 00:16:06.000]  大家在這個群體裡的宗教開開心心的一個活動場所
[00:16:06.000 --> 00:16:11.000]  直至以為已經是做了上帝的見證
[00:16:11.000 --> 00:16:14.000]  但真正的見證的場所不是在教會裡
[00:16:14.000 --> 00:16:17.000]  真正的見證是在外面教會的以外
[00:16:17.000 --> 00:16:20.000]  在你平日的生活當中
[00:16:20.000 --> 00:16:23.000]  從這段聖經裡說了一連串的問題
[00:16:23.000 --> 00:16:25.000]  一開始說南方的黃
[00:16:25.000 --> 00:16:27.000]  南方的黃是指什麼呢
[00:16:27.000 --> 00:16:30.000]  對於萬以尼尼來計根本不需要知道
[00:16:30.000 --> 00:16:32.000]  因為他都不知道是誰
[00:16:32.000 --> 00:16:35.000]  對於我們來計就有一個福氣
[00:16:35.000 --> 00:16:39.000]  因為我們知道南方的黃其實是指
[00:16:39.000 --> 00:16:46.000]  當亞歷山大這個帝國分裂了之後
[00:16:46.000 --> 00:16:50.000]  四大將軍分裂了不同的地區
[00:16:50.000 --> 00:16:52.000]  東邊的我們不說了
[00:16:52.000 --> 00:16:58.000]  最主要關乎巴勒斯坦的只是南方和北方兩個黃
[00:16:58.000 --> 00:17:05.000]  這兩個黃長期都是戰爭敵對的狀態
[00:17:05.000 --> 00:17:10.000]  如果大家回到第十一章第十節裡
[00:17:10.000 --> 00:17:13.000]  第十一章第十節已經說了北方的黃
[00:17:13.000 --> 00:17:19.000]  快要去動乾戈來挑釁南方的黃
