
[00:00:00.000 --> 00:00:05.000]  各位大兄姐妹 各位朋友 你們好
[00:00:05.000 --> 00:00:09.000]  歡迎大家參加我們三藩市博導會網上的卷頭神拜
[00:00:09.000 --> 00:00:13.000]  我們今天繼續思想馬達夫人登山部分的訊息
[00:00:13.000 --> 00:00:21.000]  我們來到馬達夫人第六章24節和19節至21節
[00:00:21.000 --> 00:00:24.000]  題目叫做「錢作怪」
[00:00:24.000 --> 00:00:28.000]  在開始思想這段聖經之前請心低頭 如同禱告
[00:00:28.000 --> 00:00:31.000]  慈悲讓我們天父 我們本心感謝你
[00:00:31.000 --> 00:00:36.000]  讓我們能夠看到你的話語 作為我們心靈的指引
[00:00:36.000 --> 00:00:40.000]  求你教導我們不單止聽道 更加去行道
[00:00:40.000 --> 00:00:46.000]  讓我們能夠活得精彩 活在你的旨意當中
[00:00:46.000 --> 00:00:50.000]  求你祝福保守我們 我們這樣禱告乃奉耶穌基督名靠
[00:00:50.000 --> 00:00:52.000]  阿們
[00:00:52.000 --> 00:00:58.000]  如果我們將整個世界人口縮成100人的村莊
[00:00:58.000 --> 00:01:03.000]  其中33人可以稱為富有
[00:01:03.000 --> 00:01:07.000]  67人是非常窮
[00:01:07.000 --> 00:01:13.000]  所謂窮 他們平均工資不夠每日一元
[00:01:13.000 --> 00:01:18.000]  而在這33人當中 其中7人是一家人
[00:01:18.000 --> 00:01:22.000]  這7人是擁有全村財富的一半
[00:01:22.000 --> 00:01:27.000]  吃了全村的食物七分之一
[00:01:27.000 --> 00:01:30.000]  擁有全村一半的浴缸
[00:01:30.000 --> 00:01:34.000]  製造全村三分之二的廢棄
[00:01:34.000 --> 00:01:38.000]  他們擁有的衣裳超過其他93人的十倍
[00:01:38.000 --> 00:01:42.000]  而這7人扔在垃圾桶的食物
[00:01:42.000 --> 00:01:45.000]  足夠可以養活很多人
[00:01:45.000 --> 00:01:49.000]  問題是這7人越來越有錢
[00:01:49.000 --> 00:01:52.000]  而這93人就越來越窮
[00:01:52.000 --> 00:01:56.000]  當很多人都無家可居之際
[00:01:56.000 --> 00:02:03.000]  這7人就用上千萬元的錢來建造美麗的教堂
[00:02:03.000 --> 00:02:06.000]  每星期只用了幾個小時
[00:02:06.000 --> 00:02:11.000]  他們就以為這些美麗空洞的教堂是引以自豪
[00:02:11.000 --> 00:02:14.000]  當每日有很多人餓死的時候
[00:02:14.000 --> 00:02:19.000]  這7人將大魚大肉扔在垃圾桶裏面
[00:02:19.000 --> 00:02:21.000]  道府的一句話
[00:02:21.000 --> 00:02:26.000]  豬門走肉臭 牢有凍死骨
[00:02:26.000 --> 00:02:30.000]  剛剛正好描繪今天這一幅圖畫
[00:02:30.000 --> 00:02:35.000]  但最困擾我們的是這7人是誰呢?
[00:02:35.000 --> 00:02:39.000]  就是你和我居住在北美洲的美國人
[00:02:39.000 --> 00:02:41.000]  我講這個故事
[00:02:41.000 --> 00:02:46.000]  不是叫我們去做苦人憎 刻苦己生
[00:02:46.000 --> 00:02:51.000]  也不是叫我們內心不安樂和內疚
[00:02:51.000 --> 00:02:54.000]  更不是叫大家不要去享受你的vacation
[00:02:54.000 --> 00:02:57.000]  不要去吃豆腐牛肉飯
[00:02:57.000 --> 00:03:00.000]  我覺得這些並無不妥
[00:03:00.000 --> 00:03:02.000]  保羅講得很好
[00:03:02.000 --> 00:03:07.000]  我知道怎樣處貧賤 也知道怎樣處富貴
[00:03:07.000 --> 00:03:12.000]  所羅莫望在傳道書亦都告訴你
[00:03:12.000 --> 00:03:15.000]  神造萬物光暗其時成為美好
[00:03:15.000 --> 00:03:18.000]  有將永生安置在世人心裏
[00:03:18.000 --> 00:03:21.000]  人莫強而欺下何快樂 再勞碌中人口福
[00:03:21.000 --> 00:03:24.000]  因為這是上帝給我們的份
[00:03:24.000 --> 00:03:27.000]  我們應該要盡情享受上帝所給我們一切
[00:03:27.000 --> 00:03:30.000]  全感恩的心去享受
[00:03:30.000 --> 00:03:34.000]  但是如果我們只看到自己的享受
