
[00:00:00.000 --> 00:00:04.480]  今天我們就看回神自己的說話
[00:00:04.480 --> 00:00:09.560]  今天我主要想從尼西米記的第一二三章
[00:00:09.560 --> 00:00:10.840]  前面的三章裏面
[00:00:10.840 --> 00:00:13.240]  一起看一個有呼召的人生
[00:00:13.240 --> 00:00:14.520]  有呼召的人生
[00:00:14.520 --> 00:00:15.640]  如果你有聖經的話
[00:00:15.640 --> 00:00:18.000]  你跟我一起打開尼西米記也是好的
[00:00:18.000 --> 00:00:20.480]  因為剛才我們讀的那段就是第二章
[00:00:20.480 --> 00:00:24.960]  但待會我們會說的可能是多過第二章的
[00:00:24.960 --> 00:00:27.080]  還有第一章 還有第三章的
[00:00:27.080 --> 00:00:34.520]  大家手頭的崇拜的程序單裏面
[00:00:34.520 --> 00:00:39.040]  剛才唱詩歌的後面就是今天講道的大綱
[00:00:39.040 --> 00:00:41.040]  大家可以拿出講道的大綱出來
[00:00:41.040 --> 00:00:43.520]  看著就知道我講到哪裏
[00:00:43.520 --> 00:00:46.320]  還有我讀的經文大家就深印象些
[00:00:46.320 --> 00:00:47.720]  我印出來 好嗎
[00:00:47.720 --> 00:00:53.160]  我們一起看一看尼西米這個有神呼召的
[00:00:53.160 --> 00:00:55.160]  有使命的人生
[00:00:55.160 --> 00:00:58.080]  有呼召的人生是一個怎樣的人生
[00:00:58.080 --> 00:01:00.080]  甚麼叫有呼召的人生呢
[00:01:00.080 --> 00:01:03.760]  就是他知道自己在神的計劃裏面
[00:01:03.760 --> 00:01:06.680]  基督徒究竟現在要做些甚麼
[00:01:06.680 --> 00:01:10.520]  有些人神對他的呼召可能一次過一生之久
[00:01:10.520 --> 00:01:15.680]  但有些人的呼召可能是他在某一個時間裏面
[00:01:15.680 --> 00:01:17.680]  三年 五年
[00:01:17.680 --> 00:01:21.040]  神將他的心意放在這個人的身上
[00:01:21.040 --> 00:01:24.160]  讓他在神的計劃當中完成
[00:01:24.160 --> 00:01:26.160]  神要他所完成的
[00:01:26.160 --> 00:01:28.160]  這個就是有使命的
[00:01:28.160 --> 00:01:30.160]  我知道有些弟兄姐妹心裏面說
[00:01:30.160 --> 00:01:32.160]  我好像不知道我的使命是甚麼
[00:01:32.160 --> 00:01:36.160]  我都沒有想過會不會神沒有使命給我呢
[00:01:36.160 --> 00:01:38.160]  我首先想和大家講
[00:01:38.160 --> 00:01:40.160]  我自己看了四十多年聖經
[00:01:40.160 --> 00:01:43.600]  在聖經裏面的真理我相信有兩樣東西是很深刻的
[00:01:43.600 --> 00:01:45.600]  我不會懷疑的
[00:01:45.600 --> 00:01:49.160]  第一 沒一個人在神的面前是沒有恩賜的
[00:01:49.160 --> 00:01:52.760]  第二 沒一個人在神面前是沒有呼召的
