
[00:00:00.000 --> 00:00:02.000]  各位大兄姊妹平安
[00:00:02.000 --> 00:00:11.680]  今日的題目是居安思危 抵擋魔鬼
[00:00:11.680 --> 00:00:16.120]  首先問大家一個問題 大家想清楚再回答
[00:00:16.120 --> 00:00:22.480]  大家信不信有鬼 信不信有撒旦
[00:00:22.480 --> 00:00:24.480]  有吧
[00:00:24.480 --> 00:00:33.960]  因為信有鬼和不信有鬼 會直接影響我們思考的經文
[00:00:33.960 --> 00:00:41.200]  我和我表弟小時候很怕黑和鬼
[00:00:41.200 --> 00:00:43.200]  小時候很害怕
[00:00:43.200 --> 00:00:47.440]  經常把怕黑和怕鬼連在一起
[00:00:47.440 --> 00:00:51.040]  因為小時候看了很多恐怖片
[00:00:51.040 --> 00:00:53.720]  恐怖片有什麼場景
[00:00:53.720 --> 00:00:55.720]  可能在電梯裏面
[00:00:55.720 --> 00:01:01.160]  在公共屋邨長的走廊
[00:01:01.160 --> 00:01:04.840]  我以前在彩虹邨長的走廊
[00:01:04.840 --> 00:01:06.840]  我住在尾二的單位
[00:01:06.840 --> 00:01:11.280]  每次出電梯就覺得有鬼跟著我
[00:01:11.280 --> 00:01:15.640]  真的會轉頭看看有沒有鬼
[00:01:15.640 --> 00:01:17.640]  還有樓梯的轉角
[00:01:17.640 --> 00:01:19.640]  我和我表弟小時候很害怕
[00:01:19.640 --> 00:01:21.640]  我和我表弟小時候很害怕
[00:01:21.640 --> 00:01:23.640]  當我表弟中二的時候
[00:01:23.640 --> 00:01:25.640]  他來了溫哥華讀書
[00:01:25.640 --> 00:01:27.640]  他寫了一封信給我
[00:01:27.640 --> 00:01:31.640]  表哥 我不怕黑了 不怕鬼了
[00:01:31.640 --> 00:01:33.640]  我問為什麼呢
[00:01:33.640 --> 00:01:39.640]  他說都沒有樓梯 電梯 長的走廊
[00:01:39.640 --> 00:01:41.640]  因為他住在屋邨
[00:01:41.640 --> 00:01:45.640]  他突然說我不怕鬼了 不怕黑了
[00:01:45.640 --> 00:01:48.640]  但是這樣是不是好事呢
[00:01:48.640 --> 00:01:50.640]  不怕鬼 不怕黑
[00:01:50.640 --> 00:01:54.640]  聖經說在彼得前書五章八節
[00:01:54.640 --> 00:01:57.640]  他說 勿要謹守警醒
[00:01:57.640 --> 00:01:59.640]  因為你們的仇敵
[00:01:59.640 --> 00:02:01.640]  有些人就讀仇敵
[00:02:01.640 --> 00:02:03.640]  魔鬼如同嚎叫的獅子
