
[00:00:00.000 --> 00:00:05.000]  各位電影姐妹 各位朋友 你們好
[00:00:05.000 --> 00:00:07.240]  歡迎大家參觀我們三藩市播道會
[00:00:07.240 --> 00:00:09.000]  網上的五堂熟拜
[00:00:09.000 --> 00:00:13.400]  我們今天繼續思想馬太福音登山補訓的訊息
[00:00:13.400 --> 00:00:18.000]  我們去到馬太福音第六章五節 第八節
[00:00:18.000 --> 00:00:21.600]  題目叫做「當你禱告的時候」
[00:00:21.600 --> 00:00:24.200]  未開始思想這段聖經的時候
[00:00:24.200 --> 00:00:26.400]  請我們再一次同心一同禱告
[00:00:26.400 --> 00:00:29.800]  天父求你教導我們懂得怎樣去禱告
[00:00:29.800 --> 00:00:34.000]  讓我們明白禱告是一個完全的康復
[00:00:34.000 --> 00:00:40.600]  求你用你的說話提醒、勸勉、教導、安慰、督責
[00:00:40.600 --> 00:00:41.800]  改變我們
[00:00:41.800 --> 00:00:44.400]  我們禱告的是奉耶穌基督的命求
[00:00:44.400 --> 00:00:45.400]  阿們
[00:00:45.400 --> 00:00:49.800]  很多年前 我當時還在香港
[00:00:49.800 --> 00:00:52.800]  半夜收到一個電話
[00:00:52.800 --> 00:00:55.200]  是我神學院的一個同學
[00:00:55.200 --> 00:00:58.400]  他在台灣 神學院做教授的
[00:00:58.400 --> 00:01:02.800]  他打來 他說剛剛從台灣趕回來香港
[00:01:02.800 --> 00:01:05.800]  因為他的弟弟病得很嚴重
[00:01:05.800 --> 00:01:08.800]  他要求我和他一起去探望他弟弟
[00:01:08.800 --> 00:01:11.000]  為他弟弟禱告
[00:01:11.000 --> 00:01:12.400]  我去到醫院的時候
[00:01:12.400 --> 00:01:14.800]  見到一個26歲的青年
[00:01:14.800 --> 00:01:18.800]  剛剛從美國回來香港發展他的事業
[00:01:18.800 --> 00:01:20.800]  因為有一次發燒
[00:01:20.800 --> 00:01:23.600]  他一開始想想 只是感冒傷風而已
[00:01:23.600 --> 00:01:25.000]  不用怎麼管
[00:01:25.000 --> 00:01:27.400]  但後來越來越嚴重
[00:01:27.400 --> 00:01:29.400]  家人送他去醫院
[00:01:29.400 --> 00:01:31.800]  醫生才發現他是腦膜炎
[00:01:31.800 --> 00:01:34.400]  醫生說這個機會很微
[00:01:34.400 --> 00:01:36.800]  我的同學對我說
[00:01:36.800 --> 00:01:40.400]  他在神學院教書的時候
[00:01:40.400 --> 00:01:43.200]  所有的同學為他弟弟禱告
[00:01:43.200 --> 00:01:46.400]  懇切地禱告 通宵地禱告
[00:01:46.400 --> 00:01:48.400]  希望他有機會生存
[00:01:48.400 --> 00:01:50.400]  有機會信耶穌
[00:01:50.400 --> 00:01:53.200]  當我們兩個人去到醫院出來的時候
[00:01:53.200 --> 00:01:57.600]  坐在椅子上一起同心為他禱告
[00:01:57.600 --> 00:01:59.600]  大家拿著神的英女
