
[00:00:00.000 --> 00:00:05.400]  各位電影姐妹 各位朋友 你們好
[00:00:05.400 --> 00:00:07.880]  歡迎大家參加我們三藩市播道會
[00:00:07.880 --> 00:00:09.880]  網上的五堂崇拜
[00:00:09.880 --> 00:00:13.000]  我們今天繼續思想希伯來書的信息
[00:00:13.000 --> 00:00:15.440]  我們去到希伯來書第七章
[00:00:15.440 --> 00:00:17.440]  二十節至二十八節
[00:00:17.440 --> 00:00:21.200]  題目叫做神的日食
[00:00:21.200 --> 00:00:23.920]  在未開始思想這段聖經之前
[00:00:23.920 --> 00:00:25.680]  請我們再一次同心低頭
[00:00:25.680 --> 00:00:27.680]  我們一同禱告
[00:00:27.680 --> 00:00:29.680]  慈悲人天父我們滿心感謝你
[00:00:29.680 --> 00:00:33.400]  感謝你給你寶貴的話語作為我們生命的指引
[00:00:33.400 --> 00:00:35.400]  真理的啟示
[00:00:35.400 --> 00:00:37.400]  求你再以你的話語提醒
[00:00:37.400 --> 00:00:40.080]  全面安慰督責我們
[00:00:40.080 --> 00:00:43.080]  我們禱告那是奉耶穌基督命求
[00:00:43.080 --> 00:00:45.080]  阿們
[00:00:45.080 --> 00:00:47.080]  Elizabeth Wiesel
[00:00:47.080 --> 00:00:49.080]  是一個猶太裔的美國人
[00:00:49.080 --> 00:00:52.280]  也是諾貝爾和平獎學金的得主
[00:00:52.280 --> 00:00:57.480]  她也是在第二次世界大戰德軍納粹黨集中營的生還者
[00:00:57.480 --> 00:01:01.480]  她寫了一個非常發人深省的故事
[00:01:01.480 --> 00:01:06.480]  叫做《又啞又聾又盲的拉比》
[00:01:06.480 --> 00:01:08.480]  有一個猶太的拉比
[00:01:08.480 --> 00:01:10.480]  他很勤勞教導神的律法
[00:01:10.480 --> 00:01:12.480]  安慰有需要的人
[00:01:12.480 --> 00:01:14.480]  鼓勵傷心的人
[00:01:14.480 --> 00:01:16.480]  但這個世界實在太殘忍
[00:01:16.480 --> 00:01:18.480]  太多受傷的人
[00:01:18.480 --> 00:01:20.480]  太多不公平的事
[00:01:20.480 --> 00:01:22.480]  令他心裏很難過
[00:01:22.480 --> 00:01:24.480]  他覺得很累
[00:01:24.480 --> 00:01:26.480]  很乏力
[00:01:26.480 --> 00:01:28.480]  體力上的疲倦
[00:01:28.480 --> 00:01:30.480]  是心水上的乏力
[00:01:30.480 --> 00:01:32.480]  他實在忍受不住
[00:01:32.480 --> 00:01:34.480]  他決定要離開他的會堂
[00:01:34.480 --> 00:01:37.480]  去到一個不需要有人安慰
[00:01:37.480 --> 00:01:39.480]  不需要有人鼓勵的地方
[00:01:39.480 --> 00:01:42.480]  他要去到一個寧靜的世界
[00:01:42.480 --> 00:01:44.480]  好好過活
[00:01:44.480 --> 00:01:46.480]  於是他就決心
[00:01:46.480 --> 00:01:48.480]  除了去拉比堡
[00:01:48.480 --> 00:01:50.480]  離開會堂 離開人群
[00:01:50.480 --> 00:01:52.480]  遠走高飛
[00:01:52.480 --> 00:01:54.480]  尋求他的安樂土
[00:01:54.480 --> 00:01:56.480]  有一天 他去了一條村
[00:01:56.480 --> 00:01:58.480]  村口有一個老人家
[00:01:58.480 --> 00:02:00.480]  是一個女人
[00:02:00.480 --> 00:02:02.480]  正在離樓之際
[00:02:02.480 --> 00:02:04.480]  力氣非常弱
[00:02:04.480 --> 00:02:06.480]  躺在路旁
[00:02:06.480 --> 00:02:08.480]  很辛苦
[00:02:08.480 --> 00:02:10.480]  更慘的是
[00:02:10.480 --> 00:02:12.480]  孤單一人 沒人理會
[00:02:12.480 --> 00:02:14.480]  沒人照顧他
[00:02:14.480 --> 00:02:16.480]  拉比就動了慈心
[00:02:16.480 --> 00:02:18.480]  留在老虎的身邊
[00:02:18.480 --> 00:02:20.480]  陪他走人生最後的一程
[00:02:20.480 --> 00:02:22.480]  這個老虎見到拉比
[00:02:22.480 --> 00:02:24.480]  他就問
[00:02:24.480 --> 00:02:26.480]  先生
[00:02:26.480 --> 00:02:28.480]  你可不可以告訴我
[00:02:28.480 --> 00:02:30.480]  上帝為甚麼要生我在這個世上
[00:02:30.480 --> 00:02:32.480]  自我出生以來
[00:02:32.480 --> 00:02:36.480]  我從未經歷過任何快樂的時光
[00:02:36.480 --> 00:02:38.480]  我所看到的都是痛苦 醜陋 眼淚
[00:02:38.480 --> 00:02:40.480]  你告訴我
[00:02:40.480 --> 00:02:42.480]  上帝去了哪裡
[00:02:42.480 --> 00:02:44.480]  拉比聽到他的問題的時候
[00:02:44.480 --> 00:02:46.480]  很痛苦
[00:02:46.480 --> 00:02:48.480]  因為他不想想這些事
[00:02:48.480 --> 00:02:50.480]  不想見這些事 不想聽這些事
[00:02:50.480 --> 00:02:52.480]  所以遠走高飛
[00:02:52.480 --> 00:02:54.480]  現在他又要面對
[00:02:54.480 --> 00:02:56.480]  他很痛苦
[00:02:56.480 --> 00:02:58.480]  最後只能忍著眼淚
[00:02:58.480 --> 00:03:00.480]  對老虎說
[00:03:00.480 --> 00:03:02.480]  我不知道
[00:03:02.480 --> 00:03:04.480]  但既然是這樣的情況
[00:03:04.480 --> 00:03:06.480]  我們就只有接受
[00:03:06.480 --> 00:03:08.480]  這個老虎聽了之後
[00:03:08.480 --> 00:03:10.480]  好像覺得安慰
[00:03:10.480 --> 00:03:12.480]  呼了最後一口氣
[00:03:12.480 --> 00:03:14.480]  就離開了人世
[00:03:14.480 --> 00:03:16.480]  拉比為他挖了一個墳墓
[00:03:16.480 --> 00:03:18.480]  將他安葬
[00:03:18.480 --> 00:03:20.480]  心裏面很痛苦
[00:03:20.480 --> 00:03:22.480]  很難過
[00:03:22.480 --> 00:03:24.480]  於是他對自己說
[00:03:24.480 --> 00:03:26.480]  從今天開始
[00:03:26.480 --> 00:03:28.480]  我是一個啞巴的人
[00:03:28.480 --> 00:03:30.480]  我不再說任何一句話
[00:03:30.480 --> 00:03:32.480]  於是他就走了
[00:03:32.480 --> 00:03:34.480]  繼續他的旅程
[00:03:34.480 --> 00:03:36.480]  過了幾天
[00:03:36.480 --> 00:03:38.480]  他去到另外一條村莊
[00:03:38.480 --> 00:03:40.480]  在村口裏面見到一個少女
[00:03:40.480 --> 00:03:42.480]  抱著一個初生的嬰孩
[00:03:42.480 --> 00:03:44.480]  看清楚
[00:03:44.480 --> 00:03:46.480]  原來這個嬰孩
[00:03:46.480 --> 00:03:48.480]  已經厭厭日蝕
[00:03:48.480 --> 00:03:50.480]  快要離世了
