
[00:00:00.000 --> 00:00:03.960]  各位大兄姐妹
[00:00:03.960 --> 00:00:04.560]  各位朋友
[00:00:04.560 --> 00:00:05.160]  你們好
[00:00:05.160 --> 00:00:07.520]  歡迎大家參加我們三藩市播道會
[00:00:07.520 --> 00:00:09.520]  網上的五堂崇拜
[00:00:09.520 --> 00:00:12.880]  我們今天繼續思想登山部分的信息
[00:00:12.880 --> 00:00:14.640]  我們去到第三講了
[00:00:14.640 --> 00:00:17.720]  題目叫做《簡樸本色》
[00:00:17.720 --> 00:00:21.640]  經文是《馬太福音》第五章第四節至第六節
[00:00:21.640 --> 00:00:24.080]  未開始思想這段聖經之前
[00:00:24.080 --> 00:00:25.040]  請你同心協力
[00:00:25.040 --> 00:00:26.560]  我都同禱告
[00:00:26.560 --> 00:00:27.600]  慈悲人我天父
[00:00:27.600 --> 00:00:29.240]  我們滿心感謝你
[00:00:29.240 --> 00:00:31.920]  給神的話語作為我們生命的指引
[00:00:31.920 --> 00:00:34.280]  求你藉著你的話語去提醒
[00:00:34.280 --> 00:00:37.000]  勸勉、教導、安慰、督責
[00:00:37.000 --> 00:00:38.360]  改變我們
[00:00:38.360 --> 00:00:40.920]  叫我們遵循你自己的話語
[00:00:40.920 --> 00:00:43.560]  使我們生命有成長
[00:00:43.560 --> 00:00:44.560]  我們今天禱告
[00:00:44.560 --> 00:00:46.160]  是奉耶穌基督命求
[00:00:46.160 --> 00:00:47.160]  阿們
[00:00:47.160 --> 00:00:50.080]  有一位中學老師
[00:00:50.080 --> 00:00:53.880]  被委派去擔任一班羅底產的學生
[00:00:53.880 --> 00:00:55.320]  一班主任
[00:00:55.320 --> 00:00:57.960]  這班學生真是無心看學
[00:00:57.960 --> 00:01:00.400]  當那些老師是死的
[00:01:00.400 --> 00:01:02.880]  他們上課很早到
[00:01:02.880 --> 00:01:04.040]  為甚麼這麼早到?
[00:01:04.040 --> 00:01:05.560]  爭位坐
[00:01:05.560 --> 00:01:07.200]  不是爭好位
[00:01:07.200 --> 00:01:08.800]  不是爭上座位
[00:01:08.800 --> 00:01:11.440]  而是爭最後幾行
[00:01:11.440 --> 00:01:15.240]  免得面對著老師
[00:01:15.240 --> 00:01:17.560]  他們的老師是一個很負責任的老師
[00:01:17.560 --> 00:01:20.120]  面對著一班無心向學的青年
[00:01:20.120 --> 00:01:22.280]  真是又激氣又痛心
[00:01:22.280 --> 00:01:23.600]  又沒有辦法
[00:01:23.600 --> 00:01:25.520]  有一天他真是忍受不住了
[00:01:25.520 --> 00:01:28.840]  黑板上寫著一個大的英文字
[00:01:28.840 --> 00:01:32.880]  APATHY
[00:01:32.880 --> 00:01:34.280]  APATHY
[00:01:34.280 --> 00:01:36.960]  而且還大力僵持著
