
[00:00:00.000 --> 00:00:04.000]  我們低頭祈禱
[00:00:04.000 --> 00:00:09.000]  張愛麗多謝你讓我們今早雖然天氣不是很好
[00:00:09.000 --> 00:00:11.000]  但我們都有機會來敬拜你
[00:00:11.000 --> 00:00:13.000]  用詩歌讚美你
[00:00:13.000 --> 00:00:17.000]  最後求你接納我們敬拜我們的讚美
[00:00:17.000 --> 00:00:19.000]  求你在這一刻安靜我們的心
[00:00:19.000 --> 00:00:21.000]  對我們保一個好說話
[00:00:21.000 --> 00:00:24.000]  我們這樣祈禱奉主耶穌基督命求
[00:00:24.000 --> 00:00:25.000]  阿們
[00:00:25.000 --> 00:00:28.000]  今天就是培訓主日
[00:00:28.000 --> 00:00:33.000]  我們想想究竟是講什麼道呢
[00:00:33.000 --> 00:00:36.000]  培訓就是讀聖經
[00:00:36.000 --> 00:00:40.000]  學習聖經 學習遵守神的話語
[00:00:40.000 --> 00:00:42.000]  我想到這一段經文
[00:00:42.000 --> 00:00:44.000]  以色列七章第十節
[00:00:44.000 --> 00:00:47.000]  因為以色列是一個很好的例子
[00:00:47.000 --> 00:00:49.000]  她想做的事
[00:00:49.000 --> 00:00:51.000]  最後也做到的事
[00:00:51.000 --> 00:00:54.000]  是一個很好的鼓勵給我們
[00:00:54.000 --> 00:01:00.000]  首先以色列是回到耶路撒冷
[00:01:00.000 --> 00:01:06.000]  那一年我們知道應該是主前457年
[00:01:06.000 --> 00:01:08.000]  這個數字用來做什麼呢
[00:01:08.000 --> 00:01:15.000]  意思是聖殿已經重建了58年
[00:01:15.000 --> 00:01:20.000]  可能一代兩代過了之後
[00:01:20.000 --> 00:01:23.000]  以色列才回到耶路撒冷
[00:01:23.000 --> 00:01:28.000]  所以離開以色列前一段時間
[00:01:28.000 --> 00:01:31.000]  最多限度是58年
[00:01:31.000 --> 00:01:33.000]  剛才我們讀經文
[00:01:33.000 --> 00:01:36.000]  以色列是定治
[00:01:36.000 --> 00:01:40.000]  她決定了什麼呢
[00:01:40.000 --> 00:01:45.000]  她決定了學習 考究 學習神的話語
[00:01:45.000 --> 00:01:50.000]  然後她決定遵行神的話語
[00:01:50.000 --> 00:01:54.000]  最後她決定教導神的話語
[00:01:54.000 --> 00:02:00.000]  我跟著這三個句子來講我這邊
[00:02:00.000 --> 00:02:04.000]  首先去定義或者去決定
[00:02:04.000 --> 00:02:08.000]  以色列不像我們在神學院教書
[00:02:08.000 --> 00:02:13.000]  有些人 學生是要讀的
[00:02:13.000 --> 00:02:16.000]  要考試 要背書
[00:02:16.000 --> 00:02:20.000]  他們背書讀書的原因是想拿A
[00:02:20.000 --> 00:02:22.000]  但以色列不是
[00:02:22.000 --> 00:02:24.000]  因為沒有人考他們 他們不需要拿A
[00:02:24.000 --> 00:02:27.000]  所以我們大多數人坐在這裡都是一樣
[00:02:27.000 --> 00:02:31.000]  我們讀神的話語不是因為我們想拿A
[00:02:31.000 --> 00:02:34.000]  是有另一個意思的 另一個原因
[00:02:34.000 --> 00:02:38.000]  原因是我們在生命中有很多角色
[00:02:38.000 --> 00:02:43.000]  我們是別人的兒女 可能是父母
[00:02:43.000 --> 00:02:48.000]  是學生 朋友 教會的會友
[00:02:48.000 --> 00:02:51.000]  但我們每個人最重要的角色
[00:02:51.000 --> 00:02:55.000]  就是主耶穌基督的門徒
[00:02:55.000 --> 00:02:58.000]  或者我們說神的僕人
[00:02:58.000 --> 00:03:01.000]  門徒當然要跟從老師
[00:03:01.000 --> 00:03:04.000]  老師就是主耶穌 學習
[00:03:04.000 --> 00:03:07.000]  如果我們說我們是神的僕人
[00:03:07.000 --> 00:03:13.000]  我們最重要的是主人是怎樣的
[00:03:13.000 --> 00:03:15.000]  和他想要什麼
[00:03:15.000 --> 00:03:17.000]  這裡實在有一個問題
[00:03:17.000 --> 00:03:21.000]  為什麼呢 因為很多人學東西
[00:03:21.000 --> 00:03:24.000]  不是看一本書來學的
[00:03:24.000 --> 00:03:30.000]  大家應該每個人都有智能電話
[00:03:30.000 --> 00:03:32.000]  第一次拿智能電話不是很懂
[00:03:32.000 --> 00:03:36.000]  或者現在出了什麼WhatsApp
[00:03:36.000 --> 00:03:38.000]  有些新的功能
[00:03:38.000 --> 00:03:42.000]  大家不懂的 多數是怎樣做的
[00:03:42.000 --> 00:03:44.000]  拿本書出來看
[00:03:44.000 --> 00:03:47.000]  我相信很多人就拿電話給別人
[00:03:47.000 --> 00:03:49.000]  問怎樣搞的
[00:03:49.000 --> 00:03:52.000]  然後就叫人教
[00:03:52.000 --> 00:03:54.000]  所以我們學東西
[00:03:54.000 --> 00:03:58.000]  不是看一本書去學的
[00:03:58.000 --> 00:04:02.000]  很多時候是問朋友
[00:04:02.000 --> 00:04:04.000]  問他們怎樣的
[00:04:04.000 --> 00:04:09.000]  甚至我們說來到教會學習
[00:04:09.000 --> 00:04:15.000]  教會有培訓 有Sunday School
[00:04:15.000 --> 00:04:19.000]  甚至我們說親身經驗
[00:04:19.000 --> 00:04:21.000]  撞一下板 做錯幾次
[00:04:21.000 --> 00:04:25.000]  有累積經驗就做對的
[00:04:25.000 --> 00:04:28.000]  有一個可能性就是看其他人
[00:04:28.000 --> 00:04:30.000]  看其他人怎樣做
[00:04:30.000 --> 00:04:33.000]  在同一個情況下他們怎樣做
[00:04:33.000 --> 00:04:36.000]  或者我們問他們怎樣做
[00:04:36.000 --> 00:04:39.000]  剛才所有這些都是好的
[00:04:39.000 --> 00:04:41.000]  沒有什麼問題
[00:04:41.000 --> 00:04:49.000]  不過每一樣東西都有自己獨特的不足
[00:04:49.000 --> 00:04:52.000]  問朋友這樣說
[00:04:52.000 --> 00:04:56.000]  最大的問題就是他們認識嗎
[00:04:56.000 --> 00:04:59.000]  有位學院教書
[00:04:59.000 --> 00:05:01.000]  我教希伯來文的
[00:05:01.000 --> 00:05:03.000]  有時考希伯來文
[00:05:03.000 --> 00:05:05.000]  我跟學生說
[00:05:05.000 --> 00:05:07.000]  如果你想抄旁邊那個
[00:05:07.000 --> 00:05:09.000]  就問他認不認識
[00:05:09.000 --> 00:05:12.000]  當然氣氛沒那麼緊張
[00:05:12.000 --> 00:05:14.000]  每個人坐著看著我緊張
[00:05:14.000 --> 00:05:17.000]  擺個爛笑話 讓他們舒緩一下
[00:05:17.000 --> 00:05:19.000]  但也有意思的
[00:05:19.000 --> 00:05:21.000]  旁邊那個真的不認識
[00:05:21.000 --> 00:05:23.000]  我不認識
[00:05:23.000 --> 00:05:25.000]  旁邊那個一定認識
[00:05:25.000 --> 00:05:27.000]  但實際上旁邊那個也不認識
[00:05:27.000 --> 00:05:30.000]  一個不認識的人抄一個不認識的人
[00:05:30.000 --> 00:05:32.000]  最後都是錯的
[00:05:32.000 --> 00:05:34.000]  我們問朋友的時候
[00:05:34.000 --> 00:05:36.000]  我們的朋友是否真的認識
[00:05:36.000 --> 00:05:38.000]  如果我們是年輕的
[00:05:38.000 --> 00:05:40.000]  我們的朋友也跟我們一樣年輕
[00:05:40.000 --> 00:05:42.000]  他們也沒有經驗
[00:05:42.000 --> 00:05:44.000]  老一點的可能大家也有經驗
[00:05:44.000 --> 00:05:46.000]  所以這是第一樣東西
[00:05:46.000 --> 00:05:48.000]  第二樣東西就是在教會學習
[00:05:48.000 --> 00:05:50.000]  當然是好
[00:05:50.000 --> 00:05:52.000]  我們應該在教會學習
[00:05:52.000 --> 00:05:54.000]  其實我們來教會
[00:05:54.000 --> 00:05:56.000]  其中一個很重要的原因就是學習神的話語
[00:05:56.000 --> 00:05:58.000]  但教會和聖經都是一樣
[00:05:58.000 --> 00:06:01.000]  不是為了我們而設立的
[00:06:01.000 --> 00:06:03.000]  你說不是嗎
[00:06:03.000 --> 00:06:05.000]  我的意思就是說
[00:06:05.000 --> 00:06:07.000]  不是我們今天的需要
[00:06:07.000 --> 00:06:09.000]  我們個人
[00:06:09.000 --> 00:06:11.000]  今天我們來到教會
[00:06:11.000 --> 00:06:13.000]  大家坐在這裡
[00:06:13.000 --> 00:06:15.000]  我相信有很多不同的問題你們正在面對
