
[00:00:00.000 --> 00:00:04.800]  各位弟兄姊妹 平安
[00:00:04.800 --> 00:00:08.960]  来到从创造到新创造的第七讲
[00:00:08.960 --> 00:00:12.280]  大国之盟与乍猛
[00:00:12.280 --> 00:00:17.480]  以色列人对你来说是一群什么民族呢?
[00:00:17.480 --> 00:00:19.720]  上一次讲完道之后
[00:00:19.720 --> 00:00:21.600]  弟兄就说 哎呀 女传道
[00:00:21.600 --> 00:00:24.320]  那群以色列人真的这么坏的?
[00:00:24.320 --> 00:00:26.360]  经常说的东西这么差
[00:00:26.360 --> 00:00:30.480]  有时候埋怨上帝 埋怨领袖
[00:00:30.480 --> 00:00:31.400]  我说是呀
[00:00:31.400 --> 00:00:32.960]  如果你继续看旧约的时候
[00:00:32.960 --> 00:00:36.600]  你会发现这群人真的绝对不可爱
[00:00:36.600 --> 00:00:38.880]  但是上帝仍然爱他们
[00:00:38.880 --> 00:00:42.040]  上帝仍然拣选民族
[00:00:42.040 --> 00:00:46.520]  仍然对他们有很高的期望
[00:00:46.520 --> 00:00:49.000]  在《新闻记》四章六节那里这样说
[00:00:49.000 --> 00:00:51.920]  所以你们要谨守遵行
[00:00:51.920 --> 00:00:56.760]  这就是你们在万民眼前的智慧 聪明
[00:00:56.760 --> 00:00:59.440]  他们听见这一切律例
[00:00:59.440 --> 00:01:05.600]  必说这大国的人真是有智慧 有聪明
[00:01:05.600 --> 00:01:10.920]  哇 原来真的很想他们成为一群大国的人
[00:01:10.920 --> 00:01:14.000]  有智慧 有聪明
[00:01:14.000 --> 00:01:16.480]  其实当摩西要讲这段话的时候
[00:01:16.480 --> 00:01:19.080]  在《新闻记》里面他记载了
[00:01:19.080 --> 00:01:21.440]  其实《新闻记》最主要的目的就是
[00:01:21.440 --> 00:01:25.480]  摩西要和这群以色列人一起回顾以往的历史
[00:01:25.480 --> 00:01:28.240]  回顾上帝如何带领他们
[00:01:28.240 --> 00:01:32.720]  因为这群新一代是准备经过几十年之后
[00:01:32.720 --> 00:01:36.120]  要进入加南美地的时候
[00:01:36.120 --> 00:01:39.480]  要再一次和他们解释律法
[00:01:39.480 --> 00:01:41.840]  也让他们知道进入加南之后
[00:01:41.840 --> 00:01:45.440]  他们要如何做大国的人
[00:01:45.440 --> 00:01:49.240]  而在《新闻记》由第一章到四章四十四节
[00:01:49.240 --> 00:01:53.160]  都是摩西和会众的一些回忆
[00:01:53.160 --> 00:01:55.440]  回忆他们如何失败
[00:01:55.440 --> 00:01:57.240]  因为这个失败很重要
[00:01:57.240 --> 00:01:59.680]  是一个很重要的教训
[00:01:59.680 --> 00:02:02.320]  回忆他们如何得胜
[00:02:02.320 --> 00:02:06.680]  我们不如先看看失败是怎样
[00:02:06.680 --> 00:02:09.080]  在《新闻记》一章三十二节里面说
[00:02:09.080 --> 00:02:14.680]  「你们在这世上却不信耶和华你们的神」
[00:02:14.680 --> 00:02:16.000]  究竟是什么事
[00:02:16.000 --> 00:02:20.480]  究竟不信耶和华的后果是怎样
[00:02:20.480 --> 00:02:25.280]  耶和华「听见你们这话就发怒」
[00:02:25.280 --> 00:02:27.200]  令上帝发怒
[00:02:27.200 --> 00:02:30.240]  「起誓说这恶世代的人
[00:02:30.240 --> 00:02:33.200]  连一个也不得见我
[00:02:33.200 --> 00:02:37.520]  起誓应许次级你们列祖的美地」
[00:02:37.520 --> 00:02:40.960]  不可以进入 不可以见到
[00:02:40.960 --> 00:02:43.040]  这个后果是很严重
[00:02:43.040 --> 00:02:44.720]  这件事是什么事呢
[00:02:44.720 --> 00:02:49.440]  我们可以说是十二探子
[00:02:49.440 --> 00:02:51.600]  很多弟兄姐妹都很熟悉
[00:02:51.600 --> 00:02:54.080]  话说当讲的时候
[00:02:54.080 --> 00:02:55.520]  就是这段经文
[00:02:55.520 --> 00:02:56.960]  几十年之前
[00:02:56.960 --> 00:03:02.160]  当他们出埃及快要进入迦南之前
[00:03:02.160 --> 00:03:05.200]  耶和华就晓遇摩西说
[00:03:05.200 --> 00:03:10.800]  「你打发人去窥探我所次级以色列人的迦南地
[00:03:10.800 --> 00:03:13.600]  他们每支派中要打发一个人
[00:03:13.600 --> 00:03:15.600]  都要作首领的」
[00:03:15.600 --> 00:03:17.360]  就找了十二个人
[00:03:17.360 --> 00:03:18.720]  因为有十二支派
[00:03:18.720 --> 00:03:20.560]  然后摩西就说
[00:03:20.560 --> 00:03:22.800]  「你去留意一下那些人民
[00:03:22.800 --> 00:03:24.880]  究竟是强还是弱
[00:03:24.880 --> 00:03:27.200]  又看看城墙坚不坚固
[00:03:27.200 --> 00:03:29.360]  又看看土地肥不肥肉
[00:03:29.360 --> 00:03:30.800]  你不用怕
[00:03:30.800 --> 00:03:32.640]  拿些果子回来」
[00:03:32.640 --> 00:03:36.000]  因为那时候刚刚是葡萄初熟的时候
[00:03:36.000 --> 00:03:37.680]  那些探子就去
[00:03:37.680 --> 00:03:38.640]  去到的时候
[00:03:38.640 --> 00:03:42.240]  真的找到很多的果子
[00:03:42.240 --> 00:03:44.240]  经文形容得很全神
[00:03:44.240 --> 00:03:46.400]  就是说上头有一挂葡萄
[00:03:46.400 --> 00:03:49.760]  要用两个人抬着回来
[00:03:49.760 --> 00:03:53.120]  也带了些石榴和毛花果来
[00:03:53.120 --> 00:03:56.960]  说他们过完四十天就回去了
[00:03:56.960 --> 00:03:59.280]  然后圣经就说
[00:03:59.280 --> 00:04:01.920]  到了巴拿克旷野的迦底斯
[00:04:01.920 --> 00:04:03.920]  大家记得这个地方名
[00:04:03.920 --> 00:04:04.960]  迦底斯
[00:04:04.960 --> 00:04:08.480]  就见摩西、阿伦并以色列的传媒众
[00:04:08.480 --> 00:04:13.600]  报告给摩西、阿伦和传媒众知道
[00:04:13.600 --> 00:04:18.720]  又将那些果子给他们看
[00:04:18.720 --> 00:04:20.640]  我给你看看地图
[00:04:20.640 --> 00:04:23.600]  你就知道迦底斯在哪里
[00:04:23.600 --> 00:04:28.720]  就是下面紫色圆圈就是迦底斯
[00:04:28.720 --> 00:04:31.520]  上面就是迦南
[00:04:31.520 --> 00:04:33.680]  原来有学者告诉我们
[00:04:33.680 --> 00:04:36.240]  十一日就走到那里
[00:04:36.240 --> 00:04:39.280]  原来他们已经去到迦底斯
[00:04:39.280 --> 00:04:41.520]  看完探路回来
[00:04:41.520 --> 00:04:44.480]  还见到那么多的果子
[00:04:44.480 --> 00:04:46.480]  那又怎么样呢?
[00:04:46.480 --> 00:04:48.960]  十三章二十七节说
[00:04:48.960 --> 00:04:51.360]  又告诉摩西说
[00:04:51.360 --> 00:04:55.120]  我们到了你所打发我们去的那地
[00:04:55.120 --> 00:04:58.640]  果然是流奶与蜜之地
[00:04:58.640 --> 00:05:00.880]  这就是那地的果子
[00:05:00.880 --> 00:05:02.960]  果然是像上帝一样
[00:05:02.960 --> 00:05:07.120]  影响我们那地方真的是流奶与蜜之地
[00:05:07.120 --> 00:05:10.320]  那他们是不是立刻就好好当当
[00:05:10.320 --> 00:05:13.200]  出发啦!十一日就到目的地啦!
[00:05:13.200 --> 00:05:14.480]  下一节
[00:05:14.480 --> 00:05:16.080]  然而
[00:05:16.080 --> 00:05:17.520]  一说然而
[00:05:17.520 --> 00:05:22.480]  你就知道和上面说的相反
[00:05:22.480 --> 00:05:27.440]  然而驻那地的民强壮
[00:05:27.440 --> 00:05:30.160]  城邑也坚固宽大
[00:05:30.160 --> 00:05:34.960]  并且我们在那里看见了雅纳族的人
[00:05:34.960 --> 00:05:36.320]  他说
[00:05:36.320 --> 00:05:38.320]  另一群人就说
[00:05:38.320 --> 00:05:41.240]  那地方的民又大
[00:05:41.240 --> 00:05:42.720]  城又坚固
[00:05:42.720 --> 00:05:45.520]  还有我见到雅纳族的人
[00:05:45.520 --> 00:05:47.520]  一会儿我会解释什么叫雅纳族人
[00:05:47.520 --> 00:05:48.720]  然后继续说
[00:05:48.720 --> 00:05:50.880]  他说雅玛力人
[00:05:50.880 --> 00:05:51.920]  就是另一个族的人
[00:05:51.920 --> 00:05:53.120]  又住在南地
[00:05:53.120 --> 00:05:54.880]  黑人、耶布斯人、阿摩利人
[00:05:54.880 --> 00:05:55.760]  又住在山地
[00:05:55.760 --> 00:05:57.520]  然后迦南人住在海边
[00:05:57.520 --> 00:05:59.120]  并若但何旁
[00:05:59.120 --> 00:06:02.640]  所有地方都住着不同族的人
[00:06:02.640 --> 00:06:04.320]  如果我们进去
[00:06:04.320 --> 00:06:05.520]  就会很危险
[00:06:05.520 --> 00:06:08.880]  要和不同地方的人争战
[00:06:08.880 --> 00:06:10.960]  然后继续说
[00:06:10.960 --> 00:06:13.280]  但是到了三十节
[00:06:13.280 --> 00:06:17.280]  迦纳就是两个有信心的探子
[00:06:17.280 --> 00:06:19.360]  说要进去的其中一个
[00:06:19.360 --> 00:06:22.320]  迦纳在摩西面前安抚百姓
[00:06:22.320 --> 00:06:25.680]  说我们立刻上去德拉第吧
[00:06:25.680 --> 00:06:28.320]  我们足能得胜
[00:06:28.320 --> 00:06:29.360]  他很有信心
[00:06:29.360 --> 00:06:30.400]  他说我们去吧
[00:06:30.400 --> 00:06:31.840]  我们可以得胜
[00:06:31.840 --> 00:06:34.560]  谁知道下一节就有人回应
[00:06:34.560 --> 00:06:37.040]  我们不能上去攻击难民
[00:06:37.040 --> 00:06:39.840]  因为他们比我们强壮
[00:06:39.840 --> 00:06:42.560]  不想进去或者没有信心进去的
[00:06:42.560 --> 00:06:45.040]  看到实况
[00:06:45.040 --> 00:06:46.800]  或者表面的情况
[00:06:46.800 --> 00:06:49.520]  那群人真的大
[00:06:49.520 --> 00:06:51.360]  他们继续给理由
[00:06:51.360 --> 00:06:54.080]  他说探子中有人
[00:06:54.080 --> 00:06:56.320]  就论道所窥探之地
[00:06:56.320 --> 00:06:58.560]  向以色列人报恶信
[00:06:58.560 --> 00:07:00.480]  就是负面的消息
[00:07:00.480 --> 00:07:03.600]  说我们所窥探经过之地
[00:07:03.600 --> 00:07:06.080]  是吞吐居民之地
[00:07:06.080 --> 00:07:09.120]  我们在那里所看见的人民
[00:07:09.120 --> 00:07:11.200]  都身量高大
[00:07:11.200 --> 00:07:14.080]  这里好像说到他们见到食人族
