
[00:00:00.000 --> 00:00:05.000]  各位弟兄姊妹 早安
[00:00:05.000 --> 00:00:10.000]  我知道你們剛剛過了五十週年慶典
[00:00:10.000 --> 00:00:14.000]  我不是不來 是我不能來
[00:00:14.000 --> 00:00:17.000]  因為我不能起道 我在中國
[00:00:17.000 --> 00:00:23.000]  我不是孫悟空 又不是無處不在
[00:00:23.000 --> 00:00:25.000]  所以沒有辦法 我也很想來
[00:00:25.000 --> 00:00:27.000]  不過真的來不到 也很開心
[00:00:27.000 --> 00:00:34.000]  多孫五十週年 我是四十四年前來多孫
[00:00:34.000 --> 00:00:37.000]  所以很久了 但我不是四十四歲
[00:00:37.000 --> 00:00:42.000]  我不是在多孫出生 但也很感恩
[00:00:42.000 --> 00:00:45.000]  我本來是上星期日回來的
[00:00:45.000 --> 00:00:50.000]  由於香港打風 山竹 所以我提前一日回來
[00:00:50.000 --> 00:00:52.000]  星期六五時十分離開香港
[00:00:52.000 --> 00:00:56.000]  否則星期六星期一也可能回不來
[00:00:56.000 --> 00:00:58.000]  在香港也看到劉全道
[00:00:58.000 --> 00:01:02.000]  我約了他喝了一餐茶 也談了一個多兩個小時
[00:01:02.000 --> 00:01:06.000]  他也有很多事情要做 也許十月尾會回來
[00:01:06.000 --> 00:01:09.000]  他鄉遇故知 真是挺好的
[00:01:09.000 --> 00:01:11.000]  跟他在那裏喝茶 很難得
[00:01:11.000 --> 00:01:13.000]  在多倫多反而沒有機會跟他喝茶
[00:01:13.000 --> 00:01:15.000]  在香港反而是喝茶
[00:01:15.000 --> 00:01:18.000]  所以不知為何人就是這樣的
[00:01:18.000 --> 00:01:21.000]  在隔壁反而看不到 走了反而會看得到
[00:01:21.000 --> 00:01:22.000]  是很有趣的
[00:01:22.000 --> 00:01:27.000]  剛才我也問了福特牧師和梁詠雄牧師也提及
[00:01:27.000 --> 00:01:30.000]  這次我帶了一件事來介紹給大家
[00:01:30.000 --> 00:01:33.000]  有一次我在老人院 我媽媽住在老人院
[00:01:33.000 --> 00:01:35.000]  聽到隔壁房間很嘈 甚麼嘈呢
[00:01:35.000 --> 00:01:40.000]  她有個在播放一些東西 播放佛經
[00:01:40.000 --> 00:01:42.000]  有部唸經的機器
[00:01:42.000 --> 00:01:45.000]  (唸經)
[00:01:45.000 --> 00:01:47.000]  我又不知她在唸甚麼 但我知道是佛經
[00:01:47.000 --> 00:01:49.000]  一邊聽我又想一想
[00:01:49.000 --> 00:01:54.000]  我媽媽是基督徒 有沒有東西可以放去抗衡佛經呢
[00:01:54.000 --> 00:01:56.000]  好像如來神像那些
[00:01:56.000 --> 00:01:58.000]  (唸經)
[00:01:58.000 --> 00:02:01.000]  一直都很想做一部聖經播放器 是粵語的
[00:02:01.000 --> 00:02:04.000]  終於做了 現在就是這一部
[00:02:04.000 --> 00:02:06.000]  也挺漂亮的 是不是
[00:02:06.000 --> 00:02:11.000]  不要看外表 外表是虛假的 要看內容
[00:02:11.000 --> 00:02:13.000]  這部機器我們做了一年多
[00:02:13.000 --> 00:02:15.000]  我覺得放給你們聽一點
[00:02:16.000 --> 00:02:20.000]  這是李飛吾師母 她說到
[00:02:20.000 --> 00:02:25.000]  上一個 這個就是墨西珍牧師說到
[00:02:25.000 --> 00:02:29.000]  再上一個 這個就是福音如曲
[00:02:29.000 --> 00:02:33.000]  再上一個 這個是粵語聖詩
[00:02:33.000 --> 00:02:36.000]  再上一個 就是舊約聖經
[00:02:36.000 --> 00:02:40.000]  再上一個 新約聖經 就是舊約聖經
[00:02:40.000 --> 00:02:44.000]  (唸經)
[00:02:44.000 --> 00:02:50.000]  (唸經)
[00:02:50.000 --> 00:02:53.000]  所以她的聲音是很漂亮的
[00:02:53.000 --> 00:02:55.000]  跟我聲音差不多
[00:02:55.000 --> 00:02:57.000]  (笑聲)
[00:02:57.000 --> 00:03:00.000]  裡面是專門給老人家
[00:03:00.000 --> 00:03:02.000]  沒有什麼很容易操作的
[00:03:02.000 --> 00:03:04.000]  她一直這樣 很簡單
[00:03:04.000 --> 00:03:06.000]  如果晚上起床要去洗手間
[00:03:06.000 --> 00:03:09.000]  她還有電筒的
[00:03:09.000 --> 00:03:12.000]  有電筒的 看到嗎
[00:03:12.000 --> 00:03:15.000]  如果你外出買菜 怕別人騙你
[00:03:15.000 --> 00:03:19.000]  因為要銀紙的燈 藍色燈
[00:03:19.000 --> 00:03:23.000]  還有收音機的 你可以收到電台
[00:03:23.000 --> 00:03:25.000]  這部機器不錯
[00:03:25.000 --> 00:03:26.000]  聲音很漂亮
[00:03:26.000 --> 00:03:28.000]  因為我記得佛教是單喇叭
[00:03:28.000 --> 00:03:30.000]  我們這個是雙喇叭
[00:03:30.000 --> 00:03:34.000]  她出了雙喇叭 還是出了三喇叭
[00:03:34.000 --> 00:03:36.000]  這部機器很好 放在這裡
[00:03:36.000 --> 00:03:39.000]  它是充電的 用一條線可以充電
[00:03:39.000 --> 00:03:42.000]  有耳筒 有承盒 很漂亮
[00:03:42.000 --> 00:03:44.000]  在這裡放在這裡
[00:03:44.000 --> 00:03:45.000]  這些我們做了
[00:03:45.000 --> 00:03:48.000]  香港有一個叫「識食堂」 沒人認識
[00:03:48.000 --> 00:03:53.000]  「識食堂」是專門在深水埗派餐給長者
[00:03:53.000 --> 00:03:54.000]  是有需要的
[00:03:54.000 --> 00:03:57.000]  他們現在派八千份 明年有二萬份
[00:03:57.000 --> 00:04:00.000]  前陣子李嘉誠也去過
[00:04:00.000 --> 00:04:02.000]  林鄭月娥也去過
[00:04:02.000 --> 00:04:05.000]  我們會透過深水埗「識食堂」
[00:04:05.000 --> 00:04:07.000]  派給香港的老人家
[00:04:07.000 --> 00:04:09.000]  派給這裡的長者
[00:04:09.000 --> 00:04:10.000]  但年輕人是否不可以聽呢?
[00:04:10.000 --> 00:04:12.000]  不是不可以
[00:04:12.000 --> 00:04:15.000]  李師母和麥牧師的講道是很短的
[00:04:15.000 --> 00:04:18.000]  十五分鐘 很短的
[00:04:18.000 --> 00:04:19.000]  裡面有個定時制
[00:04:19.000 --> 00:04:21.000]  例如睡覺前你想聽 聽著睡覺
[00:04:21.000 --> 00:04:24.000]  你調教了六十分鐘 它自己會認識
[00:04:24.000 --> 00:04:26.000]  或者四十五 或者三十分鐘
[00:04:26.000 --> 00:04:29.000]  所以是很好用的
[00:04:29.000 --> 00:04:30.000]  是很漂亮的
[00:04:30.000 --> 00:04:33.000]  不過我們帶了二十部
[00:04:33.000 --> 00:04:36.000]  基本上我們是免費
[00:04:36.000 --> 00:04:38.000]  但歡迎第一批奉獻
[00:04:38.000 --> 00:04:40.000]  因為太小了我們要再做
[00:04:40.000 --> 00:04:41.000]  如果沒有人奉獻
[00:04:41.000 --> 00:04:43.000]  下次就沒得做了
[00:04:43.000 --> 00:04:47.000]  所以成本大概是二十五元一部
[00:04:47.000 --> 00:04:49.000]  不是很貴
[00:04:49.000 --> 00:04:50.000]  貴不貴?
[00:04:50.000 --> 00:04:53.000]  那你可以給三十五元
[00:04:53.000 --> 00:04:54.000]  有些人拿了
[00:04:54.000 --> 00:04:57.000]  例如深水埗的長者沒有錢奉獻
[00:04:57.000 --> 00:05:00.000]  其他第一批奉獻我們做了第一批
[00:05:00.000 --> 00:05:01.000]  如果用完之後
[00:05:01.000 --> 00:05:02.000]  如果我們搜集奉獻
[00:05:02.000 --> 00:05:03.000]  放在一個戶口裡
[00:05:03.000 --> 00:05:05.000]  我們會再做第二批
