
[00:00:00.000 --> 00:00:02.000]  (字幕: 陳志全)
[00:00:03.000 --> 00:00:04.000]  大家好
[00:00:04.000 --> 00:00:11.160]  最近不時有教會邀請我分享講道
[00:00:11.160 --> 00:00:16.720]  通常的題目都是黑暗中的光明
[00:00:16.720 --> 00:00:20.320]  逆境之中如何自強
[00:00:20.320 --> 00:00:24.760]  但是貴教會是比較有文化的
[00:00:26.920 --> 00:00:34.480]  所以牧師選了一個恆到水窮處這麼有意思的題目給我
[00:00:34.480 --> 00:00:37.320]  並且做了一個很好的海報
[00:00:37.320 --> 00:00:41.360]  我唯一不滿的地方是他拿了我這張很胖的相
[00:00:41.360 --> 00:00:45.280]  自己拿了一張很瘦的相
[00:00:45.280 --> 00:00:55.320]  所以牧師,這有點不公平
[00:00:55.320 --> 00:00:57.320]  (笑聲)
[00:00:57.320 --> 00:01:03.400]  其實我做了校長兩年半,減了35磅
[00:01:03.400 --> 00:01:07.680]  所以我以前是和Eugene差不多的份量
[00:01:07.680 --> 00:01:09.680]  (笑聲)
[00:01:09.680 --> 00:01:11.680]  謝謝你
[00:01:11.680 --> 00:01:16.680]  但是說回來,我覺得這個題目很有趣很好
[00:01:16.680 --> 00:01:20.200]  其實是我很喜歡的一首黃維的詩
[00:01:20.200 --> 00:01:23.200]  大家認不認識恆到水窮處
[00:01:23.200 --> 00:01:25.200]  下一句是什麼呢
[00:01:26.080 --> 00:01:28.080]  (笑聲)
[00:01:28.080 --> 00:01:30.080]  我以為你們很有文化的
[00:01:30.080 --> 00:01:32.080]  (笑聲)
[00:01:32.080 --> 00:01:36.400]  恆到水窮處的下一句是坐看雲起時
[00:01:36.400 --> 00:01:38.400]  哦
[00:01:38.400 --> 00:01:39.680]  (笑聲)
[00:01:39.680 --> 00:01:41.680]  你又扮懂了
[00:01:41.680 --> 00:01:43.680]  (笑聲)
[00:01:43.680 --> 00:01:45.680]  其實我做了大學校長之後
[00:01:45.680 --> 00:01:47.680]  尤其是中文大學校長之後
[00:01:47.680 --> 00:01:51.680]  我的中國文化的修養突然之間好了
[00:01:51.680 --> 00:01:53.680]  因為我當中有學書法
[00:01:53.680 --> 00:01:57.680]  我曾經是很喜歡寫這一句話
[00:01:57.680 --> 00:02:01.680]  恆到水窮處坐看雲起時
[00:02:01.680 --> 00:02:07.680]  其實黃維當然是唐朝當代一個很出名的詩人
[00:02:07.680 --> 00:02:10.680]  唐詩三百首你總聽過了吧
[00:02:10.680 --> 00:02:12.680]  三百首裡面有二十九首
[00:02:12.680 --> 00:02:15.680]  即是十分之一是黃維的詩
[00:02:15.680 --> 00:02:17.680]  這個人是做什麼的呢
[00:02:17.680 --> 00:02:21.680]  他當然在當年是一個很厲害的文人
[00:02:21.680 --> 00:02:25.680]  出自山西的一個名門望族
[00:02:25.680 --> 00:02:29.680]  他就去考狀元
[00:02:29.680 --> 00:02:31.680]  成為了進士
[00:02:31.680 --> 00:02:33.680]  進士即是什麼呢
[00:02:33.680 --> 00:02:35.680]  其實我想了一輪進士即是等於AO
[00:02:35.680 --> 00:02:39.680]  我想當年他一考就考進去AO
[00:02:39.680 --> 00:02:45.680]  並且做了運政事務局局長
[00:02:45.680 --> 00:02:47.680]  專管文化的
[00:02:47.680 --> 00:02:49.680]  因為他的文化水平很高
[00:02:49.680 --> 00:02:55.680]  所以他無論是寫詩、畫畫甚至是音樂都是很高的
[00:02:55.680 --> 00:02:58.680]  但可惜當他做官做了不久
[00:02:58.680 --> 00:03:00.680]  就因為有一次的事件
[00:03:00.680 --> 00:03:05.680]  當時他預備了一個台上的表演
[00:03:05.680 --> 00:03:07.680]  有音樂
[00:03:07.680 --> 00:03:09.680]  但就沒有了一隻獅子
[00:03:09.680 --> 00:03:11.680]  那隻是黃色的獅子
[00:03:11.680 --> 00:03:13.680]  於是就被貶了
[00:03:13.680 --> 00:03:15.680]  所以顏色是很重要的
[00:03:15.680 --> 00:03:20.680]  我其實也不明白為什麼沒有了黃色的獅子會被貶
[00:03:20.680 --> 00:03:24.680]  但於是他就鄧了冬姑之後
[00:03:24.680 --> 00:03:27.680]  就一直降級降級降到很低
[00:03:27.680 --> 00:03:32.680]  並且他再倒霉的地方就是在安祿山之亂的時候
[00:03:32.680 --> 00:03:36.680]  他被擄成為了階下囚
[00:03:36.680 --> 00:03:39.680]  後來放出來的時候
[00:03:39.680 --> 00:03:41.680]  他已經差不多一年多
[00:03:41.680 --> 00:03:44.680]  於是他就住在一些山澗的地方
[00:03:44.680 --> 00:03:49.680]  有人給了他一個很偏遠的別墅
[00:03:49.680 --> 00:03:51.680]  非常喜歡
[00:03:51.680 --> 00:03:54.680]  於是他就在那裏創作了很多的詩
