
[00:00:00.000 --> 00:00:04.000]  大家晚安
[00:00:04.000 --> 00:00:08.000]  我不知道大家有沒有去過一些營
[00:00:08.000 --> 00:00:10.000]  尤其是壽苦節的營
[00:00:10.000 --> 00:00:12.000]  是有一個洗腳的儀式的
[00:00:12.000 --> 00:00:14.000]  是,我有去過
[00:00:14.000 --> 00:00:16.000]  幾年前是第一次
[00:00:16.000 --> 00:00:18.000]  那次是
[00:00:18.000 --> 00:00:20.000]  你可以說我第一次去這樣的營
[00:00:20.000 --> 00:00:22.000]  然後有人洗我的腳
[00:00:22.000 --> 00:00:26.000]  是挺特別的經驗
[00:00:26.000 --> 00:00:34.000]  就是一直在營裡看整個流程的時候
[00:00:34.000 --> 00:00:36.000]  我有些思想
[00:00:36.000 --> 00:00:38.000]  因為有些時間
[00:00:38.000 --> 00:00:40.000]  我稍後和你分享一些東西
[00:00:40.000 --> 00:00:43.000]  我知道有些人可能說
[00:00:43.000 --> 00:00:45.000]  說道道,會不會早了一點呢
[00:00:45.000 --> 00:00:47.000]  還沒到復活節
[00:00:47.000 --> 00:00:49.000]  這麼快就說這些信息
[00:00:49.000 --> 00:00:52.000]  因為我這個系列是四個月的
[00:00:52.000 --> 00:00:54.000]  我說到下個月就對了
[00:00:54.000 --> 00:00:57.000]  到第四個月就過了
[00:00:57.000 --> 00:00:59.000]  可以的
[00:00:59.000 --> 00:01:01.000]  第二件事實在是
[00:01:01.000 --> 00:01:04.000]  耶穌在這個時刻
[00:01:04.000 --> 00:01:06.000]  是在預備著
[00:01:06.000 --> 00:01:09.000]  他的門徒迎接新的時代
[00:01:09.000 --> 00:01:11.000]  他會離開
[00:01:11.000 --> 00:01:16.000]  所以他怎樣去預備他們呢
[00:01:16.000 --> 00:01:18.000]  所以值得我們想想的
[00:01:18.000 --> 00:01:20.000]  今天我們面對一個新年
[00:01:20.000 --> 00:01:22.000]  耶穌會怎樣預備我們
[00:01:22.000 --> 00:01:24.000]  面對一個新年
[00:01:24.000 --> 00:01:26.000]  這個也值得我們想想的
[00:01:26.000 --> 00:01:28.000]  先說說
[00:01:28.000 --> 00:01:30.000]  當時我很放鬆的
[00:01:30.000 --> 00:01:34.000]  因為那時候我是安息貴
[00:01:34.000 --> 00:01:36.000]  我是放假的
[00:01:36.000 --> 00:01:38.000]  叫我去那裡
[00:01:38.000 --> 00:01:40.000]  我參加一個營,其實我要講道的
[00:01:40.000 --> 00:01:42.000]  不過經常都講道的
[00:01:42.000 --> 00:01:44.000]  所以我那時候很放鬆的
[00:01:44.000 --> 00:01:46.000]  就是因為我這麼舒服
[00:01:46.000 --> 00:01:48.000]  所以我一下子想起
