
[00:00:00.000 --> 00:00:04.000]  各位午安
[00:00:04.000 --> 00:00:08.000]  大家當中差不多有兩個月了
[00:00:08.000 --> 00:00:12.000]  今天很開心回來教會和大家分享神的話語
[00:00:12.000 --> 00:00:16.000]  請我們再一次同心同意和我們一起祈禱
[00:00:16.000 --> 00:00:20.000]  天父我們再一次感謝你給我們寶貴的話語作為我們生命的指引
[00:00:20.000 --> 00:00:24.000]  我們更加感謝你為我們釘死在十字架
[00:00:24.000 --> 00:00:28.000]  因為你的死改變了我們的一生
[00:00:28.000 --> 00:00:32.000]  讓我們心靈有改變
[00:00:32.000 --> 00:00:36.000]  無論是教導的、獨澤的、挑戰的
[00:00:36.000 --> 00:00:40.000]  都讓我們容得下你的話語在我們心靈裏面
[00:00:40.000 --> 00:00:44.000]  我們這樣的祈禱乃是奉耶穌基督的名求
[00:00:44.000 --> 00:00:48.000]  阿們
[00:00:48.000 --> 00:00:52.000]  孔夫子說:未知生焉知死
[00:00:52.000 --> 00:00:56.000]  美國有個很出名的神學家Portilix將這句說話反過來說
[00:00:56.000 --> 00:01:00.000]  未知死焉知生
[00:01:00.000 --> 00:01:04.000]  如果我們明白耶穌的死對我們人生有個很大不同的看法
[00:01:04.000 --> 00:01:18.000]  在2018年12月在中國四川成都秋雨教會的牧師王怡牧師和一百多名會友和傳道人被政府當局拘捕
[00:01:18.000 --> 00:01:22.000]  教會被政府取締
[00:01:22.000 --> 00:01:26.000]  2019年12月30日
[00:01:26.000 --> 00:01:34.000]  四川成都中級人民法院宣佈王怡牧師兩項罪名成立
[00:01:34.000 --> 00:01:38.000]  第一項是顛覆國家政權
[00:01:38.000 --> 00:01:40.000]  第二是非法經營
[00:01:40.000 --> 00:01:42.000]  重判他入獄九年
[00:01:42.000 --> 00:01:44.000]  剝奪他政治權利三年
[00:01:44.000 --> 00:01:50.000]  沒收個人財產五萬元人民幣
[00:01:50.000 --> 00:01:54.000]  成件案審訊是秘密進行
[00:01:54.000 --> 00:01:58.000]  家人不能聆聽審訊
[00:01:58.000 --> 00:02:04.000]  家人為他聘請的律師不為政府所接納
[00:02:04.000 --> 00:02:10.000]  所以王怡牧師在整個審訊過程中沒有人為他辯護
[00:02:10.000 --> 00:02:16.000]  他被判兩項罪名極之荒謬和牽強
[00:02:16.000 --> 00:02:21.000]  在宣判後秋雨教會發出聲明
[00:02:21.000 --> 00:02:25.000]  第一王怡牧師一向主張政教分離
[00:02:25.000 --> 00:02:27.000]  他不是鬥政治
[00:02:27.000 --> 00:02:31.000]  並教導政權要馴服掌權者
[00:02:31.000 --> 00:02:35.000]  怎會有「傾覆國家政權」呢?
[00:02:35.000 --> 00:02:39.000]  唯一勉強可以觸犯國家的
[00:02:39.000 --> 00:02:41.000]  因為他曾經說過
[00:02:41.000 --> 00:02:43.000]  習近平也是罪人
[00:02:43.000 --> 00:02:47.000]  如果不悔改將來永遠會在地獄受苦
[00:02:47.000 --> 00:02:51.000]  如果覺得這是顛覆政權的話
[00:02:51.000 --> 00:02:53.000]  王怡牧師說無話可說
[00:02:53.000 --> 00:02:55.000]  因為這是聖經的真理
[00:02:55.000 --> 00:02:58.000]  第二是非法經營
[00:02:58.000 --> 00:03:06.000]  指秋雨教會印製很多主日崇拜或查經的資料
[00:03:06.000 --> 00:03:08.000]  是給所有會眾的
[00:03:08.000 --> 00:03:10.000]  是不用費用的
[00:03:10.000 --> 00:03:11.000]  不收費用的
[00:03:11.000 --> 00:03:13.000]  是公開的
[00:03:13.000 --> 00:03:16.000]  但怎會有經營的事件出現呢?
[00:03:16.000 --> 00:03:20.000]  全部都是莫須有的罪名
[00:03:20.000 --> 00:03:22.000]  打擊基督教的信仰
[00:03:22.000 --> 00:03:29.000]  王怡牧師在幾年前做研究中國教會歷史
[00:03:29.000 --> 00:03:31.000]  接觸過他的著作
[00:03:31.000 --> 00:03:36.000]  是中國一個很出名的神學家和牧師
[00:03:36.000 --> 00:03:38.000]  也是一個維權律師
[00:03:38.000 --> 00:03:41.000]  他是一個知識份子
[00:03:41.000 --> 00:03:43.000]  在他被拘捕前
[00:03:43.000 --> 00:03:47.000]  他在拘捕時寫了一篇文章
[00:03:47.000 --> 00:03:51.000]  當我看這篇文章時非常感人
[00:03:51.000 --> 00:03:53.000]  文章是這樣的說法
[00:03:53.000 --> 00:03:55.000]  我的聖名信仰的狂名
[00:03:55.000 --> 00:03:58.000]  文章裏面是怎樣說的呢?
[00:03:58.000 --> 00:04:04.000]  我對改變中國任何政治和法律的制度並不感興趣
[00:04:04.000 --> 00:04:07.000]  我對中國用什麼政制
[00:04:07.000 --> 00:04:09.000]  用共產政制也好
[00:04:09.000 --> 00:04:10.000]  用什麼政制也好
[00:04:10.000 --> 00:04:13.000]  我是沒有興趣去改變的
[00:04:13.000 --> 00:04:16.000]  甚至中共政權迫害教會的政策
[00:04:16.000 --> 00:04:18.000]  何時會改變呢?
[00:04:18.000 --> 00:04:20.000]  我都沒有興趣
[00:04:20.000 --> 00:04:24.000]  只要世俗政府繼續迫害教會
[00:04:24.000 --> 00:04:27.000]  我就會繼續在信仰上狂名
[00:04:27.000 --> 00:04:29.000]  信從神
[00:04:29.000 --> 00:04:31.000]  不信從人是應該的
[00:04:31.000 --> 00:04:33.000]  我的使命是叫中國人明白
[00:04:33.000 --> 00:04:36.000]  人類和社會的盼望
[00:04:36.000 --> 00:04:38.000]  不是在乎任何東西
[00:04:38.000 --> 00:04:40.000]  而是在乎耶穌基督的救贖
[00:04:40.000 --> 00:04:44.000]  在上帝超自然的恩典轉強掌權之下
[00:04:44.000 --> 00:04:46.000]  我們才有盼望
[00:04:46.000 --> 00:04:50.000]  我對政權不再存在任何畏懼的心
[00:04:50.000 --> 00:04:53.000]  如果政權是要將我關起來
[00:04:53.000 --> 00:04:57.000]  如果我的坐牢能夠幫助掌權者
[00:04:57.000 --> 00:05:02.000]  減少他們對我信仰和救主的懼怕
[00:05:02.000 --> 00:05:05.000]  我十分樂意這樣幫助他們
[00:05:05.000 --> 00:05:09.000]  無論這個政權對我加上什麼罪名
[00:05:09.000 --> 00:05:12.000]  潑以任何污水
