
[00:00:00.000 --> 00:00:05.620]  人生總有不同的打擊
[00:00:05.620 --> 00:00:12.020]  在2000年前是這樣,到今天還是這樣
[00:00:12.020 --> 00:00:15.620]  如果我們打開聖經的亞國書
[00:00:15.620 --> 00:00:21.500]  你就會發現當日亞國他所寫的書
[00:00:21.500 --> 00:00:26.620]  主要的讀者應該是第一代的猶太人
[00:00:26.620 --> 00:00:32.000]  因為從他亞國書裏面的內容、表達方式和用字
[00:00:32.000 --> 00:00:37.880]  讀者肯定是猶太人,並且已經有傳統的猶太背景的人
[00:00:37.880 --> 00:00:43.520]  不過你可以想像作為第一代基督徒
[00:00:43.520 --> 00:00:48.120]  又是猶太人的話,他們面對很多的衝擊和打擊
[00:00:48.120 --> 00:00:52.720]  因為作為信耶穌,信耶穌復活的話
[00:00:52.720 --> 00:01:00.400]  他們的家庭、群組、社會都看著他們是叛徒
[00:01:00.400 --> 00:01:07.320]  所以他們受到很多的誤解、攻擊、迫不得已
[00:01:07.320 --> 00:01:13.200]  不單止是這樣,從亞國書的內容
[00:01:13.200 --> 00:01:19.080]  我們看到他多次提到貧窮和富裕之間的張力
[00:01:19.080 --> 00:01:25.740]  我們可以想像這些讀者當時應該在經濟上是不好的
[00:01:25.740 --> 00:01:31.620]  都是貧窮的,這就成為我們下一次主題的內容
[00:01:31.620 --> 00:01:37.760]  今天我們不詳細說,無論如何我們可以想像到當日的信徒
[00:01:37.760 --> 00:01:41.600]  他面對很多的打擊,各樣的打擊
[00:01:41.600 --> 00:01:47.500]  剛才我們說2000年前是這樣,現在又是這樣
[00:01:47.500 --> 00:01:52.620]  我在這幾年裡面特別當這些各方面的打擊
[00:01:52.620 --> 00:01:57.220]  加上我們個人特別的遭遇,都有很多打擊
[00:01:57.220 --> 00:02:00.300]  人生的打擊怎能逃脫呢?
[00:02:00.300 --> 00:02:04.900]  在過去幾年裡面,我們承受了很多壓力上的打擊
[00:02:04.900 --> 00:02:09.780]  那些壓力包括了,好像剛才說的,是經濟上直接的
[00:02:09.780 --> 00:02:16.420]  每天看到經濟改變,心驚膽戰,不知道怎樣繼續下去
[00:02:16.420 --> 00:02:20.260]  甚至不是這個世界的經濟令你擔憂,給你壓力
[00:02:20.260 --> 00:02:25.380]  甚至你個人的遭遇上,你的工作都出危機
[00:02:25.380 --> 00:02:29.480]  這些打擊非禮橫禍,我們都不知道為什麼
[00:02:29.480 --> 00:02:31.520]  不過就是要承受
[00:02:31.520 --> 00:02:35.360]  不單止在壓力上,周圍的環境上
[00:02:35.360 --> 00:02:39.460]  我們很近的人際,我們每天和人的關係上
[00:02:39.460 --> 00:02:41.760]  我們發覺我們越來越困難
[00:02:41.760 --> 00:02:46.620]  這個社會好像充滿了很多更加不公平、不公義的東西
[00:02:46.620 --> 00:02:50.460]  越看越荒謬,這樣都可以,就是這樣
[00:02:50.460 --> 00:02:52.260]  再荒謬的都有
[00:02:52.260 --> 00:02:54.560]  令我們心裡面很沉重
[00:02:54.560 --> 00:02:56.740]  很難過又不知道怎麼辦
[00:02:56.740 --> 00:02:59.420]  又好像沒有出路
[00:02:59.420 --> 00:03:00.700]  或者還有的
[00:03:00.700 --> 00:03:05.820]  就是我們簡單來說,我們每天的生活、計劃
[00:03:05.820 --> 00:03:08.900]  那些節奏都打亂了
[00:03:08.900 --> 00:03:10.680]  都不知道將來會怎樣
[00:03:10.680 --> 00:03:12.720]  計劃了那些東西,然後又沒有了
[00:03:12.720 --> 00:03:14.000]  然後又說又有
[00:03:14.000 --> 00:03:16.820]  預備好之後又沒有
[00:03:16.820 --> 00:03:18.100]  這些這樣的
[00:03:18.100 --> 00:03:20.140]  不知將來如何
[00:03:20.140 --> 00:03:22.960]  都成為我們很大的壓力
[00:03:22.960 --> 00:03:25.780]  我們不數這麼多了,你和我也很共鳴
[00:03:25.780 --> 00:03:28.080]  不過今天我相信最重要的
[00:03:28.080 --> 00:03:30.640]  不是問我們很慘啊,怎樣怎樣
[00:03:30.640 --> 00:03:35.260]  而是問,究竟神透過雅各有什麼跟我們說
[00:03:35.260 --> 00:03:37.560]  我們看看神自己的說話
[00:03:37.560 --> 00:03:38.840]  既然當日
[00:03:38.840 --> 00:03:41.920]  那些讀者也是這樣,今天我們也是這樣的時候
[00:03:41.920 --> 00:03:44.980]  究竟在雅各書裡面有什麼說話
[00:03:44.980 --> 00:03:48.820]  要跟你和我說
[00:03:48.820 --> 00:03:49.840]  我們說
[00:03:49.840 --> 00:03:52.920]  雅各書,一打開雅各書
[00:03:52.920 --> 00:03:54.460]  是很厲害的
[00:03:54.460 --> 00:03:56.500]  劈頭就有兩個
[00:03:56.500 --> 00:04:00.340]  令我們很震驚的宣佈
[00:04:00.340 --> 00:04:02.140]  第一個宣佈
[00:04:02.140 --> 00:04:06.740]  就是第二節,我們上一次說的
[00:04:06.740 --> 00:04:10.060]  很共鳴的,他說我們遭遇各樣試煉
[00:04:10.060 --> 00:04:13.140]  很共鳴,我們有很多試煉
[00:04:13.140 --> 00:04:16.980]  不過跟著那句令我們很震撼,也很驚訝
[00:04:16.980 --> 00:04:19.020]  他說在這個試煉當中
[00:04:19.020 --> 00:04:21.580]  我們要捍衛喜樂
[00:04:21.580 --> 00:04:24.140]  可以嗎
[00:04:24.140 --> 00:04:27.720]  你不擔心,不絕望,不肯忍已經可以了
[00:04:27.720 --> 00:04:29.260]  都算不錯了
[00:04:29.260 --> 00:04:31.820]  還可以捍衛喜樂,怎麼可以捍衛喜樂
[00:04:31.820 --> 00:04:32.840]  這是第一個
[00:04:32.840 --> 00:04:35.920]  令我們很震撼,很驚訝的宣告
[00:04:35.920 --> 00:04:37.460]  這個我們上一次
[00:04:37.460 --> 00:04:42.060]  基本上就是主題上的說話,今天我不會
[00:04:42.060 --> 00:04:44.620]  重複,有機會你可以聽回
[00:04:44.620 --> 00:04:48.720]  我們在第一講裡面所說到的這個課題
[00:04:48.720 --> 00:04:51.020]  總而言之簡單來說
[00:04:51.020 --> 00:04:52.560]  我們要求
[00:04:52.560 --> 00:04:55.880]  得到同天上來的智慧
[00:04:55.880 --> 00:04:59.220]  那時候我們可以將我們的試煉
[00:04:59.220 --> 00:05:00.740]  轉為喜樂
[00:05:00.740 --> 00:05:02.020]  化腐朽
[00:05:02.020 --> 00:05:03.560]  可以成為神奇
[00:05:03.560 --> 00:05:06.620]  這種天上來的智慧,怎麼才能得到呢
[00:05:06.620 --> 00:05:08.160]  不是我們
[00:05:08.160 --> 00:05:10.220]  將情願地將它拿下來
[00:05:10.220 --> 00:05:12.000]  幫助自己
[00:05:12.000 --> 00:05:14.560]  而是聖經雅各書說,你要
[00:05:14.560 --> 00:05:17.640]  有一個態度,你要回歸神
[00:05:17.640 --> 00:05:19.420]  不要三心兩意
[00:05:19.420 --> 00:05:21.220]  不要一會兒要熟悉的
[00:05:21.220 --> 00:05:23.280]  一會兒又要熟靈的
[00:05:23.280 --> 00:05:27.880]  兩樣都是兼得的時候,兩樣都得不到
[00:05:27.880 --> 00:05:30.940]  你要是全心全意的回歸神
[00:05:30.940 --> 00:05:34.000]  你回歸神,你怎麼知道你是全心全意回歸神
[00:05:34.000 --> 00:05:36.840]  還有一個很重要的考驗,如果你還記得
[00:05:36.840 --> 00:05:39.380]  我和大家在雅各書裡面分享的
[00:05:39.380 --> 00:05:41.700]  就是你的行為操守
[00:05:41.700 --> 00:05:43.240]  那個道德、人格
[00:05:43.240 --> 00:05:45.280]  要有相應的表現
[00:05:45.280 --> 00:05:46.300]  否則
[00:05:46.300 --> 00:05:48.340]  你以為你是相信神
[00:05:48.340 --> 00:05:49.620]  只不過
[00:05:49.620 --> 00:05:52.960]  是一個信仰虔誠的魔鬼而已
[00:05:52.960 --> 00:05:55.780]  這是一個很厲害的挑戰
[00:05:55.780 --> 00:05:59.860]  雅各書說的話是很入心的,很厲害的
[00:05:59.860 --> 00:06:02.940]  我們再看的時候,大膽去接納的時候
[00:06:02.940 --> 00:06:06.000]  這些說話句句講進我們的心裡面
[00:06:06.000 --> 00:06:09.080]  今天我們轉到第二個
[00:06:09.080 --> 00:06:11.240]  雅各書的頭
[00:06:11.240 --> 00:06:15.220]  就有的,令我們驚訝的宣佈
[00:06:15.220 --> 00:06:17.020]  這個宣佈就是
[00:06:17.020 --> 00:06:19.820]  是的,我們受到的打擊
[00:06:19.820 --> 00:06:22.140]  我們不需要再說了,很多的打擊
[00:06:22.140 --> 00:06:23.660]  不過你的打擊
[00:06:23.660 --> 00:06:25.720]  你受的打擊
[00:06:25.720 --> 00:06:27.500]  可以成為
[00:06:27.500 --> 00:06:31.080]  摧毀你信仰的試探
[00:06:31.080 --> 00:06:34.660]  但是也可以成為
[00:06:34.660 --> 00:06:38.760]  令你信仰更加成熟的試煉
[00:06:38.760 --> 00:06:40.560]  試探
[00:06:40.560 --> 00:06:42.340]  也就是試煉
[00:06:42.340 --> 00:06:43.380]  這個就是今天
[00:06:43.380 --> 00:06:47.460]  我們順著雅各所提出來的挑戰
[00:06:47.460 --> 00:06:52.320]  一起研究
[00:06:52.320 --> 00:06:55.140]  你所打擊
[00:06:55.140 --> 00:06:56.420]  得到的
[00:06:56.420 --> 00:06:59.500]  是什麼呢?
[00:06:59.500 --> 00:07:01.800]  有的很簡單
[00:07:01.800 --> 00:07:04.860]  用剛才的說法
[00:07:04.860 --> 00:07:08.960]  如果是來自魔鬼的試探
[00:07:08.960 --> 00:07:11.780]  或者是來自神的試煉
[00:07:11.780 --> 00:07:15.880]  雅各的利害之處是你錯
[00:07:15.880 --> 00:07:17.660]  兩個都錯
[00:07:17.660 --> 00:07:19.460]  你不要以為你
[00:07:19.460 --> 00:07:21.760]  今天得到的打擊
[00:07:21.760 --> 00:07:24.320]  你能夠了解他就知道
[00:07:24.320 --> 00:07:26.880]  究竟這個是打擊我信仰的試探
[00:07:26.880 --> 00:07:29.960]  或者是幫助我信仰的試煉
[00:07:29.960 --> 00:07:34.820]  關鍵的問題不是在於根源
