
[00:00:00.000 --> 00:00:04.000]  早晨 弟兄姊妹
[00:00:04.000 --> 00:00:10.000]  太太問我三堂聚會有什麼分別
[00:00:10.000 --> 00:00:14.000]  我來到現在開始找到答案
[00:00:14.000 --> 00:00:18.000]  就是歲數越來越低
[00:00:18.000 --> 00:00:22.000]  很開心可以和大家分享今天的訊息
[00:00:22.000 --> 00:00:26.000]  也是我心裏面一個很重要的想法
[00:00:26.000 --> 00:00:31.000]  等待黎明 但是等到什麼時候
[00:00:31.000 --> 00:00:35.000]  如果黎明不來怎麼辦
[00:00:35.000 --> 00:00:38.000]  我有個朋友就見到我
[00:00:38.000 --> 00:00:40.000]  黎明不來又如何
[00:00:40.000 --> 00:00:43.000]  他說找Aaron Kwok
[00:00:43.000 --> 00:00:46.000]  其實今天我們面對的
[00:00:46.000 --> 00:00:51.000]  可能就是很想環境有一個徹底的改變
[00:00:51.000 --> 00:00:56.000]  基督徒基本上都是等待黎明的人
[00:00:56.000 --> 00:00:59.000]  不過其實我們等了二千年
[00:00:59.000 --> 00:01:01.000]  都還沒來
[00:01:01.000 --> 00:01:04.000]  黑夜已深 白晝將近
[00:01:04.000 --> 00:01:10.000]  但是將近的白晝始終都還沒到
[00:01:10.000 --> 00:01:15.000]  主耶穌都說過不少叫我們要警醒
[00:01:15.000 --> 00:01:17.000]  不要等等下不等
[00:01:17.000 --> 00:01:21.000]  你有沒有試過等等下不等的經驗
[00:01:21.000 --> 00:01:24.000]  等了一輛車等很久都不等
[00:01:24.000 --> 00:01:27.000]  你剛剛走開就到了
[00:01:27.000 --> 00:01:30.000]  等是困難的
[00:01:30.000 --> 00:01:33.000]  有時是會灰心喪志的
[00:01:33.000 --> 00:01:38.000]  特別當你的人生裏面有很多不如意的事
[00:01:38.000 --> 00:01:42.000]  令到你氣憤 令到你不穩
[00:01:42.000 --> 00:01:46.000]  令到你覺得為什麼會這樣
[00:01:46.000 --> 00:01:49.000]  這樣禮環節曲都可以
[00:01:49.000 --> 00:01:54.000]  這樣大石砸死蟹都可以
[00:01:54.000 --> 00:02:01.000]  這樣總之又不聽人意見
[00:02:01.000 --> 00:02:03.000]  你以為我在說什麼
[00:02:03.000 --> 00:02:05.000]  可能是在說你的老闆
[00:02:05.000 --> 00:02:08.000]  或者是在說你的老公
[00:02:08.000 --> 00:02:10.000]  或者是在說你自己
[00:02:10.000 --> 00:02:14.000]  我們自己都面對著人生有很多很多的挑戰
[00:02:14.000 --> 00:02:18.000]  如果我們想等到一個理想的環境
[00:02:18.000 --> 00:02:22.000]  我們先做回基督徒應做的事
[00:02:22.000 --> 00:02:24.000]  一個理想的環境
[00:02:24.000 --> 00:02:27.000]  我們才能夠說出真理
[00:02:27.000 --> 00:02:29.000]  一個理想的環境
[00:02:29.000 --> 00:02:33.000]  我們才有勇氣其實我們都不用做
[00:02:33.000 --> 00:02:38.000]  一路等 一路不動 一路不做
[00:02:38.000 --> 00:02:40.000]  所以主耶穌告訴我們
[00:02:40.000 --> 00:02:44.000]  其實你要防備這個不如意的環境
[00:02:44.000 --> 00:02:47.000]  末世的日子不發的事增多
[00:02:47.000 --> 00:02:49.000]  人的愛心就漸漸冷淡了
[00:02:49.000 --> 00:02:51.000]  記不記得那句話
[00:02:51.000 --> 00:02:53.000]  有沒有說到人子來的時候
[00:02:53.000 --> 00:02:56.000]  他還能找到這麼堅定的信心
[00:02:56.000 --> 00:02:59.000]  就是說我們會變的
[00:02:59.000 --> 00:03:01.000]  我們會退卻的
[00:03:01.000 --> 00:03:03.000]  我們愛心會冷淡的
[00:03:03.000 --> 00:03:06.000]  我們信心會煙消雲散的
[00:03:06.000 --> 00:03:08.000]  我們真的會等等下不等
[00:03:08.000 --> 00:03:10.000]  信信下不信
[00:03:10.000 --> 00:03:14.000]  今天有不少人在說
[00:03:14.000 --> 00:03:17.000]  離堂者有沒有聽過這個詞
[00:03:17.000 --> 00:03:19.000]  感恩今早可以見到你
[00:03:19.000 --> 00:03:22.000]  起碼你都回來了
