
[00:00:00.000 --> 00:00:04.480]  各位弟兄姊妹早晨
[00:00:04.480 --> 00:00:09.160]  很高兴可以再回到不若寰人赠信会
[00:00:09.160 --> 00:00:11.980]  我上次来,是多少年之前呢?
[00:00:11.980 --> 00:00:15.100]  主人崇拜港道基教主人
[00:00:15.100 --> 00:00:19.200]  是2007年4月28日
[00:00:19.200 --> 00:00:21.680]  题目叫做迈向完全
[00:00:21.680 --> 00:00:24.640]  哥罗西书第一章28-29节
[00:00:24.640 --> 00:00:27.040]  转眼间就过了9年了
[00:00:27.040 --> 00:00:30.240]  时间过得相当之快
[00:00:30.240 --> 00:00:33.560]  这个大堂是我第一次站在前面的
[00:00:33.560 --> 00:00:36.120]  过去来童工团契都是坐在后面
[00:00:36.120 --> 00:00:37.440]  或者在外面
[00:00:37.440 --> 00:00:38.920]  所以很高兴今天
[00:00:38.920 --> 00:00:42.200]  邓牧师相信都是凭信心
[00:00:42.200 --> 00:00:44.600]  很勇敢地让我来讲
[00:00:44.600 --> 00:00:47.160]  其实我自己在天道神学院读神学
[00:00:47.160 --> 00:00:48.320]  是读教牧学
[00:00:48.320 --> 00:00:49.680]  然后我牧会
[00:00:49.680 --> 00:00:53.000]  然后我的负担就是栽培信徒
[00:00:53.000 --> 00:00:54.480]  所以公元2000年的时候
[00:00:54.480 --> 00:00:56.280]  我太太也挑战我
[00:00:56.280 --> 00:00:59.040]  10年后你打算有什么计划
[00:00:59.040 --> 00:01:00.000]  我说10年之后
[00:01:00.000 --> 00:01:02.760]  我希望能够更加更好的装备信徒
[00:01:02.760 --> 00:01:04.520]  我太太跟我说了一句话
[00:01:04.520 --> 00:01:06.520]  她说那你就不够了
[00:01:06.520 --> 00:01:08.280]  所以鼓励我再回去读书
[00:01:08.280 --> 00:01:11.600]  而且是她支持我的学费去读书
[00:01:11.600 --> 00:01:12.520]  我很感恩
[00:01:12.520 --> 00:01:14.120]  就去了美国呼拉
[00:01:14.120 --> 00:01:15.480]  总共读了
[00:01:15.480 --> 00:01:17.120]  其实读书读了两年
[00:01:17.120 --> 00:01:18.680]  写文件写了5年
[00:01:18.680 --> 00:01:20.280]  不应该说写文件写了5年
[00:01:20.280 --> 00:01:21.880]  写文件写了几个月
[00:01:21.880 --> 00:01:24.360]  不过拖了4年半
[00:01:24.360 --> 00:01:26.840]  因为读完课之后就开始慢了
[00:01:26.840 --> 00:01:28.480]  两年收完课
[00:01:28.480 --> 00:01:29.840]  飞去美国上课
