
[00:00:00.000 --> 00:00:04.480]  各位弟兄姊妹 平安
[00:00:04.480 --> 00:00:06.200]  我們今天的講題是
[00:00:06.200 --> 00:00:08.600]  從創造到新創造
[00:00:08.600 --> 00:00:12.280]  獻上你心中的耳朵
[00:00:12.280 --> 00:00:15.240]  究竟阿不拉罕獻耳朵
[00:00:15.240 --> 00:00:19.200]  對我們有什麼啓示呢?
[00:00:19.200 --> 00:00:21.000]  或者我們可以從中
[00:00:21.000 --> 00:00:23.960]  怎樣去更加瞭解上帝
[00:00:23.960 --> 00:00:28.120]  讓我們的屬靈生命更加建造
[00:00:28.120 --> 00:00:31.560]  上次我們介紹到阿不拉罕的信心
[00:00:31.560 --> 00:00:35.000]  他的歷程是有起有跌
[00:00:35.000 --> 00:00:37.080]  我們還沒有交代
[00:00:37.080 --> 00:00:39.200]  究竟上帝是什麼情況
[00:00:39.200 --> 00:00:41.120]  讓他去改名字
[00:00:41.120 --> 00:00:44.480]  在《創世紀》17:5說
[00:00:44.480 --> 00:00:45.600]  從此以後
[00:00:45.600 --> 00:00:48.320]  你的名字不再叫阿不蘭
[00:00:48.320 --> 00:00:50.200]  要叫阿不拉罕
[00:00:50.200 --> 00:00:54.040]  因為我以納你作多國的父
[00:00:54.040 --> 00:00:58.320]  原來阿不拉罕的名字背後的意義
[00:00:58.320 --> 00:01:03.960]  上帝的心意是要他作多國之父
[00:01:03.960 --> 00:01:07.400]  原來不僅要阿不蘭改名做阿不拉罕
[00:01:07.400 --> 00:01:10.480]  還要叫他的太太改名
[00:01:10.480 --> 00:01:13.200]  在17:15創世紀裡面說
[00:01:13.200 --> 00:01:16.000]  神又對阿不拉罕說
[00:01:16.000 --> 00:01:19.600]  你的妻子撒賴不可再叫撒賴
[00:01:19.600 --> 00:01:23.400]  她的名字要叫撒拉
[00:01:23.400 --> 00:01:25.000]  繼續看下去
[00:01:25.000 --> 00:01:27.560]  上帝說我必賜福給她
[00:01:27.560 --> 00:01:31.080]  也要使你從她得一個兒子
[00:01:31.080 --> 00:01:33.040]  我要賜福給她
[00:01:33.040 --> 00:01:35.920]  她也要作多國之母
[00:01:35.920 --> 00:01:41.000]  必有百姓的君王從她而出
[00:01:41.000 --> 00:01:43.360]  當上帝說完這番話之後
[00:01:43.360 --> 00:01:45.240]  記不記得阿不拉罕怎麼樣
[00:01:45.240 --> 00:01:47.080]  17:17裡面說
[00:01:47.080 --> 00:01:50.200]  阿不拉罕就念伏於地舌笑
[00:01:50.200 --> 00:01:51.600]  他偷笑
[00:01:51.600 --> 00:01:56.240]  心裡就說100歲的人還能有孩子嗎?
