
[00:00:00.000 --> 00:00:01.000]  大家好
[00:00:01.000 --> 00:00:05.280]  今天很多人,下雨應該都走了
[00:00:05.280 --> 00:00:08.040]  但是今天很好
[00:00:08.040 --> 00:00:11.320]  打風我都想來,因為我過幾天就去美國
[00:00:11.320 --> 00:00:14.420]  很快10月中才回來
[00:00:14.420 --> 00:00:19.400]  今天題目對我來說是很好的功課
[00:00:19.400 --> 00:00:21.220]  好像述職一樣
[00:00:21.220 --> 00:00:23.100]  講一下夫婦的事
[00:00:23.100 --> 00:00:25.520]  同住在哪一期
[00:00:25.520 --> 00:00:28.480]  在美孚我就不會講這個題目了
[00:00:28.480 --> 00:00:30.600]  因為人們會以為住在哪裏
[00:00:30.600 --> 00:00:35.000]  但是也不應該講在癌症團契
[00:00:35.000 --> 00:00:36.920]  因為第幾期好像不太好
[00:00:36.920 --> 00:00:39.000]  明天早上我講這個題目
[00:00:39.000 --> 00:00:43.300]  但是今晚講第幾期其實是一本書
[00:00:43.300 --> 00:00:46.100]  叫做《The Power of Commitment》
[00:00:46.100 --> 00:00:49.880]  這本書我在中央圖書館十幾年前看過
[00:00:49.880 --> 00:00:51.120]  是挺精彩的
[00:00:51.120 --> 00:00:54.840]  它是一本基督教的神學家寫的
[00:00:54.840 --> 00:00:57.360]  講婚姻的事
[00:00:57.680 --> 00:01:01.240]  這本書後來也影響了我寫《EQ心上人》
[00:01:01.240 --> 00:01:04.680]  但是這本書的好處就是
[00:01:04.680 --> 00:01:06.520]  引起很多回憶
[00:01:06.520 --> 00:01:09.160]  今天我相信很多人坐在這裏都是
[00:01:09.160 --> 00:01:11.000]  記得分數的
[00:01:11.000 --> 00:01:14.480]  記得嗎?記得分數的
[00:01:14.480 --> 00:01:16.480]  好像你們呆了一呆
[00:01:16.480 --> 00:01:22.160]  小心喔,我希望千萬不要出現的現象
[00:01:22.160 --> 00:01:23.680]  就是講到某個地步
[00:01:23.680 --> 00:01:25.960]  我通常會見到有一位
[00:01:26.040 --> 00:01:27.600]  指著隔壁的那位
[00:01:27.600 --> 00:01:29.120]  聽啊,適合你啊
[00:01:29.120 --> 00:01:32.080]  千萬不要出現這件事
[00:01:32.080 --> 00:01:34.080]  千萬不要
[00:01:34.080 --> 00:01:36.280]  但是最好就是
[00:01:36.280 --> 00:01:38.840]  你跟隔壁的人說,適合我啊
[00:01:38.840 --> 00:01:43.040]  如果你做這樣的話,你的夫妻很成功
[00:01:43.040 --> 00:01:45.880]  很多人聽這些講座經常都說
[00:01:45.880 --> 00:01:48.320]  帶老公來就對了,他要聽這些
[00:01:48.320 --> 00:01:50.320]  千萬不要有這種感覺
[00:01:50.320 --> 00:01:53.360]  其實太太和丈夫都很重要
[00:01:53.360 --> 00:01:55.840]  這次也有一個好處就是
[00:01:55.840 --> 00:01:57.280]  這本書
[00:01:57.280 --> 00:01:59.640]  其實真的很值得你借來看看
[00:01:59.640 --> 00:02:03.120]  我雖然不能賣這些書,因為這些書已經是很多年前的書
[00:02:03.120 --> 00:02:05.640]  講兩個問題而已
[00:02:05.640 --> 00:02:08.680]  一個問題就是婚姻是決定於忠誠
[00:02:08.680 --> 00:02:11.960]  忠誠,如果沒有忠誠就不用講下去了
[00:02:11.960 --> 00:02:13.240]  不用講下去了
[00:02:13.240 --> 00:02:16.640]  第二個問題就是婚姻的過程
[00:02:16.640 --> 00:02:19.320]  如果是長的話
[00:02:19.320 --> 00:02:21.000]  一定有一個行為
[00:02:21.000 --> 00:02:24.040]  就是傾訴悲傷
