
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:24.480]   All right, let's go.
[00:00:24.480 --> 00:00:27.000]   Welcome, friends of the room, friends in Phoenix,
[00:00:27.000 --> 00:00:31.480]   in the Woodlands, El Paso, Nashville, Mint Hill,
[00:00:31.480 --> 00:00:34.560]   Austin, Texas, Houston, Texas, wherever you are joining
[00:00:34.560 --> 00:00:36.020]   and listening in all the live locations
[00:00:36.020 --> 00:00:37.400]   and everybody that is here.
[00:00:37.400 --> 00:00:40.200]   Hey, we are continuing the series Roaring 20s.
[00:00:40.200 --> 00:00:42.600]   Tonight, we are gonna talk about relationships,
[00:00:42.600 --> 00:00:44.780]   dating, how to make sure that you don't set yourself up
[00:00:44.780 --> 00:00:47.800]   on one of the biggest arenas of life
[00:00:47.800 --> 00:00:50.240]   to experience pain in the next 10 years of your life.
[00:00:50.240 --> 00:00:52.440]   Let me start by asking this question.
[00:00:52.440 --> 00:00:55.240]   What is the greatest romantic comedy of all time?
[00:00:56.920 --> 00:00:58.760]   The Notebook.
[00:00:58.760 --> 00:01:00.480]   Is that a comedy?
[00:01:00.480 --> 00:01:01.740]   That's such a tragedy.
[00:01:01.740 --> 00:01:06.880]   You gotta laugh more.
[00:01:06.880 --> 00:01:08.040]   What else, what is it?
[00:01:08.040 --> 00:01:10.960]   All right, I heard it.
[00:01:10.960 --> 00:01:11.800]   I'm gonna go on record.
[00:01:11.800 --> 00:01:14.080]   I think the greatest romantic comedy of all time
[00:01:14.080 --> 00:01:15.720]   is How to Lose a Guy in 10 Days.
[00:01:15.720 --> 00:01:17.400]   (audience cheering)
[00:01:17.400 --> 00:01:19.040]   You guys remember this?
[00:01:19.040 --> 00:01:22.560]   With Kate and Matthew McConaughey, 2003,
[00:01:22.560 --> 00:01:26.080]   the dress that set off a thousand prom dresses
[00:01:26.080 --> 00:01:27.920]   across the room and across the world.
[00:01:27.920 --> 00:01:29.720]   If you don't know the story, let me catch you up.
[00:01:29.720 --> 00:01:31.000]   This is all going somewhere, by the way,
[00:01:31.000 --> 00:01:33.560]   just not me getting off my chest, my favorite rom-com.
[00:01:33.560 --> 00:01:35.520]   But the story is this.
[00:01:35.520 --> 00:01:37.120]   So Kate was a columnist.
[00:01:37.120 --> 00:01:38.500]   She was working for this magazine.
[00:01:38.500 --> 00:01:41.480]   Think like Cosmo only, they didn't name it that
[00:01:41.480 --> 00:01:42.840]   'cause of copyright.
[00:01:42.840 --> 00:01:44.080]   But she's working for this magazine.
[00:01:44.080 --> 00:01:45.680]   She's got an assignment in the column.
[00:01:45.680 --> 00:01:48.360]   Hey, I want you to write a article or a column
[00:01:48.360 --> 00:01:50.480]   on how to lose a guy in 10 days.
[00:01:50.480 --> 00:01:52.200]   He's gotta make him fall in love with you
[00:01:52.200 --> 00:01:55.300]   and then how to get out of that relationship in 10 days.
[00:01:55.300 --> 00:01:56.340]   And then at the same time,
[00:01:56.340 --> 00:01:58.500]   Matthew is doing some diamond deal
[00:01:58.500 --> 00:02:00.000]   where he basically finds himself,
[00:02:00.000 --> 00:02:02.800]   in order to get a job, he had to convince his boss,
