
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:20.640]   - Good evening, Dallas.
[00:00:20.640 --> 00:00:21.560]   Hello, everyone.
[00:00:21.560 --> 00:00:22.400]   My name is Garrett.
[00:00:22.400 --> 00:00:23.220]   If we've never met before,
[00:00:23.220 --> 00:00:24.520]   if we've never spent time together before,
[00:00:24.520 --> 00:00:26.080]   I wanna welcome everybody who's tuning in,
[00:00:26.080 --> 00:00:27.100]   not in this exact room,
[00:00:27.100 --> 00:00:28.880]   whether you're in Fort Worth or Houston
[00:00:28.880 --> 00:00:30.400]   or somewhere else in all the creation.
[00:00:30.400 --> 00:00:32.440]   So glad you guys are gonna be a part of this tonight.
[00:00:32.440 --> 00:00:33.980]   Hey, I wanna start by asking you this question.
[00:00:33.980 --> 00:00:36.120]   Have you ever had a moment in life
[00:00:36.120 --> 00:00:39.480]   that seemed to throw you into a little bit of a pit?
[00:00:39.480 --> 00:00:41.160]   I'm not talking about a mere problem.
[00:00:41.160 --> 00:00:43.280]   I'm talking about a problem that you get stuck in
[00:00:43.280 --> 00:00:44.960]   and you can't seem to climb your way out of.
[00:00:44.960 --> 00:00:47.840]   Like it graduates from a problem to an all out pit.
[00:00:47.840 --> 00:00:48.720]   You ever had that moment?
[00:00:48.720 --> 00:00:49.800]   Let me tell you about the first one I had
[00:00:49.800 --> 00:00:51.060]   when I came on staff.
[00:00:51.060 --> 00:00:54.640]   So I became a resident here in the fall of 2013.
[00:00:54.640 --> 00:00:55.960]   So almost five years ago.
[00:00:55.960 --> 00:00:57.720]   And as soon as I became a resident,
[00:00:57.720 --> 00:00:59.200]   just a few weeks later was the biggest
[00:00:59.200 --> 00:01:00.280]   porch event of the year.
[00:01:00.280 --> 00:01:01.160]   It's called Launch-A-Treat.
[00:01:01.160 --> 00:01:02.280]   I'm not sure if any of you have heard of it
[00:01:02.280 --> 00:01:04.000]   or enjoyed a good time out there.
[00:01:04.000 --> 00:01:06.720]   But the first event of me being a resident
[00:01:06.720 --> 00:01:08.960]   was that we were gonna go have a Launch-A-Treat.
[00:01:08.960 --> 00:01:10.960]   Now keep in mind, think like first day on the job,
[00:01:10.960 --> 00:01:12.000]   first few weeks on the job,
[00:01:12.000 --> 00:01:13.000]   you really wanna do right.
[00:01:13.000 --> 00:01:14.160]   You don't wanna mess anything up.
[00:01:14.160 --> 00:01:15.000]   You know, you don't want anybody
[00:01:15.000 --> 00:01:16.520]   to think you're not pulling your weight.
[00:01:16.520 --> 00:01:17.460]   That's kind of the mentality.
[00:01:17.460 --> 00:01:19.000]   Make a good first impression.
[00:01:19.000 --> 00:01:19.940]   That's kind of the mentality
[00:01:19.940 --> 00:01:21.960]   that I'm coming into this event with.
[00:01:21.960 --> 00:01:23.940]   And David approached me
[00:01:23.940 --> 00:01:25.800]   and we did not know each other well at this point.
[00:01:25.800 --> 00:01:28.920]   And he just said, "Hey, you have one job.
[00:01:28.920 --> 00:01:32.120]   "In this opening session, you are the balloon drop guy."
[00:01:32.120 --> 00:01:33.800]   And I like looked up in the room.
[00:01:33.800 --> 00:01:35.280]   And in this room,
[00:01:35.280 --> 00:01:37.360]   where there were gonna be 1,000 young adults,
[00:01:37.360 --> 00:01:39.660]   many of you seated right there in that room,
[00:01:39.660 --> 00:01:42.120]   there's this huge net of balloons,
[00:01:42.120 --> 00:01:45.120]   a tube of balloons going across the room from left to right.
[00:01:45.120 --> 00:01:47.320]   And he says, "Hey, at the end of the national anthem,"
[00:01:47.320 --> 00:01:48.520]   'cause there's like a game day theme,
[00:01:48.520 --> 00:01:50.100]   and so there's gonna be a national anthem go off
[00:01:50.100 --> 00:01:51.360]   and confetti and all this stuff.
[00:01:51.360 --> 00:01:54.720]   He said, "At the end of the national anthem, okay,
[00:01:54.720 --> 00:01:56.920]   "like somewhere around, you know,
[00:01:56.920 --> 00:01:59.560]   "or the land of the brave, you know, or land of the free."
[00:01:59.560 --> 00:02:01.200]   Sorry, I'm an American, I love this country.
[00:02:01.200 --> 00:02:03.120]   But anyway, so anyway, he's like,
[00:02:03.120 --> 00:02:04.880]   "Hey, at that part, I want you to start pulling."
[00:02:04.880 --> 00:02:06.280]   You can see why he wasn't confident.
[00:02:06.280 --> 00:02:07.720]   So anyway, he starts, he tells me,
[00:02:07.720 --> 00:02:09.160]   "Hey, you just start pulling that rope."
[00:02:09.160 --> 00:02:11.180]   Because what happened was the tube was held together
[00:02:11.180 --> 00:02:12.780]   by a rope that went over the sidewall
[00:02:12.780 --> 00:02:13.920]   and then back in the back corner.
[00:02:13.920 --> 00:02:15.720]   So I'm in like the back left corner of the room
[00:02:15.720 --> 00:02:16.880]   and I'm just waiting.
[00:02:16.880 --> 00:02:18.640]   And there are people that are screaming
[00:02:18.640 --> 00:02:19.920]   and hollering, "Launch your treats here.
