
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:28.640]   - Well, welcome to the porch.
[00:00:28.640 --> 00:00:29.560]   My name is Josiah.
[00:00:29.560 --> 00:00:32.000]   I haven't met you, I hope to meet you at some point.
[00:00:32.000 --> 00:00:33.720]   Man, it is good to be back.
[00:00:33.720 --> 00:00:35.320]   Let's go, Porch Live.
[00:00:35.320 --> 00:00:37.560]   Porch Live Cincinnati, if you're tuning in,
[00:00:37.560 --> 00:00:38.960]   which I know you are.
[00:00:38.960 --> 00:00:42.720]   Porch Live Scottsdale, Houston, Austin, El Paso,
[00:00:42.720 --> 00:00:46.000]   man, Indianapolis, and a host of other locations
[00:00:46.000 --> 00:00:47.460]   jumping on with us tonight.
[00:00:47.460 --> 00:00:48.360]   Welcome.
[00:00:48.360 --> 00:00:51.680]   We've been in a series titled Fortune Telling.
[00:00:51.680 --> 00:00:54.000]   Words from the past that tell about our future.
[00:00:54.000 --> 00:00:54.920]   And over the last few weeks,
[00:00:54.920 --> 00:00:56.560]   we've been answering questions,
[00:00:56.560 --> 00:00:58.200]   pretty important questions.
[00:00:58.200 --> 00:01:01.080]   Questions like, will I ever truly be forgiven?
[00:01:01.080 --> 00:01:03.040]   Will I be alone forever?
[00:01:03.040 --> 00:01:06.080]   Some of that's all too true for some of you tonight.
[00:01:06.080 --> 00:01:08.800]   That was for me too.
[00:01:08.800 --> 00:01:11.000]   31 is when I got married, so there's hope.
[00:01:11.000 --> 00:01:13.920]   Will I go to heaven when I die?
[00:01:13.920 --> 00:01:15.800]   Like that was a question we answered.
[00:01:15.800 --> 00:01:17.720]   And then last week, JP came up here and he said,
[00:01:17.720 --> 00:01:20.240]   "Hey, who am I going to marry?"
[00:01:20.240 --> 00:01:22.720]   I mean, if you weren't here last week,
[00:01:22.720 --> 00:01:24.080]   you gotta check that out.
[00:01:24.080 --> 00:01:27.560]   Tonight, we're pulling up to the last week of the series.
[00:01:27.560 --> 00:01:28.800]   And we're going to answer the question,
[00:01:28.800 --> 00:01:30.400]   what is my purpose?
[00:01:30.400 --> 00:01:32.000]   What is my purpose?
[00:01:32.000 --> 00:01:35.000]   And so let me start out by asking a question.
[00:01:35.000 --> 00:01:36.640]   Y'all ever feel out of place?
[00:01:36.640 --> 00:01:38.520]   Anyone, anyone ever feel out of place in life?
[00:01:38.520 --> 00:01:39.360]   Yeah, a few of you.
[00:01:39.360 --> 00:01:40.880]   Okay, about 10, that's good.
[00:01:40.880 --> 00:01:45.600]   But seriously, we don't know each other very well.
[00:01:45.600 --> 00:01:47.260]   So I'm gonna let you in on my life.
[00:01:47.260 --> 00:01:48.520]   I grew up homeschooled.
[00:01:48.520 --> 00:01:49.360]   Thanks, mom.
[00:01:49.360 --> 00:01:50.180]   Appreciate that.
[00:01:50.180 --> 00:01:52.120]   Oh, we got some homeschoolers in the house, okay.
[00:01:52.120 --> 00:01:53.320]   (audience cheering)
[00:01:53.320 --> 00:01:54.680]   But listen, y'all, come on,
[00:01:54.680 --> 00:01:56.800]   let's just be honest, I'm a homeschoolers, man.
[00:01:56.800 --> 00:01:58.520]   Like, listen, I was awkward.
[00:01:58.520 --> 00:02:00.880]   Like, it was bad.
[00:02:00.880 --> 00:02:03.160]   And then I made that transition into public school
[00:02:03.160 --> 00:02:04.620]   my middle school years.
[00:02:04.620 --> 00:02:07.960]   And man, I had girls like handing me notes in the hallway,
[00:02:07.960 --> 00:02:09.600]   I guess because they liked my puka shell necklace
[00:02:09.600 --> 00:02:10.720]   or frosted tips.
[00:02:10.720 --> 00:02:13.380]   I think we got a picture of it on the screen.
[00:02:13.380 --> 00:02:14.920]   There we go, oh my gosh.
[00:02:14.920 --> 00:02:17.000]   (audience cheering)
[00:02:17.000 --> 00:02:18.400]   Hey, haters are gonna hate.
[00:02:18.400 --> 00:02:21.960]   (laughing)
[00:02:21.960 --> 00:02:23.200]   Haters are gonna hate.
[00:02:23.200 --> 00:02:25.680]   JD said, "Man, you just look like a wannabe
[00:02:25.680 --> 00:02:27.040]   "on One Tree Hill."
[00:02:27.040 --> 00:02:29.560]   And I'm like, "Come on, JD.
[00:02:29.560 --> 00:02:31.120]   "Man, that ain't right."
[00:02:31.120 --> 00:02:33.920]   But listen, man, they would give me these notes
[00:02:33.920 --> 00:02:34.760]   in the hallway and I'm like,
[00:02:34.760 --> 00:02:36.160]   "What do I even do with these things?
[00:02:36.160 --> 00:02:38.560]   "The only girls I ever went to school with
[00:02:38.560 --> 00:02:39.400]   "were my sisters."
[00:02:39.400 --> 00:02:41.400]   You know, like, that's weird if they would write me notes.
[00:02:41.400 --> 00:02:43.520]   I mean, no.
[00:02:43.520 --> 00:02:47.440]   And so, listen, that was true for me.
[00:02:47.440 --> 00:02:49.940]   I just kinda felt out of place.
[00:02:49.940 --> 00:02:52.780]   I'm like, "I don't think I'm supposed to be here."
[00:02:52.780 --> 00:02:55.040]   And so tonight, that was me.
[00:02:55.040 --> 00:02:56.200]   What about you?
[00:02:56.200 --> 00:02:58.480]   You ever felt out of place?
[00:02:58.480 --> 00:03:02.560]   Like, maybe it was going to your girlfriend's house
[00:03:02.560 --> 00:03:04.000]   over the holidays, meeting the parents,
[00:03:04.000 --> 00:03:04.840]   you know, that one thing,
[00:03:04.840 --> 00:03:07.720]   and you had her brother sizing you up.
[00:03:07.720 --> 00:03:08.560]   That was me.
[00:03:08.560 --> 00:03:10.160]   I've got some stories.
[00:03:10.160 --> 00:03:13.240]   Maybe you guys, y'all going to yoga for the first time
[00:03:13.240 --> 00:03:14.440]   with your girlfriend 'cause you're just trying
[00:03:14.440 --> 00:03:15.280]   to impress her.
[00:03:15.280 --> 00:03:17.160]   And let's just be honest, like, that's just,
[00:03:17.160 --> 00:03:20.680]   there's nothing comfortable about that, okay?
[00:03:20.680 --> 00:03:22.640]   But you're doing your thing.
[00:03:22.640 --> 00:03:25.560]   Or maybe some of you, you come into the church,
[00:03:25.560 --> 00:03:28.120]   you're smelling like smoke or smelling like alcohol,
[00:03:28.120 --> 00:03:29.800]   and you're just like, "Man, I just feel out of place
[00:03:29.800 --> 00:03:30.640]   "in this thing."
[00:03:30.640 --> 00:03:32.680]   And ladies, like, "Is my hair okay?
[00:03:32.680 --> 00:03:34.560]   "Are my clothes churchy enough?"
[00:03:34.560 --> 00:03:35.660]   You know?
[00:03:35.660 --> 00:03:37.520]   And you just kinda feel out of place.
[00:03:37.520 --> 00:03:39.600]   Or maybe you come into this place and someone says,
[00:03:39.600 --> 00:03:40.880]   "Hey, you wanna go to the porch tonight?"
[00:03:40.880 --> 00:03:42.440]   You're like, "Yeah."
[00:03:42.440 --> 00:03:45.600]   But you thought the porch was that restaurant
[00:03:45.600 --> 00:03:48.480]   and bar in Uptown, and then they brought you here,
[00:03:48.480 --> 00:03:49.760]   and you find yourself, and you're like,
[00:03:49.760 --> 00:03:51.560]   "Man, they're raising their hands.
[00:03:51.560 --> 00:03:54.520]   "They're singing these songs.
[00:03:54.520 --> 00:03:57.080]   "And they're just, man, they're opening their Bibles.
[00:03:57.080 --> 00:03:58.840]   "Like, I see the girls taking notes.
[00:03:58.840 --> 00:03:59.800]   "Like, get them a notebook."
[00:03:59.800 --> 00:04:01.280]   And I'm like, "This is awkward.
[00:04:01.280 --> 00:04:02.320]   "This is not my place.
[00:04:02.320 --> 00:04:03.680]   "This is not my crowd."
[00:04:03.680 --> 00:04:07.720]   And so, listen, listen.
[00:04:07.720 --> 00:04:11.760]   I start there tonight because this is what I know.
[00:04:11.760 --> 00:04:13.640]   If you don't know your purpose,
[00:04:13.640 --> 00:04:15.880]   then you will inevitably feel out of place.
