
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:22.200]   - We're live, everybody, welcome.
[00:00:22.200 --> 00:00:23.400]   (audience cheering)
[00:00:23.400 --> 00:00:25.500]   It's hard to tell in here, normally the lights come up.
[00:00:25.500 --> 00:00:26.340]   This is fun.
[00:00:26.340 --> 00:00:29.080]   Guys, if we haven't met yet, my name is Josh Timms
[00:00:29.080 --> 00:00:31.080]   and I get to be a part of leading the porch
[00:00:31.080 --> 00:00:32.960]   over in Fort Worth, shout out to Fort Worth.
[00:00:32.960 --> 00:00:35.540]   And similar, just actually not similar,
[00:00:35.540 --> 00:00:36.880]   exactly the same as you heard,
[00:00:36.880 --> 00:00:38.000]   here in Dallas they are reopening.
[00:00:38.000 --> 00:00:40.600]   We are also reopening next week in Fort Worth.
[00:00:40.600 --> 00:00:43.560]   So we would love to have you join us.
[00:00:43.560 --> 00:00:46.160]   And so here's where I'd like to start this evening.
[00:00:46.160 --> 00:00:50.940]   Who in here likes the, like New Year's resolutions?
[00:00:50.940 --> 00:00:52.880]   Anyone in here do New Year's resolutions?
[00:00:52.880 --> 00:00:54.640]   Few of you guys and some friends joining me, okay.
[00:00:54.640 --> 00:00:55.880]   I love them, I think they're great.
[00:00:55.880 --> 00:00:57.480]   It makes me feel like I'm moving the needle, you know.
[00:00:57.480 --> 00:00:59.760]   I feel, there's times where I've felt good about them
[00:00:59.760 --> 00:01:00.880]   even if I haven't done them,
[00:01:00.880 --> 00:01:02.360]   but I love New Year's resolutions.
[00:01:02.360 --> 00:01:04.080]   And there was a year that I decided
[00:01:04.080 --> 00:01:07.640]   for my New Year's resolution, I am quitting sugar
[00:01:07.640 --> 00:01:09.080]   or at least all things sweet, okay.
[00:01:09.080 --> 00:01:11.320]   I'm cutting sugar out, it's gonna be amazing.
[00:01:11.320 --> 00:01:13.720]   I'm gonna be fit, it'll be awesome.
[00:01:13.720 --> 00:01:17.760]   And there was one, there was like one singular thing
[00:01:17.760 --> 00:01:18.880]   that I was like, this is going,
[00:01:18.880 --> 00:01:20.680]   if anything's gonna take me out,
[00:01:20.680 --> 00:01:23.000]   there's gonna be one thing that robs me
[00:01:23.000 --> 00:01:26.220]   of fulfilling my year commitment to a year without sugar,
[00:01:26.220 --> 00:01:27.480]   and it was donuts.
[00:01:27.480 --> 00:01:28.720]   And to be really specific,
[00:01:28.720 --> 00:01:32.220]   it was the original Krispy Kreme donuts, okay.
[00:01:32.220 --> 00:01:33.060]   You feel me?
[00:01:33.060 --> 00:01:35.040]   Yes, because without, beyond a shadow of a doubt,
[00:01:35.040 --> 00:01:36.200]   it is the best donut out there.
[00:01:36.200 --> 00:01:37.880]   And so I knew that to be the case.
[00:01:37.880 --> 00:01:41.380]   And so friends, I pulled it off.
[00:01:41.380 --> 00:01:43.160]   I mean, largely, there's a Gatorade here too.
[00:01:43.160 --> 00:01:44.440]   I forgot that I drank a little sugar,
[00:01:44.440 --> 00:01:48.160]   but for the, largely I spent an entire year without sugar.
[00:01:48.160 --> 00:01:49.840]   But during the year I thought about donuts
[00:01:49.840 --> 00:01:50.800]   and I was like, man, it'll be awesome.
[00:01:50.800 --> 00:01:53.040]   And finally the day came.
[00:01:53.040 --> 00:01:55.320]   It had been a year, I fulfilled my commitment.
[00:01:55.320 --> 00:01:57.180]   It is time, we all know what's happened.
[00:01:57.180 --> 00:01:58.600]   I'm getting some donuts.
[00:01:58.600 --> 00:01:59.440]   So I'm excited about it.
[00:01:59.440 --> 00:02:00.940]   I drive up to Krispy Kreme.
[00:02:00.940 --> 00:02:01.780]   It's amazing.
[00:02:01.780 --> 00:02:03.040]   It feels like I can smell it from miles away.
[00:02:03.040 --> 00:02:03.940]   If you guys have ever been there,
[00:02:03.940 --> 00:02:06.280]   when it like rolls right off the like belt
[00:02:06.280 --> 00:02:07.620]   and it like melts in your mouth,
[00:02:07.620 --> 00:02:08.460]   and I'm excited about this.
[00:02:08.460 --> 00:02:11.580]   And I get there and my girlfriend now,
[00:02:11.580 --> 00:02:13.180]   girlfriend at the time, wife now had said,
[00:02:13.180 --> 00:02:14.220]   you know what, you should just have one,
[00:02:14.220 --> 00:02:15.340]   you know, just one donut.
[00:02:15.340 --> 00:02:17.180]   Get there, I'm like, yes, I will have a whole box.
[00:02:17.180 --> 00:02:18.180]   I'll take 12 of them.
[00:02:18.180 --> 00:02:20.300]   And then I was like, yeah, I'll just take 12 of them
[00:02:20.300 --> 00:02:21.860]   and then just leave them at home.
[00:02:21.860 --> 00:02:23.300]   And I'll just have one now.
[00:02:23.300 --> 00:02:25.480]   And then for the next 11 days,
[00:02:25.480 --> 00:02:27.980]   and I wholeheartedly did not follow that advice either.
[00:02:27.980 --> 00:02:32.980]   And I ate all 12 delicious donuts in one setting.
[00:02:32.980 --> 00:02:34.060]   And it was amazing.
[00:02:34.060 --> 00:02:35.580]   It really was, it was incredible.
[00:02:35.580 --> 00:02:39.280]   I loved it in the moment, absolutely amazing.
[00:02:39.280 --> 00:02:40.740]   And then there was something interesting that happened.
[00:02:40.740 --> 00:02:41.980]   I didn't see this coming.
[00:02:41.980 --> 00:02:44.380]   We're like, man, it's like my stomach
[00:02:44.380 --> 00:02:45.940]   started to like not feel good.
