
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:25.440]   - Alright, welcome friends in the room,
[00:00:25.440 --> 00:00:28.040]   friends of Fort Worth, Houston.
[00:00:28.040 --> 00:00:29.180]   Get excited.
[00:00:29.180 --> 00:00:31.580]   Paso Phoenix, Nashville,
[00:00:31.580 --> 00:00:33.240]   Menhill, North Carolina,
[00:00:33.240 --> 00:00:34.480]   Southampton, Philadelphia,
[00:00:34.480 --> 00:00:35.760]   wherever you are joining us from,
[00:00:35.760 --> 00:00:39.260]   Fayetteville, and friends here tonight.
[00:00:39.260 --> 00:00:42.680]   Who's familiar with the term love language?
[00:00:42.680 --> 00:00:45.400]   Okay, alright.
[00:00:45.400 --> 00:00:47.320]   By show of hands, who in this room would say
[00:00:47.320 --> 00:00:50.320]   they are an acts of service love language person?
[00:00:50.320 --> 00:00:51.640]   Okay, a few.
[00:00:51.640 --> 00:00:53.040]   What about quality time?
[00:00:53.040 --> 00:00:55.760]   There you go.
[00:00:58.080 --> 00:00:59.520]   Touch?
[00:00:59.520 --> 00:01:00.480]   (audience cheering)
[00:01:00.480 --> 00:01:02.760]   What about all my gifts, people?
[00:01:02.760 --> 00:01:03.980]   Words of affirmation?
[00:01:03.980 --> 00:01:06.420]   Okay.
[00:01:06.420 --> 00:01:07.600]   If you're not familiar with any of those,
[00:01:07.600 --> 00:01:10.280]   basically some guy came out with a book,
[00:01:10.280 --> 00:01:12.000]   made a killing convincing the world
[00:01:12.000 --> 00:01:14.680]   that everyone has one of these five love languages.
[00:01:14.680 --> 00:01:15.600]   I don't know if that's biblical,
[00:01:15.600 --> 00:01:17.840]   but it's somewhat helpful.
[00:01:17.840 --> 00:01:19.080]   And let me tell you about my love language.
[00:01:19.080 --> 00:01:21.420]   So me and my wife have different love languages.
[00:01:21.420 --> 00:01:22.720]   The theory of the book is everyone has
[00:01:22.720 --> 00:01:23.680]   at least one love language.
[00:01:23.680 --> 00:01:25.060]   Sometimes you have a couple of them,
[00:01:25.060 --> 00:01:27.320]   but typically people have a predominant one,
[00:01:27.320 --> 00:01:29.120]   maybe two predominant ones.
[00:01:29.120 --> 00:01:32.660]   My love languages would be acts of service
[00:01:32.660 --> 00:01:33.960]   and physical touch.
[00:01:33.960 --> 00:01:35.640]   Acts of service, physical touch.
[00:01:35.640 --> 00:01:37.280]   Serve me, touch me.
[00:01:37.280 --> 00:01:38.120]   Serve me again.
[00:01:38.120 --> 00:01:40.520]   That's all I want, man.
[00:01:40.520 --> 00:01:45.660]   My wife's love language would be quality time
[00:01:45.660 --> 00:01:47.360]   and words of affirmation.
[00:01:47.360 --> 00:01:50.040]   So quality time, she doesn't care
[00:01:50.040 --> 00:01:51.280]   if I'm out mowing the lawn.
[00:01:51.280 --> 00:01:52.960]   She doesn't care if I clean up the house,
[00:01:52.960 --> 00:01:54.320]   do any service.
[00:01:54.320 --> 00:01:56.600]   She's great to sit and filth just you and I,
[00:01:56.600 --> 00:01:57.640]   just sitting together.
[00:01:57.640 --> 00:01:58.480]   This is great.
[00:01:58.480 --> 00:02:01.320]   Not quantity time, quality time, the two of us.
[00:02:01.320 --> 00:02:03.960]   Or cards, notes, words of affirmation.
[00:02:03.960 --> 00:02:05.880]   This is the stuff that makes you feel loved.
[00:02:05.880 --> 00:02:09.280]   And I tell all that because there was a time not recently,
[00:02:09.280 --> 00:02:12.480]   or that was recent, where it was Mother's Day
[00:02:12.480 --> 00:02:13.500]   this past year.
[00:02:13.500 --> 00:02:16.320]   I had a plan, got some gifts together,
[00:02:16.320 --> 00:02:18.280]   decided that I was gonna get my wife this necklace
[00:02:18.280 --> 00:02:20.120]   with our kids' names on it.
[00:02:20.120 --> 00:02:21.680]   And then I got her a massage.
[00:02:21.680 --> 00:02:22.960]   I know, husband of the year.
[00:02:22.960 --> 00:02:24.480]   I had gotten her this card,
[00:02:24.480 --> 00:02:26.160]   and I just had the day planned out.
[00:02:26.160 --> 00:02:27.680]   We were gonna go to this brunch and breakfast,
[00:02:27.680 --> 00:02:29.160]   and we woke up that morning,
[00:02:29.160 --> 00:02:33.420]   and I gave her the kind of gifts that I had given.
[00:02:33.420 --> 00:02:37.060]   The card, I had had my son, who's three and a half,
[00:02:37.060 --> 00:02:38.000]   write and fill out.
[00:02:38.000 --> 00:02:39.400]   It was kind of like, oh, this will be sweet,
[00:02:39.400 --> 00:02:41.520]   and I'll have him write the card.
[00:02:41.520 --> 00:02:43.680]   He can't write words, so he just writes with a crown,
[00:02:43.680 --> 00:02:45.000]   like some colors inside of there.
[00:02:45.000 --> 00:02:46.520]   And I thought that was brilliant and genius,
[00:02:46.520 --> 00:02:48.280]   and husband of the year, no big deal.
[00:02:48.280 --> 00:02:51.720]   And I give her the whole gift package, give it to her,
[00:02:51.720 --> 00:02:53.320]   and she's like, this is great.
[00:02:53.320 --> 00:02:54.800]   And the breakfast kind of goes on,
