
[00:00:00.000 --> 00:00:02.960]   [MUSIC PLAYING]
[00:00:02.960 --> 00:00:19.520]   The Lord is my shepherd.
[00:00:19.520 --> 00:00:20.480]   I shall not want.
[00:00:20.480 --> 00:00:25.040]   [SPEAKING SPANISH]
[00:00:28.640 --> 00:00:30.640]   [SPEAKING CHINESE]
[00:00:57.040 --> 00:00:59.640]   Surely goodness and mercy shall follow me
[00:00:59.640 --> 00:01:01.400]   all the days of my life.
[00:01:01.400 --> 00:01:03.880]   And I shall dwell in the house of the Lord forever.
[00:01:03.880 --> 00:01:20.280]   What's up, Porch?
[00:01:20.280 --> 00:01:23.040]   How are we doing tonight?
[00:01:23.040 --> 00:01:25.320]   Hey, my name is Timothy Atik.
[00:01:25.320 --> 00:01:27.920]   And I'm one of the teaching pastors here at Watermark
[00:01:27.920 --> 00:01:30.600]   on Sundays as well as Tuesdays here at the Porch.
[00:01:30.600 --> 00:01:33.800]   If this is your first time here or your last time here,
[00:01:33.800 --> 00:01:35.480]   I am glad that you made it.
[00:01:35.480 --> 00:01:36.600]   Welcome.
[00:01:36.600 --> 00:01:39.200]   Want to just say hello to all of our Porch Live
[00:01:39.200 --> 00:01:40.880]   locations that are watching--
[00:01:40.880 --> 00:01:43.520]   Scottsdale, Tulsa, Des Moines.
[00:01:43.520 --> 00:01:46.360]   I know you guys are out there, and several others.
[00:01:46.360 --> 00:01:48.240]   And then I know that some of you are just
[00:01:48.240 --> 00:01:51.840]   watching individually from the comfort of your living room.
[00:01:51.840 --> 00:01:53.640]   Wherever you are in the nation or world,
[00:01:53.640 --> 00:01:56.200]   I'm glad that you are tuning in.
[00:01:56.200 --> 00:01:58.000]   I have three boys.
[00:01:58.000 --> 00:02:00.400]   They are 13, 11, and 5.
[00:02:00.400 --> 00:02:03.280]   Their names are Noah, Andrew, and Jake.
[00:02:03.280 --> 00:02:04.920]   And here's the reality.
[00:02:04.920 --> 00:02:07.160]   I delight in my boys.
[00:02:07.160 --> 00:02:07.840]   I truly do.
[00:02:07.840 --> 00:02:11.600]   Like, I delight that they are my sons,
[00:02:11.600 --> 00:02:13.680]   and I get to be their dad.
[00:02:13.680 --> 00:02:17.120]   There are things that they do that when they do them,
[00:02:17.120 --> 00:02:20.920]   it honestly, it melts me in some way.
[00:02:20.920 --> 00:02:25.040]   So for example, my five-year-old Jake,
[00:02:25.040 --> 00:02:29.560]   he jumps and skips everywhere.
[00:02:29.560 --> 00:02:31.600]   So you can be talking to him in the living room,
[00:02:31.600 --> 00:02:35.320]   and he'll just be sitting there going--
[00:02:35.320 --> 00:02:38.320]   and then he'll go into the kitchen like this
[00:02:38.320 --> 00:02:39.760]   to get a Rice Krispie treat.
[00:02:39.760 --> 00:02:41.200]   And I'm like, that's awesome.
[00:02:41.200 --> 00:02:42.120]   I can't do that.
[00:02:42.120 --> 00:02:44.520]   If I did that at work tomorrow, it
[00:02:44.520 --> 00:02:46.320]   would cause serious questions.
[00:02:46.320 --> 00:02:50.720]   But you can pull that off, and I respect that, and I love that.
[00:02:50.720 --> 00:02:53.040]   And then I picked him up the other day,
[00:02:53.040 --> 00:02:56.120]   and he just kind of buried his head on my shoulder.
[00:02:56.120 --> 00:02:58.040]   And it was the type of thing where I was like,
[00:02:58.040 --> 00:03:00.280]   I don't want this moment to end.
[00:03:00.280 --> 00:03:02.240]   You don't enjoy it nearly as much as I do,
[00:03:02.240 --> 00:03:04.880]   but I just delight in this moment.
