
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:13.200]   - All right, here we go.
[00:00:13.200 --> 00:00:14.940]   We are finishing up First Comes to Love tonight.
[00:00:14.940 --> 00:00:16.660]   Welcome friends in the room, friends in Fort Worth,
[00:00:16.660 --> 00:00:20.400]   friends in Houston, aka the pennant winners,
[00:00:20.400 --> 00:00:22.380]   and all the friends around from Houston.
[00:00:22.380 --> 00:00:23.220]   I gotta get that out of the way.
[00:00:23.220 --> 00:00:24.620]   Astros never go to the World Series.
[00:00:24.620 --> 00:00:26.460]   All right, hey, tonight we're doing something different.
[00:00:26.460 --> 00:00:27.640]   We are wrapping up this series.
[00:00:27.640 --> 00:00:29.560]   Inside of the series, we have covered
[00:00:29.560 --> 00:00:31.480]   a number of topics, what love does.
[00:00:31.480 --> 00:00:32.680]   Ben Stewart kicked us off, we quote,
[00:00:32.680 --> 00:00:35.800]   "What love doesn't, what he must be, what she must be."
[00:00:35.800 --> 00:00:38.640]   The idea of what God's design for sex was,
[00:00:38.640 --> 00:00:41.460]   what to do while you wait, and a lot of the questions
[00:00:41.460 --> 00:00:43.720]   that we get any time we do a dating series are,
[00:00:43.720 --> 00:00:46.840]   hey, practically, what does it actually look like
[00:00:46.840 --> 00:00:48.000]   to date someone?
[00:00:48.000 --> 00:00:50.600]   And so tonight, it is one thing to talk about it.
[00:00:50.600 --> 00:00:52.560]   We are going to show you, and we are gonna take you
[00:00:52.560 --> 00:00:55.760]   from the ask-out to the altar and do this tonight.
[00:00:55.760 --> 00:00:58.980]   We have two volunteers who are gonna be a part of this.
[00:00:58.980 --> 00:01:00.000]   Get excited.
[00:01:00.000 --> 00:01:02.240]   Hopefully, you'll be excited in about 30 minutes
[00:01:02.240 --> 00:01:04.320]   once it's done, but our two volunteers
[00:01:04.320 --> 00:01:05.760]   are gonna come up right here.
[00:01:05.760 --> 00:01:07.920]   This is Jacob Huss and Elena Anderson.
[00:01:07.920 --> 00:01:09.400]   They're gonna come up and model for us.
[00:01:09.400 --> 00:01:12.840]   They have volunteered to be a part of this.
[00:01:12.840 --> 00:01:19.080]   And so Jacob is gonna play Romeo and Juliet,
[00:01:19.080 --> 00:01:21.720]   and they have been gracious enough to volunteer.
[00:01:21.720 --> 00:01:23.640]   Elena's actually on our staff, so she didn't have a choice,
[00:01:23.640 --> 00:01:25.880]   but they're gonna play the role for us,
[00:01:25.880 --> 00:01:28.400]   and we're gonna set the scene real quick,
[00:01:28.400 --> 00:01:31.500]   and show you some of what to do
[00:01:31.500 --> 00:01:34.480]   and some of what not to do throughout the evening,
[00:01:34.480 --> 00:01:37.260]   but the first scene is gonna be the initial ask,
[00:01:37.260 --> 00:01:38.680]   the asking out.
[00:01:38.680 --> 00:01:41.100]   And so in this scene, Jacob is gonna show us
