
[00:00:00.000 --> 00:00:02.580]   (gentle music)
[00:03:49.520 --> 00:03:50.340]   I'm not kidding.
[00:03:50.340 --> 00:03:51.400]   I would look if I were you.
[00:03:51.400 --> 00:03:53.100]   It's in your seat right now.
[00:03:53.100 --> 00:03:54.800]   Not directly underneath.
[00:03:54.800 --> 00:03:57.560]   It's on the back of your seat pad.
[00:03:57.560 --> 00:03:58.400]   There's an envelope.
[00:03:58.400 --> 00:04:00.880]   If you found it, there should be one right down here.
[00:04:00.880 --> 00:04:02.920]   There should be one somewhere over here.
[00:04:02.920 --> 00:04:05.040]   Yeah, people are checking other chairs.
[00:04:05.040 --> 00:04:06.240]   I love it.
[00:04:06.240 --> 00:04:07.360]   It's starting to move.
[00:04:07.360 --> 00:04:09.200]   This is fantastic.
[00:04:09.200 --> 00:04:12.440]   Oh man, if you were not discontent before, you are now.
[00:04:12.440 --> 00:04:14.320]   (audience laughing)
[00:04:14.320 --> 00:04:15.160]   There it is.
[00:04:15.160 --> 00:04:16.000]   Yeah, there you go.
[00:04:16.000 --> 00:04:17.360]   There's one.
[00:04:17.360 --> 00:04:18.400]   There's some in Fort Worth too.
[00:04:18.400 --> 00:04:21.600]   Directly underneath your chair, on the back of your seat.
[00:04:21.600 --> 00:04:23.900]   If you don't get it, there should be at least six
[00:04:23.900 --> 00:04:27.300]   in this room, and we're gonna come back
[00:04:27.300 --> 00:04:28.940]   to why those are there.
[00:04:28.940 --> 00:04:30.940]   (laughing)
[00:04:30.940 --> 00:04:32.580]   But congratulations if you're sitting
[00:04:32.580 --> 00:04:34.180]   in one of those chairs.
[00:04:34.180 --> 00:04:35.020]   Underneath the back.
[00:04:35.020 --> 00:04:35.840]   Does that make sense?
[00:04:35.840 --> 00:04:37.380]   So it's not directly underneath where you could see it.
[00:04:37.380 --> 00:04:39.920]   It's on the very back of your chair.
[00:04:39.920 --> 00:04:41.340]   You'd have to like, if you reach the hand
[00:04:41.340 --> 00:04:42.720]   directly behind you.
[00:04:42.720 --> 00:04:44.700]   Oh, there you go.
[00:04:44.700 --> 00:04:46.700]   Okay, don't reach back and grab somebody's leg.
[00:04:46.700 --> 00:04:49.260]   Just reach back and you may find it.
[00:04:50.860 --> 00:04:51.700]   Okay, here we go.
[00:04:51.700 --> 00:04:52.520]   We're gonna keep going.
[00:04:52.520 --> 00:04:54.080]   Everyone, I've lost the crowd.
[00:04:54.080 --> 00:04:57.720]   Let me close in prayer, and we'll end tonight.
[00:04:57.720 --> 00:05:01.960]   We got one, two, I bet we have six.
[00:05:01.960 --> 00:05:04.260]   So if you don't have it, you can look afterwards
[00:05:04.260 --> 00:05:05.280]   and you'll be able to find it.
[00:05:05.280 --> 00:05:07.420]   Here's why we, actually I'm gonna come back
[00:05:07.420 --> 00:05:09.180]   to why those have been strategically planted there.
[00:05:09.180 --> 00:05:11.400]   But if you weren't discontented before, you are now.
[00:05:11.400 --> 00:05:14.680]   And as we topically address the subject of money
[00:05:14.680 --> 00:05:17.520]   and how we, as we enter into the world of adulting
[00:05:17.520 --> 00:05:19.200]   or really enter into what it looks like
[00:05:19.200 --> 00:05:23.160]   as followers of Christ to handle money,
[00:05:23.160 --> 00:05:25.840]   we want to dive into a passage in 1 Timothy 6.
[00:05:25.840 --> 00:05:27.360]   If you have a Bible, you can flip open there
[00:05:27.360 --> 00:05:29.460]   because we live in a world, like we just said,
[00:05:29.460 --> 00:05:31.280]   that fuels this idea of discontent,
[00:05:31.280 --> 00:05:33.260]   that fuels the desire to get more and more
[00:05:33.260 --> 00:05:34.800]   and more and more and more money.
[00:05:34.800 --> 00:05:37.880]   And the Apostle Paul is going to say that desire,
[00:05:37.880 --> 00:05:41.400]   that discontent, that you did not just come into the room
[00:05:41.400 --> 00:05:44.080]   and gain discontent by that $100.
[00:05:44.080 --> 00:05:45.680]   In other words, all of us came in,
[00:05:45.680 --> 00:05:48.280]   and before we had ever known that the person sitting next
[00:05:48.280 --> 00:05:50.920]   to us just got 50 bucks, we were discontent.
[00:05:50.920 --> 00:05:52.440]   And we're gonna come back to why those were put
[00:05:52.440 --> 00:05:53.920]   in the places that they were.
[00:05:53.920 --> 00:05:55.800]   But all of us came in, and the Apostle Paul's
[00:05:55.800 --> 00:05:59.180]   about to lay out that there is a remedy for discontentment.
[00:05:59.180 --> 00:06:01.680]   But he's also gonna lay out that there is an extreme danger
[00:06:01.680 --> 00:06:04.240]   in discontentment, and the danger is not just,
[00:06:04.240 --> 00:06:06.400]   oh, you know, you're gonna have a bad day.
[00:06:06.400 --> 00:06:08.760]   What he says is at stake is not just your future,
[00:06:08.760 --> 00:06:12.280]   but your faith, that it has the potential to erode
[00:06:12.280 --> 00:06:14.520]   and destroy your faith, which will then destroy
[00:06:14.520 --> 00:06:15.800]   every aspect of your life.
[00:06:15.800 --> 00:06:17.920]   And so what the Apostle Paul's gonna lay out
[00:06:17.920 --> 00:06:20.880]   as we explore the topic of contentment and money
[00:06:20.880 --> 00:06:22.660]   and what the scripture says about these two.
[00:06:22.660 --> 00:06:27.200]   We're gonna start in verse six of chapter six.
[00:06:27.200 --> 00:06:30.400]   So if you have a Bible, flip to 1 Timothy chapter six.
[00:06:30.400 --> 00:06:31.240]   Starting in verse six.
[00:06:31.240 --> 00:06:32.520]   If you don't, it'll be up on the screen.
[00:06:32.520 --> 00:06:35.560]   1 Timothy is a book written to Timothy,
[00:06:35.560 --> 00:06:37.920]   and it was written by the Apostle Paul
[00:06:37.920 --> 00:06:40.040]   to this young church leader who's named Timothy.
[00:06:40.040 --> 00:06:40.880]   He's a young adult.
[00:06:40.880 --> 00:06:42.680]   He's leading this church in Ephesus,
[00:06:42.680 --> 00:06:44.260]   and he had been mentored by Paul.
[00:06:44.260 --> 00:06:47.720]   Paul was like a, he was Paul's protege, if you will.
[00:06:47.720 --> 00:06:49.480]   Paul mentored him, and he writes this letter
[00:06:49.480 --> 00:06:51.600]   to this young adult who's leading this church,
[00:06:51.600 --> 00:06:54.360]   and he begins to attack or address the topic
[00:06:54.360 --> 00:06:56.240]   of money and contentment.
[00:06:56.240 --> 00:06:57.800]   And we're diving into a conversation
[00:06:57.800 --> 00:07:00.520]   that had already been taking place in the verses before it
[00:07:00.520 --> 00:07:04.360]   where he's addressing false teachers who had come up,
[00:07:04.360 --> 00:07:07.600]   who had said, "Godliness is a means to get financial gain."
[00:07:07.600 --> 00:07:08.760]   That's in the verse right before it,
[00:07:08.760 --> 00:07:10.040]   if you wanna go back and read it later.
[00:07:10.040 --> 00:07:11.600]   Basically, he's saying, "Look out for people
[00:07:11.600 --> 00:07:12.740]   "who are gonna come, and they're gonna say,
[00:07:12.740 --> 00:07:15.060]   "Look, if you're godly, you're gonna get more money.
[00:07:15.060 --> 00:07:17.800]   "If you give God a dollar, he's gonna give you 10."
[00:07:17.800 --> 00:07:19.200]   That's the kind of person, Timothy,
[00:07:19.200 --> 00:07:20.280]   you need to stay away from.
[00:07:20.280 --> 00:07:24.200]   That person is not doing the Lord's work, he says.
[00:07:24.200 --> 00:07:28.040]   "Godliness is a means of financial gain is corrupt."
[00:07:28.040 --> 00:07:30.680]   But there is a godliness that leads to a gain,
[00:07:30.680 --> 00:07:32.280]   and it involves something else
[00:07:32.280 --> 00:07:33.400]   along the topic of commitment.
[00:07:33.400 --> 00:07:34.280]   So verse six, here we go.
[00:07:34.280 --> 00:07:35.880]   We're gonna start out with this first idea
[00:07:35.880 --> 00:07:40.880]   from the text of contentment has nothing to do with money.
[00:07:40.880 --> 00:07:43.000]   And if you're sitting next to the person with $50,
[00:07:43.000 --> 00:07:43.860]   you may not believe me now,
[00:07:43.860 --> 00:07:45.560]   but hopefully by the end of this message, you will.
[00:07:45.560 --> 00:07:47.640]   Contentment has nothing to do with money.
[00:07:47.640 --> 00:07:49.540]   Here's what he says in verse six.
[00:07:49.540 --> 00:07:52.560]   "Don't be fooled by those who have said
[00:07:52.560 --> 00:07:54.740]   "godliness is a way to get financial gain,
[00:07:54.740 --> 00:07:56.800]   "but here's where gain is.
[00:07:56.800 --> 00:08:01.540]   "But godliness with contentment is great gain."
[00:08:01.540 --> 00:08:03.560]   So he's contrasting the idea of financial gain,
[00:08:03.560 --> 00:08:05.400]   and he says, "Look, there is a great gain
[00:08:05.400 --> 00:08:08.280]   "that comes from godliness, but it is a godliness
[00:08:08.280 --> 00:08:10.680]   "that is paired up with contentment,
[00:08:10.680 --> 00:08:12.680]   "that I'm okay, I'm satisfied,
[00:08:12.680 --> 00:08:15.380]   "I don't have to have more, I'm not in constant need
[00:08:15.380 --> 00:08:18.280]   "of wanting more and more and more stuff.
[00:08:18.280 --> 00:08:21.740]   "That if you have a discontentment problem,
[00:08:21.740 --> 00:08:25.920]   "your solution, money, is not the answer to your problem."
[00:08:25.920 --> 00:08:28.520]   In other words, getting more and more.
[00:08:28.520 --> 00:08:30.840]   What he says, he says, "There is no relationship
[00:08:30.840 --> 00:08:33.000]   "between contentment and money.
[00:08:33.000 --> 00:08:35.560]   "If you get more money, you will not be any more content,"
[00:08:35.560 --> 00:08:37.560]   the apostle Paul says.
[00:08:37.560 --> 00:08:40.200]   "If you get more and more, you will not be any more content.
[00:08:40.200 --> 00:08:42.540]   "The more you have, not necessarily
[00:08:42.540 --> 00:08:44.400]   "the less that you want.
[00:08:44.400 --> 00:08:47.400]   "Getting more will not leave you wanting less."
[00:08:47.400 --> 00:08:48.320]   We know this, right?
[00:08:48.320 --> 00:08:51.160]   There isn't a relationship between our happiness in life,
[00:08:51.160 --> 00:08:54.240]   our contentment in life, our joy, our satisfaction,
[00:08:54.240 --> 00:08:55.400]   and the things that we acquire.
[00:08:55.400 --> 00:08:57.000]   There is for like an hour and a half,
[00:08:57.000 --> 00:08:58.800]   and then it's like, "Ah, this is kind of worthless.
[00:08:58.800 --> 00:09:00.240]   "I want the next one."
[00:09:00.240 --> 00:09:02.760]   We live in a world where constantly,
[00:09:02.760 --> 00:09:05.320]   especially as Americans, probably the clearest way
[00:09:05.320 --> 00:09:07.120]   you see this is with your phone, right?
[00:09:07.120 --> 00:09:09.320]   Who has the iPhone 6 right here?
[00:09:09.320 --> 00:09:10.160]   Anybody?
[00:09:10.160 --> 00:09:11.560]   Who has the iPhone 6S?
[00:09:11.560 --> 00:09:13.420]   Oh my gosh, I love it.
[00:09:13.420 --> 00:09:15.320]   We live in a world where we're constantly being bombarded
[00:09:15.320 --> 00:09:17.200]   with, "Hey, upgrade, upgrade, upgrade.
[00:09:17.200 --> 00:09:18.200]   "Get this next one."
[00:09:18.200 --> 00:09:19.980]   And when we get it, it's like, "This is awesome.
[00:09:19.980 --> 00:09:22.200]   "I'm gonna keep this clean for like three days."
[00:09:22.200 --> 00:09:23.480]   And then it's got a spider web on it,
[00:09:23.480 --> 00:09:24.300]   and you're like, "I hate this thing.
[00:09:24.300 --> 00:09:26.280]   "When's the iPhone 7 coming out?"
[00:09:26.280 --> 00:09:27.820]   We live in a world that's constantly saying,
[00:09:27.820 --> 00:09:30.960]   "If you will just get more, get more, get more,"
[00:09:30.960 --> 00:09:32.760]   especially as America.
[00:09:32.760 --> 00:09:35.440]   Like, we are so good at this,
[00:09:35.440 --> 00:09:38.220]   and we are so engaged in trying to get more,
[00:09:38.220 --> 00:09:41.720]   we don't even allow our stuff to be replaced anymore.
[00:09:41.720 --> 00:09:43.700]   We do something called upgrade.
[00:09:43.700 --> 00:09:45.020]   Have you ever thought about that?
[00:09:45.020 --> 00:09:48.260]   Like, nobody in this room, or most of us in this room,
[00:09:48.260 --> 00:09:49.380]   weren't like, "You know what happened?
[00:09:49.380 --> 00:09:51.180]   "I was using the iPhone 1,
[00:09:51.180 --> 00:09:52.880]   "and then it started disintegrating,
[00:09:52.880 --> 00:09:54.840]   "and so I moved up to the 6."
[00:09:54.840 --> 00:09:56.960]   We just go, "What, you're still on the 4?
[00:09:56.960 --> 00:09:58.380]   "You know, you can upgrade for free,
[00:09:58.380 --> 00:10:00.080]   "and by free, I mean $25 a month,
[00:10:00.080 --> 00:10:01.540]   "but you can still upgrade.
[00:10:01.540 --> 00:10:02.860]   "It's called Next."
[00:10:02.860 --> 00:10:05.740]   We don't even allow, we don't replace things anymore.
[00:10:05.740 --> 00:10:07.820]   We drive a car till it's 100,000 miles,
[00:10:07.820 --> 00:10:09.700]   and then we're like, "I think I should trade this in.
[00:10:09.700 --> 00:10:11.860]   "I'm not sure what to do with it beyond this."
[00:10:11.860 --> 00:10:16.060]   We don't even replace things like a TV.
[00:10:16.060 --> 00:10:19.640]   You're like, "There's an LED, this LCD.
[00:10:19.640 --> 00:10:20.820]   "This thing is worthless.
[00:10:20.820 --> 00:10:22.420]   "I need to upgrade."
[00:10:22.420 --> 00:10:24.100]   We no longer live in a world where we're like,
[00:10:24.100 --> 00:10:25.360]   "Oh, things need to be replaced."
[00:10:25.360 --> 00:10:28.220]   We're so good at getting more, and more, and more,
[00:10:28.220 --> 00:10:30.020]   and yet at the same time, if we were all honest,
[00:10:30.020 --> 00:10:30.840]   we're going, "It's not gonna bring
[00:10:30.840 --> 00:10:32.700]   "any more satisfaction in your life."
[00:10:32.700 --> 00:10:34.300]   And that's the Apostle Paul's point,
[00:10:34.300 --> 00:10:37.740]   that there is no relationship between contentment,
[00:10:37.740 --> 00:10:41.860]   between your standard of living, and your income,
[00:10:41.860 --> 00:10:44.540]   or the amount of stuff that you have.
[00:10:44.540 --> 00:10:45.480]   I mean, this is so huge.
[00:10:45.480 --> 00:10:48.180]   This means that right now, as much as I think all of us
[00:10:48.180 --> 00:10:50.160]   would go, "Man, I could really use more money.
[00:10:50.160 --> 00:10:52.340]   "I would like to make more money."
[00:10:52.340 --> 00:10:55.640]   The Apostle Paul says, "Your contentment in life,
[00:10:55.640 --> 00:10:58.860]   "your joy, your happiness, you could double
[00:10:58.860 --> 00:11:02.360]   "your salary right now, and you would still,
[00:11:02.360 --> 00:11:05.820]   "if you were discontent, find yourself discontent,
[00:11:05.820 --> 00:11:07.300]   "or find yourself wanting more."
[00:11:07.300 --> 00:11:11.140]   In other words, if you make $50,000,
[00:11:11.140 --> 00:11:14.140]   and we say, "Oh, tomorrow you make $100,000,"
[00:11:14.140 --> 00:11:15.940]   you will then just move everything up,
[00:11:15.940 --> 00:11:18.420]   and still find yourself wanting more,
[00:11:18.420 --> 00:11:20.420]   and more, and more, this appetite.
[00:11:20.420 --> 00:11:23.160]   And the Apostle Paul says, "Do not be fooled.
[00:11:23.160 --> 00:11:25.140]   "Gain, and great gain in this world
[00:11:25.140 --> 00:11:26.700]   "has nothing to do with money.
[00:11:26.700 --> 00:11:29.660]   "Contentment is not found in having money.
[00:11:29.660 --> 00:11:31.460]   "Don't buy the lie that the world around you
[00:11:31.460 --> 00:11:32.580]   "is trying to sell you."
[00:11:32.580 --> 00:11:34.260]   And he gives an indication further
[00:11:34.260 --> 00:11:36.780]   into a truth about money.
[00:11:36.780 --> 00:11:39.840]   He says this, "For we brought nothing into the world,
[00:11:39.840 --> 00:11:42.440]   "and we can take nothing out of it.
[00:11:42.440 --> 00:11:43.680]   "But if we have food and clothing,
[00:11:43.680 --> 00:11:45.580]   "we will be content with that."
[00:11:45.580 --> 00:11:47.880]   So the Apostle Paul says, "Look, you brought nothing
[00:11:47.880 --> 00:11:48.720]   "into this world."
[00:11:48.720 --> 00:11:49.780]   Here's the second idea about money.
[00:11:49.780 --> 00:11:51.820]   This is not our second point, first in this one,
[00:11:51.820 --> 00:11:54.100]   or just another idea within this passage,
[00:11:54.100 --> 00:11:58.180]   is he says, "Look, money, the idea of you bring nothing
[00:11:58.180 --> 00:11:59.920]   "into this world, and you take nothing out of it
[00:11:59.920 --> 00:12:02.720]   "means this, you are a steward.
[00:12:02.720 --> 00:12:04.000]   "You are not an owner.
[00:12:04.000 --> 00:12:06.440]   "Just like you came into this world with nothing,
[00:12:06.440 --> 00:12:07.760]   "you will die with nothing.
[00:12:07.760 --> 00:12:09.320]   "You cannot take anything with you.
[00:12:09.320 --> 00:12:12.240]   "Everything that you have is passing through your hands
[00:12:12.240 --> 00:12:13.820]   "like sand.
[00:12:13.820 --> 00:12:15.020]   "You do not own any of it.
[00:12:15.020 --> 00:12:17.060]   "You are a steward of all of it."
[00:12:17.060 --> 00:12:19.920]   And the Apostle Paul says, "Look, Steve Jobs,
[00:12:19.920 --> 00:12:22.660]   "right now, is worth zero.
[00:12:22.660 --> 00:12:25.060]   "If great gain is only about getting more and more
[00:12:25.060 --> 00:12:27.860]   "and more and more money, then at the end of our life,
[00:12:27.860 --> 00:12:28.940]   "there's no such thing as gain,
[00:12:28.940 --> 00:12:30.340]   "because you lose everything."
[00:12:30.340 --> 00:12:31.740]   And he says, "Look, we brought nothing in,
[00:12:31.740 --> 00:12:32.660]   "we'll take nothing out.
[00:12:32.660 --> 00:12:34.520]   "There is a gain, but it has nothing to do
[00:12:34.520 --> 00:12:36.380]   "with how much money you get."
[00:12:36.380 --> 00:12:37.620]   And while you're here on this earth,
[00:12:37.620 --> 00:12:39.880]   you are not an owner, you are a steward
[00:12:39.880 --> 00:12:41.620]   of every dollar that you have.
[00:12:41.620 --> 00:12:45.340]   It's all temporarily in your hands,
[00:12:45.340 --> 00:12:47.060]   and it's all leaving.
[00:12:47.060 --> 00:12:49.100]   And the Bible says, "For followers of Christ,
[00:12:49.100 --> 00:12:52.420]   "as a steward, you are a steward and not an owner."
[00:12:52.420 --> 00:12:54.040]   Which means every dollar that you have,
[00:12:54.040 --> 00:12:57.620]   you are stewarding, you're managing God's money.
[00:12:57.620 --> 00:12:59.480]   Now, why did we put money in the chairs
[00:12:59.480 --> 00:13:01.140]   of six people in this room,
[00:13:01.140 --> 00:13:03.200]   and I think six people in Fort Worth?
[00:13:03.200 --> 00:13:04.480]   To illustrate this point,
[00:13:05.380 --> 00:13:07.380]   those of you who got that money,
[00:13:07.380 --> 00:13:09.680]   if you have the $100, if you have the 20s,
[00:13:09.680 --> 00:13:13.060]   or if you have the 50, whatever amount that you got,
[00:13:13.060 --> 00:13:15.980]   we want you to use that money for a specific purpose,
[00:13:15.980 --> 00:13:20.020]   not on yourself, but on a kingdom investment.
[00:13:20.020 --> 00:13:21.020]   We want you to take that money,
[00:13:21.020 --> 00:13:22.820]   we want you to use it towards some organization
[00:13:22.820 --> 00:13:25.820]   that is Christ, for the cause of Christ, if you will,
[00:13:25.820 --> 00:13:27.340]   whether you're in Fort Worth or whether you're in Dallas.
[00:13:27.340 --> 00:13:29.540]   We're asking, do not use that money on yourself.
[00:13:29.540 --> 00:13:31.960]   We're saying, this is a kingdom investment.
[00:13:31.960 --> 00:13:34.600]   You are to steward this investment,
[00:13:34.600 --> 00:13:37.740]   you are not the owner of it, you are a steward of it.
[00:13:37.740 --> 00:13:40.940]   Now, everyone in the room that was jealous
[00:13:40.940 --> 00:13:43.500]   of not getting the $100 is a little less jealous.
[00:13:43.500 --> 00:13:44.320]   Have you noticed that?
[00:13:44.320 --> 00:13:46.060]   We're like, oh, they can't even use it on themselves.
[00:13:46.060 --> 00:13:47.660]   I don't care about that anymore.
[00:13:47.660 --> 00:13:51.160]   That's how we're to see all money.
[00:13:51.160 --> 00:13:55.440]   It's not yours, and it's not mine.
[00:13:55.440 --> 00:13:57.600]   That just like in that situation, like, oh, I get it,
[00:13:57.600 --> 00:13:59.120]   they don't even really get to use it for themselves,
[00:13:59.120 --> 00:14:00.740]   they're supposed to like steward it.
[00:14:00.740 --> 00:14:02.700]   That's how we're to see every dollar
[00:14:02.700 --> 00:14:05.420]   that passes through your hands and it passes through mine.
[00:14:05.420 --> 00:14:07.520]   And even the fact that there's a little bit of like,
[00:14:07.520 --> 00:14:10.740]   oh, I'm kind of sadder that I can't use this
[00:14:10.740 --> 00:14:13.300]   to make myself happier reflects the idea
[00:14:13.300 --> 00:14:16.220]   that we don't believe what Paul is saying is true.
[00:14:16.220 --> 00:14:20.500]   Money has nothing to do with contentment, with happiness.
[00:14:20.500 --> 00:14:23.220]   But he's about to lay out why contentment is not,
[00:14:23.220 --> 00:14:25.300]   or discontentment is not something to play with,
[00:14:25.300 --> 00:14:27.820]   but it is a danger that will destroy your life.
[00:14:27.820 --> 00:14:31.660]   And it is something that is a sin
[00:14:31.660 --> 00:14:34.220]   that leads you down a path like few other sins
[00:14:34.220 --> 00:14:37.300]   in scripture, especially in the language he's about to use
[00:14:37.300 --> 00:14:39.940]   as it says to this idea of getting more and more,
[00:14:39.940 --> 00:14:43.420]   aka greed, and how dangerous it is.
[00:14:43.420 --> 00:14:44.760]   Here's what he says.
[00:14:44.760 --> 00:14:47.920]   Verse nine, "Those who want to get rich,"
[00:14:47.920 --> 00:14:50.940]   not those who are rich,
[00:14:50.940 --> 00:14:54.620]   those who want, or the word long, strongly desire,
