
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.540]   - Well, all right, welcome friends in the room,
[00:00:19.540 --> 00:00:21.920]   friends in Fort Worth and in Houston and El Paso
[00:00:21.920 --> 00:00:25.500]   and Austin and Corsicana, Tulsa, wherever,
[00:00:25.500 --> 00:00:28.920]   and this guy back here in the front row.
[00:00:28.920 --> 00:00:31.500]   Hey, really quick announcement before we jump
[00:00:31.500 --> 00:00:32.660]   into what we're gonna do tonight.
[00:00:32.660 --> 00:00:34.400]   We wanted to make sure everybody's joining us.
[00:00:34.400 --> 00:00:36.480]   This is the last kind of corporate gathering
[00:00:36.480 --> 00:00:39.080]   we're gonna have in 2018, say it ain't so,
[00:00:39.080 --> 00:00:41.080]   but because of that, we wanted to make sure
[00:00:41.080 --> 00:00:44.000]   that we gave one more just opportunity for you guys
[00:00:44.000 --> 00:00:45.920]   to find out about this thing we're doing called Awaken,
[00:00:45.920 --> 00:00:47.760]   which is a conference over Memorial Day weekend
[00:00:47.760 --> 00:00:50.520]   where thousands of young adults are gonna come together
[00:00:50.520 --> 00:00:52.800]   and gather and we hope it is a launching pad
[00:00:52.800 --> 00:00:55.160]   for what God is gonna start in our nation,
[00:00:55.160 --> 00:00:56.740]   a revival of sorts.
[00:00:56.740 --> 00:01:01.740]   We believe that this generation is the group
[00:01:01.740 --> 00:01:04.680]   that God is gonna use to do something transformative
[00:01:04.680 --> 00:01:06.200]   to the society that we live in
[00:01:06.200 --> 00:01:07.980]   and we believe that when we lock arms
[00:01:07.980 --> 00:01:10.240]   underneath the name of Christ, we can be a part of it
[00:01:10.240 --> 00:01:12.600]   and candidly, we wanna see what God is doing here
[00:01:12.600 --> 00:01:14.960]   in spite of us really take place all over the country
[00:01:14.960 --> 00:01:17.160]   and all over our world for his name
[00:01:17.160 --> 00:01:18.640]   and for people to not come to the porch,
[00:01:18.640 --> 00:01:20.880]   but people to come to Jesus and come to meet him.
[00:01:20.880 --> 00:01:23.360]   So because of that, I wanted to have my friend Garrett,
[00:01:23.360 --> 00:01:24.520]   who's gonna join us and let you guys know
[00:01:24.520 --> 00:01:26.440]   about an opportunity in light of the fact
[00:01:26.440 --> 00:01:28.080]   that we believe it's gonna sell out.
[00:01:28.080 --> 00:01:31.160]   We want everyone who God wants to be there to be there
[00:01:31.160 --> 00:01:32.720]   and we know that the people inside of this room
[00:01:32.720 --> 00:01:35.120]   are connected to and are some of the people
[00:01:35.120 --> 00:01:36.920]   that we wanna partner with and gather with
[00:01:36.920 --> 00:01:37.920]   and he wants to let you guys know,
[00:01:37.920 --> 00:01:39.440]   we want you guys to know about an opportunity
[00:01:39.440 --> 00:01:42.180]   before this year is out and so Garrett, take it from there.
[00:01:42.180 --> 00:01:45.120]   - Hey, if you wanna an idea of what the moment of Awaken
