
[00:00:00.000 --> 00:00:17.980]   [MUSIC PLAYING]
[00:00:17.980 --> 00:00:19.840]   You guys good?
[00:00:19.840 --> 00:00:21.720]   Look, amazing.
[00:00:21.720 --> 00:00:24.600]   Isaiah, phenomenal job, bro.
[00:00:24.600 --> 00:00:27.120]   So, so proud of you.
[00:00:27.120 --> 00:00:30.320]   Well, guys, it's a huge honor to get
[00:00:30.320 --> 00:00:32.520]   to be back here with you guys.
[00:00:32.520 --> 00:00:36.000]   I really do love, love the porch,
[00:00:36.000 --> 00:00:38.200]   love Watermark, this church, and everything
[00:00:38.200 --> 00:00:40.000]   that God is doing here.
[00:00:40.000 --> 00:00:42.560]   So it just means a lot to get to come and spend
[00:00:42.560 --> 00:00:44.560]   some time with you guys tonight.
[00:00:44.560 --> 00:00:46.840]   And to just invite you into my world.
[00:00:46.840 --> 00:00:48.760]   A lot's changed since the last time
[00:00:48.760 --> 00:00:50.600]   we had a chance to hang out.
[00:00:50.600 --> 00:00:52.720]   If we haven't met, like I said, my name is Drew.
[00:00:52.720 --> 00:00:54.120]   I live in San Antonio.
[00:00:54.120 --> 00:00:55.920]   I live there with my wife, Jane.
[00:00:55.920 --> 00:00:58.800]   And we have a seven-year-old daughter named
[00:00:58.800 --> 00:01:00.600]   Matilda, who we call Tilly.
[00:01:00.600 --> 00:01:03.160]   And then we have a 4 and 1/2-year-old little boy
[00:01:03.160 --> 00:01:05.440]   named Lyndon, who's quite the heartthrob because
[00:01:05.440 --> 00:01:06.680]   of his little glasses.
[00:01:06.680 --> 00:01:12.160]   And then we just welcomed, like a little over a month ago,
[00:01:12.160 --> 00:01:14.640]   baby number three into our world.
[00:01:14.640 --> 00:01:16.680]   And so we have a picture of--
[00:01:16.680 --> 00:01:19.520]   yeah.
[00:01:19.520 --> 00:01:20.120]   Thank you.
[00:01:20.120 --> 00:01:21.080]   I did all the work.
[00:01:21.080 --> 00:01:25.760]   This is Penelope, or we call her Penny.
[00:01:25.760 --> 00:01:28.840]   So yeah, that's my family.
[00:01:28.840 --> 00:01:30.800]   Well, tonight, here's what I want to do.
