
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.340]   - Hi Porsche, my name's Harrison Ross.
[00:00:19.340 --> 00:00:20.760]   I'm on staff here at Watermark.
[00:00:20.760 --> 00:00:22.520]   I'm excited to be with you tonight.
[00:00:22.520 --> 00:00:23.400]   We're gonna dive in.
[00:00:23.400 --> 00:00:25.560]   Who here likes art?
[00:00:25.560 --> 00:00:27.240]   Anybody in here like art?
[00:00:27.240 --> 00:00:28.840]   Some fans of art?
[00:00:28.840 --> 00:00:29.680]   I love art.
[00:00:29.680 --> 00:00:32.600]   I grew up going to museums with my mom
[00:00:32.600 --> 00:00:34.920]   and it's not the thing most kids are playing on playgrounds
[00:00:34.920 --> 00:00:36.400]   and we're sitting quiet in a museum.
[00:00:36.400 --> 00:00:38.200]   But I learned to love art.
[00:00:38.200 --> 00:00:41.320]   And one of my favorite artists that is out there today
[00:00:41.320 --> 00:00:43.560]   is not the typical ones you'd see in a museum.
[00:00:43.560 --> 00:00:46.000]   He's not a Da Vinci or a Monet or a Rembrandt.
[00:00:46.000 --> 00:00:47.200]   His name is Banksy.
[00:00:47.200 --> 00:00:48.720]   Anybody familiar with Banksy?
[00:00:48.720 --> 00:00:51.280]   Some yes, some no.
[00:00:51.280 --> 00:00:54.160]   He is a notorious figure in the art culture
[00:00:54.160 --> 00:00:56.280]   because he is a street artist.
[00:00:56.280 --> 00:00:57.560]   So he's a graffiti artist.
[00:00:57.560 --> 00:00:58.520]   He does tagging.
[00:00:58.520 --> 00:01:02.080]   He does these huge mural artworks
[00:01:02.080 --> 00:01:03.920]   that is more of a social commentary.
[00:01:03.920 --> 00:01:06.280]   He's kind of poking fun at the urbanization
[00:01:06.280 --> 00:01:08.680]   of our environments and the things that happen
[00:01:08.680 --> 00:01:10.200]   when you're in an urban culture.
[00:01:10.200 --> 00:01:13.140]   So here are a couple pieces by Banksy.
[00:01:13.140 --> 00:01:15.040]   This is kind of just, as you see,
[00:01:15.040 --> 00:01:17.040]   a kid has to play on a fire hydrant
[00:01:17.040 --> 00:01:18.220]   because there's nowhere else to go.
[00:01:18.220 --> 00:01:19.480]   That's the fun and games.
[00:01:19.480 --> 00:01:22.800]   Another one is all of our parks are really parking lots.
[00:01:22.800 --> 00:01:24.720]   So he just does these tongue-in-cheek things.
[00:01:24.720 --> 00:01:27.800]   So one thing that he did, he's based in the UK.
[00:01:27.800 --> 00:01:29.240]   He's a London-based artist.
[00:01:29.240 --> 00:01:32.200]   He came to the States, to New York, for 30 days
[00:01:32.200 --> 00:01:34.080]   to do an installation every day for 30 days.
[00:01:34.080 --> 00:01:36.320]   This was one of 'em, where he just poked fun
[00:01:36.320 --> 00:01:38.440]   at the graffiti in New York City and said,
[00:01:38.440 --> 00:01:40.000]   this is my New York accent,
[00:01:40.000 --> 00:01:41.760]   but this is normally how I talk.
[00:01:41.760 --> 00:01:45.000]   And so he just does stuff like this all over the globe.
[00:01:45.000 --> 00:01:46.880]   While he was in New York City,
[00:01:46.880 --> 00:01:50.880]   this pop-up shop popped up on one of the days
[00:01:50.880 --> 00:01:54.120]   full of what looked like Banksy artwork.
[00:01:54.120 --> 00:01:55.720]   And so if you've ever been in New York City,
[00:01:55.720 --> 00:01:59.080]   there are these little shops all over the city
[00:01:59.080 --> 00:02:00.440]   that they're selling little trinkets,
[00:02:00.440 --> 00:02:01.560]   they're selling souvenirs,
