
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:00:02.420 --> 00:00:29.440]   - My life before Christ was a pursuit of happiness
[00:00:29.440 --> 00:00:31.680]   that always left me wanting more.
[00:00:31.680 --> 00:00:34.020]   Growing up and all throughout high school and college,
[00:00:34.020 --> 00:00:36.720]   culture defined what I thought and believed.
[00:00:36.720 --> 00:00:38.560]   Music, TV, and movies all told me
[00:00:38.560 --> 00:00:42.120]   that happiness can be found in having the perfect beach body,
[00:00:42.120 --> 00:00:44.000]   dating the guy everyone else wanted,
[00:00:44.000 --> 00:00:45.380]   having lots of money,
[00:00:45.380 --> 00:00:47.820]   and living the spring break lifestyle all year round,
[00:00:47.820 --> 00:00:50.240]   which was easy since I grew up in Florida.
[00:00:50.240 --> 00:00:51.640]   So I chased those things.
[00:00:51.640 --> 00:00:54.560]   And in college, I found myself drinking nearly every night,
[00:00:54.560 --> 00:00:56.560]   working at a club in downtown Orlando,
[00:00:56.560 --> 00:00:59.160]   and finding identity in what people thought about me,
[00:00:59.160 --> 00:01:01.480]   especially the guys I would date.
[00:01:01.480 --> 00:01:03.560]   At times, I felt happy.
[00:01:03.560 --> 00:01:06.520]   I even convinced myself I was living the dream.
[00:01:06.520 --> 00:01:07.920]   But as morning broke,
[00:01:07.920 --> 00:01:10.560]   and the high of this world faded as it always did,
[00:01:10.560 --> 00:01:13.440]   I wondered why none of it was ever enough.
[00:01:13.440 --> 00:01:16.280]   During college, I went to Las Vegas on a girls' trip
[00:01:16.280 --> 00:01:19.840]   and met a guy who the world would consider prince charming.
[00:01:19.840 --> 00:01:22.400]   It made sense to me that the one thing I was missing
[00:01:22.400 --> 00:01:25.680]   to make my life feel complete was a husband like him.
[00:01:25.680 --> 00:01:27.720]   I thought to myself, this is it.
[00:01:27.720 --> 00:01:29.120]   He is the missing link.
[00:01:29.120 --> 00:01:31.000]   So two days after graduating college,
[00:01:31.000 --> 00:01:33.560]   I packed my bags and moved to Seattle where he lived
[00:01:33.560 --> 00:01:36.300]   in hopes of fulfilling my pursuit of happiness.
[00:01:36.300 --> 00:01:38.560]   After moving to Seattle,
[00:01:38.560 --> 00:01:40.520]   I soon realized that I had everything I thought
[00:01:40.520 --> 00:01:41.520]   would make me happy,
[00:01:41.520 --> 00:01:43.680]   but it still didn't feel like I was enough.
[00:01:43.680 --> 00:01:45.640]   I still felt so empty.
[00:01:45.640 --> 00:01:48.360]   Life became dull and repetitive.
[00:01:48.360 --> 00:01:49.880]   With nothing this world had to offer
[00:01:49.880 --> 00:01:51.320]   being able to satisfy me,
[00:01:51.320 --> 00:01:53.660]   I started getting anxiety and panic attacks
[00:01:53.660 --> 00:01:56.520]   that were mentally and emotionally paralyzing.
[00:01:56.520 --> 00:01:58.680]   My heart racing, sweaty palms,
[00:01:58.680 --> 00:01:59.800]   feeling really lightheaded,
[00:01:59.800 --> 00:02:03.000]   and a fear of impending doom would rush over me.
[00:02:03.000 --> 00:02:05.660]   I started attending church in hopes to find relief.
[00:02:05.660 --> 00:02:08.800]   I went to church as a kid and I knew about Jesus
[00:02:08.800 --> 00:02:10.400]   and how he had died for my sins.
[00:02:10.400 --> 00:02:12.260]   I even called myself a Christian,
[00:02:12.260 --> 00:02:13.880]   but I was not following Christ.
[00:02:13.880 --> 00:02:15.960]   I was following the world.
[00:02:15.960 --> 00:02:18.400]   One day at church, I heard a story from the Bible
[00:02:18.400 --> 00:02:22.340]   about how even demons acknowledge that Jesus is Lord.
[00:02:22.340 --> 00:02:25.080]   Demons believe in Jesus.
[00:02:25.080 --> 00:02:27.460]   For weeks, that thought raced through my mind.
[00:02:27.460 --> 00:02:28.640]   I would think about it often
[00:02:28.640 --> 00:02:30.240]   and eventually came to the conclusion
[00:02:30.240 --> 00:02:33.280]   that I was not a believer just because I said I was.
[00:02:33.280 --> 00:02:36.100]   Through many encounters with God's word and his people,
[00:02:36.100 --> 00:02:38.720]   I ended up surrendering my life to Christ.
[00:02:38.720 --> 00:02:41.320]   I turned from my sin and my pursuit of happiness
[00:02:41.320 --> 00:02:43.400]   and trusted in him.
[00:02:43.400 --> 00:02:46.240]   During that time, a friend sent me a podcast from the porch
[00:02:46.240 --> 00:02:48.840]   and as I listened, I realized Christianity
[00:02:48.840 --> 00:02:50.880]   wasn't just a thing you do on Sundays.
[00:02:50.880 --> 00:02:53.940]   It's something that informs every decision that you make.
[00:02:53.940 --> 00:02:57.320]   Through listening to the porch messages,
[00:02:57.320 --> 00:02:59.720]   I began to learn what it looks like to follow Christ
[00:02:59.720 --> 00:03:02.000]   and it changed everything about my life,
[00:03:02.000 --> 00:03:05.440]   my playmates, my playgrounds, even where I lived.
[00:03:05.440 --> 00:03:08.880]   I applied and was accepted to the Watermark Residency Program
[00:03:08.880 --> 00:03:11.320]   and am now serving in the very ministry
[00:03:11.320 --> 00:03:14.100]   that Jesus used to capture my heart.
[00:03:14.100 --> 00:03:16.160]   Before Christ, I followed what the world said
[00:03:16.160 --> 00:03:19.040]   would make me happy and was left empty-handed.
[00:03:19.040 --> 00:03:21.760]   Knowing Christ, I gave up everything I had to follow him
[00:03:21.760 --> 00:03:24.100]   and found more joy than ever before.
[00:03:24.100 --> 00:03:27.280]   Now, my identity cannot be shaken
[00:03:27.280 --> 00:03:29.200]   because it is secure in Christ.
[00:03:29.200 --> 00:03:32.000]   I no longer have to question who I am.
[00:03:32.000 --> 00:03:36.300]   I am a daughter of God and an heir to his eternal kingdom.
[00:03:36.300 --> 00:03:38.080]   My past sin does not defy me
[00:03:38.080 --> 00:03:41.540]   and my future sin cannot separate me from his love.
[00:03:41.540 --> 00:03:43.640]   Because of Christ, I am set free
[00:03:43.640 --> 00:03:45.320]   from my pursuit of happiness
[00:03:45.320 --> 00:03:47.440]   and I have true joy in the Lord.
[00:03:47.440 --> 00:03:48.580]   It is finished.
[00:03:48.580 --> 00:03:52.980]   (congregation applauding)
[00:03:52.980 --> 00:03:56.320]   (congregation cheering)
[00:03:56.320 --> 00:04:03.220]   Roll up my sleeves for this one.
[00:04:03.220 --> 00:04:10.300]   You guys ever been stuck?
[00:04:10.300 --> 00:04:12.820]   Stuck in life, like you just,
[00:04:12.820 --> 00:04:14.980]   you feel like you can't go forward,
[00:04:14.980 --> 00:04:17.920]   like kind of spiritually apathetic,
[00:04:17.920 --> 00:04:20.660]   continuing to beat your head against the same walls,
[00:04:20.660 --> 00:04:23.420]   like a dog to his vomit, as the Proverbs say,
[00:04:23.420 --> 00:04:25.860]   you continue to return to the same sins,
[00:04:25.860 --> 00:04:27.820]   wanting freedom but can't get it.
[00:04:27.820 --> 00:04:33.260]   I love Elena's story.
[00:04:33.260 --> 00:04:38.220]   That when she moved over in that driver's seat
