
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:16.440]   - What's up, Porch?
[00:00:16.440 --> 00:00:19.780]   (audience cheering)
[00:00:19.780 --> 00:00:21.920]   Thank you, I paid that entire section to be here.
[00:00:21.920 --> 00:00:24.640]   Guys, it is so good to be with you tonight.
[00:00:24.640 --> 00:00:28.240]   My name is Josh Thames, and I have the wonderful privilege
[00:00:28.240 --> 00:00:31.560]   of being on the Porch team over in Fort Worth.
[00:00:31.560 --> 00:00:34.520]   Welcome to all of you guys here in the room tonight,
[00:00:34.520 --> 00:00:36.560]   all of everyone listening online.
[00:00:36.560 --> 00:00:39.500]   Guys, Phoenix, Phoenix started the Porch tonight.
[00:00:39.500 --> 00:00:41.100]   Welcome, Phoenix.
[00:00:41.100 --> 00:00:42.880]   They are living in the promised land,
[00:00:42.880 --> 00:00:45.320]   living in Arizona, and now the Porch is there.
[00:00:45.320 --> 00:00:46.900]   I'm excited for them.
[00:00:46.900 --> 00:00:48.800]   Guys, we are in an incredible series.
[00:00:48.800 --> 00:00:51.680]   I've enjoyed it called Self-Care,
[00:00:51.680 --> 00:00:54.040]   where we have taken a dive into a biblical look
[00:00:54.040 --> 00:00:58.440]   into what does it mean to care for our mind, soul,
[00:00:58.440 --> 00:01:01.560]   and our body, and tonight, tonight,
[00:01:01.560 --> 00:01:03.600]   we are talking about a subject
[00:01:03.600 --> 00:01:06.240]   that I am really passionate about.
[00:01:06.240 --> 00:01:07.400]   I'm really passionate about it.
[00:01:07.400 --> 00:01:10.280]   This is what this has looked like for me.
[00:01:10.280 --> 00:01:11.400]   We're talking about what it looks like
[00:01:11.400 --> 00:01:14.440]   to care for your body, a biblical perspective
[00:01:14.440 --> 00:01:17.680]   on how to care for your body,
[00:01:17.680 --> 00:01:19.240]   and this has been something you guys need to know
[00:01:19.240 --> 00:01:23.820]   that for 25 years of my life that I didn't do right.
[00:01:23.820 --> 00:01:26.320]   Like for 25 years, I was pretty sure
[00:01:26.320 --> 00:01:29.400]   that my body was just about me,
[00:01:29.400 --> 00:01:32.800]   and I sought affirmation really in two ways.
[00:01:32.800 --> 00:01:35.480]   The first way was this, in just the way that I looked.
[00:01:35.480 --> 00:01:36.400]   I sought affirmation in the way that I looked.
[00:01:36.400 --> 00:01:39.320]   I was really excited about being fit from here to here,
[00:01:39.320 --> 00:01:43.920]   or really in the way that my body
[00:01:43.920 --> 00:01:47.040]   could perform as an athlete.
[00:01:47.040 --> 00:01:48.560]   That changed for me.
[00:01:48.560 --> 00:01:50.080]   Four years ago when I came here,
[00:01:50.080 --> 00:01:51.520]   and friends of mine, Bobby and Becca,
[00:01:51.520 --> 00:01:54.900]   asked me to jump into a ministry called Well.
[00:01:54.900 --> 00:01:58.100]   And in that ministry, we spent, myself and others,
[00:01:58.100 --> 00:02:01.460]   spent 12 weeks taking a deep dive into God's word,
[00:02:01.460 --> 00:02:05.180]   and what does it have to say about our bodies.
[00:02:05.180 --> 00:02:09.140]   And it changed my life.
[00:02:09.140 --> 00:02:10.520]   I began to learn for the first time
[00:02:10.520 --> 00:02:12.820]   that my body was not my own,
[00:02:12.820 --> 00:02:16.940]   that it was given to me by God,
[00:02:16.940 --> 00:02:19.440]   and instead of for my glory, actually for his.
[00:02:19.440 --> 00:02:21.780]   And so at the end of 12 weeks,
[00:02:21.780 --> 00:02:25.480]   not only was I more physically healthy,
[00:02:25.480 --> 00:02:27.880]   there was a healthiness between me
[00:02:27.880 --> 00:02:30.460]   and my relationship with God, just personally,
[00:02:30.460 --> 00:02:32.620]   as I began to see what that looked like.
[00:02:32.620 --> 00:02:34.280]   And here's why I'm excited about it.
[00:02:34.280 --> 00:02:35.860]   Really, there's two reasons.
[00:02:35.860 --> 00:02:38.060]   And the first one is this,
[00:02:38.060 --> 00:02:42.580]   is I don't think that we have done an excellent job
[00:02:42.580 --> 00:02:44.560]   talking about this subject.
[00:02:44.560 --> 00:02:47.980]   I mean, it, in a lot of ways, is kind of taboo.
[00:02:47.980 --> 00:02:50.460]   I mean, we'll talk about pornography,
[00:02:50.460 --> 00:02:53.240]   and we'll talk about drug addiction and alcohol abuse,
[00:02:53.240 --> 00:02:55.620]   but talking about our bodies is just something
[00:02:55.620 --> 00:02:57.260]   that I frankly don't think we have done
[00:02:57.260 --> 00:02:58.380]   an excellent job about.
[00:02:58.380 --> 00:03:00.300]   And then the second reason is this,
[00:03:00.300 --> 00:03:04.100]   is that each one of us has a relationship with this topic.
[00:03:04.100 --> 00:03:06.980]   Each one of us has a relationship with the topic
[00:03:06.980 --> 00:03:07.820]   of how to care for your body,
[00:03:07.820 --> 00:03:10.220]   because each one of us has a body.
[00:03:10.220 --> 00:03:12.860]   Every person in here.
[00:03:12.860 --> 00:03:15.500]   So this is, whether or not you've thought about it well,
[00:03:15.500 --> 00:03:16.900]   or you haven't, each one of us has a body,
[00:03:16.900 --> 00:03:19.380]   each have a relationship with how we view,
[00:03:19.380 --> 00:03:20.820]   treat it, and care for it.
[00:03:20.820 --> 00:03:25.380]   And so here's the thing.
[00:03:25.380 --> 00:03:26.980]   I think our culture is telling us
[00:03:26.980 --> 00:03:28.860]   there really seems to be two extremes.
[00:03:28.860 --> 00:03:30.660]   Two extremes here in our view of the body.
[00:03:30.660 --> 00:03:34.340]   One extreme is like, hey, you're obsessed with working out
[00:03:34.340 --> 00:03:37.260]   and making your body look a certain way, right?
[00:03:37.260 --> 00:03:39.460]   Hashtag fit fam, or motivation.
[00:03:39.460 --> 00:03:41.660]   This is not motivation, it's demotivating.
[00:03:41.660 --> 00:03:44.220]   And then the other camp is this.
[00:03:44.220 --> 00:03:45.220]   The other camp is really like,
[00:03:45.220 --> 00:03:48.500]   hey, you just like love for you for you, you know?
[00:03:48.500 --> 00:03:50.460]   Like, the way you're made is great.
[00:03:50.460 --> 00:03:51.540]   Like get somebody like self-love,
[00:03:51.540 --> 00:03:53.540]   curves of the new beautiful, right?
[00:03:53.540 --> 00:03:56.000]   You can't body shame me.
[00:03:56.000 --> 00:03:57.820]   There seems to be like really two camps here.
[00:03:57.820 --> 00:04:01.040]   And I don't know if you may end up on one of those extremes,
[00:04:01.040 --> 00:04:04.700]   but it just seems the problem with both of those
[00:04:04.700 --> 00:04:09.380]   is that they center around us and not around God.
[00:04:09.380 --> 00:04:11.820]   And you're gonna be like,
[00:04:11.820 --> 00:04:13.420]   well, I don't land in either one of those extremes,
[00:04:13.420 --> 00:04:15.940]   but I do think that if you pay attention tonight
[00:04:15.940 --> 00:04:18.660]   that there's things inside of God's word
[00:04:18.660 --> 00:04:19.500]   that are going to help you
[00:04:19.500 --> 00:04:22.460]   in how you view and care for your body.
[00:04:22.460 --> 00:04:25.800]   God cares that we are healthy.
[00:04:25.800 --> 00:04:29.340]   He cares about our fitness,
[00:04:29.340 --> 00:04:33.480]   but I think differently than the way you and I care.
[00:04:33.480 --> 00:04:38.500]   We're gonna be taking a look at what the world says
[00:04:38.500 --> 00:04:40.420]   about this topic, what the world says,
[00:04:40.420 --> 00:04:42.900]   what the word says, and then how to,
[00:04:42.900 --> 00:04:45.020]   how to care for our bodies
[00:04:45.020 --> 00:04:46.660]   in light of what God's word has to say.
[00:04:46.660 --> 00:04:47.820]   And so if you have your Bibles,
[00:04:47.820 --> 00:04:51.260]   you guys can open those up to 1 Corinthians.
[00:04:51.260 --> 00:04:55.140]   1 Corinthians 6 verses 19 and 20.
[00:04:55.140 --> 00:04:59.860]   This is Paul writing to the church in Corinth.
[00:04:59.860 --> 00:05:02.060]   And so it should be up here on the screen
[00:05:02.060 --> 00:05:03.620]   and I'll read it to us.
[00:05:03.620 --> 00:05:07.940]   He says this, "Or do you not know
[00:05:07.940 --> 00:05:12.300]   that your body is a temple of the Holy Spirit within you,
[00:05:12.300 --> 00:05:13.580]   whom you have from God?
[00:05:13.580 --> 00:05:17.220]   You are not your own,
[00:05:17.220 --> 00:05:18.820]   for you were bought with a price.
[00:05:18.820 --> 00:05:22.700]   So glorify God in your body."
[00:05:22.700 --> 00:05:26.840]   In context, Paul is warning against the use of our body
[00:05:26.840 --> 00:05:28.700]   in sexual sin, but he says some pretty crazy things here.
[00:05:28.700 --> 00:05:31.780]   He says, one, that our bodies are a dwelling place
[00:05:31.780 --> 00:05:33.100]   for the Holy Spirit.
[00:05:33.100 --> 00:05:35.580]   And then that our bodies are not our own,
[00:05:35.580 --> 00:05:36.620]   they're actually God's.
[00:05:36.620 --> 00:05:37.680]   And because they are God's,
[00:05:37.680 --> 00:05:41.900]   our bodies are meant to bring him glory and not us.
[00:05:42.900 --> 00:05:46.820]   My first point this evening is this,
[00:05:46.820 --> 00:05:51.820]   the world says to worship our bodies as God.
[00:05:51.820 --> 00:05:53.460]   And when I say worship, I don't mean
[00:05:53.460 --> 00:05:55.020]   what just happened here with the lights low
[00:05:55.020 --> 00:05:56.500]   and our hands up high,
[00:05:56.500 --> 00:05:59.220]   but what I mean by worship is to love, admire,
[00:05:59.220 --> 00:06:01.580]   and to care for something very, very much,
[00:06:01.580 --> 00:06:03.220]   and to make something that God in your life
[00:06:03.220 --> 00:06:05.380]   is to mean your world centers around it.
[00:06:05.380 --> 00:06:09.060]   Right, that it's kind of everything to you.
[00:06:09.060 --> 00:06:12.020]   The world is telling us to worship our bodies as God.
[00:06:12.020 --> 00:06:13.980]   I mean, it's almost as if everything around you
[00:06:13.980 --> 00:06:17.900]   is telling you that what you look like is everything.
[00:06:17.900 --> 00:06:25.120]   We see this, it doesn't take long to see this play out.
[00:06:25.120 --> 00:06:28.820]   TVs reinforce this, movies reinforce this,
[00:06:28.820 --> 00:06:32.060]   pornography reinforces this,
[00:06:32.060 --> 00:06:35.340]   the billboards that we drive by reinforces this,
[00:06:35.340 --> 00:06:38.460]   fitness blogs and models are literally making a living
[00:06:38.460 --> 00:06:40.440]   because of the way that they look.
[00:06:40.440 --> 00:06:45.020]   Our world is telling us to worship our bodies as God.
[00:06:45.020 --> 00:06:49.820]   And we also say that if we worship,
[00:06:49.820 --> 00:06:51.100]   if you worship your body good enough,
[00:06:51.100 --> 00:06:53.380]   we're gonna worship you as God.
[00:06:53.380 --> 00:06:56.020]   You don't believe me, I'll prove it to you.
[00:06:56.020 --> 00:06:59.020]   Anyone in here know the name Harrison Schmidt?
[00:06:59.020 --> 00:07:02.700]   Harrison Schmidt, anyone?
[00:07:02.700 --> 00:07:07.820]   Harrison Schmidt was the last man to walk on the moon.
[00:07:07.820 --> 00:07:09.380]   Like there's been 12 total people,
[00:07:09.380 --> 00:07:10.620]   Harrison Schmidt being one of them
[00:07:10.620 --> 00:07:11.940]   that ever have walked on the moon.
[00:07:11.940 --> 00:07:14.580]   You have to imagine that as he's walking around up there,
[00:07:14.580 --> 00:07:16.100]   you know, like I don't know how that like looked,
[00:07:16.100 --> 00:07:17.540]   it had to have been amazing, you know, he's like,
[00:07:17.540 --> 00:07:19.260]   I can't wait to be a household name.
[00:07:19.260 --> 00:07:21.620]   Like I'm never paying for a meal or drink
[00:07:21.620 --> 00:07:23.700]   for the rest of my life, right?
[00:07:23.700 --> 00:07:25.020]   Yeah, I'm gonna be a household name.
