
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:25.000]   - All right, well, hello porch.
[00:00:25.000 --> 00:00:26.560]   Good to see you.
[00:00:26.560 --> 00:00:28.360]   What a gift to be here.
[00:00:28.360 --> 00:00:30.440]   Thanks Kylan, I have been encouraged
[00:00:30.440 --> 00:00:33.900]   by the ministry of the porch for a very, very long time.
[00:00:33.900 --> 00:00:37.360]   So it's a bit surreal for me to get to be here.
[00:00:37.360 --> 00:00:39.280]   I know you're here all the time.
[00:00:39.280 --> 00:00:41.240]   I'm sure you know how amazing it is
[00:00:41.240 --> 00:00:42.300]   that you get to be a part of this,
[00:00:42.300 --> 00:00:45.040]   but what God is doing in and through this ministry
[00:00:45.040 --> 00:00:46.160]   is incredible.
[00:00:46.160 --> 00:00:49.560]   So from Atlanta to you, thank you.
[00:00:49.560 --> 00:00:51.000]   And thanks for having me here tonight.
[00:00:51.000 --> 00:00:52.040]   Kylan, thanks for having me.
[00:00:52.040 --> 00:00:54.280]   I love listening to Kylan preach.
[00:00:54.280 --> 00:00:55.840]   I love listening to TA preach.
[00:00:55.840 --> 00:00:57.960]   It's not really fair that they're at the same church,
[00:00:57.960 --> 00:01:00.680]   but it's a real gift to be here.
[00:01:00.680 --> 00:01:02.840]   And I'm so excited about the message.
[00:01:02.840 --> 00:01:05.920]   I believe the Lord's given me for us tonight.
[00:01:05.920 --> 00:01:07.600]   I wanna introduce you just a little bit.
[00:01:07.600 --> 00:01:09.700]   I know you don't need to know everything about me,
[00:01:09.700 --> 00:01:12.040]   but just a little bit since it's my first time here.
[00:01:12.040 --> 00:01:13.600]   This is a picture of my family.
[00:01:13.600 --> 00:01:17.760]   My wife and I have been married for just over 10 years.
[00:01:17.760 --> 00:01:20.040]   And these are our three girls.
[00:01:20.040 --> 00:01:22.560]   The oldest on the bottom left is Mercy.
[00:01:22.560 --> 00:01:27.880]   The blonde is Ember and Charlie is our baby.
[00:01:27.880 --> 00:01:29.920]   Mercy is a typical firstborn.
[00:01:29.920 --> 00:01:31.760]   She asks for extra homework
[00:01:31.760 --> 00:01:34.480]   and has never broken a rule in her life.
[00:01:34.480 --> 00:01:37.340]   Ember, we're not sure if she's gonna run
[00:01:37.340 --> 00:01:40.560]   a very large company one day or be incarcerated.
[00:01:40.560 --> 00:01:41.400]   Time will tell.
[00:01:41.400 --> 00:01:42.220]   (congregation laughing)
[00:01:42.220 --> 00:01:45.000]   And then Charlie is just happy to be alive.
[00:01:45.000 --> 00:01:47.880]   You know, third kid, never had a bad day in her life,
[00:01:47.880 --> 00:01:52.880]   but it's crazy how much joy they bring to my life.
[00:01:52.880 --> 00:01:54.960]   So love them a lot.
[00:01:54.960 --> 00:01:57.640]   I'm a part of Passion City Church in Atlanta, Georgia.
[00:01:57.640 --> 00:01:59.240]   Been on team there for over 12 years,
[00:01:59.240 --> 00:02:02.240]   currently serving as the teaching pastor.
[00:02:02.240 --> 00:02:05.640]   And I'm so grateful that the Lord has invited me
[00:02:05.640 --> 00:02:07.200]   into what he's doing.
[00:02:07.200 --> 00:02:09.500]   So it's not the message tonight,
[00:02:09.500 --> 00:02:11.680]   but if I can just put a message before the message,
[00:02:11.680 --> 00:02:14.080]   the message would be God's plans for your life
[00:02:14.080 --> 00:02:17.120]   are so much better than your plans for your life.
[00:02:17.120 --> 00:02:19.640]   And I hope you believe that to be true.
[00:02:19.640 --> 00:02:22.600]   I've loved journeying along these last few weeks.
[00:02:22.600 --> 00:02:24.440]   It had been amazing.
[00:02:24.440 --> 00:02:27.560]   As you've been talking about mental health and health
[00:02:27.560 --> 00:02:29.240]   and perspective and navigating all that.
