
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:06.300]   - Welcome to the porch, we're so excited.
[00:00:06.300 --> 00:00:07.300]   My name's David Marvin.
[00:00:07.300 --> 00:00:11.060]   I could not be more thrilled to introduce to you a panel
[00:00:11.060 --> 00:00:13.060]   unlike any panel we've ever had before.
[00:00:13.060 --> 00:00:15.620]   And so some of these faces you'll probably recognize
[00:00:15.620 --> 00:00:17.100]   and some of them you may meet
[00:00:17.100 --> 00:00:18.580]   or will be meeting tonight for the first time.
[00:00:18.580 --> 00:00:21.080]   So I'm gonna let our panel introduce themselves.
[00:00:21.080 --> 00:00:24.100]   You'll probably recognize Shane, Shane and JP,
[00:00:24.100 --> 00:00:25.580]   but Shane, why don't you start
[00:00:25.580 --> 00:00:27.580]   and you can introduce to us your better half,
[00:00:27.580 --> 00:00:29.140]   her lovely wife.
[00:00:29.140 --> 00:00:30.100]   - My name is Shane.
[00:00:30.100 --> 00:00:32.340]   And--
[00:00:32.340 --> 00:00:33.580]   - I think we got that.
[00:00:33.580 --> 00:00:35.540]   - This is Beth, my wife.
[00:00:35.540 --> 00:00:42.260]   She is the most beautiful woman in the whole world.
[00:00:42.260 --> 00:00:47.380]   - I'm not sure you're following instructions here.
[00:00:47.380 --> 00:00:48.220]   - And.
[00:00:48.220 --> 00:00:51.420]   - Okay, perfect.
[00:00:51.420 --> 00:00:52.820]   (laughing)
[00:00:52.820 --> 00:00:54.140]   That was really touching.
[00:00:54.140 --> 00:00:55.740]   So good luck, Shane.
[00:00:57.540 --> 00:00:59.260]   - So my name is Shane.
[00:00:59.260 --> 00:01:01.780]   This is my wife, Kelly.
[00:01:01.780 --> 00:01:05.860]   She's married the most beautiful man in the whole world.
[00:01:05.860 --> 00:01:08.100]   (laughing)
[00:01:08.100 --> 00:01:12.100]   - Wow.
[00:01:12.100 --> 00:01:15.660]   - I tell her you're welcome twice a day.
[00:01:15.660 --> 00:01:17.920]   (laughing)
[00:01:17.920 --> 00:01:22.340]   - All right, my name is Shane.
[00:01:22.340 --> 00:01:24.580]   (laughing)
[00:01:25.500 --> 00:01:28.380]   And it's just incredible just to be one of the greatest
[00:01:28.380 --> 00:01:30.140]   Christian vocalists in the world.
[00:01:30.140 --> 00:01:32.420]   And so I wrote you a song.
[00:01:32.420 --> 00:01:36.420]   ♪ The very first time ♪
[00:01:36.420 --> 00:01:39.980]   ♪ That I saw your green eyes ♪
[00:01:39.980 --> 00:01:41.100]   Kind of blue.
[00:01:41.100 --> 00:01:43.600]   ♪ Blue eyes ♪
[00:01:43.600 --> 00:01:45.020]   This is my wife, Monica,
[00:01:45.020 --> 00:01:46.660]   and it's fun to be here with you.
[00:01:46.660 --> 00:01:49.700]   Okay.
[00:01:49.700 --> 00:01:51.900]   - Powerful.
[00:01:51.900 --> 00:01:53.140]   So what I thought we'd do
[00:01:53.140 --> 00:01:54.340]   and what we're gonna have each couple do
[00:01:54.340 --> 00:01:56.820]   is kind of share briefly their story.
[00:01:56.820 --> 00:01:59.000]   And we even have some pictures of each couple
[00:01:59.000 --> 00:01:59.940]   from back in the day,
[00:01:59.940 --> 00:02:01.900]   which should be, if nothing else, entertaining.
[00:02:01.900 --> 00:02:02.940]   And so we're gonna look at those
[00:02:02.940 --> 00:02:04.240]   and why don't you guys start us out?
[00:02:04.240 --> 00:02:05.220]   How'd you meet?
