
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:19.860]   - All right, well, welcome friends in the room,
[00:00:19.860 --> 00:00:23.020]   Fort Worth, El Paso, Phoenix, Fayetteville, Tulsa,
[00:00:23.020 --> 00:00:26.140]   Nashville, Philadelphia, wherever you are joining,
[00:00:26.140 --> 00:00:28.020]   if you're just listening and live streaming,
[00:00:28.020 --> 00:00:30.480]   we are continuing the series, Rated R for Romance.
[00:00:30.480 --> 00:00:32.820]   Let me start this way.
[00:00:32.820 --> 00:00:34.460]   I've got a random kind of side hobby
[00:00:34.460 --> 00:00:38.280]   that I do from time to time called fixing up golf carts.
[00:00:38.280 --> 00:00:39.380]   Here's what I mean by that.
[00:00:39.380 --> 00:00:40.780]   Every now and then on Craigslist
[00:00:40.780 --> 00:00:45.140]   or like one of these five mile or kind of resell apps,
[00:00:45.140 --> 00:00:46.900]   there'll be like somebody selling a golf cart
[00:00:46.900 --> 00:00:48.940]   and just through like years,
[00:00:48.940 --> 00:00:50.180]   I've kind of learned like different ways
[00:00:50.180 --> 00:00:51.020]   to kind of trick them out.
[00:00:51.020 --> 00:00:52.180]   It's like a fun random hobby.
[00:00:52.180 --> 00:00:55.780]   Some people, you know, like to work on things
[00:00:55.780 --> 00:00:58.380]   and build things, fix up golf carts.
[00:00:58.380 --> 00:01:00.860]   One recently I had found was in the country
[00:01:00.860 --> 00:01:02.220]   and this guy was selling a golf cart
[00:01:02.220 --> 00:01:03.740]   and was like, oh dude, I could like, you know,
[00:01:03.740 --> 00:01:05.220]   put a lift on that, that would be awesome.
[00:01:05.220 --> 00:01:07.620]   Just a little flip project on the side.
[00:01:07.620 --> 00:01:10.740]   And I reached out, the golf cart was available.
[00:01:10.740 --> 00:01:13.700]   So I rented a trailer and I went in
[00:01:13.700 --> 00:01:15.380]   and headed out to his home out in the country,
[00:01:15.380 --> 00:01:17.420]   got to his house, looked at the golf cart.
[00:01:17.420 --> 00:01:18.580]   This all looks great.
[00:01:18.580 --> 00:01:20.260]   And side note about the guy,
[00:01:20.260 --> 00:01:21.980]   this was like one of the more interesting interactions
[00:01:21.980 --> 00:01:22.820]   that I had.
[00:01:22.820 --> 00:01:24.900]   This dude is like in his 30s, show up to his place.
[00:01:24.900 --> 00:01:26.540]   He lives on this huge plot of land.
[00:01:26.540 --> 00:01:28.660]   He has an airplane strip in front of his house
[00:01:28.660 --> 00:01:30.220]   where planes get to land in front.
[00:01:30.220 --> 00:01:32.180]   He's got seven kids all running around,
[00:01:32.180 --> 00:01:33.900]   like ages 13 to two.
[00:01:33.900 --> 00:01:35.200]   All of them have four wheelers.
[00:01:35.200 --> 00:01:37.240]   It was like, dude, where am I right now?
[00:01:37.240 --> 00:01:40.380]   And Callie, if I don't come home, they murdered me.
[00:01:40.380 --> 00:01:42.180]   And so it just was like this,
[00:01:42.180 --> 00:01:43.020]   where he's got his own pond.
[00:01:43.020 --> 00:01:44.620]   He was like, yeah, dug that pond up.
[00:01:44.620 --> 00:01:46.540]   And the dude was like the most he-man
[00:01:46.540 --> 00:01:50.020]   I've ever been around because at one moment,
[00:01:50.020 --> 00:01:51.340]   I'm looking at the golf cart and I'm like, hey,
[00:01:51.340 --> 00:01:53.260]   you know, part of the metal underneath this thing is bent
[00:01:53.260 --> 00:01:54.320]   and that's not good.
[00:01:54.320 --> 00:01:56.180]   And expecting him to be like,
[00:01:56.180 --> 00:01:57.460]   well, I'll take a couple hundred bucks off it.
[00:01:57.460 --> 00:01:59.260]   He's like, all right, let's take it down to the shed.
[00:01:59.260 --> 00:02:00.420]   Takes it down to the shed.
[00:02:00.420 --> 00:02:02.380]   Dude pulls out a straight up welder
[00:02:02.380 --> 00:02:04.700]   and puts the mass down and was like,
[00:02:04.700 --> 00:02:06.820]   and welds new metal onto the bottom.
[00:02:06.820 --> 00:02:08.660]   He was like, I'm not worthy.
[00:02:08.660 --> 00:02:09.500]   Okay.
[00:02:09.500 --> 00:02:13.900]   And so he, you know, I ended up buying the golf cart
[00:02:13.900 --> 00:02:16.580]   and I loaded onto this trailer I'd gotten from U-Haul
[00:02:16.580 --> 00:02:18.020]   and it doesn't fit.
[00:02:18.020 --> 00:02:19.500]   And I'm like, oh no, this is not good.
[00:02:19.500 --> 00:02:21.740]   I got to leave with this thing.
[00:02:21.740 --> 00:02:22.580]   I've rented it.
[00:02:22.580 --> 00:02:24.400]   I'm like over an hour out here.
[00:02:24.400 --> 00:02:25.240]   What am I going to do?
[00:02:25.240 --> 00:02:26.060]   And the guy's like, oh, you know,
[00:02:26.060 --> 00:02:26.900]   I'll just give you some rope.
[00:02:26.900 --> 00:02:28.400]   We can tie it down and it'll be fine.
[00:02:28.400 --> 00:02:29.320]   And I'm like, oh, that's great.
[00:02:29.320 --> 00:02:31.080]   He hands me the rope and then it hits me.
[00:02:31.080 --> 00:02:33.660]   And this moment I've experienced a lot of times
[00:02:33.660 --> 00:02:35.960]   where I begin to think,
[00:02:35.960 --> 00:02:38.540]   I don't know what type of knot to tie here.
[00:02:38.540 --> 00:02:39.920]   Like I didn't, I wasn't a boy scout
[00:02:39.920 --> 00:02:41.360]   and some of you guys were Eagle Scouts and you're like,
[00:02:41.360 --> 00:02:42.400]   oh, well, here's what you got to do there.
[00:02:42.400 --> 00:02:44.200]   And you know exactly what to tie.
[00:02:44.200 --> 00:02:46.600]   But I was like, I'm the kind of guy that just ends up
[00:02:46.600 --> 00:02:49.080]   like being like, oh man, I'm just going to rope this around
[00:02:49.080 --> 00:02:51.500]   like 15 different times and pull really hard.
[00:02:51.500 --> 00:02:52.560]   Hopefully that'll hold.
[00:02:52.560 --> 00:02:54.360]   And I'm like thinking through there and I'm like, yeah,
[00:02:54.360 --> 00:02:56.240]   what kind of knot would you tie?
[00:02:56.240 --> 00:02:57.080]   He man.
[00:02:57.080 --> 00:02:59.920]   And he's like, oh, and he uses some term.
[00:02:59.920 --> 00:03:01.360]   And I'm like, it's like, you know,
[00:03:01.360 --> 00:03:03.360]   I would do a square double back fender.
[00:03:03.360 --> 00:03:07.400]   And I'm like, yeah, square double back fender, right.
[00:03:07.400 --> 00:03:09.320]   I don't really like my square double back fender.
[00:03:09.320 --> 00:03:10.480]   What's yours look like?
[00:03:10.480 --> 00:03:13.780]   Maybe I could check out how you do yours, make sure.
[00:03:13.780 --> 00:03:15.520]   And eventually I just give him my man card
