
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.800]   - All right, what's up everybody in the room,
[00:00:18.800 --> 00:00:20.320]   everybody joining us online.
[00:00:20.320 --> 00:00:24.200]   We are continuing this series, The Book of Ephesians,
[00:00:24.200 --> 00:00:26.840]   and I wanna welcome PortsLive Locations Midland,
[00:00:26.840 --> 00:00:30.200]   PortsLive, Boise, Scottsdale, Greater Lafayette, North Houston,
[00:00:30.200 --> 00:00:33.400]   Tulsa, all of the different locations joining us
[00:00:33.400 --> 00:00:35.400]   from around the country.
[00:00:35.400 --> 00:00:41.400]   Let me start by telling you guys about yesterday in my life.
[00:00:41.400 --> 00:00:46.760]   It was a day that I did not see coming once upon a time,
[00:00:46.760 --> 00:00:52.320]   specifically when I was younger, dating my wife,
[00:00:52.320 --> 00:00:56.300]   early in marriage, sitting in rooms like this,
[00:00:56.300 --> 00:00:58.720]   listening to people long ago,
[00:00:58.720 --> 00:01:01.440]   and it was the day when my wife and I went to go
[00:01:01.440 --> 00:01:03.060]   purchase a minivan.
[00:01:03.060 --> 00:01:08.400]   And I'm gonna be honest, I didn't see this coming.
[00:01:08.400 --> 00:01:10.600]   People would sit there and talk about their family
[00:01:10.600 --> 00:01:12.920]   and the minivan and we loaded them all up
[00:01:12.920 --> 00:01:15.600]   and I would sit there when I'm dating my wife
[00:01:15.600 --> 00:01:17.800]   or early in marriage and they would share that
[00:01:17.800 --> 00:01:19.920]   and I'd always be like, that's not us, babe,
[00:01:19.920 --> 00:01:22.460]   we are not minivan people, we are Tahoe,
[00:01:22.460 --> 00:01:23.860]   we are Tahoe people.
[00:01:25.960 --> 00:01:26.960]   And then, yeah.
[00:01:26.960 --> 00:01:30.240]   (audience laughing)
[00:01:30.240 --> 00:01:34.900]   And then the day came and after months and months
[00:01:34.900 --> 00:01:37.760]   of my wife wanting a minivan more than anything else
[00:01:37.760 --> 00:01:40.280]   in the world and you know, just things change,
[00:01:40.280 --> 00:01:42.720]   people change, it's very practical,
[00:01:42.720 --> 00:01:47.720]   it's a very practical car, we went to go buy a minivan.
[00:01:47.720 --> 00:01:50.520]   Now long story short, we went there and we got there
[00:01:50.520 --> 00:01:53.920]   and we checked it out and it didn't work out
[00:01:53.920 --> 00:01:56.120]   and so we are still on the hunt, so to speak.
[00:01:56.120 --> 00:01:57.800]   But even the fact that we're in the hunt,
[00:01:57.800 --> 00:02:00.800]   just something I did not see being a part of my story
[00:02:00.800 --> 00:02:01.880]   sitting here.
[00:02:01.880 --> 00:02:03.360]   But while I was at the dealership,
[00:02:03.360 --> 00:02:06.260]   they needed my license to do some different paperwork
[00:02:06.260 --> 00:02:07.920]   and so we gave it to them and we looked at the car
[00:02:07.920 --> 00:02:10.360]   and it just didn't make sense and we decided,
[00:02:10.360 --> 00:02:13.440]   hey, we're not gonna buy this one and we took off.
[00:02:13.440 --> 00:02:15.360]   I get 30 minutes away from the dealership,
[00:02:15.360 --> 00:02:18.000]   headed back to our house and I get a phone call
