
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:11.320]   - Alright, hey we're wrapping up our series,
[00:00:11.320 --> 00:00:14.740]   Cupid, Dating Myths, taking one myth per week
[00:00:14.740 --> 00:00:17.840]   and just kind of addressing that from the scriptures.
[00:00:17.840 --> 00:00:19.460]   Trying to see what God, the creator,
[00:00:19.460 --> 00:00:22.840]   the heavens, the earth, what truths he has for us.
[00:00:22.840 --> 00:00:26.340]   And there's just this reality that I think a lot of us,
[00:00:26.340 --> 00:00:28.360]   as we think through our expectations
[00:00:28.360 --> 00:00:31.680]   or just this idea of love or we look at culture,
[00:00:31.680 --> 00:00:33.500]   you know, it really throws us off.
[00:00:33.500 --> 00:00:36.120]   And so we're kind of scrambling with resources
[00:00:36.120 --> 00:00:38.220]   and you get this book and like let's be honest,
[00:00:38.220 --> 00:00:40.780]   it doesn't, if this whole book,
[00:00:40.780 --> 00:00:42.140]   and you know it's a bunch of pages,
[00:00:42.140 --> 00:00:44.960]   you know everything that it has to say about marriage
[00:00:44.960 --> 00:00:48.760]   is probably less than that, okay?
[00:00:48.760 --> 00:00:51.360]   And so then you know, we kind of resort to,
[00:00:51.360 --> 00:00:53.100]   okay well where else can I learn, you know,
[00:00:53.100 --> 00:00:56.120]   Us Weekly or what, you know, Cosmo,
[00:00:56.120 --> 00:00:58.000]   where else are there truths?
[00:00:58.000 --> 00:01:00.220]   And I think a lot of times we turn to, you know,
[00:01:00.220 --> 00:01:02.920]   Hollywood or the romantic comedies that are put out there
[00:01:02.920 --> 00:01:06.680]   and I just, I wish somebody would show an honest movie,
[00:01:06.680 --> 00:01:09.460]   right, say hey this is honest, like this is real,
[00:01:09.460 --> 00:01:11.400]   this is what love actually looks like.
[00:01:11.400 --> 00:01:13.880]   In fact, before we go any further,
[00:01:13.880 --> 00:01:15.440]   I want you guys to watch this.
[00:01:15.440 --> 00:01:19.880]   That movie is fantasy.
[00:01:19.880 --> 00:01:21.160]   And here's why it's fantasy,
[00:01:21.160 --> 00:01:22.320]   'cause I don't know if you've seen it,
[00:01:22.320 --> 00:01:25.260]   I'm gonna ruin the ending so if you care, earmuffs.
[00:01:25.260 --> 00:01:29.580]   But you know, essentially the lady has Alzheimer's
[00:01:29.580 --> 00:01:34.040]   and it ends in this beautiful picture of commitment.
[00:01:34.040 --> 00:01:36.140]   But you don't get commitment in the way that
[00:01:36.140 --> 00:01:39.360]   traveling the path the movie takes you down, okay?
[00:01:39.360 --> 00:01:42.440]   People who travel that path don't end up in commitment,
[00:01:42.440 --> 00:01:45.300]   they end up somewhere different, that's fantasy.
[00:01:45.300 --> 00:01:46.980]   Now I think a lot of us, we're here tonight
[00:01:46.980 --> 00:01:49.060]   and the reality is I prayed through
[00:01:49.060 --> 00:01:51.380]   where the Lord would take us to tonight
[00:01:51.380 --> 00:01:52.660]   as we wrap up this series,
[00:01:52.660 --> 00:01:55.820]   I think a lot of us are hoping in fantasy.
[00:01:55.820 --> 00:01:59.020]   And I know fantasy, see I got two little girls,
[00:01:59.020 --> 00:02:01.700]   two little girls, right, and you walk into my house
[00:02:01.700 --> 00:02:04.580]   and it looks like Disney threw up in my room,
[00:02:04.580 --> 00:02:07.180]   like it exploded in my house, okay?
[00:02:07.180 --> 00:02:09.740]   Everything is Disney princess.
[00:02:09.740 --> 00:02:13.980]   Like I walk in and Presley who's five,
[00:02:13.980 --> 00:02:15.980]   she's the daddy, Finley's usually the mommy,
[00:02:15.980 --> 00:02:17.860]   poor baby Weston is always the baby
[00:02:17.860 --> 00:02:19.220]   and they're always taking care,
[00:02:19.220 --> 00:02:20.700]   they're always playing house,
[00:02:20.700 --> 00:02:22.180]   they're always dressing up like princesses,
[00:02:22.180 --> 00:02:23.460]   put on their little crowns,
[00:02:23.460 --> 00:02:26.580]   and I mean they have proposed to me 17 times
[00:02:26.580 --> 00:02:28.740]   and it's sweet, you know, daddy will you marry me?
[00:02:28.740 --> 00:02:30.540]   Yes baby, I'm married to mom.
[00:02:30.540 --> 00:02:33.740]   You know they proposed to Weston 17 times as well.
[00:02:33.740 --> 00:02:34.820]   And so just all of these things,
[00:02:34.820 --> 00:02:37.500]   in fact we went to the movies on Sunday
[00:02:37.500 --> 00:02:41.220]   and Finley's like, hey daddy can I wear my crown?
[00:02:41.220 --> 00:02:43.260]   I'm like sure, you know, come on princess,
[00:02:43.260 --> 00:02:45.060]   wear your crown, so she wears her crown to the movies
[00:02:45.060 --> 00:02:47.540]   and after we go to Starbucks and this lady's like,
[00:02:47.540 --> 00:02:50.100]   oh man, you look so beautiful,
[00:02:50.100 --> 00:02:51.700]   you know dressed up like a princess,
[00:02:51.700 --> 00:02:53.740]   did you go to a ball today?
[00:02:53.740 --> 00:02:56.060]   I'm like no, we went to the movies, you know,
[00:02:56.060 --> 00:02:58.100]   and so that's their world, right?
[00:02:58.100 --> 00:03:01.180]   And so for some of you, that's where it started.
[00:03:01.180 --> 00:03:03.900]   It started with Disney, Happily Ever After,
[00:03:03.900 --> 00:03:05.940]   and you've been pursuing that ever since
[00:03:05.940 --> 00:03:07.180]   and that's what your crosshairs are on,
[00:03:07.180 --> 00:03:08.420]   that's what you're looking for,
[00:03:08.420 --> 00:03:09.780]   that's where your expectations are,
[00:03:09.780 --> 00:03:11.060]   but the problem is,
[00:03:11.060 --> 00:03:15.220]   the problem is your greatest disappointments
[00:03:15.220 --> 00:03:16.660]   come from your expectations
[00:03:16.660 --> 00:03:19.500]   and that's why so many people,
[00:03:19.500 --> 00:03:24.500]   as they consider dating and marriage and relationships,
[00:03:24.500 --> 00:03:28.500]   it is riddled with disappointments,
[00:03:28.500 --> 00:03:31.660]   discouragement and despair
[00:03:31.660 --> 00:03:37.700]   and I think everybody's looking for something to hope in,
[00:03:37.700 --> 00:03:40.820]   but too many of us are hoping in fantasy
[00:03:40.820 --> 00:03:43.500]   and so today the myth is just this idea
[00:03:43.500 --> 00:03:45.740]   that marriage is for happiness.
[00:03:45.740 --> 00:03:48.660]   It's a really popular idea that you marry
[00:03:48.660 --> 00:03:53.180]   to be happy, that marriage is for happiness.
[00:03:53.180 --> 00:03:55.140]   Monica and I, I know this firsthand,
[00:03:55.140 --> 00:03:57.780]   because my wife and I, we pursued fantasy.
[00:03:57.780 --> 00:04:00.340]   Like we wanted the happily ever after story
[00:04:00.340 --> 00:04:03.580]   and I even think like for so much of our relationship,
[00:04:03.580 --> 00:04:05.660]   we actually enjoyed living in the soap opera,
[00:04:05.660 --> 00:04:07.660]   so I remember the day that she walked in,
[00:04:07.660 --> 00:04:09.660]   I was at this party in college, you know,
