
[00:00:00.000 --> 00:00:03.480]   [MUSIC PLAYING]
[00:00:03.480 --> 00:00:30.960]   [CHEERING]
[00:00:30.960 --> 00:00:31.640]   What's up, Ports?
[00:00:31.640 --> 00:00:32.400]   How we doing?
[00:00:32.400 --> 00:00:35.480]   [CHEERING]
[00:00:35.480 --> 00:00:39.080]   Greetings, Dallas.
[00:00:39.080 --> 00:00:41.120]   Greetings, Fort Worth and Houston.
[00:00:41.120 --> 00:00:43.800]   And if you're listening around the world,
[00:00:43.800 --> 00:00:45.040]   we're so glad you are.
[00:00:45.040 --> 00:00:47.000]   So excited about what God is doing
[00:00:47.000 --> 00:00:49.280]   through the lives of 20 and 30-somethings.
[00:00:49.280 --> 00:00:51.400]   I'm so excited that so many of you
[00:00:51.400 --> 00:00:54.160]   are not wasting your life chasing the American dream,
[00:00:54.160 --> 00:00:56.560]   and that we can gather like this around God's word,
[00:00:56.560 --> 00:00:59.160]   and that the Spirit of God can speak to us and change us
[00:00:59.160 --> 00:01:02.640]   and make us new and give us hope for eternity.
[00:01:02.640 --> 00:01:05.240]   And so what a blessing it is to worship with you guys.
[00:01:05.240 --> 00:01:06.160]   My name is JP.
[00:01:06.160 --> 00:01:09.320]   If you're a guest with us, it's great to meet you like this.
[00:01:09.320 --> 00:01:12.000]   And I hope to meet you afterwards face to face.
[00:01:12.000 --> 00:01:14.080]   And I'll tell you a little bit about myself.
[00:01:14.080 --> 00:01:17.320]   I have, since I was little, since I was in junior high,
[00:01:17.320 --> 00:01:20.160]   I've always loved wrestling.
[00:01:20.160 --> 00:01:21.280]   I've loved to wrestle.
[00:01:21.280 --> 00:01:23.360]   You get with your boys, like, hey, let's wrestle.
[00:01:23.360 --> 00:01:24.960]   And so I've always loved that.
[00:01:24.960 --> 00:01:29.960]   And I am a like below average wrestler at best.
[00:01:29.960 --> 00:01:33.560]   But when I came to work here at Watermark,
[00:01:33.560 --> 00:01:36.400]   we hired this guy named Brandon Slay.
[00:01:36.400 --> 00:01:38.640]   And so Brandon and I met and we became friends.
[00:01:38.640 --> 00:01:39.680]   And then we worked together here
[00:01:39.680 --> 00:01:42.480]   because Brandon had a heart for vocational ministry.
[00:01:42.480 --> 00:01:44.960]   He wanted to give his life to advancing the gospel
[00:01:44.960 --> 00:01:46.080]   and building the kingdom.
[00:01:46.080 --> 00:01:48.320]   Well, the unique thing about Brandon Slay
