
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.020]   - Love it, welcome friends in the room
[00:00:21.020 --> 00:00:23.060]   and friends in Fort Worth and in Houston
[00:00:23.060 --> 00:00:26.460]   and friends just joining us from wherever you are at.
[00:00:26.460 --> 00:00:27.300]   How y'all doing?
[00:00:28.820 --> 00:00:32.460]   What a March Madness bracket busting weekend.
[00:00:32.460 --> 00:00:35.340]   Hey, I don't know if you had a chance
[00:00:35.340 --> 00:00:37.020]   to be a part of anything related
[00:00:37.020 --> 00:00:40.240]   to the past weekend's holiday.
[00:00:40.240 --> 00:00:43.500]   Anyone celebrate, you know what holiday it was?
[00:00:43.500 --> 00:00:45.300]   St. Patrick's Day.
[00:00:45.300 --> 00:00:47.020]   What a weird holiday.
[00:00:47.020 --> 00:00:47.980]   Can I get an amen for some?
[00:00:47.980 --> 00:00:52.020]   I mean, and maybe it doesn't seem weird at all to you
[00:00:52.020 --> 00:00:54.420]   and just the green beer feels normal
[00:00:54.420 --> 00:00:56.260]   and pinching people wherever that thing comes from
[00:00:56.260 --> 00:00:58.180]   and wearing green and celebrating the Irish
[00:00:58.180 --> 00:01:01.220]   and having horrible traffic if you live anywhere
[00:01:01.220 --> 00:01:02.660]   near Greenville around here.
[00:01:02.660 --> 00:01:06.820]   But what becomes increasingly weird
[00:01:06.820 --> 00:01:11.060]   is if you compare it to the original purpose
[00:01:11.060 --> 00:01:13.740]   of that holiday, which is St. Patrick.
[00:01:13.740 --> 00:01:15.300]   And I don't know if you know the story of St. Patrick,
[00:01:15.300 --> 00:01:18.340]   but it has nothing to do with green beer
[00:01:18.340 --> 00:01:20.380]   or anything like that.
[00:01:20.380 --> 00:01:24.200]   St. Patrick was a guy who really lived a remarkable life
[00:01:24.200 --> 00:01:27.500]   that God used to transform an entire country.
[00:01:27.500 --> 00:01:32.500]   St. Patrick, or Patrick, was born around 400 years AD
[00:01:32.500 --> 00:01:33.900]   or 1600 years ago.
[00:01:33.900 --> 00:01:35.420]   He was a guy that lived, he wasn't even Irish.
[00:01:35.420 --> 00:01:39.340]   He was born in Great Britain and around the age of 40,
[00:01:39.340 --> 00:01:42.880]   he got a vision from the Lord, he would say,
[00:01:42.880 --> 00:01:45.420]   that he felt like Jesus was calling him
[00:01:45.420 --> 00:01:49.180]   to go to the nation, or to the island of Ireland.
[00:01:49.180 --> 00:01:50.020]   It wasn't even a nation at the time.
[00:01:50.020 --> 00:01:52.260]   It was just a bunch of like pagan different people groups
[00:01:52.260 --> 00:01:54.900]   running around and around 400 AD.
[00:01:54.900 --> 00:01:57.120]   And he got a vision that God wanted him to go over there
[00:01:57.120 --> 00:01:59.980]   and to share the message of Jesus with these people.
[00:01:59.980 --> 00:02:01.260]   He felt like he was called to go over there.
[00:02:01.260 --> 00:02:03.420]   And so he goes over there, and for three decades,
[00:02:03.420 --> 00:02:05.660]   he goes all throughout the nation,
[00:02:05.660 --> 00:02:08.860]   and he teaches and invites these Irish people groups,
[00:02:08.860 --> 00:02:13.040]   these pagan Irish people, to come to know the one true God
[00:02:13.040 --> 00:02:14.040]   and to come to know Jesus.
[00:02:14.040 --> 00:02:16.300]   And he leads thousands and thousands of people to Christ.
[00:02:16.300 --> 00:02:19.380]   One historian said that when he arrived in Ireland,
[00:02:19.380 --> 00:02:22.860]   he found it entirely pagan, but when he was done,
