
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.320]   - Y'all, welcome to The Porch, Dallas, Texas.
[00:00:21.320 --> 00:00:22.440]   (audience cheering)
[00:00:22.440 --> 00:00:25.080]   It's so good, it's so good to be here
[00:00:25.080 --> 00:00:26.960]   worshiping with all of you.
[00:00:26.960 --> 00:00:29.380]   And God is at work in this place, in this city.
[00:00:29.380 --> 00:00:31.900]   We've been praying all day for you,
[00:00:31.900 --> 00:00:34.560]   specifically like every seat, every row,
[00:00:34.560 --> 00:00:35.600]   you have been prayed for,
[00:00:35.600 --> 00:00:38.320]   we've been asking God to move in power.
[00:00:38.320 --> 00:00:40.160]   And there's others that we wanna acknowledge too
[00:00:40.160 --> 00:00:41.200]   as I look into these cameras
[00:00:41.200 --> 00:00:43.480]   because all across the nation,
[00:00:43.480 --> 00:00:45.680]   there are people gathered, young adults,
[00:00:45.680 --> 00:00:48.520]   but right now, tonight, we wanna recognize Fort Worth
[00:00:48.520 --> 00:00:50.800]   and Indianapolis and where else?
[00:00:50.800 --> 00:00:51.880]   Somewhere else, where else?
[00:00:51.880 --> 00:00:52.840]   Remind me.
[00:00:52.840 --> 00:00:55.080]   Tulsa, that's right, Tulsa, Oklahoma.
[00:00:55.080 --> 00:00:57.760]   Dude, so welcome Porch Live locations,
[00:00:57.760 --> 00:01:00.060]   those three and everyone else.
[00:01:00.060 --> 00:01:01.460]   And I'm thankful to be with you.
[00:01:01.460 --> 00:01:03.520]   My name is John, I'm one of the teaching pastors
[00:01:03.520 --> 00:01:05.220]   here at the church.
[00:01:05.220 --> 00:01:06.780]   And I wanna tell you about a time
[00:01:06.780 --> 00:01:08.540]   and I want you to know up front too,
[00:01:08.540 --> 00:01:13.000]   I've like felt like I'm on the verge of crying all day.
[00:01:13.000 --> 00:01:15.700]   I think because of this message
[00:01:15.700 --> 00:01:17.620]   that I believe the Lord has laid on my heart.
[00:01:17.620 --> 00:01:20.620]   And so I was sitting across from my grandfather,
[00:01:20.620 --> 00:01:22.220]   technically, he was my grandfather-in-law,
[00:01:22.220 --> 00:01:24.720]   my wife, Laura, her grandfather.
[00:01:25.660 --> 00:01:29.020]   We were at my in-law's ranch and he was there
