
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:21.400]   - Well, what's up Porch fam?
[00:00:21.400 --> 00:00:25.160]   Y'all, I wanted to let you know how excited I am
[00:00:25.160 --> 00:00:27.000]   for tonight's message.
[00:00:27.000 --> 00:00:30.880]   Y'all, I get the joy in introducing our guest speaker
[00:00:30.880 --> 00:00:32.000]   for the night.
[00:00:32.000 --> 00:00:35.760]   He comes from Southern Seminary as a former professor.
[00:00:35.760 --> 00:00:40.120]   Y'all, he has his PhD in theology and in the New Testament.
[00:00:40.120 --> 00:00:43.280]   He's our very own senior director of equipping
[00:00:43.280 --> 00:00:44.800]   here at Watermark.
[00:00:44.800 --> 00:00:47.200]   And lastly, y'all, he was my teacher
[00:00:47.200 --> 00:00:48.780]   in the Watermark Institute,
[00:00:48.780 --> 00:00:52.120]   which is our 10 month discipleship program.
[00:00:52.120 --> 00:00:56.360]   And a big part of that program is academic level training.
[00:00:56.360 --> 00:01:00.040]   And so y'all, we are in for a treat, let me tell you.
[00:01:00.040 --> 00:01:04.200]   So Porch, join me in encouraging and welcoming
[00:01:04.200 --> 00:01:07.560]   to the stage, Dr. Orrin Martin.
[00:01:07.560 --> 00:01:10.560]   (audience cheering)
[00:01:10.560 --> 00:01:18.960]   - Well, good evening Porch.
[00:01:18.960 --> 00:01:19.880]   Is that how you say it?
[00:01:19.880 --> 00:01:20.700]   Porch.
[00:01:20.700 --> 00:01:23.640]   Young adults, Porch Live, if you're joining us,
[00:01:23.640 --> 00:01:26.600]   I'm so glad that you are.
[00:01:26.600 --> 00:01:27.440]   If you have a Bible,
[00:01:27.440 --> 00:01:30.000]   please turn in them to Ephesians chapter one.
[00:01:30.000 --> 00:01:34.880]   If you're new to the Bible,
[00:01:34.880 --> 00:01:39.320]   that's about two thirds, three quarters of the way in.
[00:01:39.320 --> 00:01:41.640]   If you get to the gospels, Matthew, Mark, Luke, John.
[00:01:41.640 --> 00:01:43.960]   If you get to Acts, keep going, a couple more books.
[00:01:43.960 --> 00:01:44.800]   It's Ephesians.
[00:01:44.800 --> 00:01:48.320]   If you get to like Hebrews and Revelation, that's too far.
[00:01:48.320 --> 00:01:51.760]   If you have a Bible like mine, it's page 976.
[00:01:51.760 --> 00:01:54.780]   If you don't, you are out of luck, right?
[00:01:54.780 --> 00:01:58.600]   I do want to thank, man, just the Porch team
[00:01:58.600 --> 00:01:59.720]   for inviting me to speak.
[00:01:59.720 --> 00:02:01.320]   I'm so honored.
[00:02:01.320 --> 00:02:05.100]   I can't even tell you how I felt singing
[00:02:05.100 --> 00:02:06.800]   with you all tonight,
[00:02:06.800 --> 00:02:09.360]   because I just kept thinking about, Lord,
[00:02:09.360 --> 00:02:14.360]   if you set on fire, these people here tonight in this room
[00:02:14.360 --> 00:02:17.240]   and Porch Live and all those locations,
[00:02:17.240 --> 00:02:19.860]   if there are people who are fully surrendered
[00:02:19.860 --> 00:02:23.520]   to Jesus Christ and the life that he provides,
[00:02:23.520 --> 00:02:26.080]   what could happen?
[00:02:26.080 --> 00:02:30.240]   Imagine the nations might know and be glad in Christ.
[00:02:30.240 --> 00:02:31.940]   So it is a joy to be with you all.
[00:02:31.940 --> 00:02:36.040]   Let me pray for us and we can jump in.
[00:02:36.040 --> 00:02:38.520]   Lord, in your words, Psalm 121 says,
[00:02:38.520 --> 00:02:45.000]   when I look and lift my eyes to the hills,
[00:02:45.000 --> 00:02:46.200]   where does my help come?
[00:02:49.020 --> 00:02:50.180]   Maybe there are people in here tonight
[00:02:50.180 --> 00:02:52.580]   who when they look around, all they see is hills.
[00:02:52.580 --> 00:02:55.540]   They can't see past their circumstances.
[00:02:55.540 --> 00:02:58.300]   They can't see past conflict in their life,
[00:02:58.300 --> 00:03:01.420]   brokenness, addictions,
[00:03:01.420 --> 00:03:07.420]   depression, anxiety.
[00:03:07.420 --> 00:03:10.220]   But Lord, thank you for the psalmist who says,
[00:03:10.220 --> 00:03:12.420]   when we look to the hills, where do we look?
[00:03:12.420 --> 00:03:15.600]   We look to you, our God.
