
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:18.560]   All right, what's up everybody in the room?
[00:00:18.560 --> 00:00:21.120]   Everybody tuning in wherever you're coming in from.
[00:00:21.120 --> 00:00:24.920]   Porch Live locations, Porch Boise, Porch Indy,
[00:00:24.920 --> 00:00:28.320]   Porch Scottsdale, Tulsa, North Houston,
[00:00:28.320 --> 00:00:31.120]   Cedar Rapids, Iowa, wherever you are listening,
[00:00:31.120 --> 00:00:33.200]   Des Moines, wherever you are tuning in from,
[00:00:33.200 --> 00:00:35.840]   we are continuing this series on Ephesians
[00:00:35.840 --> 00:00:40.840]   and looking at this book written by the Apostle Paul
[00:00:40.840 --> 00:00:47.440]   that lays out the Christian life and the new you.
[00:00:47.440 --> 00:00:51.420]   When I was in college at Texas A&M,
[00:00:51.420 --> 00:00:56.200]   which is apparently where everyone else
[00:00:56.200 --> 00:00:58.040]   was in college in here,
[00:00:58.040 --> 00:01:02.560]   I had a chance to do track and field there.
[00:01:02.560 --> 00:01:07.560]   And while I was there, I just was introduced to this team
[00:01:07.560 --> 00:01:11.760]   that I would be a part of, and I like threw the javelin,
[00:01:11.760 --> 00:01:14.120]   which is the least impressive of any sport that exists.
[00:01:14.120 --> 00:01:15.800]   It's like you're throwing a spear and nobody does it,
[00:01:15.800 --> 00:01:16.880]   so there's no competition,
[00:01:16.880 --> 00:01:18.120]   so let's just get that out of the way.
[00:01:18.120 --> 00:01:22.160]   But point being, you would have your entire world
[00:01:22.160 --> 00:01:23.920]   was around this team.
[00:01:23.920 --> 00:01:26.700]   So where you would eat would be with all the other teammates
[00:01:26.700 --> 00:01:28.080]   that you would have and where you would sleep
[00:01:28.080 --> 00:01:29.280]   and the dorms that they would put you in
[00:01:29.280 --> 00:01:33.080]   would be with all the other track teammates
[00:01:33.080 --> 00:01:35.080]   that were a part of your team.
[00:01:35.080 --> 00:01:36.600]   And it was a really interesting group
[00:01:36.600 --> 00:01:39.400]   because if you have seen a track and field team,
[00:01:39.400 --> 00:01:41.680]   you know that because of the different events
[00:01:41.680 --> 00:01:43.280]   that are involved,
[00:01:43.280 --> 00:01:47.800]   that you have a really diverse group of people.
[00:01:47.800 --> 00:01:51.880]   Like you have a guy who is like 100 pounds soaking wet
[00:01:51.880 --> 00:01:55.480]   who runs the mile and he can just run with incredible speed
[00:01:55.480 --> 00:01:57.660]   and then he would be sitting at the dinner table
[00:01:57.660 --> 00:02:01.400]   when we'd all be eating next to a 300 pound shot put thrower
[00:02:01.400 --> 00:02:04.060]   that looked like he'd eaten three of those guys.
[00:02:04.060 --> 00:02:06.300]   And then you would have this guy,
[00:02:06.300 --> 00:02:07.180]   I mean, there was a guy,
[00:02:07.180 --> 00:02:09.220]   most athletic person I've ever met in my life.
[00:02:09.220 --> 00:02:10.060]   His name was Tyler.
[00:02:10.060 --> 00:02:11.540]   He was a shot put thrower.
[00:02:11.540 --> 00:02:13.180]   The guys, this will mean something to you.
[00:02:13.180 --> 00:02:14.700]   Girls, you probably won't care.
[00:02:14.700 --> 00:02:16.420]   He ran a four, five and a 40.
[00:02:16.420 --> 00:02:19.460]   He was six foot seven, 280 pounds.
[00:02:19.460 --> 00:02:21.700]   He was recruited by the US bobsled team
[00:02:21.700 --> 00:02:24.260]   because he was so heavy and so fast.
[00:02:24.260 --> 00:02:25.380]   It was just unbelievable.
[00:02:25.380 --> 00:02:28.560]   And then you had next to him was this five eight,
[00:02:28.560 --> 00:02:29.760]   a guy named Fabrice.
[00:02:29.760 --> 00:02:30.640]   How cool is that name?
[00:02:30.640 --> 00:02:31.580]   Fabrice.
[00:02:31.580 --> 00:02:35.580]   And he was a long jumper that was like 110 pounds,
[00:02:35.580 --> 00:02:39.380]   but he could just fly and ended up going to the Olympics
[00:02:39.380 --> 00:02:40.880]   for doing long jump.
[00:02:40.880 --> 00:02:42.780]   And you just had this group of people,
[00:02:42.780 --> 00:02:44.760]   each with very different gifts
[00:02:44.760 --> 00:02:46.520]   and everybody stayed in their lane.
[00:02:46.520 --> 00:02:48.760]   In other words, the 300 pound shot put thrower
[00:02:48.760 --> 00:02:49.600]   was not like, you know what?
[00:02:49.600 --> 00:02:50.720]   I think I'm gonna go for the mile today.
[00:02:50.720 --> 00:02:51.680]   Let's give that a shot.
[00:02:51.680 --> 00:02:54.400]   He knew I'm here to throw a big metal rock
[00:02:54.400 --> 00:02:55.240]   as far as possible.
[00:02:55.240 --> 00:02:58.080]   And then the guy who was running the mile
[00:02:58.080 --> 00:03:00.360]   knew that his role was not to try to jump over something
[00:03:00.360 --> 00:03:01.320]   or throw something.
[00:03:01.320 --> 00:03:03.840]   It was to run the mile.
[00:03:03.840 --> 00:03:06.920]   And the only way that our team would be successful
[00:03:06.920 --> 00:03:11.740]   is by working together and by each playing our part
[00:03:11.740 --> 00:03:13.480]   based on the gifting and ability
[00:03:13.480 --> 00:03:15.120]   that we brought to the table.
[00:03:15.120 --> 00:03:17.680]   Now, what does that have to do with the book of Ephesians?
[00:03:17.680 --> 00:03:18.880]   Well, tonight we're gonna look at a passage
[00:03:18.880 --> 00:03:20.000]   in Ephesians chapter four,
[00:03:20.000 --> 00:03:21.320]   where the apostle Paul is gonna say,
[00:03:21.320 --> 00:03:25.640]   if you want to experience and maximize
[00:03:25.640 --> 00:03:28.440]   all that God wants to do through your life,
[00:03:28.440 --> 00:03:30.980]   it's gonna involve you working
[00:03:30.980 --> 00:03:33.640]   and being a part of something with others,
[00:03:33.640 --> 00:03:38.040]   just like a team requires teammates working together.
[00:03:38.040 --> 00:03:41.020]   And it's gonna involve you contributing
[00:03:41.020 --> 00:03:45.500]   and playing your specific part.
[00:03:45.500 --> 00:03:48.960]   Just like a team in track has to work together
[00:03:48.960 --> 00:03:51.680]   in order to be successful and each play their role
[00:03:51.680 --> 00:03:54.680]   and each work together, so it is with the body of Christ.
[00:03:54.680 --> 00:03:57.120]   And what Paul's gonna lay out in these three ideas,
[00:03:57.120 --> 00:03:59.840]   we're gonna look at Ephesians chapter four,
[00:03:59.840 --> 00:04:04.640]   is really the recipe for how people grow in their faith.
[00:04:04.640 --> 00:04:06.200]   In other words, if you have been growing
[00:04:06.200 --> 00:04:08.120]   and experiencing spiritual growth in your life,
[00:04:08.120 --> 00:04:09.320]   it's directly a result
[00:04:09.320 --> 00:04:10.800]   of what Paul's gonna talk about here.
[00:04:10.800 --> 00:04:12.500]   And the flip side is also true.
[00:04:12.500 --> 00:04:14.840]   If you have been, maybe you trusted Christ at an early age
[00:04:14.840 --> 00:04:16.440]   and you've been around, but let's be honest,
[00:04:16.440 --> 00:04:20.080]   you've grown in years, but you haven't grown in your faith.
[00:04:20.080 --> 00:04:23.100]   And it's because of not applying
[00:04:23.100 --> 00:04:25.800]   and doing what Paul is gonna write
[00:04:25.800 --> 00:04:28.140]   to the church in Ephesus.
[00:04:28.140 --> 00:04:33.140]   This simple truth is one that has the potential
[00:04:33.140 --> 00:04:37.720]   to change the course and trajectory of your life.
[00:04:37.720 --> 00:04:41.360]   It has the potential and will, not just have the potential,
[00:04:41.360 --> 00:04:45.180]   it will shape the future you're gonna have,
[00:04:45.180 --> 00:04:47.520]   because it involves you being connected together
[00:04:47.520 --> 00:04:50.320]   and just like a track athlete working with a team,
[00:04:50.320 --> 00:04:53.640]   the body of Christ is to be in relationship with one another
[00:04:53.640 --> 00:04:57.080]   and in particular ways in order
[00:04:57.080 --> 00:04:58.840]   to be everything that God wants for you
[00:04:58.840 --> 00:05:02.520]   and everything that God wants to do through your life.
[00:05:02.520 --> 00:05:04.280]   And so we're gonna look in Ephesians chapter four,
[00:05:04.280 --> 00:05:06.560]   verse one through 16.
[00:05:06.560 --> 00:05:07.880]   I'm gonna start, I'm gonna read through it.
[00:05:07.880 --> 00:05:09.120]   If you've just joined us,
[00:05:09.120 --> 00:05:10.620]   we've been walking through the church
[00:05:10.620 --> 00:05:12.360]   of this letter to the church in Ephesus.
[00:05:12.360 --> 00:05:15.280]   Ephesus was a port city in modern day Turkey.
[00:05:15.280 --> 00:05:17.100]   You could go there today, it's beautiful,
[00:05:17.100 --> 00:05:20.100]   it has the climate of LA, it was a very wealthy city.
[00:05:20.100 --> 00:05:22.900]   It had incredible blue water right in front of it.
[00:05:22.900 --> 00:05:25.100]   It was a place where people wanted to live,
[00:05:25.100 --> 00:05:30.100]   incredibly influential city, and Paul loved this city.
[00:05:30.100 --> 00:05:33.500]   And so he spent as much time in that city
[00:05:33.500 --> 00:05:35.700]   as almost any other church that he worked with.
[00:05:35.700 --> 00:05:39.220]   And he's sitting in a prison cell around 60 AD,
