
[00:00:00.000 --> 00:00:02.420]   (soft music)
[00:00:02.420 --> 00:00:27.940]   - What's up guys?
[00:00:27.940 --> 00:00:28.780]   How we doing?
[00:00:28.780 --> 00:00:29.600]   (audience cheering)
[00:00:29.600 --> 00:00:30.440]   Come on.
[00:00:30.440 --> 00:00:31.760]   (audience cheering)
[00:00:31.760 --> 00:00:35.240]   It's good to be with you guys here in Dallas, Fort Worth.
[00:00:35.240 --> 00:00:38.580]   We're glad you're tuning in and those listening around.
[00:00:38.580 --> 00:00:41.260]   I'm gonna start with a reading from the scriptures,
[00:00:41.260 --> 00:00:43.640]   if you will, the Jesus Storybook Bible.
[00:00:43.640 --> 00:00:48.160]   Have you ever needed just to be reminded that God loves you?
[00:00:48.160 --> 00:00:50.280]   Yeah, good.
[00:00:50.280 --> 00:00:54.860]   And so, there was this time, there was this week,
[00:00:54.860 --> 00:00:56.000]   there was a tough week.
[00:00:56.000 --> 00:00:59.220]   I was teaching on a Sunday.
[00:00:59.220 --> 00:01:01.760]   I was looking for an illustration, I couldn't find it.
[00:01:01.760 --> 00:01:04.840]   I was beginning to get angry with God
[00:01:04.840 --> 00:01:05.960]   that he wouldn't give it to me.
[00:01:05.960 --> 00:01:07.840]   This is kind of like if you're in sales, you know,
[00:01:07.840 --> 00:01:09.120]   and you're not getting the deal,
[00:01:09.120 --> 00:01:13.280]   or if things aren't going your way at work as a preacher,
[00:01:13.280 --> 00:01:15.760]   you know, it's like, God, I need this illustration.
[00:01:15.760 --> 00:01:19.020]   And it's Saturday evening and I don't have it yet.
[00:01:19.020 --> 00:01:23.360]   And so, I'm tucking my girls, Presley and Finley, in bed
[00:01:23.360 --> 00:01:27.320]   and I'm reading them a story from here, but I'm distracted.
[00:01:27.320 --> 00:01:29.300]   If I'm honest with you, to be transparent,
[00:01:29.300 --> 00:01:30.740]   in the moment I was really distracted,
[00:01:30.740 --> 00:01:31.820]   my mind was just spinning like,
[00:01:31.820 --> 00:01:33.980]   God, I need this illustration, I need this illustration.
[00:01:33.980 --> 00:01:35.820]   So, I'm reading this and we're just moving
[00:01:35.820 --> 00:01:38.280]   through the Jesus Storybook Bible we had just started over.
[00:01:38.280 --> 00:01:40.900]   And so, I'm in Genesis six through nine.
[00:01:40.900 --> 00:01:43.580]   It says, "Time passed and many people filled the earth.
[00:01:43.580 --> 00:01:45.760]   "Everyone everywhere had forgotten about God
[00:01:45.760 --> 00:01:48.160]   "and were only doing bad things all the time.
[00:01:48.160 --> 00:01:49.780]   "God's heart was filled with pain
[00:01:49.780 --> 00:01:52.200]   "when he saw what had happened to the world he loved.
[00:01:52.200 --> 00:01:55.000]   "Everywhere was disease and death and destruction,
[00:01:55.000 --> 00:01:57.360]   "all the things God hates most.
[00:01:57.360 --> 00:02:01.180]   "Now, Noah was God's friend, which was odd in those days
[00:02:01.180 --> 00:02:03.240]   "because no one else was.
[00:02:03.240 --> 00:02:05.480]   "Noah listened to God, he talked to God.
[00:02:05.480 --> 00:02:06.860]   "He just loved being with God
[00:02:06.860 --> 00:02:09.120]   "like you do with your best friend.
[00:02:09.120 --> 00:02:12.360]   "Noah, God said, things have gone wrong.
[00:02:12.360 --> 00:02:15.260]   "People have filled my world with hate instead of love.
[00:02:15.260 --> 00:02:18.400]   "They are destroying themselves and each other and my world.
[00:02:18.400 --> 00:02:19.960]   "I must stop them.
[00:02:19.960 --> 00:02:23.480]   "First, we'll build an ark."
[00:02:24.660 --> 00:02:26.420]   And I'll tell you the story tonight,
