
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:13.500]   - How we doing, Ports?
[00:00:13.500 --> 00:00:15.000]   (congregation cheering)
[00:00:15.000 --> 00:00:15.960]   Come on, come on.
[00:00:15.960 --> 00:00:19.000]   Continuing our Vice and Virtue series.
[00:00:19.000 --> 00:00:21.680]   I wanna start by just kind of flashing back
[00:00:21.680 --> 00:00:25.120]   to my life before Christ, BC days.
[00:00:25.120 --> 00:00:27.560]   I'm here in Dallas, Texas.
[00:00:27.560 --> 00:00:30.320]   I'm not walking with Jesus out of college.
[00:00:30.320 --> 00:00:33.400]   And every Thursday, Friday and Saturday night
[00:00:33.400 --> 00:00:35.960]   was spent at a bar or a club
[00:00:35.960 --> 00:00:38.640]   and really one particular club that we would always go to.
[00:00:38.640 --> 00:00:40.920]   So I moved five times all within one mile
[00:00:40.920 --> 00:00:42.120]   of lower Greenville.
[00:00:42.120 --> 00:00:45.520]   And so that's kind of was the uptown of that day,
[00:00:45.520 --> 00:00:48.160]   the West 7th, the Baker Street in Houston.
[00:00:48.160 --> 00:00:51.120]   It was just, it was the place where you would party.
[00:00:51.120 --> 00:00:53.680]   And so we would go to this particular place all the time.
[00:00:53.680 --> 00:00:56.760]   And on one Friday night, I'm there.
[00:00:56.760 --> 00:01:00.200]   And here's what would happen is we'd start at the apartment
[00:01:00.200 --> 00:01:02.120]   and with the tequila shots.
[00:01:02.120 --> 00:01:05.040]   And then from there, we would move to beer
[00:01:05.040 --> 00:01:06.480]   and then we'd go to the club.
[00:01:06.480 --> 00:01:07.960]   And that's when we'd open the bar tab
[00:01:07.960 --> 00:01:09.720]   and start with the mixed drinks
[00:01:09.720 --> 00:01:12.520]   because I would dance better when I was drunk,
[00:01:12.520 --> 00:01:15.120]   or at least I would think I'd dance better
[00:01:15.120 --> 00:01:16.280]   when I was drunk, you know?
[00:01:16.280 --> 00:01:19.280]   And so anyways, we're there,
[00:01:19.280 --> 00:01:21.800]   I'm moving my way to the dance floor.
[00:01:21.800 --> 00:01:24.440]   And so dancing, having a good time,
