
[00:00:00.000 --> 00:00:02.580]   (upbeat music)
[00:00:02.580 --> 00:00:25.800]   - All right, well, welcome everybody in the room,
[00:00:25.800 --> 00:00:27.460]   everybody tuning in online,
[00:00:27.460 --> 00:00:31.120]   Ports Austin, Ports Boise, Ports Tulsa,
[00:00:31.120 --> 00:00:34.000]   Ports North Houston, Ports Scottsdale,
[00:00:34.000 --> 00:00:35.500]   all the different Ports lot locations,
[00:00:35.500 --> 00:00:39.200]   we're continuing this series on God,
[00:00:39.200 --> 00:00:44.200]   where we are looking at stories from the book of Daniel.
[00:00:44.200 --> 00:00:47.600]   Let me start by giving a little vision into my world.
[00:00:47.600 --> 00:00:52.020]   In December, my wife and I moved our two oldest kids,
[00:00:52.020 --> 00:00:53.860]   our son and daughter, into the same room,
[00:00:53.860 --> 00:00:56.320]   put them in a bunk bed, here's a picture of them,
[00:00:56.320 --> 00:00:57.920]   just chilling, loving life,
[00:00:57.920 --> 00:00:59.980]   can't believe we get to sleep together,
[00:00:59.980 --> 00:01:02.940]   got my princess cup and everything,
[00:01:02.940 --> 00:01:04.980]   and it was awesome, we combined bedtimes,
[00:01:04.980 --> 00:01:08.540]   which allowed you to put them both down at the same time,
[00:01:08.540 --> 00:01:12.480]   but shortly after, they began staying in the same room,
[00:01:12.480 --> 00:01:15.660]   my son, the boy on top,
[00:01:15.660 --> 00:01:17.820]   started having what's called night terrors.
[00:01:17.820 --> 00:01:20.020]   Now just a heads up, someday you may have kids,
[00:01:20.020 --> 00:01:22.060]   this is not a nightmare, this is a night terror.
[00:01:22.060 --> 00:01:22.900]   What's the difference?
[00:01:22.900 --> 00:01:26.360]   A night terror happens about 45 minutes after you go to bed,
[00:01:26.360 --> 00:01:28.520]   nightmare happens sometime in the middle of the night,
[00:01:28.520 --> 00:01:29.840]   I don't know, I don't make this stuff up,
[00:01:29.840 --> 00:01:32.680]   but anyways, he begins to have these night terrors,
[00:01:32.680 --> 00:01:35.640]   and we begin to try to figure out what's happening,
[00:01:35.640 --> 00:01:37.540]   like a night terror where he would just wake up,
[00:01:37.540 --> 00:01:39.260]   and it's not like just a nightmare where you wake up
[00:01:39.260 --> 00:01:43.240]   and you're like still in the sleep mode,
[00:01:43.240 --> 00:01:46.440]   so he's screaming, which means he's waking up his sister
[00:01:46.440 --> 00:01:48.680]   every single night, just some form of torture,
[00:01:48.680 --> 00:01:51.060]   45 minutes into falling asleep,
[00:01:51.060 --> 00:01:53.560]   and my wife and I begin to go, what is causing this?
[00:01:53.560 --> 00:01:54.740]   Is it something he ate?
[00:01:54.740 --> 00:01:56.680]   Is it because at first we thought it was,
[00:01:56.680 --> 00:01:57.760]   we watched The Lion King,
[00:01:57.760 --> 00:02:00.280]   I knew I should have fast forwarded on a part with Scar,
[00:02:00.280 --> 00:02:02.700]   and he's having night terrors now,
[00:02:02.700 --> 00:02:05.440]   and then eventually we begin to go,
[00:02:05.440 --> 00:02:06.900]   man, is it something he's eating?
[00:02:06.900 --> 00:02:10.200]   Is it the time, maybe we should wake him up 45 minutes in,
[00:02:10.200 --> 00:02:11.360]   and then that'll avoid it.
[00:02:11.360 --> 00:02:14.280]   Nope, it just delayed the night terror from happening,
[00:02:14.280 --> 00:02:16.120]   so we begin to just look for solutions,
