
[00:00:00.000 --> 00:00:24.480]   [MUSIC PLAYING]
[00:00:24.480 --> 00:00:26.080]   Happy Valentine's Day.
[00:00:26.080 --> 00:00:30.480]   [CHEERING]
[00:00:30.480 --> 00:00:31.480]   This is lame, man.
[00:00:31.480 --> 00:00:34.200]   [LAUGHTER]
[00:00:34.200 --> 00:00:35.280]   Happy Valentine's Day.
[00:00:35.280 --> 00:00:37.200]   [CHEERING]
[00:00:37.200 --> 00:00:38.040]   Come on.
[00:00:38.040 --> 00:00:39.240]   Come on.
[00:00:39.240 --> 00:00:40.080]   Hey, we love you.
[00:00:40.080 --> 00:00:43.040]   We love you, Fort Worth and Houston and anybody else
[00:00:43.040 --> 00:00:46.520]   driving down the road, spending their Valentine's Day with us
[00:00:46.520 --> 00:00:48.560]   here at the porch.
[00:00:48.560 --> 00:00:53.080]   Man, if you do not like photos of couples,
[00:00:53.080 --> 00:00:55.000]   I hope you stayed off Instagram today, man.
[00:00:55.000 --> 00:00:56.040]   [LAUGHTER]
[00:00:56.040 --> 00:00:57.720]   It was like an overload.
[00:00:57.720 --> 00:00:58.240]   Yeah.
[00:00:58.240 --> 00:00:59.560]   I mean, it was--
[00:00:59.560 --> 00:01:01.200]   even I was a little grossed out by it.
[00:01:01.200 --> 00:01:03.280]   I was like, I'm not going to fall into that trap.
[00:01:03.280 --> 00:01:04.600]   It was everywhere.
[00:01:04.600 --> 00:01:09.040]   And man, this day, it can serve as a reminder,
[00:01:09.040 --> 00:01:11.360]   as an incredible blessing to some for the relationship
[00:01:11.360 --> 00:01:14.800]   that we have, and for others, it can just kind of be this heavy,
[00:01:14.800 --> 00:01:16.520]   I hate it, and it keeps coming back around
[00:01:16.520 --> 00:01:17.920]   and reminds me that I'm single and don't even
[00:01:17.920 --> 00:01:19.920]   have a prospect, and I hope it never comes again.
[00:01:19.920 --> 00:01:23.600]   So I don't know where you're at, but I'm glad you're here.
[00:01:23.600 --> 00:01:24.520]   I'm glad you're here.
[00:01:24.520 --> 00:01:25.600]   And so let me pray for us.
[00:01:25.600 --> 00:01:30.080]   I know John just did, but we need extra prayer tonight.
[00:01:30.080 --> 00:01:33.200]   Father, inform our hearts tonight.
[00:01:33.200 --> 00:01:36.800]   As we dive into a topic that is so relevant to so many of us
[00:01:36.800 --> 00:01:41.360]   and has impacted so many of our lives,
[00:01:41.360 --> 00:01:44.160]   Lord, would you please speak to us from the scriptures?
[00:01:44.160 --> 00:01:48.440]   Would you please undo what culture has done
[00:01:48.440 --> 00:01:51.000]   in our hearts and our minds?
[00:01:51.000 --> 00:01:54.280]   And would you give us a biblical worldview of dating,
[00:01:54.280 --> 00:01:57.320]   and marriage, and relationships, and what
[00:01:57.320 --> 00:01:58.440]   you would have us do?
[00:01:58.440 --> 00:02:01.640]   And would you just kind of remove the cynicism,
[00:02:01.640 --> 00:02:05.360]   the any callous nature of our hearts,
[00:02:05.360 --> 00:02:08.080]   and opinions, and predispositions?
[00:02:08.080 --> 00:02:11.240]   Would you just kind of level the playing field as we dive in?
[00:02:11.240 --> 00:02:14.120]   Protect them from my opinion, God.
[00:02:14.120 --> 00:02:16.760]   And would your Holy Spirit supernaturally
[00:02:16.760 --> 00:02:19.720]   move through these words and this ancient story
[00:02:19.720 --> 00:02:24.040]   to show us what you value and what you desire from us
[00:02:24.040 --> 00:02:27.200]   in Jesus' name, amen.
[00:02:27.200 --> 00:02:28.360]   Amen.
[00:02:28.360 --> 00:02:32.400]   When my wife and my family, we moved into a house,
[00:02:32.400 --> 00:02:34.200]   we actually had the opportunity to build a house,
[00:02:34.200 --> 00:02:36.000]   we moved into a new neighborhood.
[00:02:36.000 --> 00:02:37.680]   And so that meant new neighbors.
[00:02:37.680 --> 00:02:40.120]   And my neighbor lady across the street,
[00:02:40.120 --> 00:02:42.680]   directly across the street from my house,
[00:02:42.680 --> 00:02:44.400]   she was always in her yard.
[00:02:44.400 --> 00:02:47.880]   And so she was a divorced empty nester,
[00:02:47.880 --> 00:02:49.640]   and she had a full-time job,
[00:02:49.640 --> 00:02:51.600]   but whenever she would get home about five o'clock,
[00:02:51.600 --> 00:02:53.640]   from five o'clock to sunset,
[00:02:53.640 --> 00:02:56.440]   she was working in her flower beds.
[00:02:56.440 --> 00:02:58.520]   And there was no flowers there,
[00:02:58.520 --> 00:02:59.920]   she was just kind of prepping the beds.
[00:02:59.920 --> 00:03:01.760]   And I watched as the months rolled by,
[00:03:01.760 --> 00:03:05.120]   she would bring in this organic soil and reshape the beds.
[00:03:05.120 --> 00:03:07.240]   And then a few months later,
[00:03:07.240 --> 00:03:10.760]   I saw these incredible plants begin to grow.
[00:03:10.760 --> 00:03:13.080]   And then when spring hit,
[00:03:13.080 --> 00:03:14.960]   there's no exaggeration in the story,
[00:03:14.960 --> 00:03:18.280]   I mean, it just exploded with roses.
[00:03:18.280 --> 00:03:22.840]   I'm talking hundreds, maybe thousands of roses,
[00:03:22.840 --> 00:03:26.400]   so much so that every single person
[00:03:26.400 --> 00:03:28.800]   that came to see us would comment,
[00:03:28.800 --> 00:03:29.700]   they'd walk in our house,
[00:03:29.700 --> 00:03:31.600]   anybody that came to our house for the first time,
[00:03:31.600 --> 00:03:34.440]   they would say, "Wow, did you see that rose garden
[00:03:34.440 --> 00:03:35.280]   "across the street?"
[00:03:35.280 --> 00:03:36.200]   I'm like, "How could I miss it?"
[00:03:36.200 --> 00:03:37.520]   Yeah, it's like right there every time.
[00:03:37.520 --> 00:03:39.240]   It was like, when I'd sit at the sink,
[00:03:39.240 --> 00:03:40.080]   I'd look through the windows
[00:03:40.080 --> 00:03:43.080]   and it was just this explosion of bright red.
[00:03:43.080 --> 00:03:46.920]   And they grew up to about half the height of her house,
[00:03:46.920 --> 00:03:48.080]   and it was just beautiful.
[00:03:48.080 --> 00:03:48.920]   It was breathtaking.
[00:03:48.920 --> 00:03:52.520]   I'd watch cars drive by and slow down in front of her house
[00:03:52.520 --> 00:03:53.800]   because of these roses.
[00:03:53.800 --> 00:03:56.120]   And she would spend all weekend out there.
[00:03:56.120 --> 00:03:57.400]   She'd have these pruning shears.
[00:03:57.400 --> 00:03:59.200]   She was always, she'd wear these knee pads,
[00:03:59.200 --> 00:04:02.240]   and she was just out there constantly working.
[00:04:02.240 --> 00:04:04.800]   If she was home, she was outside.
[00:04:04.800 --> 00:04:07.000]   If she was at home and the sun was up,
[00:04:07.000 --> 00:04:11.680]   she was outside working on this rose garden.
[00:04:11.680 --> 00:04:15.280]   And so she was relocated through her work
[00:04:15.280 --> 00:04:16.920]   and had to move to Atlanta.
[00:04:16.920 --> 00:04:19.720]   And so I watched her put her house for sale.
[00:04:19.720 --> 00:04:22.720]   I watched people begin to view the house
[00:04:22.720 --> 00:04:25.560]   and everybody would stop and they'd walk around
[00:04:25.560 --> 00:04:27.840]   and just kind of blown away by the rose garden.
[00:04:27.840 --> 00:04:29.680]   It didn't take the house long to sell.
[00:04:29.680 --> 00:04:32.120]   In about a week, had a contract on it
[00:04:32.120 --> 00:04:33.960]   because again, the rose garden.
[00:04:33.960 --> 00:04:36.760]   And a newly married couple moved in.
[00:04:36.760 --> 00:04:39.280]   And so they purchased the home, they moved in,
[00:04:39.280 --> 00:04:42.180]   and loved the roses obviously.
[00:04:42.180 --> 00:04:45.200]   But their newly married couple both had jobs, very busy.
[00:04:45.200 --> 00:04:47.560]   And I watched as the months rolled by,
[00:04:47.560 --> 00:04:51.200]   the roses began to get neglected, to be neglected.
[00:04:51.200 --> 00:04:54.480]   And lo and behold, started to wither and die.
[00:04:54.480 --> 00:04:56.220]   Weeds crept into the beds.
[00:04:56.220 --> 00:05:00.040]   And that which was beautiful was no longer.
[00:05:00.040 --> 00:05:02.740]   Because the beauty took work.
[00:05:02.740 --> 00:05:05.760]   The beauty took preparation.
[00:05:05.760 --> 00:05:07.300]   The beauty took forethought.
[00:05:07.300 --> 00:05:10.720]   The beauty took prioritizing things
[00:05:10.720 --> 00:05:15.580]   that some people don't have time to prioritize
[00:05:15.580 --> 00:05:18.640]   or desire to prioritize.
[00:05:18.640 --> 00:05:21.880]   And so that which was beautiful withered and died.
[00:05:21.880 --> 00:05:24.020]   And in the same way, everyone here,
[00:05:24.020 --> 00:05:26.120]   the vast majority of you,
[00:05:26.120 --> 00:05:27.600]   that's who I'm gonna speak to tonight.
[00:05:27.600 --> 00:05:28.960]   If you're here and you don't wanna be married,
[00:05:28.960 --> 00:05:30.260]   we're so glad you're here.
[00:05:30.260 --> 00:05:33.640]   I hope that you are, as the scripture says,
[00:05:33.640 --> 00:05:34.720]   a eunuch for the sake of the kingdom,
[00:05:34.720 --> 00:05:37.480]   meaning single for the sake of the kingdom.
[00:05:37.480 --> 00:05:39.520]   But if you're here and you desire to be married,
[00:05:39.520 --> 00:05:42.480]   I imagine that's the majority of you.
[00:05:42.480 --> 00:05:47.560]   And you want a beautiful marriage.
[00:05:47.560 --> 00:05:49.400]   But as I've spent the last decade
[00:05:49.400 --> 00:05:51.400]   meeting with single friends,
[00:05:51.400 --> 00:05:53.720]   I don't think we realize the work
[00:05:53.720 --> 00:05:56.600]   that a beautiful marriage takes now.
[00:05:56.600 --> 00:06:02.520]   Like today, like you can start on this work today.
[00:06:02.520 --> 00:06:06.160]   And so on this very day, Valentine's Day,
[00:06:06.160 --> 00:06:09.680]   America, Americans will spend 18.
[00:06:09.680 --> 00:06:13.000]   What if I told you Americans spent $18 million today
[00:06:13.000 --> 00:06:14.500]   telling people they love them?
[00:06:14.500 --> 00:06:19.720]   I would be about $18 billion off.
[00:06:19.720 --> 00:06:24.720]   It's $18 billion spent on this day by Americans.
[00:06:24.720 --> 00:06:28.480]   $2 billion on roses and flowers alone.
[00:06:28.480 --> 00:06:32.760]   $2 billion with a B that we spend on this holiday
[00:06:32.760 --> 00:06:35.260]   being exploited by Hallmark.
[00:06:35.820 --> 00:06:36.860]   [congregation laughing]
[00:06:36.860 --> 00:06:40.680]   As we've fallen into the traps of our culture,
[00:06:40.680 --> 00:06:45.300]   and it's so easy for us to say I love you on a day,
[00:06:45.300 --> 00:06:48.040]   it's so difficult for us to show someone
[00:06:48.040 --> 00:06:50.080]   that we love them with our lies.
[00:06:50.080 --> 00:06:54.920]   Because again, we've bought into the lies of culture.
[00:06:54.920 --> 00:06:59.300]   Culture is what is informing you on how to date.
[00:06:59.300 --> 00:07:02.380]   It's the people who are terrible at it.
[00:07:02.380 --> 00:07:03.220]   That's where you're learning.
[00:07:03.220 --> 00:07:05.380]   That's where you're learning how to date from Brad
[00:07:05.380 --> 00:07:10.380]   and Angelina and 50 Shades of Stupid and The Bachelor.
[00:07:10.380 --> 00:07:16.140]   This cultural phenomenon, 21 seasons strong saying,
[00:07:16.140 --> 00:07:18.500]   hey, this is what dating looks like,
[00:07:18.500 --> 00:07:20.580]   that there would be a man and he'd choose
[00:07:20.580 --> 00:07:23.860]   from these 25 girls as he goes on a date with all of them.
[00:07:23.860 --> 00:07:28.860]   And the 21 seasons strong and the success rate so far is two.
[00:07:31.940 --> 00:07:33.140]   But that's where you'll learn it from.
[00:07:33.140 --> 00:07:35.540]   And do you know why it resonates with us so deeply?
[00:07:35.540 --> 00:07:37.140]   Because that's how we feel.
[00:07:37.140 --> 00:07:40.100]   You either feel like a man trying to figure out
[00:07:40.100 --> 00:07:42.300]   who you're going to choose and you wanna choose right
[00:07:42.300 --> 00:07:44.220]   and will you accept this rose?
[00:07:44.220 --> 00:07:49.220]   Or you feel like a woman, like this commodity among many
[00:07:49.220 --> 00:07:52.780]   that you're just waiting to be chosen.
[00:07:52.780 --> 00:07:57.020]   And it's a wrong perspective.
[00:07:57.020 --> 00:08:00.660]   The reason that this resonates so deeply with us
[00:08:00.660 --> 00:08:01.900]   is because we can laugh at it,
[00:08:01.900 --> 00:08:02.740]   we can think it's silly,
[00:08:02.740 --> 00:08:06.380]   but in reality, it resonates deeply with us
[00:08:06.380 --> 00:08:09.340]   'cause it's what we feel like we are living.
[00:08:09.340 --> 00:08:13.140]   Manic highs and manic lows of relationships.
[00:08:13.140 --> 00:08:18.140]   Not the service that a real relationship takes.
[00:08:18.140 --> 00:08:23.560]   And so maybe you're here and maybe you're one of those
[00:08:23.560 --> 00:08:27.360]   that are cynical and you think, well, who needs marriage?
[00:08:27.360 --> 00:08:28.580]   If marriage is so much work,
[00:08:28.580 --> 00:08:30.980]   well, I don't really need to be married.
[00:08:30.980 --> 00:08:34.380]   You don't understand what marriage is.
[00:08:34.380 --> 00:08:37.020]   Like you almost have to read this book
[00:08:37.020 --> 00:08:38.620]   like you're on a deserted island
[00:08:38.620 --> 00:08:40.700]   and you have to unlearn some things and say,
[00:08:40.700 --> 00:08:43.980]   okay, God, what do you want for me in regards to marriage?
[00:08:43.980 --> 00:08:47.060]   Do you know that marriage shows up in the scripture
[00:08:47.060 --> 00:08:49.500]   in the first chapter of Genesis
[00:08:49.500 --> 00:08:51.180]   or really the second chapter of Genesis
[00:08:51.180 --> 00:08:53.260]   where he says, "Be fruitful and multiply,
[00:08:53.260 --> 00:08:54.860]   "fill the earth and subdue it."
[00:08:54.860 --> 00:08:59.000]   He's saying that the first great commission, listen,
[00:08:59.000 --> 00:09:02.800]   God's first great commission is simply this.
[00:09:02.800 --> 00:09:05.280]   I've created man and I've created woman
[00:09:05.280 --> 00:09:08.720]   and I've created them in such a way that they fit together
[00:09:08.720 --> 00:09:12.000]   and when they fit together, life is brought forth
[00:09:12.000 --> 00:09:15.060]   and if she loves God and he loves God,
[00:09:15.060 --> 00:09:17.320]   they would create babies that love God
[00:09:17.320 --> 00:09:18.920]   and that they would cover the earth
[00:09:18.920 --> 00:09:21.840]   with babies that love God, that have babies that love God,
[00:09:21.840 --> 00:09:23.660]   that have babies that love God.
[00:09:23.660 --> 00:09:26.300]   This is God's original plan.
[00:09:26.300 --> 00:09:28.860]   This is the first great commission
[00:09:28.860 --> 00:09:31.920]   that we would produce disciples through reproduction
[00:09:31.920 --> 00:09:35.740]   but we've moved so far from that.
[00:09:35.740 --> 00:09:43.460]   We've taken this plan and captured it for our pleasure
[00:09:43.460 --> 00:09:48.800]   and excitement and the manic highs and the manic lows
[00:09:48.800 --> 00:09:54.240]   and friends, culture's model is so broken.
[00:09:55.680 --> 00:09:58.860]   It's so flawed and it's not just flawed and broken,
[00:09:58.860 --> 00:10:00.480]   it's damaging you.
[00:10:00.480 --> 00:10:03.460]   It's hurting you.
[00:10:03.460 --> 00:10:06.360]   It's wound, I don't, it's very easy for me
[00:10:06.360 --> 00:10:09.680]   to prove this to you that culture's model,
[00:10:09.680 --> 00:10:13.100]   which is self-focused, that it prepares you for divorce,
[00:10:13.100 --> 00:10:16.340]   not commitment and it's ultimately one of the biggest
[00:10:16.340 --> 00:10:19.820]   failures of the 21st century
[00:10:19.820 --> 00:10:23.060]   and the vast majority of those cute Instagram pictures
[00:10:23.060 --> 00:10:26.040]   that you saw today are going to end in flames,
[00:10:26.040 --> 00:10:29.060]   in disaster, in devastation, they will not make it
[00:10:29.060 --> 00:10:30.940]   and I know that's not the uplifting message
[00:10:30.940 --> 00:10:34.380]   you wanted right now but it's just the truth.
[00:10:34.380 --> 00:10:38.020]   It's just the facts.
[00:10:38.020 --> 00:10:40.460]   So you gotta do something different.
[00:10:40.460 --> 00:10:42.300]   You gotta do something revolutionary.
[00:10:42.300 --> 00:10:46.400]   You gotta do something incredibly different
[00:10:46.400 --> 00:10:48.280]   than what the world would have you do
[00:10:48.280 --> 00:10:50.720]   because the fact of the matter is 80% of you
[00:10:50.720 --> 00:10:54.740]   are going to get married at least one time in your life
[00:10:54.740 --> 00:10:59.940]   and God really cares about marriage
[00:10:59.940 --> 00:11:03.900]   and so you cannot afford to be influenced by the culture
[00:11:03.900 --> 00:11:06.500]   on this topic anymore.
[00:11:06.500 --> 00:11:08.440]   It's in desperate need of a revolution.
[00:11:08.440 --> 00:11:12.440]   And ladies, I've spent enough time with you to know
[00:11:12.440 --> 00:11:15.400]   that when I said 80%, all of you felt like the 20%
[00:11:15.400 --> 00:11:17.540]   that aren't gonna get married
[00:11:17.540 --> 00:11:20.360]   and you just thought oh no, that's gonna be me.
[00:11:20.360 --> 00:11:23.480]   I'm gonna be a part of that, stop it.
[00:11:23.480 --> 00:11:26.280]   Okay, that's my most loving advice to you right now,
[00:11:26.280 --> 00:11:28.600]   stop it, okay?
[00:11:28.600 --> 00:11:33.840]   Stop dwelling in that, start trusting God,
